Gene = cmb
Position 4343: 0.0023432943776075443
Position 4131: 0.002279427875609915
Position 5268: 0.0019697516082064245
Position 6008: 0.0019541171103360545
Position 618: 0.0019190660113285157
Position 741: 0.0018822815633009011
Position 291: 0.0018474879525604833
Position 444: 0.0017676385374408826
Position 935: 0.0017635731879972064
Position 6492: 0.001665653359983402
Position 316: 0.0014933018283722977
Position 3436: 0.0012438274275559885
Position 4382: 0.0011535959429185428
Position 3780: 0.001138758037874069
Position 2439: 0.0011113273269981315
Position 3567: 0.0010748181920782912
Position 4779: 0.0008753677182319654
Position 5968: 0.0008691454763271059
Position 762: 0.000848479647372411
Position 4608: 0.000808456840755761
Position 3811: 0.0007493372718689446
Position 4161: 0.0007263894247710826
Position 4090: 0.0007117853557253708
Position 4880: 0.000688003667498073
Position 3623: 0.0006482800613552017
Position 516: 0.0006123845276545635
Position 4589: 0.0006049994896426016
Position 6265: 0.000584662323618925
Position 6302: 0.0005814276252020117
Position 2400: 0.0005651049105612276
Position 6091: 0.0005444402832262853
Position 142: 0.0005201381002545124
Position 1803: 0.0005156984714274439
Position 4743: 0.0005026743264584176
Position 3455: 0.0004901388338684877
Position 1039: 0.0004677664462968913
Position 3915: 0.0004656158865277953
Position 6283: 0.0004340911795651011
Position 2910: 0.00041113408866991143
Position 6277: 0.00038863058260055444
Position 2563: 0.0003766799317969693
Position 3734: 0.00036563816844956603
Position 3236: 0.0003591480949530299
Position 1660: 0.0003534653670688669
Position 4916: 0.0003377467957500836
Position 5278: 0.00032979562495711473
Position 83: 0.00031931139175462323
Position 6178: 0.0003130621106205922
Position 1253: 0.00027963174452127094
Position 2319: 0.0002678288731064922
Position 2880: 0.00026220684747310094
Position 2376: 0.0002556446806156067
Position 5132: 0.0002459013903117595
Position 956: 0.00024353361840749496
Position 3984: 0.00024113535433358246
Position 1250: 0.00023703368194663796
Position 439: 0.00021977075979798887
Position 3075: 0.00021444459235004466
Position 3987: 0.00020668678362467346
Position 1175: 0.00020571539280313475
Position 4412: 0.0002024691929650412
Position 1439: 0.00019629986641083643
Position 785: 0.00019371468964607795
Position 990: 0.00019175222898723773
Position 4560: 0.00018390438365281146
Position 4085: 0.0001774450079753121
Position 5870: 0.00016146893322610252
Position 1318: 0.00015568565860311773
Position 3452: 0.0001436197504235683
Position 1182: 0.00014334951341134753
Position 5055: 0.00013806931379640934
Position 319: 0.000134791026978904
Position 1315: 0.00012046369377763394
Position 1111: 0.00011919576258888908
Position 1400: 0.00011650495273698466
Position 3941: 0.00011230125491580081
Position 801: 0.00010449435036479709
Position 4352: 0.00010172573433939805
Position 2546: 9.782201720185181e-05
Position 4289: 9.707564387235089e-05
Position 6040: 8.637662181645677e-05
Position 3251: 8.025500458983686e-05
Position 1105: 7.721530361769907e-05
Position 2783: 7.517442156634067e-05
Position 3936: 7.471583718014989e-05
Position 3492: 6.892584745861634e-05
Position 2739: 6.79584809031714e-05
Position 1814: 6.135987539658856e-05
Position 2370: 5.759851719330809e-05
Position 531: 5.715291587723246e-05
Position 5860: 4.98083200464469e-05
Position 2522: 4.868046722471877e-05
Position 2169: 4.314356701841505e-05
Position 3650: 4.2086907525026404e-05
Position 773: 3.560960381058214e-05
Position 254: 3.534731064325162e-05
Position 3289: 3.4244735600949415e-05
Position 807: 3.1541880410819364e-05
Position 3677: 2.8177469371743165e-05
Position 528: 2.5306377396077332e-05
Position 577: 2.473281922051587e-05
Position 177: 2.3871021935636784e-05
Position 759: 2.3682441695953207e-05
Position 1034: 2.1487893496704222e-05
Position 6571: 2.125166813096201e-05
Position 3788: 2.05042156125355e-05
Position 6601: 2.0062266129378153e-05
Position 3632: 1.9440752543691584e-05
Position 1027: 1.6531178056810806e-05
Position 1114: 1.6416094848501456e-05
Position 1312: 1.2463857387617188e-05
Position 273: 1.2384512133923211e-05
Position 6544: 1.2069126603816658e-05
Position 2817: 1.1655700023228682e-05
Position 1162: 1.0246163740180163e-05
Position 1046: 1.003325078837451e-05
Position 582: 7.735589261875092e-06
Position 1156: 7.683214970449823e-06
Position 777: 7.133988376814733e-06
Position 1187: 6.828063550886611e-06
Position 2940: 6.673077104388995e-06
Position 1117: 6.105570440383775e-06
Position 1464: 5.567191294396474e-06
Position 158: 3.5750954032277983e-06
Position 1686: 3.567739170101873e-06
Position 810: 2.9132103357563244e-06
Position 721: 2.8630050931380982e-06
Position 2786: 2.7603080088949758e-06
Position 1445: 2.1227580938571467e-06
Position 1850: 2.1091320156971874e-06
Position 2403: 2.0929481112261595e-06
Position 1149: 1.9938008427828157e-06
Position 168: 1.5052436419526902e-06
Position 322: 1.110863838846019e-06
Position 189: 9.704128931061437e-07
Position 859: 9.363045786657555e-07
Position 907: 8.615207608092272e-07
Position 452: 6.676364906426882e-07
Position 579: 5.083610034151287e-07
Position 361: 3.406454641400965e-07
Position 1889: 3.1917156117224215e-07
Position 146: 2.5782589466551353e-07
Position 3869: 2.1016704102433478e-07
Position 828: 1.6775485678928117e-07
Position 2154: 1.6595116115473161e-07
Position 359: 1.2648503785197031e-07
Position 403: 1.0409834290826415e-07
Position 441: 1.0276540679391544e-07
Position 186: 9.944463779689452e-08
Position 399: 6.04689028232569e-08
Position 1917: 5.6251631806080735e-08
Position 1899: 3.277365997897691e-08
Position 1950: 1.847503793318045e-08
Position 1869: 1.4303244774055393e-08
Position 370: 1.1275164493579195e-08
Position 61: 9.004740907000216e-09
Position 1748: 8.048571706186638e-09
Position 1866: 6.370127252375811e-09
Position 1736: 6.071877225761062e-09
Position 2049: 5.491213566447363e-09
Position 2181: 1.7772879431884275e-09
Position 66: 1.2794877933539996e-09
Position 376: 5.531727047299861e-10
Position 2046: 4.3511689974446994e-10
Position 63: 7.971516707335965e-13
Position 51: 6.89511887450548e-13
