Gene = Tet
Position 36555: 3.0963897560404974e-07
Position 34362: 2.5558725887490386e-07
Position 31790: 2.4255735997184174e-07
Position 2976: 2.2174164208041728e-07
Position 3048: 2.1254136310752627e-07
Position 34223: 1.7957458752771611e-07
Position 33183: 1.5300286831849014e-07
Position 32684: 1.1344427473924329e-07
Position 30747: 1.1147565170655176e-07
Position 33028: 9.815255673768958e-08
Position 34765: 9.215910383105542e-08
Position 33346: 8.457254411829264e-08
Position 10010: 5.049031928732623e-08
Position 30221: 3.933180742334708e-08
Position 35563: 3.642634196099027e-08
Position 30477: 2.3292519451304502e-08
Position 31802: 1.9938187640916224e-08
Position 31758: 9.439699075758842e-09
Position 32834: 8.655045610266413e-09
Position 1419: 6.747518690572399e-09
Position 1923: 6.683927286764615e-09
Position 826: 6.2510840603328056e-09
Position 1026: 5.554269456989521e-09
Position 12194: 5.53335974432356e-09
Position 1517: 4.97347973870903e-09
Position 29504: 4.439620181034709e-09
Position 1730: 4.3249954709045465e-09
Position 28730: 4.006742355844593e-09
Position 33000: 3.6798694661797333e-09
Position 1852: 3.5716629991534888e-09
Position 859: 3.31579793340674e-09
Position 27678: 3.1712539338052415e-09
Position 1964: 3.1710691913693344e-09
Position 808: 2.348362949058193e-09
Position 280: 2.2592793740016777e-09
Position 27698: 1.975039567933719e-09
Position 28129: 1.874082158826123e-09
Position 28067: 1.8167463806762081e-09
Position 28714: 1.4688098420245909e-09
Position 28733: 1.1856440242426623e-09
Position 29042: 1.178553023840844e-09
Position 30132: 8.115312143033057e-10
Position 31866: 8.040405826864115e-10
Position 27836: 7.451722268023796e-10
Position 30654: 7.377536548893154e-10
Position 30156: 5.111973809250832e-10
Position 28366: 4.467217397338207e-10
Position 27750: 4.108978720262676e-10
Position 28021: 3.8792846358702854e-10
Position 28404: 3.8528571596514375e-10
Position 30245: 3.78993865905645e-10
Position 28107: 3.6981779521295074e-10
Position 29819: 3.4871267512034816e-10
Position 30721: 2.106548039080885e-10
Position 27914: 2.0841976217881013e-10
Position 28117: 1.9700269624830137e-10
Position 28845: 1.8415874829973434e-10
Position 27702: 1.806475552315982e-10
Position 28240: 1.0985981641824042e-10
Position 29216: 7.85669038439411e-11
Position 27754: 5.342772001822622e-11
Position 28072: 5.2131103707924305e-11
Position 28315: 4.540502290084215e-11
Position 29617: 4.0334759959627724e-11
Position 28135: 3.596914806610949e-11
Position 28196: 3.0197795510063144e-11
Position 11909: 2.7880732257632366e-11
Position 28213: 2.7864451283466255e-11
Position 28062: 1.9242587450192703e-11
Position 27971: 4.169925400455489e-12
Position 270: 1.5084658902141391e-12
Position 27808: 6.881689669485916e-13
Position 569: 6.391181445776052e-13
Position 536: 5.253961361305129e-13
Position 26210: 1.2952474918881744e-13
Position 91: 7.38880032074331e-14
Position 330: 6.428939877960785e-14
Position 123: 5.996148072326449e-14
Position 25484: 5.058061986227039e-14
Position 605: 2.45046928300728e-14
Position 189: 2.0952949208540575e-14
Position 587: 1.9222184122468482e-14
Position 282: 1.0926921805473883e-14
