Gene = elg1
Position 686: 0.001620359002521941
Position 2054: 0.0012673423480951329
Position 2199: 0.0012312601843326924
Position 2571: 0.0010318711084903785
Position 3965: 0.0010121488151919118
Position 3082: 0.0010068104429853738
Position 683: 0.0009522869068702451
Position 1613: 0.0009035090763313982
Position 473: 0.0008948085365544522
Position 1848: 0.0008622864144026716
Position 3825: 0.0006717144737263854
Position 120: 0.0006288409984064009
Position 992: 0.0005957521434012046
Position 1116: 0.0005836471817512353
Position 3231: 0.0005504149250468964
Position 4404: 0.0004925093166166816
Position 2315: 0.00041842367948232437
Position 1884: 0.0004077267019036599
Position 822: 0.0003989111992409682
Position 4543: 0.00039317113726979324
Position 4547: 0.0003579483638590435
Position 2993: 0.00030337225849375255
Position 613: 0.00028783636205548073
Position 960: 0.000231128766139642
Position 117: 0.00019171376841739047
Position 1875: 0.00016166114043352793
Position 83: 0.00014825726867904378
Position 1287: 0.00013960438531978122
Position 3962: 0.0001360596288540656
Position 4589: 0.00013587151936198915
Position 4119: 0.00013481158895120715
Position 680: 0.00013082168657273005
Position 836: 0.00012419771985589068
Position 1664: 0.00012358605979232335
Position 1103: 0.00012219498232785922
Position 4455: 0.00011924200876154795
Position 4483: 0.00011784309360701593
Position 334: 0.00011009297718539032
Position 1642: 9.47608629155557e-05
Position 893: 9.356379939205621e-05
Position 1072: 8.968161723211257e-05
Position 625: 8.128700538752498e-05
Position 856: 7.349676718327454e-05
Position 1587: 7.330812452464434e-05
Position 4054: 6.713084971545482e-05
Position 797: 6.688125505067594e-05
Position 1133: 6.027250891697236e-05
Position 871: 5.111053760834028e-05
Position 3920: 4.627766713762275e-05
Position 4344: 4.492986418773441e-05
Position 2226: 3.896089547820449e-05
Position 1395: 3.6617116236604765e-05
Position 917: 3.439770260279611e-05
Position 4263: 3.307390370121347e-05
Position 1300: 2.4218627013686947e-05
Position 1339: 2.345335569424103e-05
Position 1858: 2.339979627954508e-05
Position 722: 2.2000501378757948e-05
Position 4438: 2.1207049787290273e-05
Position 153: 2.0068949440943703e-05
Position 162: 1.983665748543888e-05
Position 261: 1.9436018681350376e-05
Position 905: 1.470075876452421e-05
Position 4016: 8.617937504185363e-06
Position 659: 8.153844760278791e-06
Position 4563: 7.443114513017489e-06
Position 752: 6.110455854396761e-06
Position 4078: 3.383634569701848e-06
Position 265: 2.029294962456254e-06
Position 131: 8.355805755181333e-07
Position 191: 4.365834346439944e-07
Position 146: 7.486812823524604e-08
Position 1416: 5.103303467108447e-08
Position 205: 4.3159767316166144e-08
Position 168: 4.2156874498560097e-08
Position 250: 3.095992452652976e-08
Position 225: 2.917066725923717e-08
Position 1379: 2.2087070364082647e-08
Position 166: 4.9049115380587204e-09
