Gene = hay
Position 260: 2.4354674268250167e-08
Position 2391: 6.700196903485131e-09
Position 692: 5.172902156764563e-09
Position 316: 8.984152540652257e-10
Position 210: 8.966083654253161e-10
Position 318: 4.037428253366758e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2296: 0.990596763154502
Position 182: 0.8348234435114137
Position 2123: 0.39707980698403683
Position 440: 0.35122459214648094
Position 1954: 0.09125843778378524
Position 1687: 0.08394728878308028
Position 1396: 0.029493716443057778
Position 783: 0.01451811515905211
Position 512: 0.012464163451078513
Position 2064: 0.009123579595020059
Position 2614: 0.007985826588793675
Position 2194: 0.0061911528432633
Position 1023: 0.0060781766283352365
Position 2368: 0.0055153795564858
Position 1690: 0.005417481881600222
Position 2056: 0.005152365113107626
Position 1825: 0.003459057922216463
Position 2488: 0.003138052941494493
Position 1349: 0.0024558169955677545
Position 841: 0.002412215553077259
Position 2158: 0.0020356690895338174
Position 1469: 0.0016718973894781519
Position 1536: 0.0016636599204431358
Position 157: 0.0012577870596329498
Position 2321: 0.001164805336132122
Position 448: 0.0011288508967609511
Position 913: 0.0011014445268668386
Position 428: 0.0009773960103618582
Position 1555: 0.0007736203664066399
Position 1729: 0.0007715063195028904
Position 236: 0.0007576092671936719
Position 1628: 0.0007534892602752818
Position 869: 0.000675814577254906
Position 610: 0.0005720092948185674
Position 2218: 0.0004626085568074507
Position 1706: 0.00031873371201368507
Position 1493: 0.00031552898033271413
Position 1045: 0.00026840727586548613
Position 2327: 0.00020475628190798
Position 536: 0.00018445218086111982
Position 979: 0.00014313078777064136
Position 2398: 0.00014118142684811774
Position 1586: 0.00013318855828328713
Position 498: 0.00010479073095215886
Position 1402: 9.699541979280049e-05
Position 2617: 9.645169235656505e-05
Position 1399: 7.214898446508782e-05
Position 1097: 6.30869958236364e-05
Position 1160: 4.6882497814285836e-05
Position 2542: 4.562134722173103e-05
Position 2575: 4.186482416296517e-05
Position 1003: 3.784225740792479e-05
Position 940: 3.245828383357895e-05
Position 1121: 2.8058831485132047e-05
Position 1063: 2.725550523293854e-05
Position 2835: 2.3889327384692545e-05
Position 700: 2.301066001786119e-05
Position 919: 1.9686604682823298e-05
Position 2620: 1.4348527048539974e-05
Position 193: 9.374848473206054e-06
Position 109: 8.613233163268043e-06
Position 2334: 7.056024132396024e-06
Position 2871: 5.884845665311839e-06
Position 136: 3.5421321607835933e-06
Position 2623: 3.5382783740968173e-06
Position 124: 1.7950768992751884e-06
Position 2437: 1.7245055179434032e-06
Position 363: 6.897830942604611e-07
Position 95: 3.4107780699807164e-07
Position 351: 3.2653510512890305e-07
Position 286: 3.1575347649459415e-07
Position 355: 2.788965445957298e-07
Position 121: 8.744731779723253e-08
Position 142: 4.9018119049864265e-08
Position 583: 1.331270140780836e-08
Position 376: 1.188766838959904e-08
Position 466: 7.119603558674753e-09
