Gene = Samuel
Position 2022: 0.003922070832457814
Position 36630: 0.0035572189624183677
Position 1012: 0.0031459170617833356
Position 3321: 0.003117155991236143
Position 37340: 0.0027153344190535183
Position 36440: 0.00269811332162334
Position 181: 0.0025884641456693563
Position 362: 0.002469470654352058
Position 2166: 0.0023053891306920953
Position 372: 0.002002983607488899
Position 350: 0.0019863847613672335
Position 592: 0.0018627098606929572
Position 844: 0.0018146583268555312
Position 36548: 0.0013864885739795947
Position 37023: 0.0013727847471939787
Position 1753: 0.001332970090022907
Position 49914: 0.0013030738914499844
Position 1002: 0.0012875027848342237
Position 905: 0.0010974469009425196
Position 973: 0.0010136172938389324
Position 287: 0.0006367247320256502
Position 574: 0.000599731026522718
Position 1046: 0.0005083055730407567
Position 1063: 0.0004396347997901584
Position 643: 0.00040634338949048786
Position 860: 0.0002929212346176387
Position 44161: 0.00024377145675636368
Position 37493: 0.00023840257591682825
Position 297: 0.0001946588895312712
Position 800: 0.00012306005359807374
Position 46523: 0.00011599409992287928
Position 37502: 9.472047252005473e-05
Position 377: 6.432599192791306e-05
Position 45815: 5.7052195122037094e-05
Position 2975: 2.948188017950941e-05
Position 270: 2.8476415043614097e-05
Position 811: 2.844453309020997e-05
Position 45076: 2.2974064388830213e-05
Position 43436: 1.6730616850344967e-05
Position 44183: 1.2905866529282256e-05
Position 44132: 1.1666607456469603e-05
Position 37236: 9.057737655466556e-06
Position 39982: 4.6272339967785465e-06
Position 39413: 1.8239041877327803e-06
Position 38318: 1.3576459546666803e-06
Position 41399: 1.2237977101637338e-06
Position 38341: 1.0042353737769123e-06
Position 42321: 6.399077959114214e-07
Position 400: 6.155052087645392e-07
Position 38272: 3.489535660363722e-07
Position 220: 3.054553137202093e-07
Position 157: 2.8261939086602754e-07
Position 302: 2.442965776883171e-07
Position 403: 2.3746733175587066e-07
Position 38508: 2.053657125640885e-07
Position 41075: 1.7677023905621404e-07
Position 39823: 1.3501123694475072e-07
Position 40304: 1.2982120015973707e-07
Position 406: 8.100223101865974e-08
Position 72: 6.65435751939952e-08
Position 41832: 5.997549224512456e-08
Position 89: 4.157933389825502e-08
Position 83: 4.096070414603458e-08
Position 308: 3.7434463536655884e-08
Position 39485: 3.4643684304553695e-08
Position 40250: 3.205422815710505e-08
Position 40348: 1.806043552434966e-08
Position 38240: 1.5041502964308596e-08
Position 409: 1.1787379349060602e-08
Position 38193: 1.1565530468690024e-08
Position 38580: 1.09547296233423e-08
Position 206: 8.362375269570473e-09
Position 213: 6.886767094053013e-09
Position 233: 6.706445800445588e-09
Position 38516: 4.046619151721025e-09
Position 415: 3.6486917161900817e-09
Position 38565: 2.873886995667825e-09
Position 430: 1.2895831291345063e-09
Position 38205: 1.1713980675407732e-09
Position 38293: 6.36454967672707e-10
Position 38071: 5.577371800665866e-10
Position 159: 1.7472827009262815e-13
