Gene = pelo
Position 1350: 2.864893820161204e-12
Position 319: 1.183469950637782e-12
Position 719: 1.6070358926447163e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 342: 0.9967156773285822
Position 5829: 0.9885093515533976
Position 7334: 0.8929418296568273
Position 1119: 0.7575174161353448
Position 6638: 0.6892499991848893
Position 1130: 0.2370005588592151
Position 8059: 0.10736654352756962
Position 7361: 0.06868182899540506
Position 700: 0.0651588618260008
Position 1370: 0.0580878681919311
Position 3655: 0.051540101889993035
Position 970: 0.04750361445445555
Position 5585: 0.04378473829360475
Position 554: 0.025487821554884157
Position 2275: 0.02135865641853574
Position 973: 0.01975518494734928
Position 4172: 0.012198140167227454
Position 5051: 0.011133790745920042
Position 6009: 0.01048193346545201
Position 3070: 0.010047188921887542
Position 6170: 0.009754687013192976
Position 6154: 0.008623365000190019
Position 1360: 0.008081393880159838
Position 6886: 0.00592743034872693
Position 3493: 0.005901493939106477
Position 6185: 0.005682955061070726
Position 3809: 0.0037018998568211065
Position 532: 0.0036612222281997456
Position 1386: 0.003574820100119855
Position 2293: 0.003231197606113759
Position 1756: 0.003185610629177178
Position 3854: 0.002940974872073699
Position 668: 0.0029279956725885782
Position 5983: 0.0028106368551473236
Position 4632: 0.0025428940938845845
Position 1778: 0.0023658906656880735
Position 1396: 0.0023074269604553554
Position 3348: 0.0021887181210736243
Position 6219: 0.002134489504748112
Position 4635: 0.0020520849799511532
Position 6099: 0.002004170590565971
Position 506: 0.0019206112980199369
Position 3047: 0.0018542162210571872
Position 2582: 0.0018058783062966542
Position 5186: 0.0014226013253829724
Position 765: 0.0013743326058783482
Position 6862: 0.0012330709572256219
Position 5205: 0.0011636471512097698
Position 4368: 0.001104457783719341
Position 6074: 0.0010004918211659634
Position 1151: 0.000990142469400826
Position 4090: 0.0009567288139784066
Position 730: 0.000854434574570746
Position 1817: 0.0007551512727272976
Position 558: 0.0007303340621149983
Position 3466: 0.0007288930721188935
Position 6058: 0.0006710659357069225
Position 6966: 0.0006083720026157555
Position 6367: 0.0005980373022744894
Position 713: 0.0005619976945380916
Position 2631: 0.0005597834782675524
Position 5474: 0.0004577953472561668
Position 1166: 0.00044582228337150683
Position 6835: 0.00044021312631443944
Position 2440: 0.0004036540663560955
Position 230: 0.0003900191843071761
Position 1848: 0.00035881509489822617
Position 949: 0.00033668996372288143
Position 2217: 0.0002692136925239141
Position 1851: 0.000257269960848973
Position 7608: 0.0002525226614361654
Position 407: 0.000250330725998702
Position 1170: 0.0002367744959836462
Position 2208: 0.0002331228181242468
Position 4246: 0.00022423218788008686
Position 6320: 0.00022303799470967415
Position 2187: 0.0002032312560031915
Position 6024: 0.00020073048257381255
Position 2588: 0.00019592195404529624
Position 1431: 0.0001873037348038379
Position 6353: 0.0001845602363196241
Position 6951: 0.0001627964446718626
Position 4268: 0.00016127059899208565
Position 2550: 0.00015161110124235232
Position 1663: 0.00014897534102055186
Position 5451: 0.00013777078815387198
Position 7179: 0.00011841472947374399
Position 7872: 0.00011058931810841692
Position 477: 0.0001000545949017816
Position 910: 9.635210494267925e-05
Position 811: 9.261108980209652e-05
Position 5980: 9.09672353106933e-05
Position 2591: 8.191075768961627e-05
Position 577: 7.959783571634508e-05
Position 865: 7.861286079008393e-05
Position 7992: 7.690614982597751e-05
Position 1513: 7.439702026161655e-05
Position 5992: 6.465451179671319e-05
Position 7249: 5.9048477074998146e-05
Position 190: 5.7386392431589594e-05
Position 994: 4.903026605871277e-05
Position 445: 2.7101381448169272e-05
Position 616: 2.65680393586631e-05
Position 6244: 2.4596108116897555e-05
Position 817: 2.4291215416973056e-05
Position 829: 2.3813275168597774e-05
Position 518: 2.1160637526889303e-05
Position 6113: 2.0286452637018014e-05
Position 474: 2.0023525354134823e-05
Position 874: 1.6469192671758892e-05
Position 364: 1.6200958497446703e-05
Position 1950: 1.2358018758735309e-05
Position 1051: 1.1733517206253077e-05
Position 6477: 1.1136533756032978e-05
Position 194: 9.900825108650702e-06
Position 787: 9.777693985458667e-06
Position 1676: 9.49356646325376e-06
Position 628: 9.25439461262242e-06
Position 841: 7.294471847451204e-06
Position 6197: 6.674329407539968e-06
Position 1783: 6.666733132826452e-06
Position 634: 5.691922983933076e-06
Position 1408: 3.964829332033908e-06
Position 439: 2.9373641929536614e-06
Position 1062: 2.1636772945905024e-06
Position 126: 1.4332426747226137e-06
Position 1713: 1.3156362311133588e-06
Position 367: 1.1742971056921018e-06
Position 586: 1.1065963371814767e-06
Position 643: 1.0930644893705183e-06
Position 151: 1.0231153191032954e-06
Position 237: 1.011835645009036e-06
Position 1877: 8.546944110170839e-07
Position 1274: 7.683427599017049e-07
Position 1087: 7.244694695030792e-07
Position 4343: 4.2122308187285037e-07
Position 1229: 2.6810331821560434e-07
Position 1402: 2.492739815966803e-07
Position 158: 2.017182992342993e-07
Position 1260: 1.6745618755949563e-07
Position 248: 1.5566678879347438e-07
Position 1422: 1.5128044342491853e-07
Position 4695: 1.2525640349883885e-07
Position 1101: 7.648602893614178e-08
Position 1802: 7.449190931110193e-08
Position 423: 6.035374537380393e-08
Position 176: 6.000407565644996e-08
Position 414: 5.170483932016471e-08
Position 281: 4.8936263959979745e-08
Position 1244: 3.392095167176405e-08
Position 165: 2.8219674840937347e-08
Position 1558: 1.504150467952003e-08
Position 1683: 8.52967375056845e-09
Position 1460: 6.741578844539646e-09
Position 272: 6.665474204029187e-09
Position 373: 6.6002262578003294e-09
Position 167: 6.133031054750959e-09
Position 511: 6.039168197428931e-09
Position 1312: 3.0083389360552028e-09
Position 1534: 2.9615996415866836e-09
Position 568: 1.7638493057054014e-09
Position 301: 1.6849511462090623e-09
Position 571: 5.773869628670135e-10
Position 288: 3.4726864594716565e-19
Position 303: 1.2780946461876893e-19
