Gene = Hip1
Position 3764: 1.4904540806501844e-05
Position 229: 1.3663819118627515e-05
Position 834: 1.110904736759059e-05
Position 732: 8.094891088757475e-06
Position 4498: 5.863463940253942e-06
Position 2969: 5.29607756821285e-06
Position 3487: 4.044871935688903e-06
Position 3588: 3.86926112665893e-06
Position 4183: 3.1669397292122107e-06
Position 3386: 3.159486835221785e-06
Position 3430: 2.8550962865971356e-06
Position 4465: 2.4544334831441504e-06
Position 69: 2.211983642314595e-06
Position 3583: 2.1929150746160823e-06
Position 371: 1.9698161841661222e-06
Position 4126: 1.8985042802460402e-06
Position 3601: 1.783333464885878e-06
Position 4172: 8.107062013847583e-07
Position 3626: 7.769290497497974e-07
Position 1480: 6.145800979646425e-07
Position 4297: 9.983716635945653e-08
Position 4051: 5.670602001871028e-08
Position 4081: 5.539126747396112e-08
Position 4061: 3.501234271506026e-08
Position 3759: 1.7646754843927275e-08
Position 3453: 8.898034881201799e-09
Position 4250: 7.761622149115631e-09
Position 4354: 7.655756768363256e-09
Position 4079: 1.053865595449112e-09
Position 3418: 9.549693004711277e-12
Position 3528: 4.990708461942584e-12
Position 3284: 3.7120928273700896e-12
Position 3364: 3.5807993405725215e-12
Position 3596: 3.100889332554626e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3736: 0.9944453011268898
Position 3234: 0.984688512496532
Position 4198: 0.9530598235211855
Position 989: 0.9482366247342744
Position 2257: 0.8883667428314566
Position 2431: 0.7978160390721348
Position 1470: 0.529808526302616
Position 3389: 0.44507516345815357
Position 2053: 0.08248116761513265
Position 463: 0.05287310866554002
Position 1845: 0.05161614171838231
Position 492: 0.041324020189470706
Position 4975: 0.04121962031337593
Position 3410: 0.026118927439399163
Position 4226: 0.025637506015595134
Position 2575: 0.02431420064184526
Position 4930: 0.02430072573032737
Position 1289: 0.019849356090002154
Position 879: 0.01510779603390235
Position 1876: 0.014617350784651118
Position 2436: 0.012524247218266619
Position 508: 0.010643250765337267
Position 2263: 0.01052303703042384
Position 535: 0.010342508811424785
Position 3136: 0.010150009906952211
Position 423: 0.008984548073090058
Position 1732: 0.008765985193857533
Position 1618: 0.008486927071058366
Position 2875: 0.0078941574698703
Position 4824: 0.00763991155891158
Position 822: 0.007553634920777143
Position 4453: 0.007355009333744792
Position 460: 0.006454847373595672
Position 4945: 0.0058941166068425055
Position 2531: 0.0053516481674196785
Position 2500: 0.003910786603433528
Position 2924: 0.003666015273854781
Position 234: 0.0035493157542945664
Position 1777: 0.0035307794765990926
Position 1455: 0.003301757471015242
Position 3243: 0.003283856879426585
Position 2863: 0.002929409800689454
Position 3571: 0.0029150012756294246
Position 1552: 0.0026500464637835915
Position 3040: 0.002342732613664114
Position 1214: 0.00231516663276785
Position 2618: 0.0018232629849273335
Position 561: 0.0017594664261277964
Position 3426: 0.0016672376350603893
Position 3474: 0.0013391251920519013
Position 3988: 0.0013138784232083354
Position 3080: 0.001230998649042585
Position 4600: 0.001219605784079971
Position 4271: 0.0012049507560759544
Position 3906: 0.0011255729763723042
Position 4087: 0.0011231730291937612
Position 2950: 0.0010812048116317701
Position 790: 0.0010777796084656894
Position 3111: 0.0010078313607762403
Position 1644: 0.000950609872212867
Position 2674: 0.0009419435894390475
Position 765: 0.0008795946280256929
Position 3401: 0.000832881415631432
Position 3453: 0.0007879372887932523
Position 4872: 0.0007879029470092358
Position 866: 0.0007712342544288845
Position 3814: 0.0007204490683344755
Position 1768: 0.0006270266668278169
Position 1704: 0.0006107446586973439
Position 847: 0.0005771118856390595
Position 4480: 0.0005766658651498346
Position 2462: 0.0005042610498413654
Position 1825: 0.0004971524988621905
Position 4566: 0.0004925745366119782
Position 4463: 0.0004846977696742279
Position 1118: 0.000476400311720391
Position 3435: 0.00045169050581411263
Position 388: 0.0004487908566740257
Position 347: 0.0004166815290455913
Position 914: 0.0004020057518610568
Position 2540: 0.0003888868514235526
Position 350: 0.00037718639351844104
Position 656: 0.00036745954616812206
Position 4473: 0.0003631939736590545
Position 1859: 0.0003463799953676144
Position 3855: 0.00032986845420356563
Position 3267: 0.0003257925466568248
Position 584: 0.0003195025327839273
Position 1507: 0.0003100584260536893
Position 3973: 0.0002903864257039822
Position 1172: 0.0002774036924318419
Position 3909: 0.0002573144920442138
Position 1557: 0.00022353147779876102
Position 3919: 0.00020470749249588917
Position 1297: 0.0001555858717107076
Position 2665: 0.00015555209406261318
Position 4235: 0.00015550329641529317
Position 3263: 0.00014144605359006157
Position 478: 0.00014015149741327543
Position 1130: 0.00013618957181763328
Position 2726: 0.00013611903214140063
Position 3351: 0.00011329562214513465
Position 4033: 0.00011319168789589774
Position 4408: 0.00010543191341689194
Position 357: 0.00010016562469918987
Position 1076: 9.763511924179489e-05
Position 3371: 9.038593574822584e-05
Position 721: 7.953023440847305e-05
Position 1301: 6.815783154105489e-05
Position 3178: 5.1152192166940835e-05
Position 2334: 5.063138574440596e-05
Position 1135: 4.4705059156279206e-05
Position 3891: 3.9361620224593457e-05
Position 3664: 3.308209361396483e-05
Position 1396: 2.9808215811691793e-05
Position 4141: 2.636035981838042e-05
Position 3873: 2.386553926676968e-05
Position 4518: 1.8836215319117703e-05
Position 283: 1.8328584529543852e-05
Position 467: 1.6462902737374825e-05
Position 1579: 1.4980249272499634e-05
Position 307: 1.4181801521189945e-05
Position 997: 1.32067550664627e-05
Position 3213: 1.2337861057362626e-05
Position 238: 1.1938540756854324e-05
Position 955: 1.0205576592624274e-05
Position 1604: 6.3610721333085195e-06
Position 4002: 3.829522633036266e-06
Position 314: 3.2615547984889133e-06
Position 3924: 2.8845602325278625e-06
Position 4366: 6.858883084935034e-07
Position 537: 3.4558105651231514e-07
Position 701: 2.6564075992220626e-07
Position 4434: 1.7341680540942458e-07
Position 286: 1.299148654036399e-07
Position 1151: 6.93426735119226e-08
Position 256: 6.521828638495237e-08
Position 319: 6.0244833735292e-08
Position 247: 3.8881588662491485e-08
Position 336: 8.515748443170937e-09
Position 324: 4.264734581252753e-09
Position 3828: 1.634530446411273e-09
Position 149: 1.5085632297360354e-09
Position 154: 4.75159508308123e-10
