Gene = l(3)02640
Position 94: 7.860904363000908e-07
Position 2030: 2.4350024941677026e-07
Position 1099: 1.7202128709783173e-07
Position 1114: 1.611948982495868e-07
Position 716: 6.536378660133612e-08
Position 965: 5.963595006655855e-08
Position 393: 8.256586212138222e-09
Position 1111: 4.3973170537660935e-09
Position 101: 2.4630749075439837e-09
Position 399: 7.983952322857452e-10
Position 343: 3.339413142228302e-11
Position 654: 2.503385268861392e-11
Position 414: 1.76800325359048e-11
Position 664: 1.257900449214874e-11
Position 395: 1.1584099285986085e-13
