Gene = simj
Position 21823: 0.0007158195925550825
Position 22851: 0.0006894198632467669
Position 79: 0.0006704778617698365
Position 22253: 0.0006055650017122306
Position 2654: 0.0005790047413341018
Position 23745: 0.0005173327399575665
Position 23409: 0.0004643913263537162
Position 59: 0.0004377971613940179
Position 61: 0.00030385441532434045
Position 22957: 0.00029397572719794767
Position 310: 0.0002845363652077756
Position 22869: 0.00028197517090869264
Position 303: 0.0002662170261438514
Position 21892: 0.0002232366990727503
Position 65: 0.0002134206511725751
Position 23863: 0.00020056696048107258
Position 856: 0.00016704807041163477
Position 23128: 0.0001661383018268148
Position 444: 0.00011730693643490387
Position 1992: 0.00011379630992352572
Position 158: 9.81936581224339e-05
Position 22337: 8.321602684028482e-05
Position 21601: 8.298564096030282e-05
Position 1085: 8.15067875140611e-05
Position 20645: 7.020940767381848e-05
Position 23197: 6.521990736976397e-05
Position 21651: 5.432949018615682e-05
Position 252: 4.23925118146825e-05
Position 23836: 4.1507920272192666e-05
Position 23090: 4.008844247815481e-05
Position 22973: 3.471909194231596e-05
Position 21860: 3.1763195144077554e-05
Position 188: 2.956607377544013e-05
Position 2380: 2.8946135127814344e-05
Position 23109: 2.5312371377981347e-05
Position 22943: 2.37194766319141e-05
Position 887: 2.2325745130119065e-05
Position 369: 1.8264267112695477e-05
Position 23249: 1.7961445914823342e-05
Position 163: 1.793915543628571e-05
Position 268: 1.602793439708087e-05
Position 420: 1.5519041341747522e-05
Position 22734: 1.5343861236695914e-05
Position 266: 1.52488078865742e-05
Position 23243: 1.4839668249762705e-05
Position 931: 1.3695240196482696e-05
Position 21992: 1.3334772712115737e-05
Position 357: 1.2881055741690378e-05
Position 868: 1.2132347350998487e-05
Position 21759: 1.1620719872866382e-05
Position 73: 1.1216517658159645e-05
Position 23909: 1.0804105379234673e-05
Position 63: 1.0733746072214918e-05
Position 23869: 1.0661720634440948e-05
Position 23900: 1.0477459465607666e-05
Position 40: 1.018734821643361e-05
Position 375: 8.842202496037488e-06
Position 250: 8.721774051228611e-06
Position 258: 8.496838067841154e-06
Position 23316: 7.721351908311332e-06
Position 130: 6.744055179339348e-06
Position 55: 6.025197343561173e-06
Position 23141: 5.798030411976117e-06
Position 24578: 5.61501164261163e-06
Position 22871: 5.082864834714669e-06
Position 1615: 4.877039185140124e-06
Position 21527: 4.620995247414154e-06
Position 392: 4.476887509519215e-06
Position 50: 4.054094367637924e-06
Position 240: 3.9394159706893205e-06
Position 23239: 3.3028144885420016e-06
Position 499: 2.5925785643560466e-06
Position 22653: 2.1799262834788707e-06
Position 120: 2.1319393852319938e-06
Position 22745: 2.0461171284986945e-06
Position 23143: 1.9088457028520417e-06
Position 22640: 1.8374042411955977e-06
Position 22843: 1.7695349025252391e-06
Position 24035: 1.596944446478206e-06
Position 1037: 1.56875704578429e-06
Position 1363: 1.3769115269266847e-06
Position 512: 1.2843109385099517e-06
Position 22605: 1.244471865730968e-06
Position 23799: 7.071707718074623e-07
Position 414: 5.889986331583193e-07
Position 23769: 5.607562826486491e-07
Position 22756: 5.581701781961799e-07
Position 21920: 5.395651372887624e-07
Position 22732: 4.5565215097759153e-07
Position 123: 4.4293913667593283e-07
Position 24346: 2.971106814928725e-07
Position 22961: 2.140725386232794e-07
Position 22845: 1.7981742139039785e-07
Position 22759: 1.5207734089912114e-07
Position 21506: 1.5003255724223828e-07
Position 22811: 1.4487002176406668e-07
Position 23998: 1.317455742251881e-07
Position 21774: 4.5040188782940206e-08
Position 23631: 1.501666661764068e-08
Position 21472: 1.389154275235154e-08
Position 21317: 1.1562685315117225e-08
Position 32: 5.264025396851725e-09
Position 22176: 1.068317773696451e-09
Position 636: 6.916022791123528e-10
Position 22821: 3.709762343671914e-10
Position 23225: 3.5800326349120754e-10
Position 23079: 1.9298953671941347e-10
Position 22814: 1.2987619058345366e-10
Position 22774: 6.346278483024649e-12
Position 22891: 4.158964983769892e-12
Position 22659: 9.792620364686342e-13
Position 22795: 5.474387017809459e-13
Position 23061: 3.9173700721162694e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 20270: 0.9996603900736728
Position 22925: 0.9994152722275931
Position 21224: 0.9978589332712354
Position 22498: 0.9717087779489398
Position 23939: 0.9580352570310765
Position 22665: 0.8667897059691799
Position 24186: 0.7668388741992327
Position 22312: 0.49860337970679325
Position 538: 0.2834563805204598
Position 21587: 0.24950709086440942
Position 22336: 0.17461437224097373
Position 16666: 0.13784485696614052
Position 25439: 0.13170664544953134
Position 25489: 0.12742929542701234
Position 22718: 0.12251665420991348
Position 25707: 0.12148388137870149
Position 25224: 0.08903497459210057
Position 22041: 0.07913430113515123
Position 25089: 0.07827693936037196
Position 16592: 0.0705418124423594
Position 21774: 0.05893424732881834
Position 369: 0.045495759064973974
Position 16303: 0.041937671797713565
Position 21851: 0.03944191138350338
Position 23971: 0.038750177049713515
Position 14164: 0.033938636518788735
Position 357: 0.032584082548705165
Position 24473: 0.030260493065008158
Position 22474: 0.02510001060465198
Position 15419: 0.01966279817240303
Position 1862: 0.015906507956124447
Position 24816: 0.014264208950565389
Position 2542: 0.014206102067573867
Position 21669: 0.013148017537786279
Position 395: 0.01075718441879128
Position 21622: 0.009939007847956666
Position 16306: 0.00962537735219411
Position 21746: 0.009210659115161984
Position 2600: 0.008715227045892867
Position 2733: 0.007853374783403134
Position 24209: 0.007822482345512801
Position 21905: 0.006983070913944692
Position 25687: 0.00682620712503833
Position 25106: 0.006661273270260208
Position 21787: 0.0058245069522402165
Position 1420: 0.004543346926276088
Position 290: 0.004377195359446363
Position 24088: 0.004249011889993544
Position 22693: 0.004166044236388863
Position 24206: 0.004036685786922554
Position 24214: 0.0037911576950185296
Position 21975: 0.0031412107659341726
Position 24534: 0.0029783915816714
Position 21908: 0.0029693965258651353
Position 2699: 0.002939181374973841
Position 2657: 0.0026596941253400697
Position 22680: 0.0025615585193987877
Position 2685: 0.002536567284344759
Position 22518: 0.002506591365754104
Position 22353: 0.0023730237782318094
Position 2597: 0.002219973761232461
Position 22653: 0.0021604490403917247
Position 21743: 0.0021057227539781377
Position 2440: 0.002091888433956113
Position 24787: 0.0020803530236668073
Position 24703: 0.0018712876154054077
Position 310: 0.0018366290010194016
Position 21795: 0.0017711787289671637
Position 21944: 0.0017670363730767874
Position 21236: 0.001752641460608018
Position 24653: 0.0016823405386339964
Position 25912: 0.0013885355160696859
Position 1911: 0.0013068974186388831
Position 2614: 0.001256250017729224
Position 524: 0.001071213108633183
Position 1775: 0.0009818869217104054
Position 510: 0.0009190245247338578
Position 21923: 0.0007956093324670445
Position 1972: 0.0007580755734458113
Position 701: 0.0007213487881222105
Position 2706: 0.0006428010146621015
Position 317: 0.0006009573701504193
Position 24247: 0.0005772177459422945
Position 676: 0.0005665237170888761
Position 23983: 0.0005279712739819204
Position 23810: 0.0004395340484958992
Position 25381: 0.00043438779260573614
Position 392: 0.00042035876588700824
Position 21927: 0.00041359842064272464
Position 2293: 0.000385501338478625
Position 23017: 0.0003435341182493209
Position 2003: 0.0003385415693962852
Position 2204: 0.0003326642427227117
Position 21595: 0.00030116546253402204
Position 22785: 0.0002882010400238128
Position 21286: 0.0002855051798071454
Position 23503: 0.00026473597656484716
Position 24131: 0.0002614862714782291
Position 2399: 0.00025433369491280897
Position 22127: 0.00024498081555047546
Position 22402: 0.0002287905097375386
Position 24743: 0.0002125986175092527
Position 2286: 0.00017541077431152714
Position 22934: 0.00017173060671238385
Position 22957: 0.0001589830608737094
Position 21855: 0.00014666345391679142
Position 22782: 0.00013690888885832636
Position 23789: 0.00013669701847180863
Position 22523: 0.00012475259770245185
Position 23269: 0.00012153515559059054
Position 23173: 0.00011418197039865361
Position 22981: 8.859241970416054e-05
Position 22695: 8.695523424476117e-05
Position 13805: 8.583203991136435e-05
Position 2743: 7.746260574330852e-05
Position 405: 6.856409523578694e-05
Position 23029: 6.836299457057207e-05
Position 507: 6.698132340768946e-05
Position 1084: 6.560002804573545e-05
Position 2414: 6.424357399909558e-05
Position 22821: 6.30411086619461e-05
Position 495: 5.333743180869903e-05
Position 581: 4.59899038156958e-05
Position 23148: 4.27874388529448e-05
Position 23951: 4.266942138936571e-05
Position 23709: 4.193905819791325e-05
Position 21248: 3.2393831085278904e-05
Position 24101: 3.2028025345099506e-05
Position 23509: 2.7243155824739088e-05
Position 22943: 2.717230526532214e-05
Position 23713: 2.6645684393888526e-05
Position 22801: 2.0180218638385666e-05
Position 24025: 2.0113516268424016e-05
Position 23512: 1.8842782028539304e-05
Position 23667: 1.8837823489607528e-05
Position 23316: 1.3309483953316079e-05
Position 703: 1.3229307410533411e-05
Position 24502: 1.2729976717531973e-05
Position 22531: 9.944256173339906e-06
Position 979: 9.788209901072267e-06
Position 2209: 9.687754357085534e-06
Position 1075: 7.538048442120739e-06
Position 23681: 6.827262945418381e-06
Position 23038: 5.657455364928445e-06
Position 24105: 4.53979191028619e-06
Position 23249: 4.120282899122241e-06
Position 24256: 3.768678911397912e-06
Position 24236: 3.678166969903989e-06
Position 1268: 3.63587575506397e-06
Position 23044: 3.526624835378518e-06
Position 1190: 3.0987593360744624e-06
Position 22978: 3.071305259445903e-06
Position 23676: 2.6614096510147867e-06
Position 24391: 2.276903709790609e-06
Position 1454: 2.1242958365319188e-06
Position 1316: 2.120264520931182e-06
Position 22549: 1.8195213051780025e-06
Position 22538: 1.79103797924666e-06
Position 409: 1.7321885483646994e-06
Position 322: 1.5341983211004463e-06
Position 22520: 1.2684149893868326e-06
Position 584: 1.2553693508333424e-06
Position 23404: 1.1325023546123735e-06
Position 23321: 1.0487533381871438e-06
Position 22954: 1.048027848551333e-06
Position 23194: 1.047752236811103e-06
Position 223: 1.0187125661105716e-06
Position 931: 8.987428631563183e-07
Position 23466: 8.567122316012892e-07
Position 427: 7.911660364180185e-07
Position 23041: 7.480273363634837e-07
Position 22863: 5.860729948705146e-07
Position 22827: 4.7635242725402165e-07
Position 328: 3.3886971418703756e-07
Position 23188: 3.092590304480019e-07
Position 22579: 2.823300099711626e-07
Position 570: 2.058874703689565e-07
Position 997: 1.576770116205927e-07
Position 22576: 8.36395532955323e-08
Position 24326: 7.680664498591795e-08
Position 24244: 7.058057107827844e-08
Position 573: 4.796201279333139e-08
Position 568: 4.370477932923327e-08
Position 587: 4.043401031371664e-08
Position 22851: 2.621572310476848e-08
Position 483: 2.5318652759975898e-09
