Gene = defl
Position 1913: 1.8452439196813102e-06
Position 341: 1.67971175620612e-06
Position 441: 8.491393413075819e-07
Position 113: 4.785615997909262e-07
Position 558: 4.170788278073501e-07
Position 449: 3.690657563358599e-07
Position 316: 3.1066597076080357e-07
Position 757: 1.6373161721484952e-07
Position 313: 1.4583559618097248e-07
Position 380: 1.3568732298281732e-07
Position 39: 8.387582387357348e-08
Position 695: 2.8382021990207743e-08
Position 45: 2.3353298435328642e-08
Position 47: 1.9240450055380854e-08
Position 847: 7.2033593187497025e-09
Position 724: 5.54930794354582e-09
Position 121: 5.794337476346054e-10
Position 1489: 1.8339135869912806e-10
Position 50: 1.5395835259505846e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1645: 0.8662065408552884
Position 2695: 0.16809783620184074
Position 1422: 0.16691644095719974
Position 1105: 0.11633105704254856
Position 1661: 0.07244227217112124
Position 2988: 0.03804238275600542
Position 2513: 0.03770434147215514
Position 907: 0.03539098832020241
Position 1237: 0.03483553032563828
Position 2878: 0.027954566079556747
Position 688: 0.026979806134859948
Position 2104: 0.024165380837830767
Position 1344: 0.018271045099897607
Position 391: 0.01791127519253769
Position 1851: 0.01632252172430875
Position 1042: 0.013846796923371398
Position 1708: 0.011337875511769673
Position 1451: 0.009658384938996203
Position 3025: 0.008983253147755738
Position 2161: 0.008237177448230779
Position 1912: 0.008218373894596738
Position 3247: 0.007856216209000004
Position 1504: 0.007569433657755519
Position 3242: 0.006882420266588544
Position 1102: 0.006722071488144716
Position 538: 0.005395182516456473
Position 2704: 0.0052688984894771465
Position 429: 0.004985806310370472
Position 1687: 0.004446315160342462
Position 1150: 0.004367159669211378
Position 1532: 0.0035664659773142248
Position 345: 0.0034701460410164913
Position 2953: 0.0029316636490220992
Position 532: 0.002928499150101138
Position 1075: 0.0022602312150997225
Position 1978: 0.002112345713088756
Position 388: 0.0019275001763957723
Position 648: 0.001723807366637455
Position 803: 0.0016948587072184607
Position 2770: 0.0016689239591597218
Position 2794: 0.0016655883155598855
Position 612: 0.0015421957243613713
Position 570: 0.001503081818274807
Position 2041: 0.0014619944630354488
Position 1969: 0.001442169144556096
Position 1045: 0.0013502147790946074
Position 325: 0.0012516477717382675
Position 2644: 0.0012035081794415745
Position 1921: 0.0011676809821665375
Position 1535: 0.0011418530879692287
Position 2197: 0.0008715617812284836
Position 3262: 0.0008021959618323788
Position 1217: 0.000716653479365185
Position 2299: 0.0005235481386361435
Position 1869: 0.0004900675953605154
Position 934: 0.00038623159903719876
Position 101: 0.0003699099938640673
Position 1726: 0.000316520201479733
Position 1048: 0.0002642131579180454
Position 1242: 0.00022991798272543307
Position 830: 0.00018559773916039475
Position 2233: 0.00017564222834317298
Position 2074: 0.00014963724020613907
Position 1932: 0.00010367926707588397
Position 2587: 4.411822653648616e-05
Position 1711: 2.3538116381694735e-05
Position 609: 4.455087228353708e-06
Position 628: 4.315824147375506e-06
Position 160: 2.6956435060756342e-06
Position 105: 1.6340734840849984e-06
Position 771: 5.114547054465897e-07
Position 661: 4.4215366291876724e-07
Position 755: 3.6532016616538394e-07
Position 768: 3.3090420231621553e-07
Position 286: 2.8590927771779183e-07
Position 633: 2.525338447279214e-07
Position 217: 2.182884847833932e-07
Position 412: 4.7406360671274005e-08
Position 247: 2.528249546196752e-08
Position 238: 1.8387632531317987e-08
