Gene = Tig
Position 6199: 0.000671943522044247
Position 7154: 0.0006566546177279422
Position 146: 0.0005906915754043749
Position 4768: 0.000589267870615462
Position 604: 0.0005336207548358712
Position 5254: 0.0005329260543001146
Position 5848: 0.0005113336713403988
Position 396: 0.0004267518874055892
Position 2262: 0.00040093559060942486
Position 733: 0.0003765110989533387
Position 7149: 0.0003692162743977653
Position 1203: 0.0003342490171131532
Position 8069: 0.000328921217359384
Position 6501: 0.00032886539766201206
Position 137: 0.0003232525984358995
Position 1105: 0.00031932450641534993
Position 132: 0.00031351403671908554
Position 6730: 0.0003084998491754953
Position 747: 0.00030791611930023027
Position 6512: 0.0002794004384529166
Position 187: 0.00025025212775949554
Position 6444: 0.00022054749588643305
Position 347: 0.00021470437487824072
Position 97: 0.00020429852363999665
Position 564: 0.00018947962293599927
Position 5182: 0.0001886945670390788
Position 68: 0.00016868280533723198
Position 6246: 0.00016783287091342203
Position 38: 0.00015554123860248717
Position 478: 0.0001511784672995404
Position 7818: 0.00014443807173007713
Position 5877: 0.0001426794230275666
Position 130: 0.000142675906920732
Position 1563: 0.00013975283577178006
Position 1048: 0.00013880306965527377
Position 535: 0.00013495026413961564
Position 5852: 0.00013186042165150343
Position 1192: 0.00012210266721150235
Position 376: 0.00011795146939182369
Position 910: 0.00010809907644963191
Position 4875: 0.00010781188401896983
Position 6515: 0.00010741258498961802
Position 5175: 0.0001041407935080301
Position 5278: 9.995184654389043e-05
Position 208: 8.369719176336763e-05
Position 3143: 8.282344381206746e-05
Position 5902: 8.175460913882296e-05
Position 5188: 6.972947006333233e-05
Position 1569: 5.753101797359714e-05
Position 889: 5.7048274740683105e-05
Position 4806: 5.627926795677504e-05
Position 157: 5.2604847043330584e-05
Position 411: 5.073404327141382e-05
Position 1151: 4.826783774086169e-05
Position 6836: 4.7544046567628244e-05
Position 1640: 4.524420499191841e-05
Position 6302: 3.897871378869295e-05
Position 99: 3.6948236351722176e-05
Position 1107: 3.634443790486253e-05
Position 1710: 3.616716610271028e-05
Position 5820: 3.53204632383831e-05
Position 4840: 3.383429823607076e-05
Position 6376: 2.569936882657084e-05
Position 2978: 2.5131593592173028e-05
Position 1037: 2.3729096371177432e-05
Position 235: 2.2400435517095568e-05
Position 6249: 2.1810012782755597e-05
Position 305: 2.071469946772032e-05
Position 8055: 2.0300326185890217e-05
Position 5870: 1.9416365061064123e-05
Position 5061: 1.696035741790582e-05
Position 406: 1.6834372681421654e-05
Position 5059: 1.577978109527289e-05
Position 2492: 1.5427997343201847e-05
Position 481: 1.4250745131511627e-05
Position 1055: 1.3962143288297383e-05
Position 3029: 1.286244724683328e-05
Position 1206: 1.2271011936848126e-05
Position 635: 1.1506286788159304e-05
Position 4956: 1.109199989975218e-05
Position 5121: 1.1069294715654374e-05
Position 3800: 8.594818661107791e-06
Position 4886: 8.20321676446929e-06
Position 1539: 7.848205746481374e-06
Position 3587: 7.392807837933726e-06
Position 5632: 7.138396923821773e-06
Position 2055: 6.942892163228308e-06
Position 349: 5.51606701701319e-06
Position 369: 4.960599423269682e-06
Position 307: 4.142346208130416e-06
Position 12: 4.029162325304789e-06
Position 4928: 3.7896444442298445e-06
Position 2026: 2.823378297206181e-06
Position 8049: 2.5787529232381935e-06
Position 6: 2.4640726264679517e-06
Position 1856: 2.395614240267995e-06
Position 2116: 2.2345006585460644e-06
Position 7661: 2.096141169510075e-06
Position 2183: 1.5044205423639e-06
Position 3581: 1.4817664247540776e-06
Position 2516: 1.4732480359054376e-06
Position 921: 1.4202117790012536e-06
Position 212: 1.3597721083690255e-06
Position 1002: 9.232104737449423e-07
Position 403: 6.637386972954629e-07
Position 6452: 4.036706918466309e-07
Position 6362: 3.4935758509112976e-07
Position 6196: 2.71484430452757e-07
Position 6406: 2.624572997986019e-07
Position 877: 1.8014666359566414e-07
Position 6187: 1.6181607420440573e-07
Position 5626: 6.660841161770413e-08
Position 5956: 5.562092877100302e-08
Position 6389: 3.599110964383629e-08
Position 5859: 2.0032341864474054e-08
Position 6524: 1.851762099124886e-08
Position 5191: 1.4699168328534324e-08
Position 2700: 1.0614338328609873e-08
Position 5685: 9.51952860227646e-09
Position 2032: 9.369793226963308e-09
Position 2874: 8.617480110951222e-09
Position 2924: 8.613921901815892e-09
Position 2889: 7.521921273198428e-09
Position 2864: 7.220442113611107e-09
Position 2180: 6.134604551167255e-09
Position 1696: 5.159661724595202e-09
Position 1545: 4.92393369996109e-09
Position 2613: 4.687017362490964e-09
Position 2692: 4.581511501028239e-09
Position 6166: 3.4730300921498794e-09
Position 5009: 2.6855334270396117e-09
Position 5067: 2.5519335369244076e-09
Position 6020: 2.544508724231545e-09
Position 5762: 2.473713625574796e-09
Position 5089: 2.2432703062467538e-09
Position 4969: 1.8735195306614845e-09
Position 5442: 1.3531347219039595e-09
Position 4830: 1.3265248488529408e-09
Position 6031: 1.2131137406213087e-09
Position 5963: 1.0765991226070067e-09
Position 4986: 9.549404843124537e-10
Position 5116: 2.9619319954477126e-10
Position 4756: 1.8805900834526117e-10
Position 5447: 1.3045412145872582e-10
Position 5205: 5.803007227756463e-11
Position 4741: 3.196870706974512e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5725: 0.9993356876363938
Position 4692: 0.9984085330196069
Position 789: 0.9552980894196285
Position 7811: 0.8637017799715718
Position 4330: 0.7449092061384546
Position 1358: 0.5340319029696131
Position 1370: 0.42280806572215157
Position 8006: 0.164920330993943
Position 2515: 0.09442915022340699
Position 3931: 0.043698528470032715
Position 1633: 0.022393237169642116
Position 1104: 0.019275392226153952
Position 2491: 0.01646998084236041
Position 2266: 0.016078891506625694
Position 8040: 0.014226357297485089
Position 7210: 0.012868745607411018
Position 2341: 0.00800420769569082
Position 2902: 0.007182285624376939
Position 6565: 0.007023303114119409
Position 6976: 0.005942710028515599
Position 1770: 0.005450364086835721
Position 1119: 0.004529288980512728
Position 2272: 0.004400460231235531
Position 3793: 0.003801480585245529
Position 799: 0.0037842590019897832
Position 3780: 0.0034012775169682385
Position 3988: 0.0032271040717539497
Position 5457: 0.0031649659016052874
Position 1639: 0.003137462827916854
Position 3385: 0.0029923309094784557
Position 2722: 0.0028852952103224426
Position 2692: 0.0026373060707815974
Position 6712: 0.0024588885339940293
Position 7042: 0.0023891908796818445
Position 2047: 0.0023632305339521113
Position 2923: 0.002249430651409552
Position 604: 0.0021471019717083256
Position 3586: 0.002115263295116815
Position 6709: 0.0020609869710204298
Position 8012: 0.0020368923423999185
Position 1377: 0.0019551901157802733
Position 4977: 0.0018092068102880967
Position 3499: 0.001800327449236839
Position 3346: 0.0017536262028100375
Position 3283: 0.0017315160547465014
Position 2044: 0.0017198970538780676
Position 2644: 0.0016886345651826427
Position 4734: 0.001589427951671315
Position 278: 0.001509970591464771
Position 3148: 0.0014039489033630538
Position 722: 0.0013363662612274395
Position 2443: 0.0013126846578136219
Position 5242: 0.0012667500698864814
Position 1750: 0.0012610831942874423
Position 2770: 0.0012500626031395157
Position 1900: 0.0012465117921495812
Position 6994: 0.0011490666294426926
Position 6667: 0.00111466569186529
Position 3111: 0.001078886633554115
Position 2284: 0.0009980193418462375
Position 220: 0.0009782927084543667
Position 4956: 0.0009175146206423381
Position 1980: 0.0008793927205309817
Position 6604: 0.000870512957266963
Position 3496: 0.0007903382073013907
Position 1164: 0.000758790004069392
Position 8123: 0.0007515796458497373
Position 7546: 0.0007388046313418609
Position 6376: 0.0007333149127812033
Position 1188: 0.0007248768873514605
Position 1747: 0.0007113629064972576
Position 6886: 0.0006839385916508539
Position 5899: 0.0006233746941128076
Position 7000: 0.0005635063637457462
Position 1685: 0.0005548947972733994
Position 5316: 0.0005408372018737167
Position 1135: 0.0005219578362215754
Position 235: 0.00049663383690656
Position 5944: 0.0004815231092057198
Position 3196: 0.00044031856758818715
Position 1417: 0.00043011089534182215
Position 2764: 0.00042447696911407904
Position 2698: 0.00041169657092763256
Position 6679: 0.0004016090923219042
Position 2842: 0.00040150689015164444
Position 7336: 0.00038134072300850883
Position 4836: 0.000379394023525862
Position 2359: 0.0003483305117092728
Position 245: 0.0003468456795445315
Position 8069: 0.00034076271663974184
Position 6254: 0.00033801545181335387
Position 3088: 0.0002893338148494046
Position 3142: 0.000289193494672472
Position 2252: 0.00028106444788364145
Position 7693: 0.0002737519239830178
Position 5842: 0.000271209460691036
Position 7003: 0.0002701741767032839
Position 6952: 0.0002614819750119358
Position 5734: 0.00025250573833845064
Position 2059: 0.00023310152230934773
Position 1876: 0.00021018307762101732
Position 1128: 0.00020210595045025073
Position 1014: 0.00019366940287688118
Position 5868: 0.00018999289617152693
Position 646: 0.0001852248716038499
Position 284: 0.0001768684306394996
Position 313: 0.0001663204067706651
Position 564: 0.00016460055805279607
Position 5319: 0.00015301122494398384
Position 883: 0.00014807200536041658
Position 1396: 0.00013873433173942093
Position 1798: 0.00012326971560023398
Position 1291: 0.00011740293186975424
Position 2083: 0.00010965234977896588
Position 2008: 0.00010891008513460012
Position 6751: 0.00010404748847235117
Position 1654: 0.00010142729916286325
Position 137: 9.851592733448842e-05
Position 1480: 9.500016055920953e-05
Position 5322: 8.421662134910595e-05
Position 6865: 8.046544080801499e-05
Position 5343: 7.667041730714027e-05
Position 1767: 7.450078114610027e-05
Position 1288: 7.32403831012642e-05
Position 1720: 7.020522933934323e-05
Position 6268: 6.584898895835832e-05
Position 1422: 6.528206681355221e-05
Position 8049: 6.48003470986686e-05
Position 7817: 6.45095266449143e-05
Position 5021: 6.374824375289214e-05
Position 5484: 6.163486656482703e-05
Position 6455: 5.8043337961367455e-05
Position 6324: 5.621588386958968e-05
Position 8076: 5.3091194877943315e-05
Position 6079: 5.172795370242918e-05
Position 5007: 4.346104797179015e-05
Position 1158: 4.095900836190433e-05
Position 511: 3.8380460114469435e-05
Position 5277: 3.102032613967513e-05
Position 171: 2.6225199289426315e-05
Position 146: 2.3738228280327687e-05
Position 199: 2.0558541947918453e-05
Position 4881: 2.0177652972098575e-05
Position 1192: 2.014012081245517e-05
Position 4941: 2.010688160539324e-05
Position 1212: 1.7874548955621098e-05
Position 249: 1.7349005480490545e-05
Position 5082: 1.5769579035092312e-05
Position 851: 1.4621786362157005e-05
Position 5217: 1.4074786466067236e-05
Position 889: 1.3336284640694035e-05
Position 5382: 1.26443163834546e-05
Position 4974: 9.634176470006166e-06
Position 5040: 9.001895358711706e-06
Position 921: 8.552173885621268e-06
Position 8098: 8.539579873873464e-06
Position 396: 7.626854656030179e-06
Position 470: 7.5756145031501575e-06
Position 4902: 7.136771537281444e-06
Position 962: 7.135884131018357e-06
Position 5163: 6.5820938507512915e-06
Position 446: 6.548266299669895e-06
Position 992: 5.728501533038147e-06
Position 4818: 4.979368369491458e-06
Position 877: 4.929945945035347e-06
Position 1693: 3.3618384644658918e-06
Position 1795: 3.3313493517605083e-06
Position 518: 3.200618246781888e-06
Position 1612: 3.0484257007969152e-06
Position 4886: 2.822499431883035e-06
Position 5848: 2.7979754125408203e-06
Position 291: 2.7936030869733702e-06
Position 5777: 2.287181222575994e-06
Position 4875: 2.2817795006879094e-06
Position 869: 2.247601544945107e-06
Position 2152: 2.2281311035510624e-06
Position 1887: 2.174439306920539e-06
Position 726: 2.062009952224854e-06
Position 97: 2.0317555525115743e-06
Position 703: 1.620848154324554e-06
Position 5827: 1.6037961635499122e-06
Position 196: 1.5650678725720509e-06
Position 320: 1.2993065383951572e-06
Position 300: 1.063046395531259e-06
Position 411: 8.716465255990761e-07
Position 989: 8.171780566133844e-07
Position 630: 6.394424834821863e-07
Position 1267: 4.790080967659507e-07
Position 1501: 3.8847752386551966e-07
Position 1710: 3.34898850906833e-07
Position 178: 2.4049295749538884e-07
Position 1429: 4.0017078413922064e-08
Position 1384: 3.7127176595571486e-08
Position 1451: 3.4403218057910885e-08
Position 5738: 4.7600810931948524e-09
Position 58: 4.601082857301943e-11
Position 68: 3.726793153862528e-11
Position 74: 1.551946162382073e-14
Position 157: 2.545494686912582e-15
