Gene = toc
Position 19089: 0.7056777052135282
Position 47083: 0.6607415841315739
Position 1129: 0.45943462985238875
Position 1596: 0.3216403975054779
Position 501: 0.308988682705227
Position 49635: 0.2948498836926779
Position 1622: 0.20308660581981006
Position 5583: 0.119455077286215
Position 47417: 0.07228847307820764
Position 49803: 0.0639692741180994
Position 75421: 0.06357469747687841
Position 17743: 0.06157157493043791
Position 71510: 0.06013055639471222
Position 64013: 0.05605775520847722
Position 48673: 0.05221097056492057
Position 1081: 0.04215322734297383
Position 1283: 0.04175871800084355
Position 1064: 0.03638608081059074
Position 46995: 0.032607213079280065
Position 71700: 0.029844493418731962
Position 63930: 0.02851974718002302
Position 720: 0.025152579367229446
Position 619: 0.020731257917418287
Position 75816: 0.01924281908427463
Position 47401: 0.01862774823037449
Position 58252: 0.01801338557734458
Position 4764: 0.01684843660464625
Position 71678: 0.015548195342477297
Position 4726: 0.014518218769491505
Position 902: 0.012627554981853584
Position 59288: 0.012236793570696475
Position 75474: 0.010482239586490659
Position 47103: 0.009711602722568439
Position 4849: 0.009360936049000939
Position 987: 0.009221341453548627
Position 5203: 0.0092110626731813
Position 74175: 0.008524387092297811
Position 56151: 0.008176600414729514
Position 75418: 0.007616243504281742
Position 1023: 0.007422667969983057
Position 1382: 0.007174314634172405
Position 2093: 0.006688623573003347
Position 47338: 0.006192410790010839
Position 6041: 0.005756773053531597
Position 744: 0.005251243774064381
Position 49216: 0.005019458134823083
Position 1225: 0.004719013930196177
Position 5127: 0.004417537769089009
Position 75745: 0.004332203319726245
Position 63942: 0.0040552856674193885
Position 2710: 0.003875902219871921
Position 1774: 0.0034914705285123645
Position 74231: 0.003491426874580667
Position 72021: 0.0032584998506087455
Position 57257: 0.00299454496708162
Position 350: 0.0029171167828353213
Position 75898: 0.0028843676101705743
Position 2960: 0.002777990566714837
Position 1262: 0.0027138485291452047
Position 74537: 0.0026165650819519977
Position 50438: 0.002322926282058958
Position 58: 0.002207108475759701
Position 963: 0.0021904798441539476
Position 1179: 0.0021315598914264447
Position 71885: 0.002121399345675278
Position 984: 0.002097889831579479
Position 328: 0.002068608483817341
Position 1151: 0.00204854463902153
Position 2226: 0.0020061744172425494
Position 54566: 0.001990675607513759
Position 47507: 0.0017593889794785909
Position 3835: 0.0017522467561629082
Position 61: 0.0017380274624383964
Position 47126: 0.0016441592844864687
Position 47221: 0.001527216353339462
Position 45708: 0.0014633942997884662
Position 74023: 0.0014491767919110705
Position 48047: 0.001415497749169415
Position 3303: 0.0013897633665564926
Position 356: 0.0013011750772385516
Position 2012: 0.0011989895155770504
Position 1271: 0.001148641243921077
Position 1832: 0.00107264227308456
Position 3506: 0.0010618260487134234
Position 47378: 0.0009763955893244575
Position 76225: 0.0009062573733916343
Position 1988: 0.0008888900333127936
Position 76027: 0.0008589207710844652
Position 76081: 0.0008083120523802324
Position 75845: 0.0006674871876503567
Position 2265: 0.0006584417467674266
Position 54064: 0.000640614758839264
Position 74064: 0.0006387602004665796
Position 74408: 0.0006367287108380585
Position 74240: 0.0005642614379380681
Position 667: 0.0005471564657341028
Position 47544: 0.0005204988738668902
Position 62242: 0.0005091226740635408
Position 48708: 0.0005031367377922168
Position 46945: 0.0004951177587930731
Position 74311: 0.00048786305913694176
Position 3658: 0.00048162927783002284
Position 74246: 0.0004544728205316382
Position 2350: 0.0004236742855907766
Position 53938: 0.0004199010050073981
Position 47470: 0.0004083951736440803
Position 1699: 0.0004017190098861702
Position 47182: 0.00035387356578831127
Position 1319: 0.00032962888126158
Position 247: 0.0003123771931170986
Position 1027: 0.00027560768401004146
Position 73338: 0.0002733914042331399
Position 75102: 0.00025020197070584483
Position 74747: 0.00023204439588009795
Position 73469: 0.00022814224604481386
Position 73325: 0.00021266220919244022
Position 74397: 0.00020592259524123026
Position 74654: 0.00015776007282721058
Position 47522: 0.00013204610750620872
Position 73287: 0.0001270061252616258
Position 73451: 0.00012211851737790958
Position 75484: 9.981195925200579e-05
Position 282: 8.473705019765774e-05
Position 945: 7.654206504505729e-05
Position 74181: 7.465139634586006e-05
Position 75326: 6.983821054960158e-05
Position 183: 6.358823301914024e-05
Position 74936: 5.94061100850642e-05
Position 74070: 5.5063962780655355e-05
Position 74786: 5.439005346933682e-05
Position 73319: 5.384184759182511e-05
Position 426: 4.02244973872901e-05
Position 849: 3.580730338726846e-05
Position 73484: 2.0505437572625175e-05
Position 74085: 1.712163613050896e-05
Position 292: 1.590067366594584e-05
Position 256: 1.5462846547543527e-05
Position 993: 1.4123368636860104e-05
Position 1506: 1.3429317669385798e-05
Position 52705: 1.1536717562021166e-05
Position 55856: 1.0607794979663369e-05
Position 118: 8.325211523378407e-06
Position 188: 6.180663792410756e-06
Position 1704: 5.693710732454794e-06
Position 399: 4.883639586367364e-06
Position 362: 4.451922416147973e-06
Position 383: 2.8476569864307653e-06
Position 372: 2.0915594861732523e-06
Position 1709: 1.5780525667165974e-06
Position 1524: 1.4516264108594497e-06
Position 52192: 1.3636061549133455e-06
Position 1723: 1.3162271141035213e-06
Position 122: 3.01404805187165e-08
Position 808: 1.8607988140897356e-08
Position 447: 1.8047827485526394e-08
Position 74810: 1.2349505961720635e-08
Position 124: 1.0545523900910611e-08
Position 65: 4.2335160876313284e-09
Position 69: 7.968412369809435e-10
