Gene = NUCB1
Position 1746: 4.431913210507057e-05
Position 3537: 4.3406005201341606e-05
Position 1249: 4.2844229550013314e-05
Position 1491: 2.8742258475928615e-05
Position 1034: 2.856940932049487e-05
Position 1431: 2.2872253580235823e-05
Position 1477: 2.2537971095872773e-05
Position 879: 2.137771158318298e-05
Position 494: 1.9798491987374776e-05
Position 1252: 1.585866399281848e-05
Position 85: 1.549271133734142e-05
Position 661: 1.5466641266467388e-05
Position 973: 1.4705586114618274e-05
Position 701: 1.4380743881679948e-05
Position 68: 1.3083646828684583e-05
Position 157: 1.0060618931643167e-05
Position 1142: 2.4631407545725667e-06
Position 1284: 2.2782313687209546e-06
Position 60: 1.1423717348461933e-06
Position 899: 4.3925433213662007e-07
Position 418: 1.9276830754123568e-07
Position 88: 1.9116034977837978e-07
Position 345: 7.943608364710127e-08
Position 722: 2.2206281888024495e-08
Position 663: 1.486997257716872e-08
Position 570: 6.7349644291509936e-09
Position 277: 4.1952821484480275e-09
Position 214: 1.240232076944225e-09
Position 319: 1.174841943461882e-09
Position 252: 1.1684751580288063e-09
Position 443: 7.695931897947335e-10
Position 446: 2.728876558379216e-10
Position 453: 2.4422673938105e-10
Position 202: 1.9855485912524784e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2726: 0.9598496534517518
Position 2462: 0.10060036274156514
Position 479: 0.09834721097736727
Position 2389: 0.08058458163263599
Position 2357: 0.02630085360299535
Position 954: 0.014338571063351596
Position 1161: 0.007201366989749982
Position 566: 0.005462396546589209
Position 1908: 0.004203917725705828
Position 440: 0.00365465375365526
Position 1336: 0.0030974846541318734
Position 2495: 0.0026826796605508565
Position 4420: 0.0026644766474960132
Position 1142: 0.0024906454341303993
Position 1215: 0.002191324406582476
Position 1193: 0.0019120616328669176
Position 73: 0.0017961239931296447
Position 2538: 0.0015269128815052011
Position 3860: 0.0012528530779838606
Position 4423: 0.0011616740508653934
Position 85: 0.0011531418530412577
Position 4136: 0.0010808194970736995
Position 4313: 0.001068312045597849
Position 222: 0.0006974511700045348
Position 3615: 0.0006697702786395947
Position 2431: 0.0006039919377950443
Position 604: 0.0005451126999976915
Position 2948: 0.0004956977522790571
Position 661: 0.0003450377749726703
Position 3812: 0.0003260453306815841
Position 2945: 0.0003251792441448045
Position 3485: 0.0002442481107018566
Position 1167: 0.00023331262418195263
Position 3406: 0.00022789733432923505
Position 3281: 0.00021520195090015212
Position 4286: 0.00019650960625955502
Position 3866: 0.00016839586518956184
Position 3235: 0.00014389480962083065
Position 2680: 0.00013507366653280094
Position 879: 0.00013242180530521007
Position 2683: 0.0001283856122266742
Position 1417: 0.0001079324447527302
Position 2936: 0.00010763244820844006
Position 3692: 0.00010074474911255226
Position 671: 9.800452929119427e-05
Position 4521: 9.32961841689669e-05
Position 1458: 9.29765675100086e-05
Position 3665: 7.734443850300452e-05
Position 2744: 6.816093467923825e-05
Position 2780: 6.370301872034764e-05
Position 2639: 6.132065017026962e-05
Position 3791: 5.7081634627380986e-05
Position 3206: 5.5203123807519704e-05
Position 3590: 5.2741273806545215e-05
Position 142: 5.026806255678613e-05
Position 3635: 4.215634800490946e-05
Position 1991: 3.908025777440973e-05
Position 2203: 3.093782805772454e-05
Position 2925: 2.9774333270681156e-05
Position 2007: 2.824272709008311e-05
Position 2088: 2.566474931041722e-05
Position 109: 2.5625135226592893e-05
Position 2337: 1.9816554658738838e-05
Position 531: 1.8724486869277972e-05
Position 2158: 1.7541599986073957e-05
Position 2735: 1.580327794585676e-05
Position 627: 1.5537776174613155e-05
Position 1825: 9.795230761774969e-06
Position 742: 9.09210455080718e-06
Position 500: 7.214433038344753e-06
Position 1612: 6.904793993965103e-06
Position 1816: 6.360393194855584e-06
Position 1953: 5.9447954529123505e-06
Position 1741: 5.231563214764862e-06
Position 1765: 5.0980549206412695e-06
Position 857: 4.907861476773015e-06
Position 686: 3.3800763125850123e-06
Position 1113: 3.360240156987551e-06
Position 541: 3.357357874458119e-06
Position 1357: 3.117076426419135e-06
Position 1064: 3.112249116580601e-06
Position 1349: 2.5243024639415456e-06
Position 497: 1.5185364074160285e-06
Position 754: 1.261611637739693e-06
Position 494: 1.097665010480923e-06
Position 243: 1.0517122178046855e-06
Position 153: 9.673117086266288e-07
Position 126: 9.469986520512477e-07
Position 228: 1.8695462369694589e-07
Position 231: 1.1632321248904498e-07
Position 357: 7.695013402032905e-08
Position 240: 1.92026434381897e-08
Position 354: 5.732333308859307e-09
Position 294: 1.7557427704942614e-09
Position 315: 1.1372356217384102e-09
Position 300: 6.889476487687801e-10
Position 116: 5.195636437317681e-10
Position 345: 4.926663612505395e-10
Position 366: 1.0157462491394167e-10
Position 252: 4.420237696209095e-11
Position 333: 5.906394961692509e-12
Position 375: 3.5871887813313562e-12
Position 52: 1.0584527311498974e-12
Position 324: 2.334769111124379e-16
