Gene = tral
Position 86: 9.585466051676776e-06
Position 2287: 9.479686196502218e-06
Position 877: 9.477872051072968e-06
Position 3965: 9.46878953077706e-06
Position 3613: 9.090738945917537e-06
Position 344: 8.869314124925374e-06
Position 2933: 7.736397438341486e-06
Position 491: 7.638376479501124e-06
Position 2147: 7.575272547060571e-06
Position 290: 7.445105412514851e-06
Position 272: 6.515575834906527e-06
Position 47: 5.770942025306831e-06
Position 313: 5.7190444164954024e-06
Position 1742: 5.276616868546738e-06
Position 542: 4.0638044304210145e-06
Position 470: 3.837067791128354e-06
Position 3200: 3.6630710904093732e-06
Position 4285: 3.5593088665242314e-06
Position 3187: 3.412507623912031e-06
Position 3463: 3.370623180526364e-06
Position 363: 2.957241564645378e-06
Position 3057: 2.9253508931344813e-06
Position 1722: 2.75738804196569e-06
Position 3602: 2.15500493656723e-06
Position 582: 2.1018214529931167e-06
Position 4063: 1.9493626359121672e-06
Position 3564: 1.8241448339197337e-06
Position 348: 1.8082523409126075e-06
Position 370: 1.729496667424227e-06
Position 2979: 1.6625574096685101e-06
Position 841: 1.589586115025339e-06
Position 3465: 1.4300660615749464e-06
Position 673: 1.1594632730427004e-06
Position 3588: 1.0295979571339648e-06
Position 315: 9.348022724397839e-07
Position 1610: 6.541905553818676e-07
Position 3971: 5.862877299944758e-07
Position 4051: 5.453267023012189e-07
Position 2552: 5.003863713847681e-07
Position 386: 4.942637512223337e-07
Position 3586: 4.77971253490801e-07
Position 3775: 4.6798815246910666e-07
Position 126: 3.6211687957844825e-07
Position 3018: 3.5970104745559897e-07
Position 321: 2.874363638489508e-07
Position 269: 2.6454220596913943e-07
Position 3457: 7.766911142361254e-08
Position 3504: 4.876097552278592e-08
Position 3934: 4.801912052998971e-08
Position 3832: 4.387287232463922e-08
Position 1956: 3.691338335313531e-08
Position 3829: 2.5581516423167676e-08
Position 4067: 2.534331360720301e-08
Position 2135: 1.0172161057027608e-08
Position 2351: 9.473908584245278e-09
Position 413: 7.834796573607365e-09
Position 3661: 7.684114667406486e-09
Position 621: 4.285040521468717e-09
Position 2275: 4.233791066002221e-09
Position 4106: 5.893343839176325e-10
Position 3486: 4.260477431394251e-11
Position 1581: 2.7867331180795565e-12
Position 660: 1.594087159991887e-12
Position 117: 4.869307302482628e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1499: 0.9958098250645897
Position 3378: 0.9922108798471015
Position 2964: 0.9900304054475153
Position 3673: 0.8378932038803316
Position 4084: 0.795402779750494
Position 2368: 0.38475735076273077
Position 2356: 0.28825775445758806
Position 2706: 0.1707041955576133
Position 5126: 0.12623717046654478
Position 3670: 0.12013255348605248
Position 5351: 0.10408406156398749
Position 2219: 0.045958128439545505
Position 5369: 0.04576892199668815
Position 5537: 0.04178646641602816
Position 732: 0.039010654434641884
Position 304: 0.03400136089418162
Position 4669: 0.026814098016912074
Position 4327: 0.023117111518277184
Position 995: 0.02089689801038796
Position 5767: 0.018672721644280296
Position 4275: 0.014824041018125336
Position 723: 0.013662688210000752
Position 882: 0.011598740898626099
Position 2135: 0.009949855881044635
Position 2098: 0.00983053655411619
Position 2742: 0.00855858085083207
Position 2408: 0.008529602774502317
Position 2256: 0.008123106742492961
Position 4235: 0.0075010518908144854
Position 3346: 0.006633952099495584
Position 801: 0.006328683979883389
Position 2141: 0.005419429103676396
Position 2979: 0.0052664988529770316
Position 2232: 0.004521582478813142
Position 139: 0.003986607476236018
Position 4658: 0.0032046700385374304
Position 5676: 0.003084289384593029
Position 4261: 0.002994769931289049
Position 1517: 0.002716308430817658
Position 5375: 0.002578682758507506
Position 3802: 0.002459263747098265
Position 2745: 0.002213580586945411
Position 2675: 0.002196517517179504
Position 4904: 0.002032007176082612
Position 2050: 0.0016963178933816778
Position 79: 0.0016163373366177027
Position 3045: 0.0015085762910693721
Position 2631: 0.0014854422253624388
Position 2500: 0.0014299312481663184
Position 5695: 0.0013612407236527051
Position 5866: 0.0012609087210874329
Position 2628: 0.0011391655720875975
Position 2583: 0.0011006970222642066
Position 430: 0.0010884508139132614
Position 2739: 0.0010668655056023037
Position 4222: 0.0010204897654279255
Position 328: 0.0009544387710041164
Position 2269: 0.0008952799251163775
Position 4208: 0.000890951654344513
Position 2586: 0.000855415570477253
Position 2580: 0.0008316390046028483
Position 3238: 0.0007245159601149906
Position 3308: 0.0007065569390221372
Position 1520: 0.0006174834220081802
Position 608: 0.000603821482249225
Position 4963: 0.000569824742342529
Position 4161: 0.0005451753523084769
Position 1031: 0.0005203931484295727
Position 1096: 0.0005128431402652381
Position 3313: 0.00039962040921057856
Position 4943: 0.000392558976573551
Position 1234: 0.000377961388973776
Position 4497: 0.0003615104560963137
Position 3738: 0.000359936120594067
Position 443: 0.0003502722709782937
Position 370: 0.0003163655599051361
Position 2994: 0.0003049063328238368
Position 2173: 0.00029669022799202446
Position 928: 0.0002914565930149603
Position 91: 0.0002863726035354445
Position 4431: 0.0002658691794876065
Position 344: 0.00025105280039465906
Position 5692: 0.00024304246343209056
Position 4092: 0.000242106932743606
Position 1558: 0.0002416632660413165
Position 3934: 0.0002377710283295773
Position 4806: 0.00023140946255145387
Position 2829: 0.00022741003812999078
Position 5234: 0.0001840134370546505
Position 647: 0.00015803174391946842
Position 1263: 0.0001454897651469078
Position 2523: 0.00013992159084447102
Position 2047: 0.0001274260573290104
Position 1290: 0.0001083883970181242
Position 392: 9.603122871011797e-05
Position 3258: 8.56639742585548e-05
Position 1657: 8.369274897500281e-05
Position 4106: 8.270359540269015e-05
Position 1540: 7.052619578403281e-05
Position 1158: 6.945077429826599e-05
Position 2589: 6.61428636595914e-05
Position 751: 6.234548608409332e-05
Position 3000: 5.901180438603277e-05
Position 2433: 5.803100223801382e-05
Position 2448: 5.693711235841478e-05
Position 2451: 5.547548091326155e-05
Position 3747: 4.698431565558817e-05
Position 2526: 4.266824202232427e-05
Position 2532: 4.222119512825303e-05
Position 1101: 4.143583081755237e-05
Position 2445: 4.0768725230735905e-05
Position 1142: 3.970913724111969e-05
Position 3887: 3.593962631728844e-05
Position 941: 3.417720338316872e-05
Position 1010: 3.268914554207252e-05
Position 759: 3.2484145839968495e-05
Position 363: 2.731885613889243e-05
Position 111: 2.658172583096151e-05
Position 1534: 2.4644067187057885e-05
Position 2547: 2.4121330633223557e-05
Position 162: 2.1937831120361844e-05
Position 3319: 2.1320103424215544e-05
Position 2765: 2.11743104438786e-05
Position 1050: 2.115977077558989e-05
Position 99: 2.0292300068184745e-05
Position 2898: 1.9313307338931776e-05
Position 2514: 1.912587837449817e-05
Position 3348: 1.8260194036912058e-05
Position 220: 1.667316076840336e-05
Position 2478: 1.623124704937833e-05
Position 945: 1.5072471101047169e-05
Position 375: 1.2445003460218928e-05
Position 1379: 1.2427572319908523e-05
Position 165: 1.2317066235458811e-05
Position 2929: 1.2147516615445477e-05
Position 488: 8.893622513039526e-06
Position 3274: 8.722101495786612e-06
Position 1355: 8.587351324024129e-06
Position 3757: 8.408204124734549e-06
Position 1350: 8.357671572215232e-06
Position 1250: 8.134248490115176e-06
Position 149: 7.037339018067074e-06
Position 3989: 6.787460307872267e-06
Position 3519: 6.685514034294601e-06
Position 3402: 5.971884204019687e-06
Position 306: 5.446423994070504e-06
Position 1969: 5.362448905960749e-06
Position 1805: 5.225378820652908e-06
Position 386: 4.7452730127382655e-06
Position 1935: 4.646785808212074e-06
Position 3984: 3.858687646592424e-06
Position 3965: 3.728243662537861e-06
Position 1544: 3.720950451544428e-06
Position 3253: 3.64791349826792e-06
Position 3805: 2.9186518977280384e-06
Position 1773: 2.7107756373631217e-06
Position 1597: 2.4029363940947195e-06
Position 1366: 2.365905432801755e-06
Position 3477: 2.247152922549025e-06
Position 1710: 2.199802264446705e-06
Position 383: 1.4705249520993337e-06
Position 1735: 1.4558043192185923e-06
Position 3399: 9.805371147618792e-07
Position 243: 9.531192807991023e-07
Position 1663: 7.214466023741293e-07
Position 3420: 5.430983758920355e-07
Position 1966: 4.960641933919287e-07
Position 3087: 3.8678493072250424e-07
Position 3527: 3.205261421450655e-07
Position 3165: 2.3124392241047554e-07
Position 1303: 1.863256496443738e-07
Position 3641: 1.1494467884494633e-07
Position 238: 3.220799055625638e-08
Position 232: 2.4168236574701658e-08
Position 3555: 2.2369048649395298e-08
Position 413: 1.674105362794781e-08
Position 491: 1.283776354014348e-08
Position 245: 1.0677176194116377e-08
Position 240: 1.6012349744449465e-14
Position 260: 4.054311395519538e-16
