Gene = Ets65A
Position 5178: 0.0002568963032215542
Position 5298: 0.000251159388456275
Position 516: 0.00023394018255529353
Position 3150: 0.00022675511979472235
Position 7982: 0.00022093433899132305
Position 22611: 0.00020755522482193646
Position 7326: 0.0002007967982202126
Position 3598: 0.0001959510653084417
Position 22479: 0.00019439636947271257
Position 4614: 0.00018246941681472522
Position 344: 0.00017840740592098934
Position 784: 0.0001748193409621576
Position 3470: 0.0001643885630605646
Position 4448: 0.0001599095102044709
Position 3274: 0.0001568363263019818
Position 4198: 0.00014331506982586032
Position 543: 0.0001368576621509086
Position 17285: 0.00013266055323364343
Position 66: 0.000131006405577766
Position 7943: 0.000127732627823102
Position 5124: 0.00012147590057645026
Position 760: 0.00011756164941806839
Position 1798: 0.00011080398686541921
Position 7588: 0.00011076603623035875
Position 496: 0.00011021902627286162
Position 4373: 0.0001071693205143016
Position 24946: 9.699872811833908e-05
Position 908: 8.994381702775798e-05
Position 1526: 4.549754461610128e-05
Position 706: 4.011531468196834e-05
Position 21755: 3.906870887318909e-05
Position 21697: 3.306489820562808e-05
Position 3519: 3.143572264512691e-05
Position 21751: 3.055896758220355e-05
Position 4693: 2.903257717193306e-05
Position 8383: 2.8589185096919773e-05
Position 1116: 2.3460356709292105e-05
Position 21703: 2.2858290250174607e-05
Position 3494: 2.0479086894890556e-05
Position 519: 2.0243463776478744e-05
Position 3299: 2.0084505665414014e-05
Position 8381: 1.8847399971761228e-05
Position 22081: 1.8687278509499564e-05
Position 76: 1.8512544861173224e-05
Position 22250: 1.840950526490702e-05
Position 507: 1.8100209609469358e-05
Position 3136: 1.7723487797414955e-05
Position 24101: 1.7334706055952088e-05
Position 735: 1.3650838351449247e-05
Position 6509: 8.621899125613455e-06
Position 522: 6.441770191442227e-06
Position 80: 6.385430562758784e-06
Position 500: 6.188958204130363e-06
Position 21821: 5.982970635829829e-06
Position 619: 5.768606474651301e-06
Position 35: 5.5572416088925865e-06
Position 740: 5.499570804151037e-06
Position 757: 4.78988407938319e-06
Position 769: 4.154156984805667e-06
Position 21926: 4.10170170512507e-06
Position 90: 3.858790202838279e-06
Position 3282: 3.516254976243621e-06
Position 267: 3.290805847695898e-06
Position 528: 3.2047539107819127e-06
Position 327: 2.9036678733564087e-06
Position 6190: 2.845313079036048e-06
Position 455: 2.7062155937450025e-06
Position 203: 2.6847309794335557e-06
Position 6308: 2.134009924894001e-06
Position 26: 2.021549047637268e-06
Position 87: 1.919670198645759e-06
Position 796: 1.8517462528886717e-06
Position 952: 1.7871698258701872e-06
Position 649: 1.6664308891270575e-06
Position 742: 1.5681522577134586e-06
Position 630: 1.5036256908560654e-06
Position 24920: 1.2917261138954763e-06
Position 603: 9.445536868631869e-07
Position 502: 9.400964273308093e-07
Position 12: 7.186284066213262e-07
Position 6687: 6.124283468388415e-07
Position 329: 5.655872020756675e-07
Position 24056: 4.092007202720259e-07
Position 225: 3.861452139550542e-07
Position 273: 3.5334523365857033e-07
Position 4462: 3.4719549402697736e-07
Position 977: 2.9870906379393224e-07
Position 864: 2.3525846316296502e-07
Position 612: 2.2953911442267954e-07
Position 534: 2.0997584878494644e-07
Position 3118: 1.9993927621526807e-07
Position 314: 1.6413429973455262e-07
Position 4892: 1.6271666543763677e-07
Position 859: 1.1844312556404104e-07
Position 934: 1.0897298591839885e-07
Position 3626: 1.0781732725495644e-07
Position 3852: 1.0696133230148179e-07
Position 4041: 9.444729835160808e-08
Position 3673: 5.705340893155002e-08
Position 396: 5.525365201618469e-08
Position 4492: 5.4162130965821444e-08
Position 316: 5.341833396365168e-08
Position 257: 5.0982883732065106e-08
Position 23922: 3.504741323257001e-08
Position 24457: 3.216685623472459e-08
Position 941: 2.1959444503369556e-08
Position 3546: 9.22503065331479e-09
Position 3710: 5.7029140875435126e-09
Position 3779: 5.469616088352487e-09
Position 441: 3.842232901486935e-09
Position 3657: 2.0452503054689557e-09
Position 6286: 9.993589239744371e-11
Position 6328: 7.349184710385909e-11
Position 21695: 6.66464639887237e-11
Position 385: 3.0885528054624506e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24358: 0.9923576868655677
Position 21341: 0.9853741973594989
Position 3317: 0.9728968685584165
Position 23876: 0.9723589065561988
Position 6007: 0.9525531636063632
Position 16676: 0.8262623067321703
Position 2851: 0.7709713113765432
Position 14753: 0.7102292890919235
Position 18337: 0.35212992907992124
Position 14299: 0.16059968247516615
Position 23444: 0.12112630052171393
Position 2875: 0.11758452360727889
Position 22829: 0.1100459820437992
Position 1280: 0.073151923262851
Position 22168: 0.07225036441537927
Position 7833: 0.06382797904601063
Position 2882: 0.059342344042439425
Position 23164: 0.0496947851560972
Position 1662: 0.046660564415378844
Position 1348: 0.04614283152542465
Position 2799: 0.04236927910196857
Position 2285: 0.03939259486011887
Position 2119: 0.03853427481669003
Position 1594: 0.0344198839184273
Position 1625: 0.03355228222709418
Position 17948: 0.030156589508464487
Position 2242: 0.028802893602519114
Position 1693: 0.02847399231110209
Position 5499: 0.02690157180758707
Position 3053: 0.02572941023340434
Position 1715: 0.024659783022068744
Position 1019: 0.02370008337204431
Position 769: 0.02229520308165369
Position 3246: 0.020209762241883634
Position 1192: 0.018866693760540242
Position 8129: 0.01827226403870826
Position 21605: 0.017028204308645354
Position 23613: 0.01696251460560741
Position 841: 0.016552942709591595
Position 16278: 0.015744120666898242
Position 20642: 0.015494716242503554
Position 20434: 0.014925370832033552
Position 1213: 0.014603270662154381
Position 1367: 0.013648031363705264
Position 21695: 0.012728822851110324
Position 21745: 0.012215600679622263
Position 1386: 0.011912459793602604
Position 12349: 0.011733080814445374
Position 748: 0.009901570778294644
Position 23907: 0.009575175689744666
Position 5487: 0.009404889194247252
Position 7669: 0.009355836246801471
Position 12722: 0.009105100743634086
Position 18770: 0.008532914457827686
Position 4054: 0.008291964092201334
Position 25430: 0.008120656052905325
Position 22866: 0.007669860385818858
Position 20858: 0.007641846974689046
Position 21632: 0.00705598881774849
Position 17766: 0.006772249455255742
Position 3372: 0.006251773994732053
Position 21758: 0.00608303662971655
Position 7786: 0.006028589416084217
Position 8090: 0.005221051228344334
Position 5049: 0.005209236562387564
Position 7902: 0.005198692784542744
Position 22319: 0.004778047901668863
Position 15004: 0.0047271576248853414
Position 2182: 0.00472349184472827
Position 22759: 0.004641534820721698
Position 17965: 0.004565270147297159
Position 7150: 0.004397626996236766
Position 2583: 0.004383994689943539
Position 934: 0.004348804065106291
Position 16112: 0.004075489068194811
Position 4089: 0.0040476064392348824
Position 22514: 0.003991008056836477
Position 2489: 0.00379030531739114
Position 1317: 0.0037520678168633747
Position 16292: 0.0035271793000203463
Position 24974: 0.0034736474120264536
Position 23832: 0.003458501313329574
Position 11377: 0.003274297607019135
Position 21892: 0.003110112872719591
Position 5720: 0.0030159128408793253
Position 16930: 0.0030072686951902647
Position 16994: 0.00288422764160709
Position 2984: 0.0028740578625844225
Position 6498: 0.002835779111172712
Position 16943: 0.002690032720284615
Position 22025: 0.00245265439481544
Position 24303: 0.002362818096562181
Position 7696: 0.002359513782875458
Position 16889: 0.002312508308165681
Position 14862: 0.0022324188678482988
Position 20894: 0.002127891812278831
Position 24227: 0.0020847506280661453
Position 25375: 0.002061834311998674
Position 2513: 0.0020296531537938537
Position 21814: 0.0018599537130208291
Position 1643: 0.0018425952191967571
Position 8468: 0.0018386737001575859
Position 1296: 0.0017792528677399088
Position 18011: 0.0017015549110810356
Position 2903: 0.0016420620329633756
Position 1426: 0.0016267755790139368
Position 16865: 0.0016248780942125895
Position 15970: 0.0015076451702537453
Position 3017: 0.0015004493072913907
Position 7934: 0.0014558297528259464
Position 15814: 0.001323690314671214
Position 757: 0.0013107238184746524
Position 15084: 0.0012738354419223198
Position 986: 0.00122776902895337
Position 1505: 0.001199154529303359
Position 1599: 0.0011886897838347748
Position 6568: 0.0011797310226851173
Position 24327: 0.0010486795411470044
Position 7899: 0.00103036531856533
Position 11021: 0.0010210702475719525
Position 1042: 0.000987225153671523
Position 572: 0.000986680823073531
Position 20840: 0.0009689982695914017
Position 22046: 0.0009539957929200842
Position 6226: 0.0009187645005974526
Position 25120: 0.0008769204444155061
Position 25615: 0.0007743233015071719
Position 2013: 0.0007185881060846568
Position 1966: 0.0007058178288307065
Position 1763: 0.0006833860113747736
Position 2295: 0.0006829005343830747
Position 23947: 0.0006590052859894971
Position 24312: 0.0006556301418840818
Position 25399: 0.0006509460220049664
Position 15265: 0.0006175847834320312
Position 25011: 0.000603441530173326
Position 1097: 0.0005980366795889826
Position 6855: 0.0005905765327813066
Position 1302: 0.000564921650963359
Position 6077: 0.0005464392065726132
Position 21848: 0.0005201063139296306
Position 25523: 0.00048227393780347335
Position 2080: 0.00047484888108349354
Position 543: 0.00046454406152776786
Position 14916: 0.00044613758763918464
Position 3534: 0.00041181661905353
Position 11248: 0.00040818534911741676
Position 1423: 0.0003904794250802681
Position 1918: 0.00038864474709011606
Position 7584: 0.00038445424181484213
Position 11225: 0.00036724936504705773
Position 3068: 0.00036613125976632456
Position 1508: 0.00031400292056622017
Position 740: 0.00030731794585587874
Position 2123: 0.0002977940083937166
Position 790: 0.00029652034286831847
Position 25983: 0.0002948696852785652
Position 14877: 0.000289009247394573
Position 23214: 0.0002887708374770326
Position 8643: 0.0002861460836245205
Position 17352: 0.0002819187445008316
Position 3254: 0.00027534615155196135
Position 2086: 0.00027208376527177683
Position 21639: 0.00026618947941922243
Position 8684: 0.00025418985061250333
Position 6285: 0.00024609153135703496
Position 5425: 0.000221051744949651
Position 21980: 0.00021476652553287096
Position 24767: 0.0001981300178065208
Position 15498: 0.00019456645141892537
Position 7019: 0.00018758791777246997
Position 4967: 0.00018742342075035585
Position 7356: 0.00018439692577418957
Position 4233: 0.0001822391330512237
Position 24460: 0.0001781974441265872
Position 464: 0.00016807324455211603
Position 4541: 0.00016657872005596306
Position 2706: 0.00016345460046873685
Position 25282: 0.000148479900583448
Position 3226: 0.00014755726751502715
Position 5010: 0.00013483524877114426
Position 3336: 0.00011439212523423608
Position 24423: 0.00010592081460573583
Position 24949: 0.00010159606128207896
Position 25008: 9.928393257764001e-05
Position 7399: 9.92112131481453e-05
Position 225: 9.490798271683169e-05
Position 952: 8.693457249230952e-05
Position 25033: 8.493478185886926e-05
Position 24952: 7.892548398884028e-05
Position 15718: 7.782433038982258e-05
Position 784: 7.774768245721003e-05
Position 182: 7.663142332310618e-05
Position 6237: 7.50492073966826e-05
Position 24971: 7.435588133128322e-05
Position 3655: 7.309263141290957e-05
Position 24842: 7.162421525676547e-05
Position 2808: 6.959159426943145e-05
Position 5779: 6.753074029549062e-05
Position 4792: 6.690519118410397e-05
Position 15229: 6.573269785541178e-05
Position 8860: 6.0433199503178845e-05
Position 7107: 5.9742926312534305e-05
Position 3510: 5.6093092341112526e-05
Position 3467: 5.47030970282922e-05
Position 6962: 4.5507771530666134e-05
Position 4280: 4.246644591054138e-05
Position 24545: 4.182727623343128e-05
Position 3556: 3.961545084608469e-05
Position 23188: 3.848295036039337e-05
Position 24285: 3.818502377807944e-05
Position 358: 3.6065690436485804e-05
Position 7642: 3.101442273054047e-05
Position 3587: 3.0272291115941433e-05
Position 24764: 2.8927779462313175e-05
Position 253: 2.331856323277488e-05
Position 796: 2.309979190932476e-05
Position 6936: 2.2423365426684052e-05
Position 4519: 2.1248485788395747e-05
Position 222: 2.0217019485562015e-05
Position 17365: 1.7905235799608408e-05
Position 5247: 1.4899842531536721e-05
Position 5643: 1.4096405632679052e-05
Position 6261: 1.3516584602014207e-05
Position 6233: 1.2708686953504888e-05
Position 3470: 1.0632020157048434e-05
Position 4937: 1.0381241138223841e-05
Position 22939: 8.208514844702154e-06
Position 4964: 6.953313695095967e-06
Position 876: 6.942468904456469e-06
Position 507: 6.795732882521933e-06
Position 486: 6.456162789358328e-06
Position 138: 6.111135049027371e-06
Position 4613: 5.609184630605611e-06
Position 968: 3.3296832580045317e-06
Position 1734: 3.3232226264434183e-06
Position 21821: 2.495472903819515e-06
Position 1398: 2.2363549156923536e-06
Position 19053: 2.2131657371834385e-06
Position 6449: 1.827042600186661e-06
Position 6916: 1.8078515388115048e-06
Position 1454: 1.6397290071634507e-06
Position 1473: 1.6059335860627565e-06
Position 15294: 1.4803203165399147e-06
Position 483: 1.2673371567142324e-06
Position 109: 9.243210814186453e-07
Position 702: 8.630607472321553e-07
Position 3491: 8.384421929890866e-07
Position 144: 7.535779647418316e-07
Position 15426: 5.792799387654667e-07
Position 325: 5.039076232432448e-07
Position 19341: 4.931370775652359e-07
Position 3567: 4.913118725274713e-07
Position 802: 4.3867300803367904e-07
Position 792: 3.575849864606445e-07
Position 19189: 2.969120162877057e-07
Position 472: 2.728448275017332e-07
Position 5053: 2.58277189605778e-07
Position 5366: 2.183242077193499e-07
Position 3597: 2.1289774033523575e-07
Position 5310: 1.9199101557159656e-07
Position 5352: 1.7448051264543933e-07
Position 71: 1.7397445030667406e-07
Position 3332: 1.4008638324504757e-07
Position 120: 1.1439299701334199e-07
Position 3685: 1.1113481172824208e-07
Position 5203: 9.056999500652671e-08
Position 3867: 8.910975852552848e-08
Position 5579: 8.328907568126638e-08
Position 895: 7.859600979523432e-08
Position 5218: 7.040266855945936e-08
Position 4305: 4.6638543133850034e-08
Position 22446: 2.4103427121316828e-08
Position 4237: 2.0303905953270186e-08
Position 297: 1.3288312427678049e-08
Position 3464: 7.219591421329054e-09
Position 4623: 6.748164896105058e-09
Position 4797: 4.861033593424697e-09
Position 3779: 3.879814873459849e-09
Position 291: 3.761409527137995e-09
Position 3852: 2.9960438034950146e-09
Position 279: 2.451848300622985e-09
Position 156: 2.361570242229351e-09
Position 3782: 1.874631645724007e-09
Position 804: 1.867964889144939e-09
Position 807: 1.7678864007908424e-09
Position 3260: 1.1250256223528541e-13
