Gene = Edc3
Position 1306: 0.028429773510094923
Position 3768: 0.0248257640999406
Position 1044: 0.016334493942481036
Position 2681: 0.0163229414286936
Position 1267: 0.01477467765547818
Position 3262: 0.012561419008110851
Position 288: 0.011774767397903785
Position 1892: 0.011500966676083486
Position 2600: 0.011010292439608035
Position 2024: 0.010533386736530726
Position 1080: 0.010317319034102906
Position 3880: 0.00906979047604851
Position 3792: 0.008944003695195869
Position 1027: 0.007560036710469084
Position 187: 0.005423522396313064
Position 371: 0.005052011525009211
Position 4389: 0.004705560354082541
Position 3583: 0.004682519125344722
Position 3168: 0.004232824558696018
Position 173: 0.004226721370943054
Position 2937: 0.003781672118729097
Position 1166: 0.0033276805525378358
Position 2237: 0.0030565942309153877
Position 1829: 0.002899394172528891
Position 1204: 0.002818368845222416
Position 583: 0.002359368261377622
Position 3281: 0.002353338179597944
Position 4016: 0.0021229364878558375
Position 429: 0.001893713177130033
Position 3405: 0.001854379286406829
Position 467: 0.0017516122283739435
Position 3597: 0.0017335333445143973
Position 4089: 0.0017066158256138402
Position 3544: 0.001333668794539311
Position 3935: 0.0013283856430028676
Position 2848: 0.0012679049035254708
Position 1157: 0.0012602661712194639
Position 4355: 0.0012535011753452175
Position 438: 0.0008047881206152188
Position 1343: 0.0007848625120537029
Position 1681: 0.0007659200256774797
Position 4424: 0.0007500182683272193
Position 1791: 0.000707936254172363
Position 701: 0.000552110164060446
Position 3807: 0.0005395090033989352
Position 1490: 0.0004996315684793236
Position 285: 0.0004769633196047813
Position 4224: 0.0004664335099651763
Position 4149: 0.00044087586962316
Position 4112: 0.00039460836087218604
Position 330: 0.000369162003537659
Position 1112: 0.0003617041803498741
Position 2810: 0.00035437935994863214
Position 1274: 0.00034808721518046076
Position 545: 0.0003449774181676814
Position 411: 0.0003402979830551257
Position 3143: 0.00031813006150397224
Position 3213: 0.0002997795916394714
Position 2243: 0.000280017441212566
Position 3779: 0.00027399046633784583
Position 2733: 0.00025214514589380805
Position 3900: 0.00023556381649666395
Position 2638: 0.0002297161384366065
Position 3474: 0.00022335387534451608
Position 668: 0.00018003524837498702
Position 608: 0.00017467332337849848
Position 755: 0.0001710809600459635
Position 3101: 0.00016238605742016748
Position 3068: 0.00015372113025665654
Position 4476: 0.00014941981880390605
Position 722: 0.00012865296812677906
Position 482: 0.00012399079622169308
Position 749: 9.500268758425004e-05
Position 770: 9.100636546974461e-05
Position 2856: 7.021459614442702e-05
Position 479: 6.314945273972605e-05
Position 207: 5.892609020238147e-05
Position 3301: 4.514768650672694e-05
Position 642: 3.89292018579083e-05
Position 725: 3.0195065280849097e-05
Position 269: 2.6046340236477844e-05
Position 895: 2.4333925422522676e-05
Position 566: 2.0825329928932225e-05
Position 542: 2.0237173186758733e-05
Position 375: 1.994444301284463e-05
Position 776: 1.9055278327052614e-05
Position 303: 1.9007408592382404e-05
Position 698: 1.6859008234459466e-05
Position 2504: 1.2907089917731791e-05
Position 204: 1.0977387894645949e-05
Position 335: 9.39683895776274e-06
Position 3321: 8.413507439943305e-06
Position 1151: 5.98305785370139e-06
Position 242: 4.868585684858779e-06
Position 1170: 4.151409247397634e-06
Position 2234: 1.4779269578194581e-06
Position 2423: 1.3064593084444192e-06
Position 2344: 1.032288737501171e-06
Position 704: 9.276942209120243e-07
Position 728: 9.080353923905769e-07
Position 210: 4.822246507461219e-07
Position 719: 2.6612245899941934e-07
Position 341: 2.4114535102897047e-07
Position 612: 1.5189377135908026e-07
Position 143: 9.076407516452614e-08
Position 911: 6.934872698817875e-08
Position 112: 5.812005481320281e-08
Position 2516: 5.255992423081217e-08
Position 1048: 1.0757148145856403e-08
Position 114: 4.862156399414793e-09
Position 2530: 1.6810626500676198e-10
Position 246: 4.904085522770912e-12
Position 2626: 4.369914233847311e-12
Position 2744: 4.252880733653793e-12
Position 223: 2.5743004542158495e-12
Position 250: 6.368926016411755e-13
Position 217: 5.716875475969965e-13
Position 214: 9.651344045819867e-14
Position 227: 8.410731857356013e-15
Position 219: 2.75777929050592e-15
Position 225: 5.5422957150373303e-17
