Gene = rk
Position 6817: 0.009124461901889903
Position 11666: 0.009090481371825358
Position 10662: 0.008970222895114604
Position 14528: 0.008966630070064263
Position 11393: 0.008453139671408323
Position 16795: 0.008282890490805791
Position 6986: 0.008241622444533185
Position 6562: 0.007653866621975399
Position 15040: 0.007295276095460362
Position 6387: 0.00722353397640549
Position 6332: 0.006920423006177778
Position 16752: 0.006580549032750676
Position 8933: 0.006436542350768412
Position 14917: 0.006151409789562885
Position 10716: 0.006130792084658043
Position 17559: 0.005173206568796004
Position 15677: 0.0045645260244755
Position 13733: 0.004470711819657303
Position 11961: 0.004372405038805206
Position 16885: 0.003834010389582066
Position 10051: 0.0036056880679294517
Position 18419: 0.0032334160412586066
Position 6100: 0.0029447614687075634
Position 16715: 0.0027475599441414205
Position 18121: 0.002594575713488028
Position 15302: 0.0025714626549214136
Position 16060: 0.002460324746578565
Position 16394: 0.002453537608976807
Position 9981: 0.0023763405196663714
Position 11050: 0.0020622226296541256
Position 18057: 0.0020535272947503954
Position 16761: 0.00197109808649284
Position 10977: 0.0017948129502010069
Position 15096: 0.001648246994196329
Position 18074: 0.0015967492590150646
Position 15066: 0.0014520573228558535
Position 16214: 0.0012729272600005735
Position 5477: 0.0011748169763198142
Position 17923: 0.001174574072170063
Position 7274: 0.0010815913308811788
Position 5895: 0.001041729668881203
Position 17899: 0.0009132353277951156
Position 15213: 0.0008963650134304665
Position 14960: 0.0008921197471948886
Position 18429: 0.0008569409426964634
Position 9726: 0.0007754130685937053
Position 5934: 0.0007692121063396668
Position 15894: 0.0007372079542271132
Position 15741: 0.0007003432220396825
Position 15405: 0.0006727658062567341
Position 16314: 0.0006552176053025935
Position 18453: 0.0006524723060115244
Position 15050: 0.0005662956336035413
Position 14957: 0.0004780457709233196
Position 15135: 0.0004157881909104762
Position 4432: 0.00030931368911388404
Position 15511: 0.00028227301428768533
Position 15681: 0.00025694798622465136
Position 15341: 0.0002129218636273438
Position 18070: 0.00018772290846946627
Position 15435: 0.00017978625181243777
Position 14966: 0.0001512766492841853
Position 15004: 0.00014175845851623807
Position 15253: 0.00010884783005697405
Position 18358: 0.00010528862282733778
Position 4790: 9.210758653273599e-05
Position 15736: 8.456466020558626e-05
Position 4471: 7.632559984843018e-05
Position 4218: 6.937440165310814e-05
Position 3758: 5.472051639544274e-05
Position 4327: 5.399731539272879e-05
Position 4399: 4.551096966666176e-05
Position 15508: 4.4522697845467324e-05
Position 3382: 4.094655438766967e-05
Position 15684: 4.091643568389619e-05
Position 15078: 3.8306496279129495e-05
Position 4347: 3.5051833123848366e-05
Position 16515: 3.1356548520759246e-05
Position 4752: 1.9241627954770906e-05
Position 13819: 1.8135774755989827e-05
Position 15523: 1.566293021816206e-05
Position 15280: 1.2129952754850676e-05
Position 15714: 8.003506560831462e-06
Position 4238: 5.83325882809286e-06
Position 13624: 4.133433002137998e-06
Position 15870: 3.558995683953566e-06
Position 13876: 2.4158690050890504e-06
Position 15776: 1.8837590617190635e-06
Position 15634: 1.5469040048618953e-06
Position 15910: 2.720434580361968e-08
