Gene = Spt20
Position 943: 3.9542510342735846e-05
Position 594: 3.9503229946053055e-05
Position 5222: 3.915293604133663e-05
Position 1818: 3.906480336674946e-05
Position 7198: 3.875161542242067e-05
Position 2474: 3.839471783914862e-05
Position 2220: 3.825134999711172e-05
Position 2026: 3.691071412799187e-05
Position 3453: 3.500065321807996e-05
Position 3807: 3.4859695559931185e-05
Position 1300: 3.396774095995751e-05
Position 2066: 3.214386916792917e-05
Position 2543: 3.1665368367404406e-05
Position 2142: 3.0794726349301476e-05
Position 4300: 3.012000101519196e-05
Position 7402: 2.8810038399070524e-05
Position 4262: 2.8474462797739146e-05
Position 1815: 2.677693905215246e-05
Position 967: 2.609944056268781e-05
Position 6771: 2.3457700118210736e-05
Position 3387: 2.2310848152634454e-05
Position 67: 2.123582319912731e-05
Position 1208: 1.9706674072435077e-05
Position 252: 1.9638294182494002e-05
Position 2765: 1.9193616359431214e-05
Position 1026: 1.8453161321206875e-05
Position 1788: 1.6622268398962446e-05
Position 7097: 1.5525428378384084e-05
Position 472: 1.3989159741114871e-05
Position 7205: 1.3978893863909672e-05
Position 1435: 1.3902189749564966e-05
Position 1695: 1.3063354403169497e-05
Position 3195: 1.2825458755611182e-05
Position 2052: 1.169696618965073e-05
Position 6686: 1.1484016717381711e-05
Position 2158: 1.0556724721964906e-05
Position 2623: 1.0483258578505653e-05
Position 3119: 1.0008930048478074e-05
Position 1966: 9.961899514143643e-06
Position 2579: 9.737000060316176e-06
Position 6702: 8.506333315261632e-06
Position 6621: 8.441306571765359e-06
Position 582: 5.5660702225178714e-06
Position 1244: 5.012081125255454e-06
Position 6699: 3.864642136645252e-06
Position 3: 3.3041567058096064e-06
Position 1174: 3.083325763063095e-06
Position 904: 2.9374410848090435e-06
Position 1446: 2.918369603447428e-06
Position 1642: 2.6944078126841413e-06
Position 465: 2.6670112869016536e-06
Position 1138: 2.2654797659039895e-06
Position 246: 2.1200989255370024e-06
Position 1254: 1.8100486073445894e-06
Position 495: 1.6371086531165938e-06
Position 871: 1.6332394592539765e-06
Position 1195: 1.4409967160769008e-06
Position 387: 1.1399681445382667e-06
Position 4331: 1.0904378959765075e-06
Position 2907: 9.848362621976728e-07
Position 7439: 9.52117290918419e-07
Position 4354: 9.14764265215445e-07
Position 305: 9.05152519666618e-07
Position 775: 7.900878495670955e-07
Position 7282: 6.955206040807241e-07
Position 101: 6.656437486420643e-07
Position 2184: 5.786007095055937e-07
Position 313: 5.723895817734041e-07
Position 4725: 5.440344673610165e-07
Position 1609: 4.5937170132867265e-07
Position 4238: 4.404622803521351e-07
Position 1594: 4.392622436069042e-07
Position 837: 4.050485291475072e-07
Position 783: 4.0434729672175225e-07
Position 608: 3.7973947947706944e-07
Position 4733: 2.6051659045060117e-07
Position 197: 2.589461727458332e-07
Position 4727: 2.559610445578863e-07
Position 125: 2.459236488169927e-07
Position 380: 2.0223076540006732e-07
Position 303: 1.7829527918318038e-07
Position 4443: 1.2980386665801276e-07
Position 579: 9.5399855776012e-08
Position 224: 4.436391179883254e-08
Position 389: 4.087386007964849e-08
Position 5518: 2.4029740563026404e-08
Position 1586: 1.9940177045365763e-08
Position 2388: 1.4494200922438123e-08
Position 4086: 1.0597565460188838e-08
Position 1411: 6.0411855420997375e-09
Position 1338: 1.5113589139303327e-09
Position 1414: 1.1001118553911528e-09
Position 1499: 1.0090495109626067e-09
Position 1150: 1.1148257684698758e-10
Position 748: 1.589443877147328e-11
Position 325: 1.0205894585998746e-11
Position 4115: 2.25899634442089e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3932: 0.9946740948992964
Position 4227: 0.9781803883845014
Position 6342: 0.96442321314632
Position 748: 0.9615702364134358
Position 1748: 0.9524546629064816
Position 6690: 0.9428019901959804
Position 8012: 0.12325351209564883
Position 3119: 0.06998668840933889
Position 7940: 0.05769105717174335
Position 3489: 0.04874800541505446
Position 7889: 0.031002156747634884
Position 7329: 0.027980303592951304
Position 2990: 0.026251287308935993
Position 8397: 0.024983198182200374
Position 4595: 0.02400109636077695
Position 4792: 0.0228557350392316
Position 789: 0.022721989621494007
Position 7910: 0.02189852993452425
Position 7301: 0.0199589136056571
Position 6752: 0.019059574237615683
Position 2903: 0.01577817967457015
Position 6168: 0.015075098351340736
Position 5568: 0.014571906195084642
Position 5284: 0.014441525360505159
Position 8238: 0.014077152971637596
Position 3224: 0.01302625924637914
Position 5468: 0.01226429449353732
Position 6417: 0.0112340193281832
Position 3242: 0.011087898206747318
Position 7280: 0.009078891951021406
Position 5612: 0.00844076345609132
Position 5420: 0.008437312177411765
Position 1754: 0.008282064388673535
Position 7623: 0.007950235317500698
Position 7850: 0.007888693272668282
Position 623: 0.006364569149917702
Position 3239: 0.0058651615372542895
Position 7198: 0.005847245117795565
Position 4953: 0.0057802155848377225
Position 3329: 0.0056010353923929435
Position 3698: 0.005385091008474424
Position 3614: 0.00526006651448888
Position 4770: 0.004862778185249996
Position 8205: 0.004334591145945147
Position 5390: 0.0041534163361076305
Position 4354: 0.00415147231300155
Position 775: 0.0039568066112744904
Position 1757: 0.003906695729797493
Position 5297: 0.0037139074028559762
Position 781: 0.0035031417643725765
Position 5315: 0.00339314553544318
Position 3524: 0.0031518154887784492
Position 3695: 0.002839777499334326
Position 4115: 0.0028202018964069058
Position 8280: 0.0023565494093172887
Position 808: 0.0023359755847050237
Position 7465: 0.002160844075281893
Position 2848: 0.002103037891322761
Position 4751: 0.0019090068202486253
Position 5318: 0.0018848961317941152
Position 3611: 0.0018731402244037926
Position 8704: 0.001834884083985864
Position 7608: 0.0017927799131807083
Position 3006: 0.0016486755292448264
Position 5020: 0.0016323411128837122
Position 8155: 0.0015733381271289633
Position 1334: 0.0015541813347217574
Position 4819: 0.0015086549634955797
Position 5007: 0.001416301942141176
Position 6755: 0.0013769767436005518
Position 5366: 0.0013702518952272771
Position 2711: 0.0013141051201459011
Position 1378: 0.0010941639397348839
Position 7336: 0.0010721876941757183
Position 2145: 0.001024293365962204
Position 3533: 0.0010084472614726343
Position 6854: 0.0009987109524783103
Position 8453: 0.0009719179578160151
Position 847: 0.000935956734117628
Position 2299: 0.0008784101536749838
Position 3569: 0.000862318549860719
Position 3326: 0.0008603879936930562
Position 1841: 0.0008102865644079392
Position 7587: 0.0007214859923290521
Position 4086: 0.000666350078508199
Position 6712: 0.0006186797323003065
Position 8033: 0.0005637448743947213
Position 5070: 0.0004983161685964777
Position 5453: 0.00046007138651133465
Position 2333: 0.00044717493017475726
Position 1781: 0.0004359639571673511
Position 6197: 0.0004065790320123393
Position 3350: 0.0004061907268036509
Position 4260: 0.0003960207732248946
Position 7746: 0.00035615104176151083
Position 7151: 0.00035409100563965704
Position 7333: 0.0003041618138940355
Position 4656: 0.0003004945633780399
Position 3941: 0.00028883190638130137
Position 937: 0.0002681858096089436
Position 5498: 0.00023017499992870097
Position 889: 0.00021842277007489634
Position 1529: 0.00021466946430153983
Position 552: 0.0002103533311801577
Position 4697: 0.00019397302158942505
Position 5575: 0.000170614494495031
Position 1003: 0.0001692197109391082
Position 5204: 0.00016690170168551246
Position 85: 0.00016222973918566126
Position 4093: 0.00015653791814394265
Position 6174: 0.0001501783182693257
Position 5618: 0.00014487064675590918
Position 4266: 0.00013901486051519647
Position 5482: 0.00013822463898061467
Position 5529: 0.00013220992374759517
Position 4981: 0.00011859664995426631
Position 7316: 0.00011840776619958607
Position 6368: 0.00011664392582191291
Position 112: 0.00011260990613025439
Position 1080: 0.00011143543582865457
Position 8797: 0.00010850722993027822
Position 5489: 0.00010473709158095708
Position 143: 9.821505967925806e-05
Position 6559: 9.151911254883687e-05
Position 5114: 9.105165775225158e-05
Position 4421: 9.00063303432689e-05
Position 5543: 8.861469087623165e-05
Position 146: 7.83460589421515e-05
Position 1266: 7.715032079095446e-05
Position 6351: 7.601900943615679e-05
Position 564: 6.962321195390237e-05
Position 1508: 6.410823336535614e-05
Position 2975: 6.227418922112092e-05
Position 313: 5.747595220137642e-05
Position 4294: 5.31245930007507e-05
Position 1594: 5.250268179795654e-05
Position 5910: 5.0567750685656085e-05
Position 415: 5.0266661811881444e-05
Position 333: 4.6884414718857854e-05
Position 2873: 4.4914442657537385e-05
Position 2783: 3.863521940225267e-05
Position 649: 3.830111767945635e-05
Position 522: 3.2471003313712594e-05
Position 1563: 2.995922969582648e-05
Position 2249: 2.7767281579347313e-05
Position 916: 2.7369249704644506e-05
Position 1015: 2.724870459250615e-05
Position 2285: 2.694092463907249e-05
Position 1569: 2.6463855502789958e-05
Position 318: 2.4455080867195206e-05
Position 1499: 2.1012422014533607e-05
Position 1338: 1.9439129184350556e-05
Position 6905: 1.892844848244899e-05
Position 3008: 1.872945406577695e-05
Position 4418: 1.7073655451231614e-05
Position 862: 1.6862782865725394e-05
Position 1422: 1.616026021963137e-05
Position 118: 1.596531471007243e-05
Position 1254: 1.5780330347413522e-05
Position 3962: 1.4274255872952611e-05
Position 89: 1.1785685992323714e-05
Position 1476: 9.954863522988891e-06
Position 934: 9.302076382393947e-06
Position 176: 9.104518218916265e-06
Position 303: 8.913837231587997e-06
Position 960: 8.034566445660949e-06
Position 1481: 7.950146348610632e-06
Position 991: 7.737111247208945e-06
Position 853: 6.475604212913988e-06
Position 1057: 6.182900908228854e-06
Position 1113: 5.80846125606992e-06
Position 6776: 5.257957950494281e-06
Position 7008: 5.238820065059643e-06
Position 375: 5.229086523609425e-06
Position 815: 5.070799469170737e-06
Position 940: 5.0586979271319645e-06
Position 4121: 4.348740239308353e-06
Position 478: 3.827441344219763e-06
Position 1470: 3.818561306509719e-06
Position 1260: 3.5859351473170156e-06
Position 6709: 3.266011278595776e-06
Position 6791: 3.0862428471219603e-06
Position 895: 2.9985352494957146e-06
Position 412: 2.926828942492858e-06
Position 4324: 2.876906665195238e-06
Position 277: 2.790266511147324e-06
Position 2231: 2.7276900816014396e-06
Position 6794: 2.6206721506562334e-06
Position 7028: 2.306783485708775e-06
Position 4505: 2.2111080867619495e-06
Position 237: 1.8875386627387142e-06
Position 4390: 1.5009486015154713e-06
Position 1605: 1.4125793981236059e-06
Position 4316: 1.314939771180662e-06
Position 3353: 1.2440420217729903e-06
Position 204: 1.1592122621351656e-06
Position 704: 1.0450347046661836e-06
Position 4701: 1.0008374490019221e-06
Position 418: 9.710883841668004e-07
Position 6851: 9.538580962613509e-07
Position 4362: 9.448660998010179e-07
Position 55: 8.901033088594962e-07
Position 981: 8.641315451609966e-07
Position 4682: 7.648060191516275e-07
Position 4674: 6.885091427591968e-07
Position 669: 6.546361212640796e-07
Position 4448: 5.766816787290501e-07
Position 4550: 5.385220203637219e-07
Position 1045: 5.232767307914999e-07
Position 672: 5.085945334375506e-07
Position 1688: 4.493232941824619e-07
Position 4800: 3.1502152099186047e-07
Position 4454: 3.0739232881950165e-07
Position 240: 2.6549493452747e-07
Position 1919: 2.5528713181572447e-07
Position 179: 2.2468184851559364e-07
Position 943: 1.9489513123603002e-07
Position 67: 1.3867589779404708e-07
Position 214: 1.1550082590839287e-07
Position 4300: 9.736798259294848e-08
Position 4375: 8.15549985876558e-08
Position 243: 7.378376666268939e-08
Position 234: 4.372297257678542e-08
Position 173: 3.372050690375034e-08
Position 4291: 2.9676966070261774e-08
Position 1802: 2.3581940569457805e-08
Position 246: 1.3832897622426858e-08
Position 5105: 1.1676005805322174e-08
Position 2606: 6.6519796053266385e-09
Position 6666: 4.85277223867199e-09
Position 1799: 8.370534670897825e-10
