Gene = tai
Position 849: 6.014161495450975e-05
Position 305: 4.2727993314165405e-06
Position 439: 1.680898348533392e-06
Position 763: 1.0945834587158864e-06
Position 34: 1.0719220948266603e-06
Position 726: 8.003985288528458e-07
Position 879: 5.097606445176389e-07
Position 220: 4.132702298225193e-07
Position 282: 3.086149054930991e-07
Position 303: 2.5459966590922107e-07
Position 890: 2.287868959234203e-07
Position 1135: 1.444644010577736e-07
Position 87: 1.1049993403409947e-07
Position 3: 9.754163251926936e-08
Position 551: 8.109813004706794e-08
Position 146: 4.812866634683602e-08
Position 284: 1.3753067087670826e-08
Position 553: 6.4480144576919415e-09
Position 558: 4.673399329875864e-09
Position 492: 4.307976413071294e-09
Position 422: 2.1127975736908593e-09
Position 1822: 1.5408471447289463e-10
Position 10821: 7.806051264221149e-15
Position 11593: 7.173868262423408e-15
Position 10853: 6.795972821568949e-15
Position 10832: 6.315950602843159e-15
Position 5525: 6.090484439014388e-18
Position 5208: 5.725859443134563e-18
Position 2876: 8.703253705054991e-19
Position 3177: 4.367635492952783e-19
Position 2873: 1.943991766376816e-21
Position 3015: 6.00566298895472e-22

Sorted 3' Splice Sites (High to Low Probability):
Position 24836: 0.9999999998002058
Position 37156: 0.9342713658555672
Position 1755: 0.9249506319746479
Position 2652: 0.44338904400562373
Position 2741: 0.22113198912783671
Position 2725: 0.19790501225553456
Position 2574: 0.09072303113171122
Position 35664: 0.06569058930880599
Position 2683: 0.0309307675603017
Position 986: 0.02911843866122136
Position 1517: 0.021563072550968586
Position 2185: 0.012133772849399855
Position 726: 0.007184441605456753
Position 2779: 0.0025241776886949447
Position 942: 0.00248756785022631
Position 336: 0.002482990734783838
Position 1977: 0.001594817916560616
Position 2385: 0.0011917669422635262
Position 374: 0.0011769132443046693
Position 2351: 0.0010799509981121798
Position 107: 0.0010666198136510053
Position 885: 0.0010658163493603334
Position 1818: 0.00103210409284564
Position 2599: 0.0008361834489832063
Position 735: 0.000827740373434678
Position 1455: 0.0007941019152663917
Position 2286: 0.0006369650015461147
Position 1274: 0.000525136632005877
Position 1878: 0.0005200364796787946
Position 958: 0.0002523538554340814
Position 1305: 0.00023059222303407773
Position 2795: 0.0002234931387227308
Position 2514: 0.00019011806833681396
Position 2049: 0.00011232604988172915
Position 1289: 3.792518829247115e-05
Position 29419: 2.625107230544567e-05
Position 773: 1.961034803642428e-05
Position 861: 1.6816505022356734e-05
Position 343: 1.1781047024273289e-05
Position 116: 1.0916113912812519e-05
Position 609: 7.455645410229031e-06
Position 27687: 6.636875049184786e-06
Position 840: 6.576704931001197e-06
Position 161: 3.1958188016191462e-06
Position 25376: 2.323129577391315e-06
Position 818: 2.237575375129512e-06
Position 1077: 1.2967481401843613e-06
Position 25769: 1.155391985330733e-06
Position 26059: 7.482629901266674e-07
Position 505: 4.6203696145293844e-07
Position 174: 3.5583531895264313e-07
Position 158: 3.3312933372695023e-07
Position 25351: 3.0473403614011924e-07
Position 25098: 2.1755856946295874e-07
Position 419: 5.766616623871604e-09
Position 2437: 4.726553542496638e-09
Position 19656: 1.7301063422329128e-10
Position 16962: 1.769795581987635e-11
Position 17423: 6.642708556998048e-12
Position 13095: 7.606098549605338e-13
Position 349: 4.589184722343252e-13
Position 14655: 3.5334952540409523e-13
Position 14522: 2.5488662061568457e-13
Position 13502: 2.1620195943508742e-13
Position 14169: 2.0489655252516917e-13
Position 12264: 1.9676384985217124e-13
Position 355: 1.8082917069474584e-13
Position 514: 1.6838366112519854e-13
Position 11928: 1.6007586487051505e-13
Position 508: 1.5115542174340325e-13
Position 569: 1.4306885493604456e-13
Position 180: 1.3963178143317418e-13
Position 13856: 1.0784478335071289e-13
Position 10786: 6.204845572156581e-14
Position 849: 3.595115347718592e-14
Position 11067: 3.5874035068036623e-14
Position 10897: 3.016925281119189e-14
Position 12406: 2.2210672719892415e-14
Position 12268: 1.752373561935174e-14
Position 12494: 1.4445358878571256e-14
Position 11281: 9.847622359409969e-15
Position 10017: 7.0080757125843715e-15
Position 665: 5.794057267383183e-15
Position 11340: 3.16499677223573e-15
Position 11126: 3.0847921132869185e-15
Position 624: 2.373075483906121e-15
Position 10565: 1.92883241026565e-15
Position 10343: 1.5286272291403622e-15
Position 9311: 1.518725450410726e-15
Position 8376: 1.3691324274196476e-15
Position 650: 1.2523671132846074e-15
Position 630: 1.2487858449725968e-15
Position 626: 1.1048709074457342e-15
Position 9092: 1.008499613576058e-15
Position 9935: 5.519144886583539e-16
Position 9396: 4.928602834868866e-16
Position 8915: 3.559497766610016e-16
Position 9153: 2.0456201635393047e-16
Position 8478: 1.3496172187621104e-16
Position 8040: 1.1273186687141504e-16
Position 8398: 1.1050832124889072e-16
Position 7903: 7.742028490647749e-17
Position 5776: 7.601679749077623e-17
Position 7066: 7.465319160168336e-17
Position 7730: 6.866631271515228e-17
Position 8067: 6.298448117567806e-17
Position 5265: 5.947914438901521e-17
Position 6871: 5.443078001805448e-17
Position 7034: 5.2894332736325875e-17
Position 7323: 5.13002264569727e-17
Position 5583: 4.3114685391578727e-17
Position 7891: 3.857996211580973e-17
Position 4815: 3.7135539143392453e-17
Position 6319: 3.272102590853455e-17
Position 7578: 2.928535060624024e-17
Position 6178: 2.6751099923636162e-17
Position 5727: 1.690985568300231e-17
Position 6950: 1.4896640516863397e-17
Position 6288: 1.4343174993361246e-17
Position 4767: 1.3442407213604818e-17
Position 4247: 1.2770561737925054e-17
Position 3447: 1.1509069685219026e-17
Position 6516: 9.915198697371326e-18
Position 3090: 8.972806105419523e-18
Position 3980: 8.608257136176128e-18
Position 4357: 8.263252269747049e-18
Position 5364: 7.73232822854421e-18
Position 3945: 5.9463365997536204e-18
Position 5891: 4.2044208903562146e-18
Position 3018: 4.018251930611325e-18
Position 4574: 3.9078117195496326e-18
Position 3803: 3.734590670626228e-18
Position 5502: 3.7153026625328535e-18
Position 4421: 3.3448371714380855e-18
Position 3015: 3.0463889677567698e-18
Position 3283: 2.8134875140929435e-18
Position 3516: 2.6725290150661716e-18
Position 4577: 2.6510358900175316e-18
Position 3865: 2.5030216135524832e-18
Position 2977: 2.357106384154397e-18
Position 5647: 2.2297034852633957e-18
Position 5290: 2.215936474254055e-18
Position 5391: 2.1126461381376196e-18
Position 3241: 1.904012569392221e-18
Position 3211: 1.890384377167649e-18
Position 4297: 1.890218452592326e-18
Position 4235: 1.6165140485457562e-18
Position 2980: 1.5870052500758934e-18
Position 4613: 1.4990481975665303e-18
Position 3544: 7.113535699670954e-19
Position 3330: 5.209781362395948e-19
Position 3556: 4.353240182098873e-19
Position 3900: 3.579127794847362e-19
Position 3418: 3.2969099688908203e-19
Position 3253: 2.6975857946209066e-19
Position 3257: 1.1438764871992272e-19
