Gene = Coq4
Position 4482: 1.6538568275997643e-05
Position 849: 1.4751786201319057e-05
Position 4156: 1.4454189833625904e-05
Position 275: 1.3366936042975017e-05
Position 55: 1.3138411950068786e-05
Position 961: 1.1100127402480908e-05
Position 4576: 1.093119709701555e-05
Position 509: 7.5843253270937314e-06
Position 169: 7.545691701729461e-06
Position 391: 7.1507148467787586e-06
Position 4228: 7.0685502731927575e-06
Position 650: 6.1275097480940185e-06
Position 4200: 5.834859705856419e-06
Position 262: 4.400790709933343e-06
Position 537: 3.87754416572203e-06
Position 352: 3.756200947511592e-06
Position 4238: 2.2125470156449474e-06
Position 269: 2.1046930819673457e-06
Position 4123: 9.845051581485369e-07
Position 76: 7.435247869502598e-07
Position 369: 6.731657050440024e-07
Position 504: 6.376361008043246e-07
Position 118: 5.079294691678043e-07
Position 108: 4.5322317182114205e-07
Position 4601: 1.4000590774011886e-07
Position 159: 1.0727742848383409e-07
Position 294: 8.145309546805222e-08
Position 200: 7.169452676919052e-08
Position 4171: 7.466863687915506e-09
Position 4326: 2.7550494983492e-09
Position 166: 1.158169069293664e-10
Position 221: 7.450698230534742e-11
Position 327: 2.4121647406337125e-11
Position 4053: 2.5997857466194214e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 4317: 0.9966888696147832
Position 4020: 0.9936390992016308
Position 3277: 0.9802239363872306
Position 3561: 0.9201659516165892
Position 108: 0.17537813148549788
Position 687: 0.15726721560067666
Position 2819: 0.135674956803267
Position 2273: 0.1285326996000755
Position 347: 0.07648008806541724
Position 935: 0.030757366798814436
Position 172: 0.027680292468992517
Position 152: 0.022142703528358783
Position 1523: 0.01924466189226291
Position 2704: 0.012326219753802308
Position 1014: 0.010272276032141642
Position 629: 0.009730899783657083
Position 390: 0.008082792678825798
Position 3635: 0.006943952147821657
Position 3313: 0.006641126348123999
Position 2660: 0.006104787748219649
Position 4637: 0.005628779045062248
Position 129: 0.004572100186694729
Position 193: 0.0035700143979494844
Position 4024: 0.0022865137290751284
Position 4321: 0.0017057938199076805
Position 1423: 0.0016503928740332872
Position 138: 0.001555915813822944
Position 3953: 0.0011816559751663216
Position 4528: 0.0011130836789997216
Position 71: 0.0010530729919552139
Position 3836: 0.000802735678707698
Position 159: 0.0006949734961060585
Position 4681: 0.0006580203266478606
Position 3847: 0.0006444766591381314
Position 116: 0.0006082649842821142
Position 1117: 0.0004587298973917496
Position 956: 0.00043588154038757296
Position 4339: 0.0004047646486270203
Position 537: 0.00040180711839708793
Position 310: 0.00023484097856569676
Position 4661: 0.0002086081359762961
Position 1482: 0.00019415817185353877
Position 3943: 0.00016830245761331137
Position 375: 0.00011825517122410558
Position 4652: 0.0001104307515104524
Position 4037: 7.232923395838276e-05
Position 4538: 6.693826801176926e-05
Position 4277: 6.380431945242908e-05
Position 358: 4.556478111897077e-05
Position 4228: 3.707797709588002e-05
Position 197: 3.188031973092932e-05
Position 294: 3.1623539778060294e-05
Position 4494: 3.042184412881284e-05
Position 4598: 2.401490934151754e-05
Position 4555: 2.096217111413311e-05
Position 269: 1.8147874033277223e-05
Position 719: 1.2467939172157691e-05
Position 4062: 1.2066956799740878e-05
Position 488: 9.191447833255684e-06
Position 369: 7.732691105060764e-06
Position 352: 6.427884037034372e-06
Position 235: 5.572765353358275e-06
Position 76: 3.138940361505085e-06
Position 227: 2.205785331640874e-06
Position 215: 1.7246981106765766e-06
Position 237: 2.983911054492603e-08
Position 209: 4.6960030274090064e-09
