Gene = fs(2)ltoPP43
Position 665: 0.009655926043353073
Position 543: 0.006139431202398754
Position 1542: 0.005629569332692851
Position 1489: 0.0032330145674223697
Position 2151: 0.0029986018781883597
Position 2497: 0.0024916221205449384
Position 3022: 0.002266398329339592
Position 1510: 0.0021213999920842107
Position 1373: 0.001791025102016998
Position 597: 0.0016692155978620569
Position 600: 0.001624101885414967
Position 645: 0.0013802451680662707
Position 2044: 0.0013356359188467888
Position 2174: 0.0013183539822358844
Position 1719: 0.0012617192290588265
Position 2480: 0.001248787949224268
Position 1729: 0.0012179761760859511
Position 553: 0.001126615294382171
Position 842: 0.0005809265768119765
Position 1976: 0.0005217938137847206
Position 2075: 0.0004983652685756535
Position 2477: 0.00045973947617339067
Position 111: 0.00041771100773410424
Position 2518: 0.0002666028399373328
Position 1457: 0.0002345845404446994
Position 3012: 0.0002120117181497666
Position 1905: 0.00015539744186290818
Position 1960: 0.00014747297335065114
Position 458: 0.00014682119700095255
Position 1089: 0.00010940869232681254
Position 3002: 9.069268918689061e-05
Position 1939: 8.840293146084586e-05
Position 2184: 8.728455390375988e-05
Position 1993: 7.917304112571932e-05
Position 479: 6.747597350521072e-05
Position 920: 6.190591726993755e-05
Position 2530: 6.008111001105097e-05
Position 758: 5.917462306894481e-05
Position 1688: 5.3389007515293075e-05
Position 1095: 3.207061837293675e-05
Position 1920: 2.695632922920877e-05
Position 879: 2.6855413974350205e-05
Position 2021: 2.497700963180669e-05
Position 2345: 2.1864402129318135e-05
Position 2312: 1.8576955143101926e-05
Position 2281: 1.782742361487237e-05
Position 2408: 1.7509627159974813e-05
Position 696: 1.643076552180502e-05
Position 2092: 1.443674665980684e-05
Position 2655: 1.3536862743571788e-05
Position 2709: 1.2968223773790637e-05
Position 2085: 1.2848390939512475e-05
Position 1949: 1.0983076511320215e-05
Position 1635: 1.0818530916106638e-05
Position 882: 9.842673177268876e-06
Position 2723: 9.061620215513e-06
Position 3009: 7.688569818182917e-06
Position 1627: 7.349555973594572e-06
Position 2703: 6.969522846781097e-06
Position 1615: 6.654944393518998e-06
Position 2275: 5.9249501107016835e-06
Position 717: 4.921474533882714e-06
Position 723: 3.494579059332355e-06
Position 128: 3.1070676771336015e-06
Position 2861: 2.972974265710527e-06
Position 176: 2.9360539360109893e-06
Position 1782: 2.773016582779489e-06
Position 713: 2.001156972571148e-06
Position 2829: 1.6596900407471913e-06
Position 2717: 1.5139181723021389e-06
Position 152: 5.222030952335177e-07
Position 343: 3.0410828000209e-07
Position 2781: 8.356440092845248e-08
Position 992: 7.828398909909417e-08
Position 2856: 7.683533996556052e-08
Position 311: 2.7902267162107895e-08
Position 1007: 2.7887713343463985e-08
Position 329: 2.6285916891707292e-08
Position 287: 2.4081758664671656e-08
Position 1018: 2.19000459348884e-08
Position 852: 1.5271951599885707e-08
Position 898: 1.2371157930964683e-08
Position 908: 1.0489530971458865e-08
Position 334: 9.795175383960848e-09
Position 1120: 8.238759952072326e-09
Position 2785: 7.823634128716508e-09
Position 1117: 6.184612197623267e-09
Position 1015: 6.024189970124782e-09
Position 308: 5.161479793062763e-09
Position 2880: 4.626495904118589e-09
Position 143: 3.8253919013867314e-09
Position 200: 3.1945995926377443e-09
Position 859: 1.897432492493265e-09
Position 212: 7.530450687000724e-10
Position 146: 6.547977347554826e-10
Position 258: 4.3338790946141135e-11
Position 264: 6.105979672334162e-12
Position 222: 2.263876274226519e-12
Position 234: 1.6597913268933288e-14
Position 331: 1.5441561079982757e-14
Position 246: 4.2231894070799375e-15
