Gene = bark
Position 193: 0.0007404155411656719
Position 12857: 0.0007004568778012247
Position 525: 0.0006717130718563377
Position 280: 0.0006212923411840309
Position 12128: 0.000613363244851058
Position 1389: 0.000607114718443988
Position 10021: 0.000601483503932911
Position 885: 0.0005752730738877788
Position 1561: 0.0005543700653180379
Position 12493: 0.0005362044599483613
Position 708: 0.0005227708728023979
Position 150: 0.0005198438858348204
Position 1128: 0.0004936722796632725
Position 4707: 0.0004803289450090221
Position 267: 0.00046803261530713517
Position 6177: 0.00045793410634635626
Position 3265: 0.00043170618998848113
Position 1081: 0.0004170173324142818
Position 1367: 0.0003915315468325401
Position 6990: 0.00037760560539334254
Position 15053: 0.0003759206189453689
Position 13879: 0.0003614073526711656
Position 12677: 0.0003432757026897898
Position 2010: 0.00033697372070611
Position 417: 0.0003132192926256711
Position 1056: 0.0003095602585783725
Position 1871: 0.0002829554632699176
Position 5574: 0.0002749404731301639
Position 821: 0.0002577527997408162
Position 9: 0.00024652075036639713
Position 7318: 0.0002437373969593796
Position 12189: 0.0002434915878292541
Position 350: 0.00024291471026403907
Position 2552: 0.00023585409608466526
Position 12249: 0.0002223711021200282
Position 12252: 0.00020974249051162794
Position 12939: 0.00020856511179426018
Position 14331: 0.00019858235403696152
Position 1330: 0.00019727548717030533
Position 156: 0.00018629509455440833
Position 3418: 0.00018596687925341107
Position 1361: 0.0001814457699124404
Position 3536: 0.00017557949777705767
Position 140: 0.00017436734701918425
Position 7321: 0.00016888267510813641
Position 12565: 0.00016443924775824735
Position 13203: 0.00016118479387669028
Position 12622: 0.00016075528464011847
Position 13304: 0.00015970237326010467
Position 4718: 0.00014677901772476375
Position 6614: 0.00013052679711688192
Position 13629: 0.0001288661700321363
Position 13037: 0.00012445987983657813
Position 12601: 9.64898545950389e-05
Position 13713: 9.39596912180513e-05
Position 8511: 8.248942862982281e-05
Position 1905: 7.983459277378849e-05
Position 12562: 6.899920749042143e-05
Position 12691: 6.394585574046746e-05
Position 13400: 5.416064569142318e-05
Position 8557: 5.362369271698281e-05
Position 1152: 5.3344780245303964e-05
Position 12092: 5.3039045852733053e-05
Position 1150: 4.951681215134335e-05
Position 12975: 4.610261016353479e-05
Position 10070: 4.306501596689076e-05
Position 1165: 3.896839689701334e-05
Position 5786: 3.297093678777189e-05
Position 5695: 3.237178832420557e-05
Position 13193: 2.2819105650901892e-05
Position 894: 2.2004225722592024e-05
Position 5806: 1.6510490404130715e-05
Position 12232: 1.393573953857453e-05
Position 6282: 1.3715508737914827e-05
Position 12133: 1.2485873029682509e-05
Position 13040: 1.1961390462304606e-05
Position 7309: 9.772071024461434e-06
Position 6960: 9.033505859967526e-06
Position 6099: 7.472718612910379e-06
Position 598: 5.401506189110434e-06
Position 101: 5.240788173542482e-06
Position 6702: 4.543895949083459e-06
Position 817: 4.167697491563472e-06
Position 13817: 3.6942387865433784e-06
Position 13046: 3.5206416839731946e-06
Position 13813: 3.1468562448084366e-06
Position 503: 3.0245035439945618e-06
Position 12809: 3.013483301974511e-06
Position 27: 2.8908163103813283e-06
Position 656: 2.57445998086604e-06
Position 787: 2.3072979833205227e-06
Position 412: 2.2679975259967095e-06
Position 312: 2.256043518611883e-06
Position 723: 2.131349510927231e-06
Position 6431: 1.9279493502836233e-06
Position 400: 1.8580032117507786e-06
Position 12946: 1.831008811415395e-06
Position 354: 1.7087365495839225e-06
Position 10053: 1.5613207719619847e-06
Position 13588: 1.5085826986621504e-06
Position 10281: 1.368771351173747e-06
Position 6102: 1.3516781533637026e-06
Position 6063: 7.431579830722087e-07
Position 13759: 6.883166090485608e-07
Position 12960: 4.4409730108406036e-07
Position 531: 3.7776296207505703e-07
Position 1545: 3.0284739220716415e-07
Position 1005: 2.574153930376851e-07
Position 6252: 1.6034389373968376e-07
Position 20: 1.4050336864236052e-07
Position 5884: 1.382956689027477e-07
Position 1470: 1.357220074378915e-07
Position 6056: 1.2428454368448665e-07
Position 12356: 1.1272142947482997e-07
Position 12386: 8.957096301288084e-08
Position 5736: 7.799140159312602e-08
Position 4: 6.286232000789823e-08
Position 104: 3.102511287897343e-08
Position 6201: 1.3347392234537518e-08
Position 9342: 1.3265345700928887e-08
Position 278: 1.22979642253269e-08
Position 13376: 1.1098686653607893e-08
Position 293: 1.0318073466976843e-08
Position 12446: 7.072883498056633e-09
Position 13313: 6.890338749870166e-09
Position 6037: 1.832254934849967e-09
Position 5976: 1.6152447899535965e-09
Position 13356: 1.0983202867373309e-09
Position 569: 2.89862357146754e-10
Position 505: 4.1458259056658836e-11
Position 120: 7.092143169600347e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12744: 0.997977290125577
Position 12330: 0.9939843265255093
Position 13283: 0.9932330846992609
Position 5665: 0.9886641804073912
Position 5428: 0.983194878317206
Position 13122: 0.9828357237815173
Position 9781: 0.9699203527717861
Position 12049: 0.9345051369167322
Position 13712: 0.8323513730492128
Position 14040: 0.5098396783009391
Position 8360: 0.39469378818194933
Position 3370: 0.2808341208611834
Position 9570: 0.17884216220840587
Position 12522: 0.1593024410185409
Position 12975: 0.14990723431674213
Position 11733: 0.11504227906217161
Position 7536: 0.10688264419221659
Position 15180: 0.10528997703037718
Position 9138: 0.09182269387179912
Position 9222: 0.07328461690084165
Position 9502: 0.07182581226682244
Position 11448: 0.07007337944082533
Position 13040: 0.05872404295258153
Position 14683: 0.05784556735101739
Position 12076: 0.04636697737993677
Position 8730: 0.042266592502461134
Position 12578: 0.04080584646752875
Position 2101: 0.039893279974772676
Position 15267: 0.038877372711134776
Position 3548: 0.037547758763915924
Position 10923: 0.035295996713232955
Position 13743: 0.034299045672662246
Position 8824: 0.029261586043032882
Position 1283: 0.028546386266320962
Position 8651: 0.024304270748056956
Position 13427: 0.02303426176415567
Position 8934: 0.02179143080870435
Position 3742: 0.020538414206935925
Position 12596: 0.018675760439708797
Position 11623: 0.01755495451296686
Position 3524: 0.016489307919825936
Position 8639: 0.016346869722499942
Position 5464: 0.015838655331205386
Position 12091: 0.015490964806949418
Position 7819: 0.015468787181247511
Position 11004: 0.013924986173924118
Position 10900: 0.012567335747614284
Position 14443: 0.01236387593591383
Position 14051: 0.01144597902506823
Position 9680: 0.011443824778032031
Position 14070: 0.011388971499994068
Position 8096: 0.011299490423747668
Position 14574: 0.011239144757611261
Position 9069: 0.011099328448441205
Position 14076: 0.010236754623700413
Position 2820: 0.009483409324624947
Position 10920: 0.009035824173187148
Position 10586: 0.006353474761323465
Position 942: 0.0062597316064198685
Position 11505: 0.005913962650413503
Position 7376: 0.005585151211005055
Position 4398: 0.004883085854302483
Position 13507: 0.0041895447156078455
Position 1797: 0.00406181790273905
Position 2394: 0.003834195016561108
Position 13263: 0.0037144542189916537
Position 4420: 0.003678285493134213
Position 2065: 0.0035634361027862757
Position 3422: 0.003427142022190824
Position 1932: 0.003237590291745929
Position 15299: 0.003078365772746802
Position 8319: 0.002924974228888373
Position 15361: 0.0025968532187076216
Position 4598: 0.002388951572688576
Position 2748: 0.0019389055158446373
Position 1005: 0.0016893791160922185
Position 13568: 0.0016597713035435282
Position 13064: 0.0015141322036590975
Position 15309: 0.0013151352991604692
Position 7027: 0.001296251517334134
Position 6395: 0.0012667695034133866
Position 946: 0.001158437346476661
Position 12651: 0.0011086729109039313
Position 14402: 0.0010814514049144598
Position 6928: 0.001064179818566043
Position 13759: 0.001051765933999987
Position 14655: 0.0009989974796325045
Position 12346: 0.0009811919026812283
Position 14229: 0.0009260150274638157
Position 13433: 0.0008996078083951831
Position 521: 0.0008642335840553954
Position 15527: 0.0008373427318026819
Position 14630: 0.0007769920136600473
Position 6664: 0.0007625338994694999
Position 13770: 0.0006593047520231007
Position 13092: 0.0006343333580579452
Position 5445: 0.0005831410253301522
Position 14169: 0.0005670812798146991
Position 293: 0.000558921841863317
Position 13856: 0.0005560634044238741
Position 13450: 0.0005516400334817069
Position 12639: 0.00051582014582694
Position 7411: 0.00048495264349904314
Position 13540: 0.00048000264905312314
Position 13364: 0.0004374353928923376
Position 14704: 0.0004043827700051533
Position 4406: 0.0003888438611133843
Position 4440: 0.0003787894099223799
Position 12217: 0.00037673119706687014
Position 1779: 0.00036416542741412266
Position 136: 0.0003566226650456589
Position 14110: 0.00034845373468110906
Position 14172: 0.0003468593018803846
Position 7208: 0.00034659279398658666
Position 1564: 0.0003445290887243804
Position 1843: 0.0003381113895323792
Position 1608: 0.00032918931882204995
Position 13552: 0.0003192431657823356
Position 12355: 0.0002967386403566012
Position 2413: 0.0002821804172996843
Position 13653: 0.00021891548999498957
Position 1536: 0.00021849447378562492
Position 4644: 0.00016212752892738957
Position 590: 0.00015907054313788523
Position 12562: 0.00015900417069834673
Position 13303: 0.00015286977843204056
Position 278: 0.00015079778263155287
Position 377: 0.00014848637845345694
Position 7830: 0.00014744981212657106
Position 6025: 0.00014680684803160179
Position 5702: 0.00014397330313460746
Position 12611: 0.00011791809180053591
Position 6252: 0.00010930256692591919
Position 4820: 0.00010517406601577621
Position 14126: 0.00010045279916061986
Position 13483: 9.880740870880545e-05
Position 14215: 9.697744038704546e-05
Position 7450: 9.503636003834811e-05
Position 14199: 9.347289425141341e-05
Position 148: 7.735600567015914e-05
Position 12771: 7.224951854745914e-05
Position 301: 7.094972256420803e-05
Position 4829: 6.181789982764567e-05
Position 10137: 6.1099044440961e-05
Position 2010: 4.659944106254487e-05
Position 12371: 3.4345859310799645e-05
Position 13069: 2.3383343163611357e-05
Position 13147: 1.6064022143993806e-05
Position 5954: 1.3779063123290354e-05
Position 712: 1.0282346408891244e-05
Position 12391: 1.015660859234952e-05
Position 13695: 8.828970084807257e-06
Position 7278: 6.9253910483005005e-06
Position 13209: 6.350904129277377e-06
Position 5713: 6.064223661419816e-06
Position 13046: 5.760067498515073e-06
Position 5780: 4.5589576509459454e-06
Position 13858: 3.3780488552943443e-06
Position 965: 2.5236307363817497e-06
Position 642: 2.48399338654637e-06
Position 12686: 2.096355113212136e-06
Position 242: 1.814000379294976e-06
Position 587: 1.6830807936100123e-06
Position 13080: 1.6314277250888125e-06
Position 1065: 1.341637254953847e-06
Position 654: 1.2466473521428943e-06
Position 1155: 1.2060641676904512e-06
Position 6980: 6.03034699209307e-07
Position 787: 4.4803540273775435e-07
Position 1238: 3.626826634607713e-07
Position 569: 3.5095352027222163e-07
Position 856: 2.930992987827595e-07
Position 340: 1.9104645010706525e-07
Position 207: 1.5291324953672702e-07
Position 6450: 1.2327774750849218e-07
Position 13310: 1.0377211330363787e-07
Position 5699: 8.342918562146488e-08
Position 12826: 6.603645279084127e-08
Position 6153: 2.601489224503649e-08
Position 12802: 9.550243856803324e-09
Position 5777: 5.904815609142803e-10
