Gene = PHGPx
Position 1368: 3.511576961416715e-05
Position 1448: 3.1365812076298956e-05
Position 1309: 2.803113614645897e-05
Position 2069: 2.3282599258303097e-05
Position 213: 2.1544889458656104e-05
Position 1712: 2.1484652320365557e-05
Position 1868: 2.052187698809652e-05
Position 2106: 1.3675170711318061e-05
Position 1296: 1.2329671814519934e-05
Position 1230: 8.091002684133033e-06
Position 82: 6.497170397953411e-06
Position 32: 6.31919307015906e-06
Position 681: 4.360531594766274e-06
Position 1909: 2.034577068776397e-06
Position 25: 2.010823909624793e-06
Position 1802: 1.7921370512154128e-06
Position 73: 1.2453110947280468e-06
Position 38: 9.655280848337073e-07
Position 1992: 2.7012388324634555e-07
Position 129: 2.0273206808577942e-07
Position 2018: 1.875132087884901e-07
Position 331: 1.8420421098507025e-07
Position 328: 1.105340728788703e-07
Position 385: 7.146541895502147e-08
Position 788: 5.860381469723772e-08
Position 543: 4.279718435634226e-09
Position 1834: 1.7197276211499603e-09
Position 1828: 1.0376502336772724e-09
Position 1554: 2.605471166870778e-10
Position 406: 1.2515712287762034e-10
Position 1652: 2.2796503115832703e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1985: 0.9957649922508625
Position 1594: 0.9930925518851956
Position 1077: 0.7083554775092076
Position 167: 0.137429689698353
Position 648: 0.1039965472447588
Position 1123: 0.044533801508785796
Position 257: 0.027439107325219016
Position 524: 0.01606376733892011
Position 2251: 0.012759325916138299
Position 1131: 0.009590030579246582
Position 745: 0.004256762303269065
Position 1108: 0.0036482346501070526
Position 1086: 0.003552782604479738
Position 1341: 0.003176310882656475
Position 923: 0.0029375507281649412
Position 1102: 0.0025640324634150407
Position 1840: 0.002267796053934908
Position 348: 0.0020466042572446852
Position 126: 0.0019953934342185065
Position 359: 0.001960943421082101
Position 1828: 0.0019418606052600876
Position 1098: 0.001928986363040153
Position 1035: 0.0016479909763651081
Position 1374: 0.0015370667878585583
Position 199: 0.0015288234862548588
Position 270: 0.0012193450940468072
Position 321: 0.0011465607943931125
Position 324: 0.0011304206952867572
Position 679: 0.0011131598898484801
Position 2033: 0.001086604067614412
Position 1547: 0.0010146008695497068
Position 920: 0.0006769268400443786
Position 154: 0.0005230825475387827
Position 2224: 0.0004914788843496254
Position 2230: 0.0004432803919007553
Position 1014: 0.00037628224040469894
Position 851: 0.0003736268607175768
Position 1762: 0.00015538864329562473
Position 617: 0.0001514773504443636
Position 1463: 0.00013182380390856937
Position 2042: 0.0001106701635903649
Position 1657: 0.00010323998942622936
Position 1690: 9.910739838085158e-05
Position 204: 8.243926763255625e-05
Position 1491: 7.60060953018924e-05
Position 697: 5.619373407562059e-05
Position 601: 5.1279965665972114e-05
Position 1747: 4.774814780473775e-05
Position 2039: 4.288646296901716e-05
Position 1624: 3.838296700031964e-05
Position 364: 3.5758822834367054e-05
Position 1538: 3.509584053492329e-05
Position 213: 3.252984934685565e-05
Position 2255: 3.1691432910651776e-05
Position 1442: 2.6814399388794214e-05
Position 2084: 1.8564491641181092e-05
Position 448: 1.5266324763760937e-05
Position 103: 1.4724340041192617e-05
Position 1696: 1.4456527563481826e-05
Position 2059: 1.2918922640060241e-05
Position 594: 1.2595024611224804e-05
Position 1777: 1.1318469955573364e-05
Position 1783: 1.0136339810278964e-05
Position 2099: 8.993303080912025e-06
Position 1554: 6.573553148102641e-06
Position 2001: 5.94161837653977e-06
Position 1470: 2.536433471557416e-06
Position 1496: 2.227544737241565e-06
Position 107: 1.6072870551358592e-06
Position 541: 1.3769907879169645e-06
Position 580: 1.183832941573851e-06
Position 145: 9.125630089345389e-07
Position 140: 8.386903400386142e-07
Position 573: 8.371363358773436e-07
Position 2177: 7.271089130156633e-07
Position 82: 6.709472930779208e-07
Position 2188: 6.351090015389175e-07
Position 2102: 5.86967785763235e-07
Position 2156: 5.13172210114461e-07
Position 134: 1.3475013104144781e-08
Position 58: 9.055709097396173e-09
Position 184: 6.043028303772955e-09
Position 201: 2.470012251750602e-09
Position 62: 3.110379622964115e-10
Position 73: 2.783004008129538e-10
Position 66: 8.127054575271035e-11
Position 176: 2.4364815673029626e-11
