Gene = anchor
Position 4956: 0.0003990061178093573
Position 6552: 0.0003301420580288842
Position 4755: 0.0002970944553197201
Position 7836: 0.0002963630634624682
Position 8536: 0.00029550591683180676
Position 6801: 0.0002857982947773236
Position 5719: 0.0002856139178868089
Position 8233: 0.000284380838380182
Position 8076: 0.0002511543670714943
Position 8590: 0.0002444471643774116
Position 8306: 0.0002409468030149308
Position 6267: 0.00020350590342566545
Position 8296: 0.00020323010645885366
Position 7276: 0.00020014333350572907
Position 6342: 0.00018770324972592448
Position 5294: 0.00017345358861600572
Position 8322: 0.00016992246628059728
Position 6845: 0.0001621809681721181
Position 2104: 0.0001591414974957492
Position 7232: 0.00015003013003969098
Position 9033: 0.0001464299914350158
Position 5851: 0.0001374348553077639
Position 8461: 0.0001282776335601403
Position 6293: 0.00012793307403472328
Position 6957: 0.00012003392669745496
Position 64: 0.000118407776901555
Position 6507: 0.00011644909392020916
Position 1379: 0.00010573740211672927
Position 4815: 0.00010567061293913647
Position 1399: 9.923689629418709e-05
Position 438: 8.890101349211347e-05
Position 469: 8.841256964334633e-05
Position 6980: 8.60748795093141e-05
Position 7385: 8.368096758983529e-05
Position 5907: 7.838896619998961e-05
Position 6924: 7.727645721463267e-05
Position 5950: 7.602225329989042e-05
Position 5807: 7.501035306671116e-05
Position 7506: 6.780689558007063e-05
Position 7262: 6.479830563537686e-05
Position 7299: 6.364223313910023e-05
Position 5119: 6.252685450677207e-05
Position 1739: 5.858927155732941e-05
Position 6680: 5.673504697763865e-05
Position 5957: 5.2404638160801826e-05
Position 4759: 5.2104767993823465e-05
Position 1201: 4.964550028412458e-05
Position 5044: 4.123919774970321e-05
Position 5860: 3.9396759090052535e-05
Position 5205: 3.613902655856455e-05
Position 7675: 3.149359070879877e-05
Position 5491: 3.059445860663537e-05
Position 6872: 2.8952468578022988e-05
Position 7388: 2.7839835071702298e-05
Position 5834: 2.696003464994701e-05
Position 1083: 2.368966337563258e-05
Position 5841: 2.3487059209938856e-05
Position 2230: 2.225260435205146e-05
Position 5179: 1.877118793382265e-05
Position 5895: 1.8228087467467004e-05
Position 7466: 1.7882569940201976e-05
Position 140: 1.7164912335166463e-05
Position 7531: 1.708292671423791e-05
Position 361: 1.6579843113989894e-05
Position 4764: 1.6365246075725182e-05
Position 2145: 1.6175658136293937e-05
Position 6104: 1.365177247619157e-05
Position 7199: 1.303427391094486e-05
Position 3241: 1.268687300429543e-05
Position 5058: 1.0063386465288546e-05
Position 4578: 9.981918395462755e-06
Position 5714: 8.734378057456839e-06
Position 674: 8.21551571393879e-06
Position 5393: 7.691864539178436e-06
Position 7340: 7.67845228277107e-06
Position 5671: 7.158927225202206e-06
Position 6804: 6.975457661869598e-06
Position 5664: 6.774812322972506e-06
Position 5181: 6.732783193556846e-06
Position 4979: 6.683706478758116e-06
Position 109: 6.242081233379891e-06
Position 7482: 5.638589612338437e-06
Position 5014: 4.689151747676811e-06
Position 493: 4.523943795209319e-06
Position 90: 4.501599350985353e-06
Position 7326: 4.458353494776548e-06
Position 7349: 3.820090266971441e-06
Position 137: 3.2334088797488055e-06
Position 6921: 2.977632867204673e-06
Position 8109: 2.9521247048640705e-06
Position 6543: 2.906363815499184e-06
Position 6757: 2.6877746187112772e-06
Position 4450: 2.5011291172774746e-06
Position 5513: 2.2618244602502325e-06
Position 641: 2.0444618586532017e-06
Position 4852: 2.038207218392233e-06
Position 740: 1.9297749906560328e-06
Position 4715: 1.8838522074891846e-06
Position 5794: 1.6223436392110011e-06
Position 6068: 1.6216668561689366e-06
Position 7742: 1.5443879062389333e-06
Position 7351: 1.4719134589572202e-06
Position 4709: 1.3187700639769751e-06
Position 1252: 1.2965999097858274e-06
Position 7080: 1.1661373344170215e-06
Position 5648: 1.0903921420901803e-06
Position 5645: 8.17046056051018e-07
Position 7499: 6.745857847286675e-07
Position 648: 6.690963248180216e-07
Position 5108: 6.57104453783019e-07
Position 5938: 5.958974070982177e-07
Position 5818: 5.618932136869298e-07
Position 1182: 5.393468101704826e-07
Position 706: 5.349268116546356e-07
Position 424: 5.259623427671548e-07
Position 7244: 5.16661612940456e-07
Position 7219: 4.827600466201582e-07
Position 6057: 4.6157101586850666e-07
Position 472: 4.4152804361802907e-07
Position 5474: 3.8718761802204726e-07
Position 7246: 3.77625361637954e-07
Position 4991: 3.760692578463725e-07
Position 5761: 3.7132935606438596e-07
Position 5940: 3.47102926066457e-07
Position 8285: 3.3107501474921646e-07
Position 646: 3.305496281613777e-07
Position 1240: 3.117996200244241e-07
Position 7095: 2.8735672215817723e-07
Position 6169: 2.7123446599486134e-07
Position 912: 1.969422524697356e-07
Position 1375: 1.9115716546411107e-07
Position 5538: 1.5979907396054612e-07
Position 5308: 1.5927895309823136e-07
Position 5076: 1.4617609915734583e-07
Position 5613: 9.392506777815613e-08
Position 536: 7.731984080881797e-08
Position 5899: 7.657176803143086e-08
Position 709: 5.326963826311655e-08
Position 5279: 4.685024745092093e-08
Position 1104: 2.9111843622852396e-08
Position 6875: 2.8094310721106547e-08
Position 842: 2.3546656769610895e-08
Position 807: 2.0098850786273847e-08
Position 6020: 1.548446508610738e-08
Position 6044: 1.4508029459219415e-08
Position 4916: 1.0828414608975265e-08
Position 6179: 8.21276886940773e-09
Position 542: 5.68361999229936e-09
Position 7479: 1.1086346744013485e-09
Position 873: 4.396537769894446e-10
Position 5074: 3.8921243718635487e-10
Position 1018: 2.990894180379622e-10
Position 5506: 1.1935067177247142e-10
Position 5069: 9.384594205540955e-11
Position 5626: 1.327452782782832e-11
Position 6109: 3.651805235379274e-12
Position 5060: 2.985223691625702e-12
Position 6765: 8.490267108605434e-13
Position 6807: 6.998417876411579e-13
Position 5267: 1.4113162960980397e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6040: 0.9985860240694587
Position 4668: 0.9982266584644726
Position 5490: 0.9969280770631586
Position 4868: 0.9965498294077696
Position 7465: 0.9920462542744773
Position 5788: 0.9870156231722945
Position 5262: 0.9842830537076144
Position 7035: 0.9837675481186399
Position 6602: 0.978182847751155
Position 7960: 0.9554182718924928
Position 4283: 0.8926478407159705
Position 6454: 0.47989748559369483
Position 7718: 0.31311537851125254
Position 2964: 0.1992889145349122
Position 3226: 0.16352611874614645
Position 3041: 0.10665378732834896
Position 2649: 0.06324849098508818
Position 2678: 0.04662595216737196
Position 6265: 0.042823656109492965
Position 8777: 0.03759323128905755
Position 2308: 0.0339923510538135
Position 7984: 0.026347313633180085
Position 6365: 0.025436217635919137
Position 6483: 0.024683236966150587
Position 6298: 0.023461864002716732
Position 3452: 0.019096708450374877
Position 6247: 0.018554119713089994
Position 6672: 0.0174155412241953
Position 5290: 0.013894928233828926
Position 1464: 0.012056274440475849
Position 3073: 0.011350132862686622
Position 1875: 0.01100784760670513
Position 3730: 0.010934464547776593
Position 7773: 0.010722372095465367
Position 2320: 0.01006860020892817
Position 5804: 0.008186299145982328
Position 3304: 0.006842740277699302
Position 5022: 0.006352422194164773
Position 732: 0.006309555283673313
Position 5126: 0.005812292752935918
Position 3325: 0.005327108765687839
Position 1818: 0.004587749614811396
Position 2160: 0.004437603170613201
Position 1878: 0.004154191964883715
Position 7056: 0.004094628820822248
Position 3047: 0.004085006095619192
Position 8493: 0.004045875046772061
Position 1638: 0.0036912218893238474
Position 2452: 0.0029136361824881746
Position 770: 0.0028999004705056166
Position 2179: 0.0028896197459991934
Position 7299: 0.0028433338133121
Position 8783: 0.0023990538521939794
Position 347: 0.0022549561816898617
Position 5860: 0.0022079307418944403
Position 6338: 0.002122046796536058
Position 1185: 0.0019882151744926653
Position 7059: 0.0019725128243247695
Position 1110: 0.001732533925971497
Position 8512: 0.001556794680679686
Position 5235: 0.0015043018258105755
Position 4041: 0.001465875832510006
Position 7095: 0.0014362758306893746
Position 8220: 0.0014296648603144195
Position 7649: 0.001406177918037726
Position 1729: 0.0013620881380484533
Position 7331: 0.001342017444598566
Position 817: 0.00129511815016994
Position 8415: 0.001210356303190401
Position 3748: 0.0011683725957911178
Position 3058: 0.00114063997285182
Position 6194: 0.0011331763197988537
Position 422: 0.0010954549597308552
Position 1166: 0.0010400436475250408
Position 4893: 0.0010007908677539979
Position 5938: 0.0009940569374452006
Position 4305: 0.0009603813029038368
Position 3375: 0.0009242887775358382
Position 375: 0.0008745732415106321
Position 7244: 0.0008190889803223905
Position 5889: 0.0008113041148168315
Position 5548: 0.0008059985417384254
Position 4685: 0.0007878958049240247
Position 2348: 0.000702286881011783
Position 4122: 0.0006608810273293867
Position 7080: 0.0006401307002826329
Position 8645: 0.0006317078835980137
Position 9008: 0.0006238209814532698
Position 4913: 0.0005986528767640927
Position 3063: 0.0005977925238128076
Position 7349: 0.0005834594380438776
Position 8424: 0.0005764477852802649
Position 8152: 0.0005543508618320448
Position 6734: 0.0005251950355087159
Position 3001: 0.0004984279772730471
Position 2691: 0.0004916867632055656
Position 6867: 0.0004625773817191349
Position 5824: 0.00043145007834396624
Position 888: 0.00039756035489570276
Position 3644: 0.0003790419814145027
Position 3700: 0.00037657044808431787
Position 8412: 0.00032624446243794563
Position 2037: 0.00031990343695107793
Position 458: 0.0003156442717770738
Position 6342: 0.00030691201863917067
Position 5624: 0.0003030018688910413
Position 7114: 0.0003005474287426643
Position 7723: 0.00026076023267778504
Position 3714: 0.00025688871183194916
Position 2116: 0.00025400060547452327
Position 3661: 0.00024576138508643485
Position 288: 0.00023754513145357923
Position 3563: 0.00020934351589109958
Position 3411: 0.0002089472781835629
Position 1605: 0.0002077668344606268
Position 3991: 0.00019305515467573004
Position 4755: 0.0001917539461683277
Position 3551: 0.00018637040835376692
Position 1505: 0.00018421837339934916
Position 3603: 0.000184158867504373
Position 5308: 0.00018176486052674898
Position 6689: 0.00017947518024225158
Position 6310: 0.00017539760554562128
Position 8590: 0.00017342274289862237
Position 5133: 0.0001722087997211925
Position 7436: 0.00016392762673961118
Position 3926: 0.00016135025051616507
Position 3868: 0.00016015295202117993
Position 7828: 0.00015370130562691542
Position 1700: 0.00014770102393051813
Position 823: 0.00014599822397970476
Position 455: 0.00013846716703818125
Position 7002: 0.00013645584566189666
Position 6678: 0.00013446690896693286
Position 955: 0.00013353831182875674
Position 527: 0.00013183129913199563
Position 504: 0.00012211155755877587
Position 5375: 0.0001215697254433584
Position 1046: 0.00011034648005355288
Position 7887: 0.00010578066630827973
Position 1517: 0.00010036116311904652
Position 2697: 9.375911676658007e-05
Position 9094: 9.346659573065368e-05
Position 1520: 9.092615139791344e-05
Position 3113: 8.924381737733098e-05
Position 2355: 8.872165772305932e-05
Position 1119: 8.561957273816865e-05
Position 5774: 8.281946577931401e-05
Position 7661: 8.24907671733335e-05
Position 6492: 7.842081496366564e-05
Position 1014: 7.280951807087579e-05
Position 789: 7.188902017737605e-05
Position 7385: 7.1841581424357e-05
Position 1136: 6.905863974732716e-05
Position 7638: 6.871690797080124e-05
Position 208: 6.387695304847481e-05
Position 7486: 5.802154237610648e-05
Position 305: 5.377670631963208e-05
Position 7665: 5.296407585128741e-05
Position 9110: 5.296339570436209e-05
Position 6507: 5.2956748772728844e-05
Position 5065: 5.2520653935457656e-05
Position 7102: 5.247952860846647e-05
Position 3517: 5.1616296040663095e-05
Position 8450: 5.078342416274847e-05
Position 8477: 4.990331911845783e-05
Position 5577: 4.619232746397607e-05
Position 5087: 4.0474234321261334e-05
Position 5025: 4.006304672457781e-05
Position 6756: 3.993822713165649e-05
Position 5761: 3.341068599767722e-05
Position 1132: 2.657931235071084e-05
Position 6008: 2.245190457695078e-05
Position 6139: 1.8700849372716184e-05
Position 6220: 1.8157683301712944e-05
Position 1257: 1.6167275274739258e-05
Position 2087: 1.4980234677085674e-05
Position 269: 1.4859341254749474e-05
Position 5142: 1.2872360238885795e-05
Position 5317: 1.1828166526521359e-05
Position 7192: 1.0312998391050308e-05
Position 149: 1.0181336477611132e-05
Position 702: 9.496945074512865e-06
Position 5758: 9.09953520234178e-06
Position 2069: 8.342710335750661e-06
Position 4852: 7.5671830207219905e-06
Position 486: 7.0854598019828085e-06
Position 472: 7.001005329291183e-06
Position 6528: 6.09470863681581e-06
Position 5501: 6.0158898472605435e-06
Position 7523: 5.756524886396615e-06
Position 6217: 4.8372741083634355e-06
Position 290: 4.5542498075394985e-06
Position 5163: 4.325079468660196e-06
Position 7473: 3.537145686446905e-06
Position 6718: 3.4343936119336166e-06
Position 864: 2.9986806889202666e-06
Position 5946: 2.4885265109123843e-06
Position 5338: 1.7508667499937173e-06
Position 5598: 1.5842908595567948e-06
Position 7450: 1.3502471689915279e-06
Position 5407: 7.130237082583833e-07
Position 522: 6.962718492913798e-07
Position 7559: 4.145896854534153e-07
Position 5702: 4.0038210496723084e-07
Position 5730: 2.540681155219671e-07
Position 469: 1.593090094683283e-07
Position 320: 1.588428807118014e-07
Position 966: 7.281466956342559e-08
Position 801: 5.093972643198542e-08
Position 438: 3.2568132883522266e-08
Position 7653: 1.503158493378948e-08
Position 508: 1.1079929984625702e-08
Position 315: 7.690390104473648e-09
Position 6158: 7.623918468896177e-09
Position 540: 6.283878425592497e-09
Position 130: 5.504311090612681e-09
Position 6154: 4.1599389021346873e-10
