Gene = Mcm10
Position 102: 6.200049944297755e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1319: 0.8177680585979941
Position 1508: 0.14254418801289898
Position 926: 0.10728141510952248
Position 953: 0.0951752088993461
Position 1171: 0.04720742827551323
Position 1361: 0.03481455923932864
Position 1811: 0.022774405019814092
Position 1174: 0.02008810547665648
Position 602: 0.01660197928175585
Position 1041: 0.010397733538373038
Position 2269: 0.009593260056507364
Position 755: 0.008313010732315168
Position 1481: 0.006041967242265713
Position 439: 0.004898086485302892
Position 2860: 0.004382356807344601
Position 1758: 0.004200321206265474
Position 631: 0.0032884300207358438
Position 2320: 0.0029266234773525223
Position 668: 0.0017001394113325453
Position 718: 0.0016753707105761552
Position 2606: 0.0013912825982967017
Position 705: 0.0013646059174270183
Position 1721: 0.0013274175251702335
Position 698: 0.0012504572643205322
Position 2581: 0.0010283086835671791
Position 1076: 0.0009063103031819731
Position 1471: 0.00088884305274874
Position 2659: 0.0008622427942133215
Position 2394: 0.0008357940517146945
Position 1301: 0.0005621934561630027
Position 1330: 0.0005580495935537245
Position 2033: 0.0004569207154676025
Position 1371: 0.0004021810236061204
Position 2578: 0.0003988919004565924
Position 2820: 0.00039455032248493765
Position 427: 0.0003627287344089349
Position 2113: 0.00036065700046314283
Position 2380: 0.0003390018735519652
Position 1377: 0.00026555214439565945
Position 1223: 0.00024796566026851147
Position 1822: 0.00022908612955415685
Position 2876: 0.00021003779086714092
Position 442: 0.00020910511304581762
Position 298: 0.00020072053378895213
Position 997: 0.000188534176674726
Position 2817: 0.00018081531593345097
Position 999: 0.0001802125458395976
Position 636: 0.00017694221350507723
Position 2559: 0.00016302474397467524
Position 2734: 0.00016136531472693626
Position 850: 0.00013156150705562994
Position 1396: 0.000129827307264263
Position 125: 0.0001293686583990811
Position 775: 0.0001178075136938233
Position 928: 9.751842855289786e-05
Position 2807: 7.88234116540264e-05
Position 340: 7.558403948848135e-05
Position 1782: 7.297162142044654e-05
Position 270: 7.117746489160878e-05
Position 1847: 6.970276978307153e-05
Position 1627: 6.909821646880693e-05
Position 445: 6.305282062681817e-05
Position 1117: 4.774114486542301e-05
Position 1048: 4.63496190578979e-05
Position 847: 3.1043656317407405e-05
Position 263: 2.6043797221128096e-05
Position 448: 2.2244477000471927e-05
Position 436: 1.3556594964390052e-05
Position 429: 1.1885516301776875e-05
Position 319: 8.704015890455786e-06
Position 466: 6.037054402448417e-06
Position 721: 4.657380845554624e-06
Position 132: 2.8216615052316195e-06
Position 209: 9.979303937142508e-07
Position 112: 4.088722113510538e-07
Position 349: 3.663570441779134e-07
Position 316: 3.097126596043944e-07
Position 322: 1.7061652026894345e-07
Position 295: 1.670023913873634e-07
Position 145: 1.512757000840776e-07
Position 185: 1.4918522478205113e-07
Position 221: 7.110889472651904e-08
Position 182: 3.1148872313761235e-08
Position 347: 1.3261196804552149e-08
Position 397: 9.80702255113425e-09
Position 370: 3.943771892696152e-09
Position 414: 3.059428330413048e-09
Position 260: 1.2830611996154519e-09
Position 215: 8.142154450198711e-10
Position 499: 3.747125338413439e-10
Position 379: 1.019487872159191e-10
