Gene = bwa
Position 1891: 0.0006641483796798695
Position 3949: 0.0006020962425231913
Position 6197: 0.0005902841232827657
Position 5483: 0.0005671960893936769
Position 1803: 0.0005501808836161874
Position 681: 0.0005485155411770628
Position 67: 0.0005455794627845006
Position 4190: 0.0005333199897259711
Position 2081: 0.0004989681270949557
Position 4588: 0.0004504932078647706
Position 1515: 0.00044103505682530536
Position 4705: 0.0003984802383421646
Position 1072: 0.0003910481594258644
Position 2094: 0.0003684098750571254
Position 1941: 0.000361847782771387
Position 4758: 0.0003565466247717541
Position 717: 0.0003176752495195099
Position 3479: 0.00022667908369636443
Position 85: 0.00011527845999534011
Position 3676: 0.0001149375261509114
Position 1177: 0.0001048400113916845
Position 2785: 0.00010294520183110349
Position 7237: 0.00010291497498807856
Position 3695: 9.770086672819533e-05
Position 499: 7.63309353510727e-05
Position 546: 7.445424372156524e-05
Position 82: 6.834702181854231e-05
Position 1184: 5.980081937079e-05
Position 721: 5.882659795710393e-05
Position 1044: 4.186358985321388e-05
Position 3705: 3.2333407529286986e-05
Position 1018: 2.7336797734786568e-05
Position 242: 2.1064971052417275e-05
Position 3629: 2.0147946627515424e-05
Position 3542: 1.7412481430138755e-05
Position 746: 1.664370778266827e-05
Position 2900: 1.399224009749493e-05
Position 2765: 1.3251088714750245e-05
Position 2768: 1.2566986830934422e-05
Position 1339: 8.271603496737146e-06
Position 197: 6.866453871878101e-06
Position 816: 5.7315824968237035e-06
Position 73: 5.506125568637653e-06
Position 1356: 5.160787234672433e-06
Position 31: 4.708607383884423e-06
Position 592: 3.811934447666511e-06
Position 1490: 3.4605028357299073e-06
Position 1102: 1.9297495521507864e-06
Position 1132: 1.7513171792583643e-06
Position 3499: 1.4871697866802484e-06
Position 64: 8.904781624893565e-07
Position 3239: 7.037144076370726e-07
Position 51: 5.581495427785778e-07
Position 3056: 4.6996947531821315e-07
Position 13: 4.3931220774559826e-07
Position 3204: 3.6994972313218336e-07
Position 359: 1.5941168878540352e-07
Position 893: 1.451740219016469e-07
Position 290: 9.721841864046598e-08
Position 3444: 8.226649107695258e-08
Position 595: 7.847835420573239e-08
Position 480: 5.419511023005494e-08
Position 586: 4.306850767680808e-08
Position 20: 3.53928657311505e-08
Position 574: 3.2574326749468115e-08
Position 1428: 2.0514998897525228e-08
Position 343: 1.967390556029313e-08
Position 589: 1.476122276509113e-08
Position 448: 9.059194363417088e-09
Position 331: 3.772524682576322e-09
Position 932: 1.542671468132687e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2985: 0.9884491659808469
Position 5962: 0.8955260028214992
Position 2656: 0.8824561892893807
Position 6986: 0.851798701547787
Position 618: 0.28941402103680164
Position 5438: 0.28533678313882405
Position 1443: 0.12161394068778222
Position 1406: 0.11498288310579921
Position 6747: 0.10961299874824112
Position 1467: 0.05467560265849679
Position 661: 0.053262174486809054
Position 574: 0.04098592574905106
Position 2710: 0.03243016156789148
Position 6120: 0.03187638088919202
Position 2661: 0.03163614281503779
Position 645: 0.03105344165994656
Position 1979: 0.03024037395501583
Position 2381: 0.023617853105628226
Position 2273: 0.023170059457413388
Position 1072: 0.02281454855283821
Position 3814: 0.017362380066935433
Position 4809: 0.016939417270247913
Position 1102: 0.013191563383785937
Position 2483: 0.01248974506645611
Position 902: 0.011137500895890672
Position 1584: 0.010597489753988077
Position 586: 0.009835539387151095
Position 3182: 0.008987976257243456
Position 1123: 0.008948133656146117
Position 7014: 0.0077856596678376145
Position 622: 0.006369880176684666
Position 6455: 0.006152311195640795
Position 2609: 0.005846617754655169
Position 2997: 0.005262296748448696
Position 3541: 0.005183091597357648
Position 1217: 0.00462634017147548
Position 4251: 0.0045049793198720794
Position 849: 0.0038073626622881556
Position 3321: 0.0033393613755427504
Position 1228: 0.00322413069134699
Position 1047: 0.0028283895654777147
Position 6706: 0.002607584528831699
Position 2415: 0.0023994760305534667
Position 6488: 0.0023493437278125366
Position 7284: 0.0023113069522434798
Position 6512: 0.0019039701189199456
Position 3475: 0.0018722403761822174
Position 1663: 0.001792533228994262
Position 2713: 0.0017428746495630365
Position 6425: 0.0017179656878058612
Position 1941: 0.001688006156629786
Position 238: 0.0016393695488682164
Position 3582: 0.0015695970989700414
Position 2629: 0.0015045936233781193
Position 6439: 0.0014405475431504959
Position 4611: 0.001415949513762121
Position 6669: 0.0013417100348997167
Position 7027: 0.0011937811303885956
Position 1076: 0.0011480275928331498
Position 3179: 0.001128958457568663
Position 3745: 0.0011227996669606107
Position 3971: 0.0010855663752010944
Position 157: 0.0010819485104961177
Position 1257: 0.0010805466332203366
Position 5968: 0.0010676905973673412
Position 7317: 0.0010623959660631779
Position 5791: 0.000924184340561945
Position 3379: 0.0008544935713927438
Position 7205: 0.0006857827116987956
Position 1471: 0.0006648112122826241
Position 6416: 0.0005850741162524624
Position 3336: 0.0005625176962516463
Position 328: 0.0005554858195624554
Position 3832: 0.0005427252916543215
Position 6919: 0.0005231655744067695
Position 6922: 0.0005195208525717
Position 7251: 0.0004975776195368151
Position 1882: 0.00047458545847596425
Position 1416: 0.0004341050366445644
Position 1032: 0.0003552601481836431
Position 5497: 0.00034450637847290315
Position 1243: 0.00033066861102348355
Position 5767: 0.0002852320472111188
Position 2204: 0.0002786918105836299
Position 691: 0.00026126276160851855
Position 5964: 0.0002571538048340027
Position 6433: 0.00025043436373827773
Position 1451: 0.00023642547606235052
Position 2461: 0.0002132779765736697
Position 1641: 0.00020087134284642473
Position 5623: 0.00018916147246376592
Position 290: 0.00015874574352525716
Position 2881: 0.00011326004467669212
Position 7322: 0.00010548638323231818
Position 5815: 9.887104919154718e-05
Position 4891: 9.763259376245913e-05
Position 3932: 8.329734175440444e-05
Position 1110: 8.296916808714937e-05
Position 2296: 8.096331520570398e-05
Position 161: 8.018329587869635e-05
Position 6398: 7.166672140010209e-05
Position 595: 6.786746921664754e-05
Position 2066: 6.752378661268333e-05
Position 2160: 6.722382563134505e-05
Position 301: 5.735262170913049e-05
Position 787: 3.88910559063101e-05
Position 7293: 3.2634774308637966e-05
Position 3225: 1.8160327801376445e-05
Position 111: 1.256288639872194e-05
Position 3437: 9.254328419992007e-06
Position 3895: 7.901003262044299e-06
Position 268: 7.046164100969995e-06
Position 175: 3.2643700101247102e-06
Position 1080: 2.6986622807231015e-06
Position 856: 2.445828578336409e-06
Position 188: 1.5522939455560944e-06
Position 3113: 1.5135912376908825e-06
Position 256: 1.2571859298812288e-06
Position 307: 1.2350330841781907e-06
Position 88: 9.108650026059652e-07
Position 197: 4.769464321389507e-07
Position 431: 1.5306923440785124e-07
Position 5663: 1.3372745187444414e-07
Position 248: 1.0919468264132467e-07
Position 260: 7.907460801475417e-08
Position 463: 3.358400071650531e-08
Position 440: 2.859020799180164e-08
Position 270: 1.9618603659313953e-08
Position 58: 1.552410266346601e-08
Position 103: 5.6022055214798014e-09
Position 359: 2.402653460864401e-09
Position 368: 1.9853140785816744e-09
Position 64: 1.5386867458701083e-09
Position 71: 1.611216437475934e-11
Position 495: 6.394550150709974e-12
