Gene = blot
Position 23461: 0.0010021531147329213
Position 1541: 0.0009788334267326723
Position 116: 0.0009726693654604595
Position 23958: 0.0008164648450739472
Position 20450: 0.0007953678634549924
Position 642: 0.0007408459725896309
Position 1240: 0.0006732954017258574
Position 23371: 0.0006374263408786505
Position 24118: 0.0006133525482843751
Position 23842: 0.000613345911633018
Position 23117: 0.0005371303141243311
Position 373: 0.0005187929891531174
Position 378: 0.0004927785190068602
Position 23927: 0.0004889955918941254
Position 596: 0.0004265114561242207
Position 396: 0.00041284954600903016
Position 24223: 0.0004115367418320467
Position 1044: 0.0003437023074944885
Position 23106: 0.00034351181208404477
Position 1686: 0.0003183383019674748
Position 351: 0.000313665010002114
Position 23987: 0.00028666548737756004
Position 1201: 0.0002732561220629622
Position 23827: 0.00024809367771703886
Position 370: 0.0002417639058330258
Position 984: 0.00020877522700802088
Position 39: 0.00020571395892038047
Position 23590: 0.00014012547481332497
Position 601: 0.0001358370486094927
Position 23430: 0.00011785700389741185
Position 23310: 0.00011295580747592875
Position 81: 0.00010592918981828683
Position 360: 9.271810035515355e-05
Position 465: 8.020270418699389e-05
Position 25372: 7.937780468654266e-05
Position 24021: 6.686719204295849e-05
Position 413: 5.3378690895875154e-05
Position 1066: 5.12757461453847e-05
Position 95: 3.743572780813387e-05
Position 551: 2.5203406655412603e-05
Position 1506: 1.8210445779745298e-05
Position 1155: 1.5974970798056753e-05
Position 22900: 1.3945716378594345e-05
Position 22957: 1.3390679599416394e-05
Position 815: 1.1541253730167566e-05
Position 108: 1.0915127511139595e-05
Position 782: 9.112492653221557e-06
Position 365: 8.486816620713952e-06
Position 312: 8.353638466231422e-06
Position 569: 7.690491764955933e-06
Position 542: 6.676356881213296e-06
Position 528: 6.02589865858932e-06
Position 22913: 3.921485554676512e-06
Position 434: 2.504250336928001e-06
Position 897: 1.4206288664494061e-06
Position 118: 1.3257757931552216e-06
Position 492: 1.2865803603399243e-06
Position 875: 9.889351416202889e-07
Position 23383: 9.887276731840904e-07
Position 23352: 7.364192115205747e-07
Position 23424: 6.404287464136493e-07
Position 23264: 4.888487723508988e-07
Position 561: 3.664075548876806e-07
Position 23071: 1.6980579094099326e-07
Position 23063: 8.822507560218429e-08
Position 23233: 8.236124462401514e-08
Position 321: 1.5220438801550657e-08
Position 23288: 1.1893832560456533e-08
Position 120: 9.493052281447271e-09
Position 147: 8.563114894086637e-09
Position 128: 8.029433592358432e-09
Position 23213: 4.938058148872208e-09
Position 135: 4.2317564090159895e-09
Position 23020: 5.17085764236918e-10
Position 32: 1.5934118580853448e-10
Position 133: 7.298700116715993e-12
Position 381: 6.617453271664959e-12
Position 110: 1.843104817017298e-13
Position 23018: 2.30608661613933e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 22982: 0.9947871544979229
Position 23183: 0.9865008690500793
Position 19671: 0.9796401180025961
Position 11641: 0.9554705038353428
Position 22781: 0.7013977477893321
Position 22840: 0.2977573059370377
Position 20051: 0.2846309993916727
Position 2488: 0.2780173806486118
Position 814: 0.15329317849833385
Position 1654: 0.10696573252820885
Position 1787: 0.07488197035004863
Position 2117: 0.07378316713607719
Position 1766: 0.03065135086265126
Position 12755: 0.02633866536113255
Position 12875: 0.0222753968799442
Position 12564: 0.021266311967207442
Position 2068: 0.018587398676711244
Position 13581: 0.015044663124918568
Position 1872: 0.01096698343454736
Position 23547: 0.01081764251493401
Position 12518: 0.00906220790542847
Position 13457: 0.008447053960344371
Position 24507: 0.007776997673021196
Position 23520: 0.006821693558836554
Position 1385: 0.004988087837749002
Position 12504: 0.0049309320301567944
Position 846: 0.004043758971713829
Position 589: 0.003982968200085263
Position 1148: 0.0038408697545242463
Position 23008: 0.003805156903250237
Position 16031: 0.003229822268587346
Position 1929: 0.0025866328758120095
Position 23986: 0.0023416868490535375
Position 12789: 0.002287702289537536
Position 23213: 0.0022173978731597215
Position 699: 0.0021216689403808237
Position 946: 0.0018809945617964917
Position 2386: 0.0018433390740006505
Position 24475: 0.0016049675543271193
Position 1115: 0.0015067713241584159
Position 20296: 0.001401129708238147
Position 12472: 0.0013647594954770258
Position 24105: 0.0013532044504274815
Position 101: 0.0013152422814909867
Position 23370: 0.0012881448586863865
Position 24416: 0.0012098441397452283
Position 25365: 0.0011748412348679541
Position 12706: 0.0010391695593372071
Position 19953: 0.0010215863900504209
Position 23233: 0.0008879102319749815
Position 22654: 0.0006353036358210775
Position 23926: 0.0006288541310584841
Position 1972: 0.0005430738635195182
Position 1959: 0.00039771484653103133
Position 23342: 0.00033805266284935357
Position 23156: 0.00031853821484154786
Position 2006: 0.00031525654696587177
Position 24117: 0.0003045848917017718
Position 24372: 0.00030318800763089003
Position 23383: 0.00018339246840816818
Position 24297: 0.00018150027955762766
Position 462: 0.00017943625371068307
Position 884: 0.00016670071427677508
Position 1240: 0.0001270671737397696
Position 782: 9.61513429621106e-05
Position 830: 9.54629949999994e-05
Position 488: 9.355451214006884e-05
Position 1391: 8.31686679668615e-05
Position 25468: 7.93778046865426e-05
Position 478: 7.421872115127054e-05
Position 23027: 6.386565559161645e-05
Position 12655: 5.2991813004664806e-05
Position 23082: 1.2019222943501172e-05
Position 21473: 4.78193608307596e-06
Position 23106: 4.1253189279835965e-06
Position 252: 1.7564488730274049e-06
Position 344: 1.7478392383989206e-06
Position 596: 1.6824300153581017e-06
Position 360: 1.5237443574358353e-06
Position 685: 1.408814359961945e-06
Position 243: 9.82452568865704e-07
Position 866: 3.433289123928141e-07
Position 968: 1.804418209390394e-07
Position 23165: 1.5743936577315364e-08
Position 769: 4.0352620682569715e-09
