Gene = Cyp6a16
Position 143: 1.6750037772774633e-06
Position 259: 6.418380764710099e-07
Position 381: 4.915379466817211e-07
Position 862: 3.559755642030042e-07
Position 806: 2.3516269582720214e-07
Position 2119: 2.2174516184106092e-07
Position 641: 1.9279407280549593e-07
Position 16: 4.570045197406055e-08
Position 822: 3.662766953338785e-08
Position 262: 1.0963270363657268e-08
Position 405: 1.244845369993843e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1717: 0.9871527596572887
Position 563: 0.6814139029508983
Position 1207: 0.12038362659946467
Position 1191: 0.10110297094794336
Position 2687: 0.07652558025949309
Position 822: 0.040270511889535184
Position 2624: 0.040025033366587685
Position 737: 0.02111198349717006
Position 2360: 0.02030469352592389
Position 2594: 0.013883119326618896
Position 751: 0.009918594194831981
Position 2274: 0.0074263436849030424
Position 2307: 0.006914346942058933
Position 2073: 0.006535308038014551
Position 2924: 0.005795391706344802
Position 1060: 0.004613887094819127
Position 2711: 0.0045083552616530095
Position 2328: 0.0042011102317147
Position 806: 0.003241279667017278
Position 1029: 0.0021353670916402965
Position 2369: 0.0020829417700042336
Position 1193: 0.0020635104681060033
Position 898: 0.002025135086027243
Position 1198: 0.0019067044129919125
Position 2210: 0.0013208001677547936
Position 2111: 0.0011495370451689462
Position 2872: 0.0011370735462491036
Position 646: 0.0011162734255912364
Position 2713: 0.0010809857423341954
Position 2048: 0.00098921203009564
Position 1032: 0.0009050287137340406
Position 372: 0.0007665366766873999
Position 1018: 0.0007582929818263645
Position 971: 0.0006179646275483326
Position 1669: 0.00048012364710558006
Position 1026: 0.0004669593997323099
Position 1164: 0.0004239631212447399
Position 977: 0.00042061993129451325
Position 2253: 0.0004148271866327991
Position 649: 0.00036977331027097655
Position 622: 0.00034816183707878133
Position 578: 0.00033107057744816463
Position 706: 0.0003236035822979059
Position 924: 0.0002864172681251527
Position 1332: 0.000251840530923103
Position 2498: 0.0002429880007716588
Position 1495: 0.00022015089507848104
Position 1745: 0.00012198612437017758
Position 422: 7.812251118788623e-05
Position 665: 7.520085740180801e-05
Position 155: 7.011225892791346e-05
Position 3129: 6.971716193907577e-05
Position 2319: 6.458433060456174e-05
Position 1315: 5.677110986343438e-05
Position 712: 5.1197194350216846e-05
Position 1065: 5.079679461132881e-05
Position 764: 4.192304414561125e-05
Position 921: 2.815661030648757e-05
Position 1439: 2.4815184448780914e-05
Position 907: 1.754962324824249e-05
Position 680: 1.5544656506562826e-05
Position 839: 1.551850782250547e-05
Position 209: 1.3108697630605188e-05
Position 215: 1.1743634739587707e-05
Position 2495: 9.450239063416428e-06
Position 854: 7.645389123091722e-06
Position 471: 2.2118453346887895e-06
Position 59: 1.7015486591635268e-06
Position 715: 1.6272326480688755e-06
Position 120: 1.5948807196542483e-06
Position 507: 1.440106814910796e-06
Position 435: 1.0906948578046447e-06
Position 222: 1.0593618983158804e-06
Position 285: 8.917853551344574e-07
Position 844: 7.717001972080219e-07
Position 329: 7.37173296046215e-07
Position 655: 7.125474219482572e-07
Position 1126: 4.175104421394047e-07
Position 402: 3.9365901585627277e-07
Position 1116: 2.3124302245490656e-07
Position 1870: 2.2591099362133958e-07
Position 1470: 1.9220573497173923e-07
Position 468: 1.1885304126738445e-07
Position 378: 1.0143564564042898e-07
Position 176: 5.9149490510434746e-08
Position 641: 3.077905848187338e-08
Position 189: 1.858842832334742e-08
Position 192: 1.5826199102986057e-08
Position 1251: 1.1604848226144772e-08
Position 671: 8.610704939265994e-09
Position 162: 7.301394214249582e-09
Position 1248: 6.143454383409047e-09
Position 381: 6.112590927141412e-09
