Gene = DCP2
Position 80: 5.4689801755580476e-05
Position 1322: 5.313857524637871e-05
Position 3376: 4.462904537658587e-05
Position 799: 4.30604190906847e-05
Position 1459: 4.303458392164084e-05
Position 588: 3.358867025530736e-05
Position 801: 3.092370874964758e-05
Position 4524: 2.7477845591433098e-05
Position 397: 2.428352043597396e-05
Position 70: 2.2364103199655315e-05
Position 218: 2.173728971251827e-05
Position 622: 1.852402746609772e-05
Position 1474: 1.6933874341775578e-05
Position 994: 1.6227812865948437e-05
Position 224: 1.3515316272000431e-05
Position 505: 1.198651811066454e-05
Position 62: 1.0936014538599842e-05
Position 94: 9.549055737543168e-06
Position 665: 8.814524117451336e-06
Position 133: 7.491304419544293e-06
Position 240: 7.3516167744280575e-06
Position 50: 6.0031871287441865e-06
Position 40: 5.7724692110052995e-06
Position 710: 5.202537783318416e-06
Position 3028: 5.117189953953812e-06
Position 101: 3.3512863828254937e-06
Position 288: 3.190859588026057e-06
Position 279: 3.126814219373257e-06
Position 178: 2.901754864477537e-06
Position 4276: 2.567921580630293e-06
Position 1285: 2.5275284523759304e-06
Position 1048: 2.1853835117376737e-06
Position 3116: 1.9521650095152503e-06
Position 696: 1.6056043337327573e-06
Position 4534: 9.620166326380674e-07
Position 3341: 2.4427324888808004e-07
Position 4516: 2.1553766412959067e-07
Position 167: 2.046559332593274e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3241: 0.8386721260945456
Position 3614: 0.5078399509551299
Position 2336: 0.4698050691652745
Position 2016: 0.4613636744905338
Position 2667: 0.3734982883348341
Position 4411: 0.37046260496503836
Position 2433: 0.33065391724455373
Position 4408: 0.2987569069426186
Position 1709: 0.2600734221077986
Position 6512: 0.15089099655675653
Position 2046: 0.09468423600285751
Position 1556: 0.0832252399702235
Position 7287: 0.0742442461282952
Position 5736: 0.0579794920037912
Position 1334: 0.05305018144223799
Position 4441: 0.04484074809600558
Position 2382: 0.04220694972691062
Position 1513: 0.04025546350917323
Position 1349: 0.038834094202444255
Position 5941: 0.037199634538723485
Position 7257: 0.026671938872195586
Position 2504: 0.02629697780923236
Position 1413: 0.023174993692665413
Position 5958: 0.02235304310439102
Position 2056: 0.020589714036504617
Position 1086: 0.019959949147466773
Position 7656: 0.019592493546709566
Position 5046: 0.01906015615215556
Position 2104: 0.017884495453416163
Position 7163: 0.016441067296108978
Position 1929: 0.01579444814773283
Position 6704: 0.014797534304961571
Position 1389: 0.013855951453494804
Position 6820: 0.013673168121089659
Position 6469: 0.01166902836856127
Position 1205: 0.011057864887734293
Position 5931: 0.010995828615252678
Position 2509: 0.010921772022519377
Position 6378: 0.00944563451971953
Position 1303: 0.008647228077490906
Position 1179: 0.007493134384578458
Position 889: 0.00735036219203093
Position 2729: 0.0059581683833540905
Position 1446: 0.0057972924486146
Position 529: 0.0056629359317483426
Position 2034: 0.005650429434405475
Position 1147: 0.005645115180772634
Position 2818: 0.005586816890437873
Position 5692: 0.00532191378777068
Position 5215: 0.004348990054451461
Position 1459: 0.00430809866639364
Position 1582: 0.003922173237050964
Position 6024: 0.003880182781592311
Position 1482: 0.003608201230961248
Position 2445: 0.0035359147113337027
Position 637: 0.003527206537534492
Position 1039: 0.0034295957758154515
Position 4447: 0.003069360431252183
Position 5328: 0.002862766198630439
Position 3881: 0.002838271279457862
Position 1799: 0.0026869613111988695
Position 3220: 0.0021652346905540383
Position 2178: 0.002110562409953335
Position 5714: 0.001999130312504008
Position 3737: 0.001977914130440938
Position 4419: 0.001894116794904453
Position 4721: 0.0018121827059284358
Position 5233: 0.001568014243089809
Position 665: 0.001542317400072197
Position 1368: 0.0014455511957218903
Position 549: 0.0014228460925904134
Position 6077: 0.0014219394513539665
Position 4546: 0.0013857058141095537
Position 5239: 0.0013675351185403466
Position 4174: 0.0012452007227407283
Position 1882: 0.0011926352803020713
Position 4450: 0.0010267105967578171
Position 5687: 0.0009942960509381766
Position 5170: 0.00095854418543546
Position 5575: 0.0007664263311657493
Position 2144: 0.0007189962192505267
Position 3950: 0.0006878028599930564
Position 4573: 0.0006010156938920198
Position 4616: 0.0005113739373360124
Position 2475: 0.0005031967152363474
Position 1858: 0.0004863718737790629
Position 4601: 0.00048058292656992237
Position 4444: 0.0004722950473146833
Position 3371: 0.0004138550253584509
Position 1804: 0.0004082333569915821
Position 1870: 0.0003468426179944396
Position 1626: 0.0003179013523370608
Position 2202: 0.0003129764937072469
Position 2084: 0.0003060667649642831
Position 257: 0.00027388144453532426
Position 516: 0.0002491540308305588
Position 1209: 0.00020079675924259796
Position 4466: 0.00018021795900206622
Position 1846: 0.00016710577334774619
Position 323: 0.0001579207959111397
Position 346: 0.00015548637385514208
Position 2087: 0.00014752463164733216
Position 1051: 0.00013198572563247703
Position 3692: 0.00011176298264200344
Position 923: 9.805354077443828e-05
Position 694: 7.766768036146371e-05
Position 3893: 7.521758286596239e-05
Position 3623: 6.818042948109038e-05
Position 3412: 5.937659900752473e-05
Position 715: 4.687019655836405e-05
Position 799: 3.6497339583781443e-05
Position 1941: 3.365689728963678e-05
Position 821: 3.0103116581930026e-05
Position 231: 2.541749222034897e-05
Position 3544: 2.3967597824033698e-05
Position 1246: 2.3007534172949324e-05
Position 158: 1.923712338841695e-05
Position 705: 1.907449806238048e-05
Position 3376: 1.7179846038984597e-05
Position 1155: 1.4818657181893383e-05
Position 373: 8.432951041248648e-06
Position 358: 7.666886224003814e-06
Position 121: 7.433279743620677e-06
Position 790: 6.498565417601121e-06
Position 785: 6.128781327452167e-06
Position 1163: 5.80274612617746e-06
Position 567: 5.256916467775686e-06
Position 167: 4.0226150661058694e-06
Position 771: 3.411139734477712e-06
Position 1046: 2.665684620962698e-06
Position 364: 1.401351653070874e-06
Position 133: 1.2943991964992146e-06
Position 467: 8.033300331279296e-07
Position 408: 1.9938751771241155e-07
Position 112: 7.480302534031728e-08
Position 433: 6.535808515031736e-08
Position 196: 6.420950638057493e-08
Position 439: 5.657286762401002e-08
Position 469: 2.811478698907743e-08
Position 174: 2.342298453678958e-09
Position 94: 2.2275949944658773e-09
Position 262: 2.2058268794420933e-09
Position 932: 2.120306954643871e-09
