Gene = drpr
Position 14788: 7.979687692770416e-05
Position 14876: 5.9306845699437106e-05
Position 215: 5.686840395908814e-05
Position 7335: 5.047170113348521e-05
Position 7726: 4.383669404245235e-05
Position 7342: 3.726252639744808e-05
Position 13813: 3.244472163130628e-05
Position 7615: 2.7206723296509997e-05
Position 237: 2.6374621543697686e-05
Position 7847: 2.3860230974938745e-05
Position 14112: 2.3250369479029572e-05
Position 130: 2.14655709411529e-05
Position 13538: 2.026900423718179e-05
Position 7255: 1.8156257690872554e-05
Position 15043: 1.7852565033404686e-05
Position 13343: 1.7059462200461796e-05
Position 8987: 1.6465118290365156e-05
Position 99: 1.5578365057658662e-05
Position 1999: 1.511757463742084e-05
Position 7817: 1.4302341603759809e-05
Position 13890: 1.4033055885818032e-05
Position 103: 1.3544721551061707e-05
Position 247: 1.2849153275279096e-05
Position 39: 1.168309626814566e-05
Position 252: 1.0062947040582048e-05
Position 42: 9.508815540008873e-06
Position 1632: 9.287064151450082e-06
Position 1368: 8.857297160105613e-06
Position 13609: 8.62993784059899e-06
Position 205: 7.092010230297798e-06
Position 494: 6.890858734457467e-06
Position 735: 5.697681436730672e-06
Position 7351: 5.514912761308965e-06
Position 13517: 5.404926435168828e-06
Position 7359: 5.378060272875027e-06
Position 14163: 5.307102908962723e-06
Position 13472: 5.011013762534002e-06
Position 14147: 4.927872567166021e-06
Position 542: 4.377380355358572e-06
Position 14364: 4.086075723419438e-06
Position 97: 4.066908739424995e-06
Position 359: 3.7626746493212464e-06
Position 4142: 3.7162702099862624e-06
Position 14443: 3.555936131347229e-06
Position 188: 3.5093169879349112e-06
Position 430: 3.3943613168457598e-06
Position 466: 3.0511717001211142e-06
Position 14006: 3.024837454305686e-06
Position 208: 2.6656159475381817e-06
Position 486: 2.4654083924626957e-06
Position 14167: 2.383183038393145e-06
Position 14096: 2.222762962174256e-06
Position 7286: 2.1194990824327157e-06
Position 14782: 1.866668794343899e-06
Position 46: 1.4421314034986185e-06
Position 285: 1.2910185618957906e-06
Position 14774: 1.2626155185939877e-06
Position 14315: 1.219699165867823e-06
Position 320: 1.1276322212544405e-06
Position 340: 1.0634221545563822e-06
Position 240: 9.628413308770352e-07
Position 69: 8.345260939356274e-07
Position 21: 6.002986853340239e-07
Position 139: 5.737318861159667e-07
Position 422: 5.364888114442749e-07
Position 481: 5.180888757162975e-07
Position 1890: 4.546399640386278e-07
Position 365: 4.002221928794924e-07
Position 7283: 3.6552799878458794e-07
Position 14240: 3.109750572122182e-07
Position 94: 2.643669193426843e-07
Position 7638: 2.4512401344435016e-07
Position 1671: 2.1796069291303616e-07
Position 89: 1.9197528035197737e-07
Position 7580: 1.0545115298135684e-07
Position 7238: 9.708518152547045e-08
Position 615: 9.318652324776677e-08
Position 1306: 9.247034153290858e-08
Position 13285: 8.39508773656188e-08
Position 492: 8.156849764372911e-08
Position 13406: 7.894056628734957e-08
Position 1328: 7.194584127147826e-08
Position 2155: 4.24630015527209e-08
Position 823: 2.9223571239765662e-08
Position 682: 2.373781084585645e-08
Position 808: 2.204183211216858e-08
Position 1681: 2.189057173168946e-08
Position 895: 1.6717351021652064e-08
Position 908: 1.6296130394402715e-08
Position 631: 9.483659638929027e-09
Position 7181: 9.425193184748239e-09
Position 7798: 3.925035380867952e-09
Position 6980: 3.5848311928005015e-09
Position 625: 3.143184875300629e-09
Position 7773: 3.125569615599569e-09
Position 14459: 2.544962588748228e-09
Position 13811: 2.1562387703579278e-09
Position 228: 1.9928372154987006e-09
Position 8: 1.358013873694303e-09
Position 14399: 9.160362179387494e-10
Position 14441: 7.777246622021094e-10
Position 7582: 7.776818459465697e-11
Position 7441: 5.48790466570603e-11
Position 269: 1.096625803288275e-11
Position 568: 1.3085638663773847e-12
Position 608: 3.8433544480886374e-13
Position 313: 1.661159152296897e-13
Position 325: 2.437668812909279e-14
Position 1502: 1.2198739122288188e-16
Position 1270: 1.1168055776212654e-18
Position 1216: 7.918106576519169e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 13227: 0.9982756957280949
Position 7401: 0.9960113243012301
Position 13798: 0.9928109666703011
Position 14163: 0.9879420090090031
Position 7173: 0.9780991561465254
Position 6881: 0.8899105594800695
Position 14550: 0.7161976442499424
Position 12789: 0.6379927102772092
Position 11361: 0.34712955568054543
Position 10722: 0.23059314743761467
Position 14959: 0.18576411898662615
Position 15006: 0.18499671639503806
Position 10937: 0.12038743814396378
Position 15146: 0.09434627311806133
Position 15058: 0.08489954236669091
Position 15216: 0.08354288167372317
Position 14584: 0.0689741312853631
Position 6653: 0.06875540780651485
Position 12232: 0.06354251550364337
Position 14879: 0.037374499413371405
Position 8049: 0.03337600398675818
Position 14513: 0.03151899256619794
Position 8238: 0.02947299027069923
Position 13628: 0.029171430723550572
Position 15366: 0.02750099660118797
Position 6942: 0.022796441454022175
Position 14995: 0.02231677035572756
Position 11018: 0.021058109127548377
Position 14464: 0.021017286720913436
Position 6993: 0.01388214585618961
Position 13949: 0.01381363376888224
Position 308: 0.01022439286768577
Position 8080: 0.010187149615992415
Position 10908: 0.010048268516903448
Position 7184: 0.009660550414533496
Position 14412: 0.008806325959133415
Position 14642: 0.007981832983192685
Position 13995: 0.007387693107992359
Position 7859: 0.007200647047521499
Position 10524: 0.007194886974564125
Position 7216: 0.006932715545613746
Position 14594: 0.006840626638482503
Position 14597: 0.006835966960327224
Position 6919: 0.006213325617005607
Position 1025: 0.00547059408042201
Position 1424: 0.005384954691364877
Position 7199: 0.005234835065236091
Position 15342: 0.005107216042773154
Position 2048: 0.004527840963097084
Position 429: 0.0038498791639689973
Position 14207: 0.003170956233384424
Position 1680: 0.0031168130027940974
Position 7606: 0.0027018770571015905
Position 14964: 0.002602452667904546
Position 282: 0.0023498173488888966
Position 7589: 0.0023382555383458484
Position 8294: 0.002302041715051882
Position 8023: 0.0021987846919641267
Position 7881: 0.0021751229727156136
Position 6960: 0.002058518177584521
Position 1353: 0.0019835891192293616
Position 3104: 0.0019469307549115791
Position 14437: 0.001794874126752452
Position 14170: 0.0017605341884464878
Position 15183: 0.0016754616227152492
Position 13864: 0.0015083477052740487
Position 3979: 0.0013415431502763872
Position 465: 0.0012147924844381852
Position 13254: 0.001197000524700303
Position 1531: 0.0011695170358595305
Position 6818: 0.0011500082516053966
Position 7036: 0.0011164001725849299
Position 13443: 0.0011112134089655773
Position 4674: 0.0010731568321657506
Position 13713: 0.0010513581207329682
Position 10745: 0.0010070878732426369
Position 8128: 0.0008742187372623606
Position 3215: 0.0006880035292696252
Position 4198: 0.0006482114145319281
Position 409: 0.0006265340464498103
Position 284: 0.0006210997656737288
Position 7638: 0.0006064206675441189
Position 481: 0.0005677927011706178
Position 3108: 0.0004858602688064022
Position 1404: 0.0004468007577218046
Position 4743: 0.0004328803790428765
Position 7545: 0.0004300095066757625
Position 313: 0.0004220231340590791
Position 14259: 0.0003633274264219168
Position 1724: 0.0003625174069259002
Position 14399: 0.0003459834062441864
Position 14034: 0.00033090812081474047
Position 1210: 0.00031488376572148363
Position 650: 0.00031123504751138923
Position 686: 0.0003015547049987739
Position 542: 0.0002935243451377976
Position 1032: 0.0002554268007267259
Position 7823: 0.00025291320432901807
Position 7932: 0.00024772716111322557
Position 1559: 0.00023017846857317453
Position 7911: 0.00022481226921121532
Position 7792: 0.0001587340475037335
Position 14147: 0.0001553907028124119
Position 7999: 0.00014574776451525243
Position 14052: 0.00014281388401721792
Position 15394: 0.00013685892038458236
Position 3044: 0.00013419196660666797
Position 7808: 0.00012894903140625875
Position 3815: 0.00012761398958587554
Position 13828: 0.0001230032984851405
Position 4562: 0.00011255037301855577
Position 123: 0.0001125418290749796
Position 4242: 0.00010830652231675429
Position 3061: 9.763787505220591e-05
Position 14416: 9.619042382414971e-05
Position 3896: 9.444794851782591e-05
Position 4362: 9.300974373990335e-05
Position 1448: 8.059696407287746e-05
Position 4508: 7.668267411623313e-05
Position 520: 7.4950595978985e-05
Position 130: 7.112738956404239e-05
Position 2983: 6.533902246010554e-05
Position 864: 6.248685816315059e-05
Position 5362: 6.173029770059819e-05
Position 4035: 5.923843986430662e-05
Position 6244: 5.784427883823108e-05
Position 779: 5.246060427107424e-05
Position 198: 4.9579452577424485e-05
Position 7710: 3.957991309509599e-05
Position 2677: 3.824857851441256e-05
Position 752: 3.0069755201287143e-05
Position 2113: 2.8675001971061056e-05
Position 941: 2.7146608144091194e-05
Position 2196: 2.5112844162443465e-05
Position 188: 2.4990182054455305e-05
Position 755: 2.2656607354870344e-05
Position 392: 1.9215821195496218e-05
Position 13284: 1.8581964215336284e-05
Position 13383: 1.834607040565809e-05
Position 247: 1.8309989158645198e-05
Position 14054: 1.7394679298393015e-05
Position 7457: 1.3495994487583582e-05
Position 14261: 9.72983973320551e-06
Position 7254: 4.707680793009057e-06
Position 7300: 3.4617062671226383e-06
Position 4062: 2.7766108127954076e-06
Position 14334: 2.04843493083399e-06
Position 7422: 9.892570090740286e-07
Position 14338: 4.614258551845924e-07
Position 695: 1.3557965019926937e-07
Position 982: 1.244539048669944e-07
Position 625: 1.1734579995501895e-07
Position 3646: 8.886429528609588e-08
Position 732: 8.721266112961457e-08
Position 3626: 8.308997369406915e-08
Position 1195: 6.50068042340224e-08
Position 1609: 4.909723830307101e-08
Position 1052: 4.2156457249701733e-08
Position 2502: 4.1471488609760124e-08
Position 14431: 3.694898095824938e-08
Position 1438: 2.9377790066818544e-08
Position 1263: 2.730579011664391e-08
Position 323: 2.6354682618827234e-08
Position 1045: 2.3223207704551737e-08
Position 439: 2.0189439445246747e-08
Position 7465: 1.3849880232288257e-08
Position 336: 1.3447744358835132e-08
Position 3227: 1.3292093155809885e-08
Position 3001: 1.1875129268533047e-08
Position 2939: 1.1116619351455444e-08
Position 359: 9.340219875252536e-09
Position 559: 8.314430162493296e-09
Position 2235: 8.248013636741078e-09
Position 2632: 7.383035497401526e-09
Position 343: 4.169883445126338e-09
Position 320: 3.929602092379526e-09
Position 1159: 2.104846468370797e-09
Position 14285: 1.8267494528337005e-09
Position 608: 1.6847322416347526e-09
Position 7484: 1.4585883500075781e-09
Position 14264: 9.60135852919247e-10
Position 7425: 4.4302167460102603e-10
Position 7417: 4.3273526615886406e-10
Position 160: 3.5545643935965384e-10
Position 7528: 1.860778604606868e-10
Position 263: 1.0658936855868328e-10
Position 69: 9.981077593698652e-22
Position 252: 1.0551076087154614e-23
