Gene = Spindly
Position 2225: 1.663048684678586e-07
Position 812: 1.332927853479634e-07
Position 627: 3.088710470630015e-08
Position 1590: 2.023599921243342e-08
Position 1634: 1.4679324511974236e-08
Position 483: 5.188968388540929e-09
Position 1592: 3.2362551670566833e-09
Position 235: 1.4542705677031608e-09
Position 865: 4.2947005443956374e-10
Position 1573: 8.46370202357646e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 845: 0.9937626078231844
Position 613: 0.9924133274392913
Position 1560: 0.9922579972386143
Position 1119: 0.7752824043675339
Position 1401: 0.5475350203247552
Position 2092: 0.016040816926067014
Position 1165: 0.016015515493366318
Position 1193: 0.012993541942249885
Position 2802: 0.008187112824421269
Position 1124: 0.008046003138154801
Position 2532: 0.007636957021280505
Position 2317: 0.005548393137086313
Position 463: 0.00358768776540706
Position 635: 0.0028714693888373184
Position 1760: 0.0019672312566649756
Position 2836: 0.0017932527118333802
Position 2032: 0.0015036227743132028
Position 1651: 0.001336273684286518
Position 2035: 0.001276190798102895
Position 2056: 0.0010015706383950031
Position 1739: 0.0006983127197594872
Position 2198: 0.0006523142230038451
Position 1105: 0.00036912336876841333
Position 874: 0.00036887459594763417
Position 822: 0.0003631450339152922
Position 1358: 0.0002924846182558785
Position 1981: 0.0002802215041385176
Position 2904: 0.0002321939723269175
Position 1453: 0.00019293487102492075
Position 1930: 0.0001919121450502107
Position 1330: 0.00018184472592854814
Position 1354: 0.00018095559979029778
Position 1846: 0.0001684989282579892
Position 1196: 0.00015553289522964945
Position 1313: 0.00014270501574821986
Position 1710: 0.0001390726658760995
Position 1922: 0.0001315974433104092
Position 1450: 0.00010707140288762584
Position 1108: 9.758114527505647e-05
Position 1170: 8.841996402098978e-05
Position 853: 7.690555198083776e-05
Position 492: 7.428492978032263e-05
Position 2347: 7.298150442116776e-05
Position 2215: 6.19789156816924e-05
Position 416: 5.7721111813734736e-05
Position 1642: 5.37421483715518e-05
Position 1041: 4.434267692257405e-05
Position 2225: 3.0166226065937253e-05
Position 658: 2.996989145909873e-05
Position 2156: 2.8899207633865395e-05
Position 1630: 2.1626408350276742e-05
Position 207: 1.3776600711182974e-05
Position 405: 9.25022172276783e-06
Position 1423: 9.231817291407328e-06
Position 673: 8.792762429569118e-06
Position 1672: 8.046446747052623e-06
Position 1859: 7.460383276153188e-06
Position 1715: 6.847762588259002e-06
Position 1429: 6.451941954022246e-06
Position 1437: 5.229957641684884e-06
Position 1178: 5.176377974152114e-06
Position 1417: 4.272210437268928e-06
Position 1208: 3.953453994343621e-06
Position 62: 3.952976721906789e-06
Position 390: 3.624137000072687e-06
Position 1262: 3.22231867096247e-06
Position 904: 3.2005328577291003e-06
Position 1095: 2.7360261185104316e-06
Position 888: 1.8001272806853763e-06
Position 1362: 1.737484186967169e-06
Position 694: 1.3352260785182619e-06
Position 1092: 1.3039507260232217e-06
Position 960: 1.099398284728196e-06
Position 946: 8.093989100718339e-07
Position 342: 7.328829126813942e-07
Position 943: 6.563446257417599e-07
Position 569: 6.475582639812864e-07
Position 264: 5.57172054039702e-07
Position 111: 5.004826969910577e-07
Position 1268: 3.810712017779981e-07
Position 114: 3.329471076237912e-07
Position 919: 2.966590544218161e-07
Position 507: 2.6725009395818303e-07
Position 426: 2.639679491148879e-07
Position 901: 2.457808747844234e-07
Position 90: 2.069699551780854e-07
Position 975: 1.754651198866467e-07
Position 688: 1.6369363245466714e-07
Position 227: 9.298361948006569e-08
Position 328: 9.224484644911022e-08
Position 312: 6.875437658988758e-08
Position 893: 6.514300883175281e-08
Position 372: 6.162691165723257e-08
Position 324: 5.661355167185158e-08
Position 547: 4.087595144707131e-08
Position 1012: 3.8005820104053364e-08
Position 294: 3.712153388519916e-08
Position 783: 3.6393207342866255e-08
Position 553: 2.817307631200247e-08
Position 1018: 2.8106280392756502e-08
Position 146: 2.5544325871788463e-08
Position 164: 1.840064131562583e-08
Position 273: 1.6961446682817196e-08
Position 985: 1.567378142355067e-08
Position 367: 1.4217874745296996e-08
Position 718: 1.4013805503900735e-08
Position 927: 1.2802968952850072e-08
Position 709: 9.830587113211374e-09
Position 135: 9.32467760525536e-09
Position 304: 9.047782033897821e-09
Position 788: 7.005853482230679e-09
Position 711: 6.688568441515885e-09
Position 84: 4.921404772505513e-09
Position 288: 4.714512213685466e-09
Position 745: 4.172331066739189e-09
Position 970: 3.5830566096541477e-09
Position 306: 1.927282941706404e-09
Position 126: 1.572602271598533e-09
Position 480: 1.355410288211233e-09
Position 721: 1.2764215555082084e-09
Position 1675: 1.2035859035481572e-09
Position 253: 1.0924883665951505e-09
Position 549: 1.0714214161383629e-09
Position 81: 1.0465695921739482e-09
Position 356: 1.0211403548413967e-09
Position 231: 8.112349223926737e-10
Position 348: 7.089696023328057e-10
Position 501: 6.464027009814107e-10
Position 1051: 5.415730265226334e-10
Position 749: 4.931245808806693e-10
Position 216: 2.0577531065761867e-10
Position 351: 1.4055986667266738e-10
Position 276: 9.13906294923211e-11
Position 1133: 6.0027678177551405e-12
Position 1026: 3.906022805145646e-13
Position 156: 5.5915025557201894e-14
Position 121: 4.721347151576196e-14
Position 128: 1.2714256488184152e-16
