Gene = Aef1
Position 4069: 0.0033929209703258646
Position 3629: 0.0033329533163115144
Position 1013: 0.003048492749125384
Position 3902: 0.0030382765548337114
Position 3784: 0.0026869333737864244
Position 442: 0.0025432788924474254
Position 374: 0.002493939413198014
Position 477: 0.002260278690263567
Position 625: 0.0021609171723146322
Position 2493: 0.002122819855825489
Position 611: 0.0021195094731219404
Position 3498: 0.0019034230095060897
Position 2252: 0.0017013943413937834
Position 4740: 0.001685374850749017
Position 1900: 0.0015834497534768272
Position 2538: 0.001555128393064078
Position 3568: 0.0015367513482186805
Position 4931: 0.0014954272529729682
Position 1266: 0.0014616854466354364
Position 146: 0.001366803279336848
Position 3880: 0.0011812805962301096
Position 590: 0.0011094655633806598
Position 3495: 0.0011031193505240955
Position 1560: 0.0010483473990406198
Position 4012: 0.0009924256973871
Position 683: 0.0008455833750123451
Position 2131: 0.0006879742618665055
Position 764: 0.0005821620435776142
Position 2658: 0.000514189993553285
Position 694: 0.0004979156271463258
Position 1873: 0.0004935669261045328
Position 3833: 0.0004893921987506848
Position 3468: 0.00046055985934853643
Position 1932: 0.0004457760310167309
Position 1751: 0.00040988518611415645
Position 117: 0.00038378705331920763
Position 1501: 0.00036202829793602733
Position 4991: 0.0003569154923747237
Position 3184: 0.00029283221610750925
Position 1101: 0.00022763628011478746
Position 1225: 0.00021716796293022307
Position 1505: 0.000212483908586439
Position 4042: 0.00018831320649030742
Position 1675: 0.00015402795759547884
Position 702: 0.00014814695681157036
Position 506: 0.0001305382183657808
Position 1394: 0.00011377485807711641
Position 2760: 0.00010852999974837586
Position 1335: 0.00010668598686251502
Position 3648: 0.00010497916399966533
Position 403: 7.385980404277229e-05
Position 177: 6.262771170489831e-05
Position 2853: 4.826612277540989e-05
Position 919: 4.21910547661527e-05
Position 425: 3.628780868342823e-05
Position 2685: 2.9317587975157756e-05
Position 811: 1.2639136510050316e-05
Position 1386: 8.976406561605657e-06
Position 531: 5.099426974065153e-06
Position 248: 3.4243516289761344e-06
Position 283: 2.3606994545541968e-06
Position 901: 2.3340073557258803e-06
Position 279: 1.7341058998334467e-06
Position 709: 1.6670294920625154e-06
Position 662: 1.172985357429247e-06
Position 259: 7.641516888310719e-07
Position 528: 5.881839257775401e-07
Position 264: 2.138752214246226e-07
Position 566: 1.0411497035673816e-07
Position 307: 6.406836195461448e-08
Position 130: 5.059295570239784e-08
Position 1229: 4.752188618338367e-08
Position 444: 4.058728488549415e-09
Position 408: 3.4482883443998286e-09
Position 56: 1.7988443685346377e-09
Position 206: 1.6396571528963803e-10
Position 151: 1.2931121400587715e-10
Position 153: 1.2872507114331796e-13
Position 309: 1.572776935619409e-14
