Gene = atk
Position 355: 2.943021775319794e-09
Position 331: 2.869713863106157e-09
Position 8206: 1.862364555726655e-09
Position 397: 1.7977212932096198e-09
Position 8316: 1.3149451936919231e-09
Position 495: 1.8465850120374807e-10
Position 334: 1.154630743998131e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8054: 0.990333781900529
Position 8233: 0.9892784988980455
Position 5240: 0.9414835238706867
Position 5492: 0.8755474600811698
Position 6306: 0.3634094467850955
Position 6922: 0.07338419403231121
Position 209: 0.0704547226044368
Position 9106: 0.039111857607444185
Position 6220: 0.033519600858735954
Position 4836: 0.02943547610804057
Position 9269: 0.028320051893805077
Position 2847: 0.024435775588200415
Position 5903: 0.0219185367799933
Position 4873: 0.02163125003281319
Position 7587: 0.020432527761466632
Position 7298: 0.019880093647504385
Position 7301: 0.01736281315097556
Position 187: 0.014544923989416467
Position 6625: 0.014028504987462918
Position 8744: 0.013274810818470578
Position 6242: 0.011091329309814348
Position 6348: 0.010798604861474893
Position 5922: 0.009358421684719499
Position 2719: 0.009343807985345736
Position 9515: 0.009296380761084955
Position 5504: 0.008214201601876385
Position 8021: 0.00776612152957716
Position 1150: 0.007649007252252862
Position 7752: 0.007143091809230606
Position 9452: 0.006564382851291808
Position 6440: 0.0061745365367088575
Position 9420: 0.0059769444787677655
Position 2859: 0.005600528878883378
Position 1052: 0.0054234409173713905
Position 5517: 0.004636718716798219
Position 5383: 0.004169289028033815
Position 9266: 0.003948624029838945
Position 93: 0.003339619649121453
Position 8286: 0.00331196160243306
Position 340: 0.003259862218002325
Position 3960: 0.003126855342963441
Position 4398: 0.003077563068652841
Position 701: 0.0028979952319329047
Position 515: 0.0026137375159984563
Position 5192: 0.0025013393133429063
Position 2493: 0.0018306167123190065
Position 3126: 0.0017941170895166727
Position 9348: 0.0014743228881768735
Position 8697: 0.001409693092473979
Position 1014: 0.0013347970792628257
Position 270: 0.0010549084795613106
Position 1203: 0.0010308527736829574
Position 8804: 0.000981112177129317
Position 4344: 0.0009489872224944959
Position 9694: 0.000831256274834989
Position 8111: 0.0008270313412323494
Position 8289: 0.0008133874905268363
Position 786: 0.0007948240019599258
Position 8971: 0.0007545974400717632
Position 8448: 0.0007190754172977661
Position 4591: 0.0006428972879385592
Position 3298: 0.0006154814900766212
Position 3447: 0.0005417480274026533
Position 3158: 0.0005118853049088888
Position 2894: 0.0004965614357153264
Position 8676: 0.0004953798483293435
Position 1113: 0.00046159303751140446
Position 1586: 0.00044325890053893653
Position 9147: 0.0004335803917165362
Position 1314: 0.00041133800215130043
Position 799: 0.00035129326396438597
Position 2206: 0.0003482771926043089
Position 9658: 0.00034016831997570957
Position 1128: 0.00032053913892098057
Position 3855: 0.00029308706372135435
Position 9034: 0.0002811026573264832
Position 984: 0.00024003815869207755
Position 9942: 0.00022697737239117842
Position 4521: 0.00021622547021061866
Position 1209: 0.0002010111526530157
Position 8846: 0.00017778862602608417
Position 9244: 0.00017159252052257614
Position 9712: 0.0001349086871394922
Position 876: 0.00012904095412683464
Position 704: 0.00012547378157257296
Position 8316: 0.0001253496978183998
Position 917: 0.00011966044314458607
Position 8639: 0.00011734431739631391
Position 871: 9.728383960697884e-05
Position 676: 9.708440234462583e-05
Position 1032: 8.842716855583757e-05
Position 9471: 7.848222292375457e-05
Position 6053: 7.807102400028206e-05
Position 8069: 7.28067311244377e-05
Position 5997: 7.244050243922138e-05
Position 8610: 6.671353819723703e-05
Position 9350: 6.650025554909269e-05
Position 2464: 4.25995311905961e-05
Position 2211: 2.018987556265166e-05
Position 10152: 1.9656679358590656e-05
Position 2234: 1.2764983830002975e-05
Position 1847: 1.04775171826618e-05
Position 5938: 5.6987796115267065e-06
Position 2135: 2.8870212522770116e-06
Position 1275: 2.733576855730871e-06
Position 692: 2.2870613090657393e-06
Position 1317: 2.2123137109774506e-06
Position 886: 1.5555288838082878e-06
Position 990: 1.5092177791076485e-06
Position 6556: 9.200254510959383e-07
Position 8600: 9.011292026387116e-07
Position 310: 8.360265085186938e-07
Position 960: 7.907345298015932e-07
Position 951: 4.7139737731572567e-07
Position 8412: 2.7948808609355443e-07
Position 538: 2.6037116624131343e-07
Position 470: 2.1083156556953116e-07
Position 390: 1.854053398305897e-07
Position 116: 1.5352225325191883e-07
Position 750: 1.5018932628852148e-07
Position 8553: 1.4676165700870342e-07
Position 435: 1.3979592678352672e-07
Position 639: 1.358121319029611e-07
Position 8259: 1.3368532330599828e-07
Position 599: 1.3263947555555901e-07
Position 554: 1.0193234691861152e-07
Position 718: 8.553976589143729e-08
Position 662: 1.4852355346313305e-08
Position 645: 1.4659998079588765e-08
Position 722: 1.4210737839613378e-08
Position 98: 1.0203309915639722e-08
Position 509: 5.456981553886813e-09
