Gene = Trl
Position 444: 4.328184039472587e-06
Position 8093: 4.0826617146674795e-06
Position 8800: 3.6414805320620353e-06
Position 577: 3.0970546492682084e-06
Position 8621: 3.0470655919066884e-06
Position 8105: 1.4655792604655826e-06
Position 8140: 5.71370431091584e-07
Position 913: 4.4364146859295117e-07
Position 7291: 2.867045080213085e-07
Position 7856: 2.2984805417658328e-07
Position 163: 1.7024771143511205e-07
Position 8081: 1.101870237416037e-07
Position 231: 6.746919761895683e-08
Position 171: 7.033468008733366e-09
Position 212: 7.003638117433779e-09
Position 6796: 2.081388573380347e-09
Position 198: 1.985889850096344e-09
Position 7794: 2.0027482530723011e-10
Position 364: 1.5812124686179298e-10
Position 378: 1.0109513889267925e-10
Position 393: 1.2239842700897018e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6498: 0.9956324857681095
Position 7577: 0.9854751094560037
Position 7082: 0.9842071993293582
Position 3718: 0.9420839848798357
Position 11004: 0.5574738204291998
Position 8416: 0.18534334560723803
Position 2069: 0.17747865770751017
Position 144: 0.16441995542656004
Position 1321: 0.1605657713947621
Position 9273: 0.150902523213013
Position 7876: 0.12749059962653556
Position 9386: 0.08515569246324113
Position 4921: 0.07812415376721783
Position 10603: 0.04200194286896286
Position 2214: 0.03196544766374003
Position 817: 0.03062794390010096
Position 12915: 0.029008759875137454
Position 11397: 0.02817344100419999
Position 6792: 0.026233952968905797
Position 9059: 0.023584688034438892
Position 8436: 0.021614419094522688
Position 6774: 0.019294592104513324
Position 11311: 0.018590147794691717
Position 4225: 0.018106786064011494
Position 10579: 0.012969780420218135
Position 1074: 0.012758453232043823
Position 8743: 0.012066794967522387
Position 11053: 0.010292989241221531
Position 6651: 0.009212359779485977
Position 7505: 0.00918591706690452
Position 9818: 0.00885851496009101
Position 5126: 0.007875843086565817
Position 9214: 0.0070248999817161435
Position 1206: 0.006920069784894537
Position 11119: 0.0066918810349480586
Position 12776: 0.006556482483710988
Position 5023: 0.006308856560291513
Position 11986: 0.0060716848716760394
Position 7045: 0.0057948326029256475
Position 7772: 0.005004247020445352
Position 11746: 0.004894874564979733
Position 744: 0.004725766957870674
Position 1052: 0.004602454346586971
Position 572: 0.004372421892264208
Position 6711: 0.004152981326248305
Position 4441: 0.004073673515774597
Position 9821: 0.0030687167428935006
Position 10241: 0.0029230426714816414
Position 2785: 0.0027148535455173194
Position 4945: 0.002644507822600442
Position 10980: 0.0025606567052620984
Position 388: 0.0024848906382070766
Position 589: 0.002458548496545946
Position 620: 0.0024105854526738535
Position 965: 0.002384813456682521
Position 4258: 0.002285566325409958
Position 2015: 0.0022606507769826686
Position 5403: 0.002258463593873889
Position 10944: 0.0021318103589672557
Position 1308: 0.0019627814216195225
Position 2403: 0.0019204674390272858
Position 207: 0.0018301691719309905
Position 7325: 0.001784928465180187
Position 8264: 0.0017313837444438488
Position 8122: 0.0016312894278875812
Position 5941: 0.0015574881570598444
Position 7039: 0.0015469393124229456
Position 4252: 0.0013551406042743934
Position 1528: 0.0012321597670174119
Position 4966: 0.0012252365191049827
Position 5325: 0.0011952690218411046
Position 6666: 0.001175827358872845
Position 2286: 0.0011402682018039083
Position 5478: 0.0010728718824921536
Position 1299: 0.0010686809856817294
Position 7168: 0.0010448278052205674
Position 10010: 0.0010296967097916743
Position 7331: 0.0010275672408098127
Position 6455: 0.000977399773131989
Position 4983: 0.0009327561752275199
Position 1611: 0.0009135187897125812
Position 8119: 0.000883439927894063
Position 4886: 0.000841826635889903
Position 115: 0.0008335425635710815
Position 4277: 0.0007927142762882086
Position 6822: 0.0007885676723031926
Position 9125: 0.0007399287649535015
Position 5251: 0.0007264670139816406
Position 4459: 0.0007072604122039008
Position 6426: 0.0006549969886236669
Position 8104: 0.000651389297925271
Position 6831: 0.000616605549661925
Position 605: 0.000516869781530179
Position 7548: 0.0004512531156555515
Position 7171: 0.00044934739634657454
Position 727: 0.0004043211263908426
Position 4929: 0.00038629013764476377
Position 4326: 0.0003619267477150259
Position 9782: 0.00035330422659599894
Position 7101: 0.00033769439741115995
Position 7924: 0.00033754868531629136
Position 6470: 0.0003199986221276398
Position 6739: 0.0003051313069918162
Position 1581: 0.00028515996942410853
Position 9234: 0.00028163471198053985
Position 10211: 0.00026599327991979065
Position 7787: 0.00023245894447115
Position 1121: 0.00023182905980646332
Position 354: 0.00022709213077563658
Position 8524: 0.00019114915579399367
Position 8603: 0.0001717080538603311
Position 7106: 0.00017132782133770708
Position 9162: 0.00016376407427848207
Position 156: 0.00015849981985899936
Position 8521: 0.000150400749737657
Position 7511: 0.00014615028979140946
Position 8958: 0.00014550426282221806
Position 1336: 0.00013622347526224952
Position 7742: 0.0001340767479780759
Position 7384: 0.000129472489060542
Position 7228: 0.00012114249647418155
Position 7112: 0.00010292145129662718
Position 5918: 8.680158191095296e-05
Position 537: 8.65754228325945e-05
Position 7805: 8.073321155818455e-05
Position 7235: 7.994339297457889e-05
Position 1709: 5.6271741549580405e-05
Position 5969: 5.2580144309260425e-05
Position 6513: 4.6730909903259985e-05
Position 7907: 4.3960217236052076e-05
Position 7334: 3.983692391422245e-05
Position 7979: 2.6226903080596994e-05
Position 7475: 2.265104651819991e-05
Position 7921: 2.2186066877226173e-05
Position 1167: 2.1626442990820017e-05
Position 593: 2.1498304480722536e-05
Position 6993: 2.1043783227514232e-05
Position 7993: 1.9098774289547266e-05
Position 2524: 1.8516344936831563e-05
Position 7814: 1.640668853183786e-05
Position 7556: 1.6083483285876984e-05
Position 702: 1.600984748729313e-05
Position 8128: 1.5585241562866807e-05
Position 679: 7.912041113908839e-06
Position 2595: 7.286258099907889e-06
Position 7794: 6.917226462392911e-06
Position 426: 6.2418618384799545e-06
Position 360: 5.9845910233934345e-06
Position 338: 5.584968057954538e-06
Position 7415: 4.352162110267493e-06
Position 7487: 4.043701394744658e-06
Position 4758: 3.0137263969561974e-06
Position 931: 5.291312983041128e-07
Position 217: 1.6514400032729556e-07
Position 323: 1.5583008333130275e-07
Position 7705: 1.3728768786545883e-07
Position 7702: 1.288086375828793e-07
Position 7672: 1.161140987798369e-07
Position 86: 8.451846718629185e-08
Position 8441: 3.638004497703721e-08
Position 422: 2.8800299176384353e-08
Position 7507: 2.3701162427716325e-08
Position 481: 2.076771516312711e-08
Position 255: 5.52974125046876e-09
Position 471: 1.2817783445027648e-09
Position 227: 6.297706582123214e-10
Position 407: 2.9730266161373374e-10
Position 54: 1.4810198722469741e-12
