Gene = vri
Position 5519: 0.0020972908839309206
Position 21190: 0.0018416973603289548
Position 3049: 0.0017155992069760487
Position 8714: 0.0014950397566835263
Position 20986: 0.0014838602426996519
Position 4144: 0.001432662276362202
Position 8547: 0.0013277266182554444
Position 3005: 0.0011430570002841092
Position 9608: 0.0009966220386845906
Position 20010: 0.0009234023017329443
Position 1094: 0.0008713461196402628
Position 2898: 0.0007715246445169058
Position 19789: 0.0007416989257726144
Position 8575: 0.0006739105572139478
Position 1195: 0.0006071727384634367
Position 8025: 0.0005765844025592742
Position 19819: 0.0005677651377318003
Position 2393: 0.000372192103400513
Position 19703: 0.00036965125516164775
Position 1223: 0.00033878514257174497
Position 1076: 0.00033267158524049613
Position 19813: 0.0003021781833104131
Position 20072: 0.00029812205540694667
Position 19040: 0.00028511184899259785
Position 1740: 0.0002848008043728185
Position 3060: 0.00028287658770448034
Position 2139: 0.00027891528212199983
Position 2015: 0.0002694085695032829
Position 1635: 0.00020679102873086708
Position 3868: 0.00019617403910309844
Position 1211: 0.00016963880776550217
Position 1290: 0.00016455331626161817
Position 1235: 0.00015337036910470435
Position 6469: 0.00014726678438014223
Position 703: 0.0001436220880220642
Position 5159: 0.00013974286606890465
Position 20625: 0.00012184238610974638
Position 20458: 0.00010499061492822331
Position 5073: 9.270753802143516e-05
Position 827: 9.146081918656057e-05
Position 6449: 8.52805672632619e-05
Position 19555: 7.815676379085653e-05
Position 2033: 7.528946053430812e-05
Position 9055: 6.850076479935531e-05
Position 756: 3.7852675223726774e-05
Position 1145: 1.4713967569764686e-05
Position 19546: 1.1549199667683175e-05
Position 2265: 7.34595430461504e-06
Position 2817: 5.580588322038154e-06
Position 1947: 5.023662055830293e-06
Position 1561: 4.800047841620971e-06
Position 266: 4.380510227842197e-06
Position 665: 4.260178442096069e-06
Position 1909: 3.9645876304488135e-06
Position 2547: 3.323901797239027e-06
Position 1666: 2.6180065172251553e-06
Position 3978: 2.250498837045074e-06
Position 1926: 1.914336758213339e-06
Position 3454: 1.6985780383716369e-06
Position 1293: 1.3991965942452173e-06
Position 1698: 9.567191452036208e-07
Position 412: 8.434911230716537e-07
Position 1475: 7.606454403510668e-07
Position 19528: 7.443319892784682e-07
Position 1493: 5.634596429699966e-07
Position 1543: 4.1310537898803094e-07
Position 836: 3.850180609158745e-07
Position 487: 3.840650016745748e-07
Position 651: 2.721944118533044e-07
Position 381: 2.2298141125683046e-07
Position 993: 2.1179834894640396e-07
Position 350: 2.0046424903770002e-07
Position 414: 1.2632034532971466e-07
Position 1147: 1.2569211555020788e-07
Position 428: 7.93121885959939e-08
Position 19207: 4.310497811953458e-08
Position 1719: 1.9597613303879717e-08
Position 19393: 2.852082099453824e-09
Position 6554: 6.18500347828888e-12
