Gene = B4
Position 6925: 0.004124394696070214
Position 9294: 0.003999345047336563
Position 4606: 0.0028122781726621056
Position 2480: 0.0027257813522400705
Position 3703: 0.00251255327301702
Position 11143: 0.0023416518700625937
Position 9178: 0.0023346865125650966
Position 40899: 0.002330345156672543
Position 606: 0.002314278712972479
Position 6118: 0.002247928145371776
Position 2305: 0.0022000134693659313
Position 1052: 0.002154292305539793
Position 2722: 0.0019458849512939134
Position 5332: 0.0018912373432016809
Position 2312: 0.0018496611233315833
Position 6053: 0.001712178702293905
Position 41856: 0.0016171665586581752
Position 1803: 0.001283164551480399
Position 8482: 0.0012747685134823037
Position 6220: 0.001070939360320144
Position 41475: 0.0009360198908326873
Position 41356: 0.0007789137560982012
Position 682: 0.0007769341622238757
Position 40863: 0.0007697998003576064
Position 4988: 0.000756996752814126
Position 5471: 0.000749991253916133
Position 992: 0.0006893295316499709
Position 40985: 0.0006867190824525254
Position 184: 0.0005725355706838103
Position 4428: 0.0004555324355371377
Position 7936: 0.0004467295909202983
Position 8135: 0.00043164138063385877
Position 196: 0.00042337602259461264
Position 6131: 0.00040345112132714384
Position 1234: 0.00036288509637930684
Position 4585: 0.0003530569575391585
Position 2598: 0.0002761833226008555
Position 6342: 0.00027451309789281304
Position 1192: 0.0002716626932687153
Position 2661: 0.00023152760679869382
Position 1162: 0.00020002476944527473
Position 743: 0.00019518817003970497
Position 6496: 0.00019365962528874922
Position 7306: 0.00018611509750400554
Position 6029: 0.00018550128734887129
Position 3112: 0.00015320754192219628
Position 2655: 0.0001345619956555711
Position 3205: 0.00012872611860132262
Position 2690: 0.00010046036116358572
Position 285: 9.855533547847423e-05
Position 6288: 9.016900362526466e-05
Position 3454: 8.421936776667963e-05
Position 641: 8.015062210792615e-05
Position 2458: 2.5289609550066866e-05
Position 2767: 1.2796379863545708e-05
Position 3496: 6.2565770496874405e-06
Position 2621: 6.0219852602114605e-06
Position 1029: 5.761454020336426e-06
Position 1049: 5.598328216647972e-06
Position 1032: 5.390859956335487e-06
Position 1550: 3.7443089979840005e-06
Position 237: 3.2165628316113297e-06
Position 834: 1.8563332302512708e-06
Position 630: 1.6236821897748252e-06
Position 517: 1.0214863473010772e-06
Position 1394: 8.613973635745612e-07
Position 934: 7.70144277195699e-07
Position 2555: 7.43380078635292e-07
Position 7285: 7.407842423029998e-07
Position 2670: 5.668064630029214e-07
Position 7265: 5.388034907210245e-07
Position 252: 3.2476712798741407e-07
Position 3170: 2.7736958653349664e-07
Position 2521: 2.7392672906718905e-07
Position 240: 2.564288648039697e-07
Position 2932: 2.181723362236684e-07
Position 2847: 2.1571647333009162e-07
Position 2910: 2.0975610709867109e-07
Position 223: 2.0457627618360597e-07
Position 477: 6.09594002803097e-08
Position 458: 5.6654761614671726e-08
Position 455: 4.989056312069386e-08
Position 261: 4.618180857906965e-08
Position 362: 4.16533631288685e-08
Position 127: 2.2798789611343254e-08
Position 290: 6.0514686326013746e-09
Position 28910: 2.0851333934535032e-10
Position 26929: 1.3942025780867832e-11
Position 25871: 9.3253831715857e-12
Position 19679: 2.309194170100328e-12
Position 24170: 9.050945728030244e-13
Position 19293: 6.131802237312165e-13
Position 23767: 2.9900652323274656e-13
Position 22010: 2.2823465819400464e-13
Position 19906: 1.2181615131298257e-13
Position 18927: 1.0858424715697899e-13
Position 22810: 5.6351535206505094e-14
Position 20100: 4.9524286800096826e-14
Position 18662: 4.538397626816774e-14
Position 19044: 3.8525200146753025e-14
Position 19942: 1.6840273932865342e-14
Position 18596: 1.200637489927166e-14
Position 17885: 1.1316555408860433e-14
Position 10327: 8.29913374105094e-15
Position 8437: 5.2914890634572986e-15
Position 19982: 5.287376333048926e-15
Position 20066: 4.186066445958172e-15
Position 19886: 2.8026609738551967e-15
Position 7527: 1.5887367043908624e-15
Position 15761: 1.0106414230604081e-15
Position 17671: 8.721347924242302e-16
Position 14814: 7.018764636986838e-16
Position 8422: 5.875928803544389e-16
Position 16279: 5.848439883775254e-16
Position 7610: 4.227200885212292e-16
Position 17041: 4.063745160922084e-16
Position 16889: 3.404920018796497e-16
Position 16930: 3.278304575244284e-16
Position 16616: 2.820869940102273e-16
Position 16658: 2.3673205335190675e-16
Position 17637: 2.0212609964930405e-16
Position 17963: 1.758216356097718e-16
Position 15882: 1.6559994008327058e-16
Position 16964: 1.3958426570994059e-16
Position 16761: 9.211351956114573e-17
Position 8210: 5.2977348697016937e-17
Position 17073: 4.197988861805879e-17
Position 15003: 3.9810117606213086e-17
Position 16935: 3.632752811625946e-17
Position 14751: 3.393032096662161e-17
Position 15511: 5.90937120644102e-18
Position 7311: 1.2148938244388748e-18
Position 14518: 1.0175037747857118e-19
Position 14510: 5.819117923682395e-20
