Gene = Pdk1
Position 7220: 0.011252561866018192
Position 13060: 0.009985037416709811
Position 2630: 0.009639515496296018
Position 6041: 0.007531806333793474
Position 4539: 0.007524742730152564
Position 16070: 0.007417931730814873
Position 4339: 0.006868281029141848
Position 6161: 0.006656379932723112
Position 3330: 0.006106969960379881
Position 8055: 0.005105029046188607
Position 8283: 0.004500781928041196
Position 2133: 0.004371609175742611
Position 3359: 0.0043222157022945445
Position 14176: 0.004224029667097841
Position 9627: 0.0041695425050211725
Position 7728: 0.003856712587284415
Position 8319: 0.003846256814118207
Position 12444: 0.0036386119936459987
Position 15417: 0.0034980084176385296
Position 14418: 0.0034057068717614405
Position 16015: 0.0033458983290298354
Position 15373: 0.0030249954777949064
Position 14560: 0.0029435509972916686
Position 4219: 0.0028790976740672774
Position 15248: 0.0026451901391106726
Position 4049: 0.002520782466001882
Position 9031: 0.002455328248212866
Position 15182: 0.0023749428473666414
Position 4163: 0.002289342116204924
Position 8534: 0.002267800073651704
Position 1717: 0.002136811941188608
Position 15704: 0.002069688821017259
Position 6028: 0.002063719177797677
Position 1396: 0.0018990291903562
Position 1081: 0.0018696810244832256
Position 9347: 0.0017778157293704363
Position 16251: 0.0017581775429057203
Position 13037: 0.0017433705769663958
Position 8287: 0.0016526346972891286
Position 6586: 0.001574258080645533
Position 14098: 0.0015698821434519214
Position 3126: 0.0015118561022549406
Position 9088: 0.0014967013290791203
Position 13828: 0.001432854816407594
Position 1215: 0.001290824186600633
Position 14698: 0.0012463818698350885
Position 14972: 0.001193714667503355
Position 4564: 0.0011745275813036865
Position 15160: 0.0011441585004490547
Position 9091: 0.0010882641374645907
Position 7057: 0.001058630619630243
Position 14267: 0.0010557735618486894
Position 3245: 0.00101441021876764
Position 13093: 0.0009757015587229995
Position 16391: 0.0009479635019118179
Position 15335: 0.0009118668000857813
Position 8862: 0.0008852930347636713
Position 12267: 0.0008805510215648044
Position 13062: 0.0008612553377762792
Position 1955: 0.000818097677432891
Position 2958: 0.0007892085676240408
Position 9877: 0.0007667715109092619
Position 2925: 0.0007552405664818856
Position 12325: 0.0006676416629204608
Position 4570: 0.000603536370486354
Position 3206: 0.0005786828132595348
Position 8093: 0.0005499590950700806
Position 6022: 0.0005041325616001804
Position 14513: 0.0004712409529931096
Position 1393: 0.0004706608463704684
Position 14290: 0.00046393350364321056
Position 13834: 0.00046227484619179365
Position 3383: 0.00044971838271446124
Position 4682: 0.0004470415970687878
Position 16440: 0.0004281641837292908
Position 1929: 0.00040448900447888624
Position 14810: 0.0003861909947914291
Position 13005: 0.0003807091584240972
Position 1688: 0.0003703193330118027
Position 10045: 0.00036738584672041196
Position 9801: 0.0003670622441384658
Position 1352: 0.0003655763863850662
Position 4814: 0.0003502069853270764
Position 2156: 0.00033407525171463197
Position 1883: 0.000305525044237341
Position 1107: 0.0002667066663215989
Position 7373: 0.00024281564588998986
Position 2388: 0.00019678759984365497
Position 2463: 0.00019246217059832796
Position 6930: 0.00017966431321669613
Position 281: 0.0001703145107886548
Position 286: 0.00016683916981081345
Position 220: 0.0001641643654187057
Position 14388: 0.00015754345913234313
Position 6604: 0.00015092396358063642
Position 14243: 0.0001481044801905772
Position 2644: 0.00013420305641221453
Position 2052: 0.000130959280394293
Position 12521: 0.00011475690191349743
Position 1653: 0.00011295793629810121
Position 7409: 0.0001067802966306551
Position 514: 0.00010331149195541102
Position 225: 9.479776278285086e-05
Position 7302: 8.69218509812108e-05
Position 347: 7.924112476015506e-05
Position 8083: 7.853112754300502e-05
Position 5336: 7.19969918098819e-05
Position 6668: 6.373421142724959e-05
Position 13521: 5.6303235872344496e-05
Position 8007: 5.147587722344741e-05
Position 5375: 4.7050650945931264e-05
Position 4944: 3.043668273208747e-05
Position 6665: 3.0038206425602377e-05
Position 14407: 2.538555424468657e-05
Position 1620: 2.4862531124517668e-05
Position 7968: 2.30783003697128e-05
Position 7751: 2.25456667892624e-05
Position 4736: 1.685217090349964e-05
Position 1349: 1.582926577426591e-05
Position 13545: 1.518636357941535e-05
Position 1551: 8.609036788634808e-06
Position 1291: 8.446355741295044e-06
Position 1269: 7.347098853002117e-06
Position 2535: 6.8418604307639775e-06
Position 8507: 6.1795407527764254e-06
Position 6556: 5.090544025389066e-06
Position 7573: 4.6400143098494645e-06
Position 6698: 4.287477225229005e-06
Position 7806: 4.22617250957956e-06
Position 1959: 4.20051461134603e-06
Position 7815: 4.079244167355102e-06
Position 635: 2.8934270709950183e-06
Position 2024: 2.7324119249004925e-06
Position 6822: 2.6671354936430904e-06
Position 6540: 2.56759661957213e-06
Position 6550: 2.4460952003229505e-06
Position 305: 2.2221697239456077e-06
Position 296: 1.8833680744482414e-06
Position 386: 1.7500055802355326e-06
Position 1045: 1.1432087229599179e-06
Position 7648: 9.713097831252926e-07
Position 7145: 6.038353215387008e-07
Position 818: 5.804691290187628e-07
Position 773: 3.3957326037314965e-07
Position 277: 3.016210083670025e-07
Position 550: 2.2302806624731608e-07
Position 429: 2.089989864103572e-07
Position 202: 1.8465256195536825e-07
Position 572: 1.7250930526820395e-07
Position 847: 1.6799343185771145e-07
Position 660: 9.413631230105434e-08
Position 107: 8.954850947204247e-08
Position 964: 5.53539462372121e-08
Position 458: 2.6644642667293664e-08
Position 860: 2.4566388889530114e-10
