Gene = oaf
Position 3370: 8.784435115887163e-06
Position 3001: 8.548402067092766e-06
Position 3328: 7.117793114486724e-06
Position 2698: 2.3382036322630477e-06
Position 2678: 2.04900249611773e-06
Position 2819: 1.9433602257511157e-06
Position 1232: 1.6221798316108936e-06
Position 3289: 1.2306316761279052e-06
Position 3568: 1.0621087003391797e-06
Position 3216: 6.272851478457793e-07
Position 3140: 5.555294242438349e-07
Position 32: 5.249444059821034e-07
Position 3345: 4.420107152757761e-07
Position 275: 3.807895364704584e-07
Position 15: 2.9220209989250287e-07
Position 3023: 2.3742848408933477e-07
Position 3192: 1.5534205567545669e-07
Position 657: 1.412143164933909e-07
Position 751: 4.9630713741193667e-08
Position 64: 2.3293857024294855e-09
Position 3685: 2.0289752574232593e-09
Position 3278: 1.4068443603662723e-11
Position 2954: 8.449745731873139e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2418: 0.9979973510564621
Position 2614: 0.9743507758362181
Position 4706: 0.28327514187903047
Position 4761: 0.2766200316519752
Position 2062: 0.17063133613169545
Position 3443: 0.1220240789215076
Position 4875: 0.08181474885774709
Position 4729: 0.05329211927771644
Position 4302: 0.05059256814369348
Position 1517: 0.04437039945757698
Position 4669: 0.043534112009154496
Position 4108: 0.042458283920147895
Position 3459: 0.0373424994316271
Position 1598: 0.03134103105007639
Position 692: 0.019884513358407307
Position 5365: 0.016715288701919222
Position 5569: 0.014841768398385732
Position 3331: 0.01385595403211382
Position 2850: 0.013432888843207109
Position 4746: 0.011035484716206061
Position 2617: 0.009281842421637211
Position 4594: 0.007024982963955862
Position 1296: 0.006396929112068753
Position 5524: 0.005709810799108815
Position 5668: 0.005568799893037141
Position 4941: 0.005076398966605729
Position 3293: 0.005007983620453994
Position 5886: 0.0045168337411776545
Position 4932: 0.004439991366512873
Position 4635: 0.004200277898049674
Position 4015: 0.0041793375205703195
Position 3235: 0.004177067622626049
Position 2653: 0.0038125195736363926
Position 5808: 0.003454321685595048
Position 4260: 0.0033469295285546183
Position 5157: 0.0031286635697633887
Position 4027: 0.002801003140586438
Position 4446: 0.002745316665374361
Position 3099: 0.0027123445970508864
Position 414: 0.0026822012161726344
Position 870: 0.002458249480584314
Position 4084: 0.0024146071709788457
Position 730: 0.0023480391623180367
Position 1939: 0.0020288699517002607
Position 1042: 0.0018333271532687274
Position 3115: 0.0017985238324268172
Position 5540: 0.0017251187419082244
Position 4786: 0.0016334164373874075
Position 800: 0.001389315117323651
Position 5839: 0.001324497434664482
Position 3715: 0.0011701184590198446
Position 3289: 0.0009790588303577154
Position 2698: 0.000957725687724837
Position 1166: 0.0008945926096017081
Position 86: 0.0008553666564912932
Position 2860: 0.0008391169963788534
Position 4849: 0.0008084134530822545
Position 2814: 0.0007265205985218507
Position 3012: 0.000635545558672465
Position 3001: 0.0006125355819030496
Position 5582: 0.0005180785717517383
Position 5057: 0.0005176198074304703
Position 742: 0.000517401161654923
Position 5119: 0.0005129867798191594
Position 3250: 0.0004448619911664743
Position 3188: 0.0004426173910883889
Position 4439: 0.0004249002559001255
Position 285: 0.00042226895056717137
Position 3990: 0.00039038965660171033
Position 926: 0.00034453783594287407
Position 778: 0.00031709661630715917
Position 698: 0.00031486572559165745
Position 4951: 0.00028941124946143366
Position 819: 0.00026342656800335397
Position 245: 0.0002578767912162878
Position 1084: 0.0002561172902223317
Position 89: 0.00024487420090680054
Position 4485: 0.00023888924532730648
Position 341: 0.00023475700030033397
Position 4522: 0.00021949949923338627
Position 2632: 0.00020331219309953198
Position 4674: 0.0001976574042842813
Position 3967: 0.00018204491785368186
Position 751: 0.00017030288993429905
Position 2331: 0.00017028937015057903
Position 61: 0.0001683453539100704
Position 3185: 0.0001623481565741109
Position 250: 0.00011686157573184816
Position 3964: 0.00010232709368948904
Position 3368: 7.876387385500874e-05
Position 1250: 7.80080766714115e-05
Position 3350: 6.318252746242806e-05
Position 2707: 3.8351003262834934e-05
Position 426: 3.25439591872084e-05
Position 2788: 2.904856650578412e-05
Position 317: 1.9519174363090905e-05
Position 1456: 1.3066289743792776e-05
Position 1963: 9.286988201323682e-06
Position 3345: 8.26474407831304e-06
Position 2487: 7.703928880759925e-06
Position 3361: 6.795891229338586e-06
Position 2677: 6.024346139739586e-06
Position 2752: 5.754281519790417e-06
Position 1395: 4.692878479860021e-06
Position 1944: 4.605714874190019e-06
Position 657: 4.331739725258884e-06
Position 1783: 4.224747041223049e-06
Position 1343: 3.802908040641877e-06
Position 981: 3.6211964574252956e-06
Position 1851: 2.9712126347760494e-06
Position 1180: 2.8636659623673287e-06
Position 2782: 2.8358372220351423e-06
Position 2514: 1.7580933800578581e-06
Position 2650: 1.7395535740789492e-06
Position 1522: 9.934228762033303e-07
Position 3302: 9.466561448530529e-07
Position 2749: 8.573997735155981e-07
Position 2779: 8.181495049213882e-07
Position 941: 6.329397528279856e-07
Position 1079: 6.052602543594081e-07
Position 2824: 5.942006585056783e-07
Position 1232: 4.4024640336858905e-07
Position 3481: 3.037530174755851e-07
Position 3146: 2.927293329952855e-07
Position 3466: 2.833528910960641e-07
Position 133: 1.7032494598203573e-07
Position 576: 1.6421409206367349e-07
Position 195: 1.0601644206413224e-07
Position 764: 8.659060857873044e-08
Position 603: 6.09992234901255e-08
Position 143: 5.99761968344249e-08
Position 580: 4.151592729911257e-08
Position 137: 2.2120237131724825e-08
Position 104: 1.9738664913702197e-08
Position 3306: 1.8842546647758953e-08
Position 92: 1.8265950734681124e-08
Position 594: 1.6131148920690093e-08
Position 170: 9.823475040560967e-09
Position 178: 7.955801500693784e-09
Position 226: 6.488886191399682e-10
