Gene = Cpsf5
Position 2375: 0.009268169390581837
Position 519: 0.007455151733496057
Position 2661: 0.006815169188067229
Position 2268: 0.006780012025344575
Position 1587: 0.006741515851607218
Position 2193: 0.0062871471023792
Position 1365: 0.006150746042375058
Position 2571: 0.005490434703392596
Position 1906: 0.003806163086777417
Position 128: 0.003229943138123265
Position 474: 0.0030669634996179527
Position 183: 0.0026237544087170765
Position 1155: 0.0024742595378566988
Position 477: 0.002335135882903939
Position 2673: 0.0022209339236134266
Position 153: 0.0015096422698253932
Position 618: 0.0010147430349522054
Position 1421: 0.0009143323871456183
Position 253: 0.0009059622256613316
Position 1820: 0.0008634000581744162
Position 103: 0.0008302921623641161
Position 1202: 0.0008092470012567273
Position 2729: 0.0006315608778549818
Position 1217: 0.0004619285447752061
Position 2683: 0.00041953568525439637
Position 2380: 0.00038008180077246315
Position 2782: 0.00036893184248651997
Position 1164: 0.0003684469322221609
Position 422: 0.0003561722483791591
Position 2696: 0.00020420846404187678
Position 492: 0.00014813926414719464
Position 2467: 0.00013854885450367236
Position 2423: 0.00012596715307210273
Position 187: 0.00011468715029073919
Position 2745: 0.00011325407093607668
Position 793: 9.95960232410803e-05
Position 1010: 5.594648433428985e-05
Position 1238: 5.2599483577166655e-05
Position 2409: 3.2959305947680074e-05
Position 1135: 3.122771253563861e-05
Position 1267: 2.0966736839678542e-05
Position 342: 1.3070589422682097e-05
Position 2550: 1.1910532853602462e-05
Position 489: 1.154724241278715e-05
Position 808: 9.753441384944717e-06
Position 195: 7.15222504153259e-06
Position 958: 4.953257169531267e-06
Position 313: 4.7949644147536795e-06
Position 293: 4.298869624671964e-06
Position 805: 3.96305791853989e-06
Position 339: 3.2417263480928718e-06
Position 1243: 2.6925363580782574e-06
Position 298: 2.4627731690453873e-06
Position 931: 1.8486283546112623e-06
Position 354: 1.2802717372682309e-06
Position 1231: 1.1279116375431808e-06
Position 1252: 4.429896427324903e-07
Position 320: 4.114091603430749e-07
Position 898: 3.788444687745077e-07
Position 907: 1.319584085464224e-07
Position 304: 8.040340940378856e-08
Position 317: 7.624218107715537e-08
Position 823: 5.0410519980045386e-08
Position 943: 4.067413243168351e-08
Position 913: 1.7148495757385665e-08
Position 675: 1.5815219577156415e-08
Position 76: 1.2746803971483827e-08
Position 904: 5.3612637112272436e-09
Position 811: 4.660032381449407e-09
Position 61: 7.532066544342094e-12
Position 66: 2.423540998793367e-16
