Gene = dac
Position 18014: 9.728389732590271e-06
Position 13495: 9.425747959020624e-06
Position 17533: 8.294322173746242e-06
Position 13631: 7.905886236539236e-06
Position 115: 7.759776142228257e-06
Position 18540: 6.784724815421171e-06
Position 2804: 6.699642757815876e-06
Position 13195: 5.8857321820707225e-06
Position 18705: 5.314562000103498e-06
Position 18071: 5.2732770264525454e-06
Position 13277: 5.0617030478205385e-06
Position 18641: 3.4336298811983013e-06
Position 18633: 2.7879797363861725e-06
Position 17562: 2.432140340263611e-06
Position 85: 2.413332484109407e-06
Position 2352: 2.2904790582345256e-06
Position 13103: 2.2749586147663105e-06
Position 17976: 2.2632741552049735e-06
Position 18001: 2.1286343689710174e-06
Position 18306: 1.9288880832371764e-06
Position 18146: 1.287511654681626e-06
Position 107: 1.2090697172028787e-06
Position 13973: 1.1695266242589636e-06
Position 17354: 1.1613549157421263e-06
Position 17551: 1.129228932141036e-06
Position 13966: 1.0198835759582884e-06
Position 13911: 9.836999364431598e-07
Position 65: 9.782319003663762e-07
Position 13664: 9.131398464545919e-07
Position 17361: 8.851762588010517e-07
Position 13096: 8.683123326013675e-07
Position 18313: 6.986748845012809e-07
Position 13141: 6.947521197171443e-07
Position 13233: 6.944404155651156e-07
Position 1272: 5.843725435156435e-07
Position 312: 5.357971954001864e-07
Position 18395: 4.721230180316551e-07
Position 17887: 3.501167779463062e-07
Position 17564: 3.106039236900671e-07
Position 18477: 3.0484547298403504e-07
Position 18058: 2.3833336037034933e-07
Position 381: 2.357583254244217e-07
Position 301: 1.5819959207725055e-07
Position 18467: 1.562607085352075e-07
Position 732: 8.923260086536848e-08
Position 109: 7.435207650884148e-08
Position 14308: 6.666116915474833e-08
Position 14094: 6.656465650404939e-08
Position 137: 5.311353940145961e-08
Position 18454: 5.303905635422822e-08
Position 14247: 4.226333408885213e-08
Position 18320: 4.1236378241015556e-08
Position 13001: 2.393801808121633e-08
Position 18557: 2.180559759223988e-08
Position 1254: 1.862541411101851e-08
Position 13036: 1.2818839448298248e-08
Position 18523: 5.22465456019607e-09
Position 14218: 2.7824149845054393e-09
Position 182: 2.1677482160833354e-09
Position 295: 1.5149276895836913e-09
Position 224: 1.4123406417811093e-09
Position 194: 9.061078981339291e-10
Position 87: 3.995625125168773e-10
Position 11: 2.5455062118553106e-10
Position 13373: 2.3140856878282495e-10
Position 14281: 2.5284565578656635e-11
Position 13625: 1.867617756077798e-11
Position 14252: 1.4433969335658437e-11
Position 18421: 9.788907443590275e-12
Position 510: 5.397003434707821e-12
Position 526: 2.961778067043423e-12
Position 508: 2.7817875707966646e-12
Position 531: 1.6555786419869981e-12
Position 521: 1.0023145370528168e-12
Position 166: 1.6840362029205314e-13
Position 260: 1.6582209962919488e-13
Position 169: 1.240120820582771e-13
Position 219: 7.817256283643115e-14
Position 14105: 2.5565549538975136e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 12925: 0.9992465984848625
Position 17751: 0.9987099632475196
Position 18243: 0.9980508871089054
Position 16742: 0.9953979570592819
Position 13354: 0.9902047842707241
Position 17267: 0.9671349312437193
Position 10586: 0.9085560232313691
Position 14058: 0.8089846972821716
Position 12402: 0.5490497388971999
Position 14236: 0.23598574211452497
Position 16962: 0.2315490068813656
Position 11556: 0.1975353851744885
Position 4446: 0.17902384203830443
Position 14017: 0.17625192742696758
Position 19261: 0.1529517458709777
Position 12101: 0.11977184334100613
Position 12470: 0.11098349024940377
Position 14247: 0.09948963667117527
Position 868: 0.03301946049019304
Position 13594: 0.03117929298500925
Position 19273: 0.02850539510286032
Position 18708: 0.025813064849555263
Position 14206: 0.025616925579368996
Position 18888: 0.021082419096993224
Position 19094: 0.018604313471984945
Position 11420: 0.017174435261057622
Position 14212: 0.01657822687860645
Position 17124: 0.014896981425328361
Position 2083: 0.013870140012505174
Position 1190: 0.01257187423311114
Position 14383: 0.012078633676651879
Position 19350: 0.011971284391194813
Position 19049: 0.01176691391912471
Position 3512: 0.011598473212795841
Position 8721: 0.009948772604285479
Position 1329: 0.009373655840619638
Position 13985: 0.008803799426337511
Position 18603: 0.008672220510582227
Position 16968: 0.008554666638048287
Position 18969: 0.008199133618525404
Position 11132: 0.0077115151011347615
Position 15657: 0.007439486595157307
Position 10794: 0.007388638439377468
Position 17156: 0.00720040429600447
Position 18934: 0.006691226257310368
Position 18851: 0.006625179759590074
Position 1387: 0.00633113616908977
Position 10997: 0.006274183984908307
Position 11064: 0.006139290890239723
Position 969: 0.005856966969152317
Position 4315: 0.005623438262789377
Position 1004: 0.005411596243167666
Position 18489: 0.005244742867851705
Position 18786: 0.004922091772510771
Position 1789: 0.004675442478916757
Position 18547: 0.004594258840912692
Position 13396: 0.004436226306012587
Position 1390: 0.0042857866562848075
Position 630: 0.004106428578546311
Position 19301: 0.0038259569386269597
Position 1981: 0.003722231648449031
Position 14701: 0.003653114991764368
Position 16157: 0.003610237636754714
Position 549: 0.003122828636475956
Position 15228: 0.0028965665205197087
Position 13683: 0.0028179896867147306
Position 18760: 0.0025785591309330307
Position 3525: 0.0025361661392575433
Position 2044: 0.0024336269004588138
Position 17595: 0.0023426790592492182
Position 13361: 0.002317173318921511
Position 14325: 0.0022690121853327907
Position 852: 0.0022539903111454245
Position 16971: 0.0022048163523940793
Position 7842: 0.002122047416408555
Position 18553: 0.0020774526012092985
Position 18898: 0.002056755445847908
Position 481: 0.001963976778402646
Position 10778: 0.00188159233400089
Position 18462: 0.0018645676355506567
Position 14291: 0.0018368611381198697
Position 10859: 0.0017589073079309048
Position 19146: 0.0015969257940325235
Position 16756: 0.0015932039839763497
Position 465: 0.001588381358046639
Position 1237: 0.0015187290611111558
Position 16065: 0.0014901557237737655
Position 13274: 0.0014693552368199787
Position 166: 0.001409844421732639
Position 18648: 0.001374513763023073
Position 18843: 0.0013607116673876438
Position 10898: 0.0013519528743626541
Position 13540: 0.0013518318433484151
Position 11177: 0.0013329336659924332
Position 18212: 0.0013146203393107202
Position 18651: 0.0012618745381623622
Position 396: 0.0011320619157507677
Position 17152: 0.0010965382838929395
Position 19009: 0.0010680023618247518
Position 3952: 0.0010550178985706284
Position 917: 0.001014228169728105
Position 19033: 0.0009913163600741204
Position 1223: 0.00097971521730218
Position 16753: 0.0009525969775769148
Position 3960: 0.0009412435816771173
Position 17664: 0.0009001172672783223
Position 18510: 0.0008876219685399757
Position 18692: 0.0008523607203030988
Position 15827: 0.000829908224741623
Position 18747: 0.0008013781464409346
Position 1851: 0.0007874068666678408
Position 18814: 0.0007806822269328622
Position 19396: 0.0006611766572286944
Position 13771: 0.0006348429845792544
Position 7722: 0.0006068589767112133
Position 1007: 0.0005976163460021236
Position 13928: 0.0005970174312573179
Position 17760: 0.0005544006226187374
Position 13600: 0.0005490849673310439
Position 15265: 0.0005438996796383622
Position 903: 0.0005116758815962297
Position 18257: 0.00047507767481467047
Position 19279: 0.0004689046860890509
Position 16798: 0.00045360125286437455
Position 18950: 0.0004519211226457448
Position 13796: 0.000428244753042453
Position 682: 0.00042676227331374763
Position 12962: 0.0003545524651882483
Position 13999: 0.00029835005826234993
Position 13470: 0.0002742075965619527
Position 18974: 0.0002669636328915299
Position 13277: 0.00021172538615523692
Position 19399: 0.00019564688215092756
Position 18633: 0.00018213294437626257
Position 13621: 0.00015432000468055854
Position 18833: 0.0001525303968178168
Position 14083: 0.000124816930727426
Position 16795: 0.00012132512912816138
Position 13042: 0.00012123425070853887
Position 19168: 0.00010788586152917728
Position 13408: 9.62105409846517e-05
Position 16543: 9.217540014786865e-05
Position 17283: 6.76160931510357e-05
Position 18020: 6.171723669206434e-05
Position 12942: 5.6840609432363235e-05
Position 19361: 5.4482632802962094e-05
Position 16974: 5.099112477565338e-05
Position 13973: 5.0381449617562654e-05
Position 12869: 4.994731622599931e-05
Position 131: 4.881056857469024e-05
Position 18001: 4.720223368093349e-05
Position 13512: 4.66689697053132e-05
Position 194: 4.565783268524515e-05
Position 14069: 4.3355784910765934e-05
Position 13818: 3.7626050551804884e-05
Position 17047: 3.398073423718754e-05
Position 18048: 3.335612835807537e-05
Position 13557: 3.234572593705474e-05
Position 16599: 3.2067570586525595e-05
Position 3478: 3.1541123535035915e-05
Position 13271: 3.103644634508005e-05
Position 16562: 3.034847404938418e-05
Position 13775: 2.756517695893304e-05
Position 78: 2.7030594103546205e-05
Position 13806: 2.3445214528859737e-05
Position 5328: 2.2436736937513772e-05
Position 17787: 2.2118120879747934e-05
Position 608: 1.957105174329994e-05
Position 561: 1.7173945604400015e-05
Position 17299: 1.7082902555135535e-05
Position 17798: 1.483758306719835e-05
Position 3302: 1.2911996445737778e-05
Position 12847: 1.216906204151265e-05
Position 12894: 1.1772572044954227e-05
Position 13838: 1.1659454493497124e-05
Position 13565: 1.1645731719477862e-05
Position 3046: 1.1485902716036307e-05
Position 141: 1.0162978266694877e-05
Position 17813: 9.701028125805191e-06
Position 13546: 9.236162757882427e-06
Position 16290: 8.459122886183281e-06
Position 598: 8.042198771783515e-06
Position 634: 8.018779083285576e-06
Position 17810: 7.421295343562091e-06
Position 2540: 6.6996427578158894e-06
Position 5251: 6.253372352948868e-06
Position 14117: 6.041212584802983e-06
Position 18157: 5.7585233419250174e-06
Position 687: 5.486466326960287e-06
Position 13437: 4.5070704665855994e-06
Position 13446: 4.035424905979702e-06
Position 18367: 2.8401093615647957e-06
Position 18058: 2.8151510680320396e-06
Position 14085: 2.4383667825062303e-06
Position 18071: 2.3813849014597165e-06
Position 1341: 2.213020634005228e-06
Position 17688: 2.1912998261418396e-06
Position 17673: 1.9428884150731062e-06
Position 18130: 1.8767955095497397e-06
Position 431: 1.8379032602703195e-06
Position 2258: 1.7623896781507423e-06
Position 467: 1.5507300284996985e-06
Position 14351: 1.274639829329878e-06
Position 17837: 1.0805227814642346e-06
Position 18092: 1.077992316215266e-06
Position 13417: 1.0146005078557553e-06
Position 14063: 8.578361959391452e-07
Position 17795: 7.904213235852279e-07
Position 14094: 6.636379961930212e-07
Position 790: 6.162801957527529e-07
Position 14389: 5.736578024047661e-07
Position 18497: 5.646422711852785e-07
Position 18026: 5.184569052838806e-07
Position 18260: 3.3344863345859023e-07
Position 702: 3.1451694474518525e-07
Position 18467: 2.853320006947418e-07
Position 1615: 2.632011430537975e-07
Position 646: 2.6212998762090685e-07
Position 716: 2.1716061983709015e-07
Position 14729: 1.983125802498695e-07
Position 738: 1.9511206704265556e-07
Position 741: 1.0087689307881931e-07
Position 375: 7.686052554023344e-08
Position 696: 3.357902909658752e-08
Position 18503: 2.3887295711949902e-08
Position 307: 2.116738793862572e-08
Position 18272: 1.6520810684073564e-08
Position 500: 1.1790803393258147e-08
Position 495: 7.588059317259854e-09
Position 531: 6.257552891657092e-09
Position 242: 4.240518644628383e-09
Position 1279: 3.517072202555581e-09
Position 18389: 3.170357889298854e-09
Position 275: 2.6161705813439408e-09
Position 337: 2.5863948791384658e-09
Position 18278: 1.610451816038969e-09
Position 521: 1.3284600583977777e-09
Position 278: 1.1214148599187476e-09
Position 508: 1.0275984005147108e-09
Position 18311: 1.0191530325910188e-09
Position 18299: 8.954108518589021e-10
Position 18068: 7.816972651198302e-10
Position 17982: 4.3373345724571404e-10
Position 18014: 2.2631996345910585e-10
Position 272: 1.0855920609271458e-10
Position 13423: 8.451333332156979e-11
Position 244: 5.5505315610856934e-11
Position 284: 1.4554045230232734e-11
Position 266: 1.2772617289155582e-11
Position 315: 8.425208822269741e-12
Position 251: 6.383256185857387e-12
Position 17834: 6.222284904355936e-12
Position 65: 3.962475732564239e-12
Position 312: 3.3244660388004943e-12
Position 260: 2.6970929090158844e-12
Position 253: 8.908031516304986e-14
Position 280: 2.3466628697702617e-14
