Gene = bib
Position 9605: 0.00013916317566090068
Position 743: 0.0001379370013985424
Position 7814: 0.00012277979421869325
Position 2867: 0.00011960328246345326
Position 2031: 0.00011690887406764252
Position 4002: 0.00011237335493376477
Position 1681: 0.00011154896362735636
Position 1313: 0.00010478054626385076
Position 4450: 0.00010471540728878721
Position 191: 0.00010272428208548396
Position 1873: 9.918934971586698e-05
Position 7690: 9.915624433126423e-05
Position 3661: 7.821608352941182e-05
Position 2922: 7.775723103353143e-05
Position 2658: 7.31979256860567e-05
Position 2885: 7.210774867272358e-05
Position 2227: 7.205705241992168e-05
Position 2554: 7.171780938776677e-05
Position 2177: 6.560923791783286e-05
Position 1013: 6.304837966321036e-05
Position 1852: 6.194670731736552e-05
Position 5606: 6.0334051353065025e-05
Position 2054: 5.9662392128105003e-05
Position 33: 5.839864293284695e-05
Position 2503: 5.4314083833045976e-05
Position 5558: 5.3890565194384534e-05
Position 3625: 5.288012097525304e-05
Position 2815: 4.9300789022042925e-05
Position 7734: 4.7917362703311235e-05
Position 506: 4.4260487545860705e-05
Position 4945: 4.201972821594746e-05
Position 3525: 3.892136705896802e-05
Position 3823: 3.8787021289388024e-05
Position 83: 3.731797016295035e-05
Position 3947: 3.705577536177448e-05
Position 3690: 3.3541461487271557e-05
Position 4398: 3.0098878069648416e-05
Position 172: 2.784270791358314e-05
Position 2315: 2.7184869503566294e-05
Position 1508: 2.2717249253643553e-05
Position 185: 1.8455758242468496e-05
Position 1468: 1.8233365418593482e-05
Position 2609: 1.6730995013067712e-05
Position 67: 1.6697209556678054e-05
Position 2865: 1.2136547677172833e-05
Position 3443: 1.1838111504243102e-05
Position 170: 1.0619070985274546e-05
Position 2399: 9.827672557968718e-06
Position 1055: 9.569738739003464e-06
Position 3366: 8.697525397556104e-06
Position 2234: 8.397931767427964e-06
Position 493: 8.322391023689049e-06
Position 139: 6.668308202315338e-06
Position 2827: 6.366811739652329e-06
Position 3454: 4.699765985004187e-06
Position 1568: 4.653903008283811e-06
Position 245: 4.653439159654068e-06
Position 3095: 4.638657851075756e-06
Position 2217: 4.631957437337335e-06
Position 1219: 3.772678424028929e-06
Position 9020: 3.3744124875613532e-06
Position 8693: 2.9751058651765845e-06
Position 4090: 2.7472446869217567e-06
Position 8060: 2.6970165261040853e-06
Position 2926: 2.5365084265145755e-06
Position 7986: 2.248632194554146e-06
Position 7789: 2.1322594171700808e-06
Position 8699: 2.100758586967527e-06
Position 3087: 1.7582796921953914e-06
Position 1133: 1.7523821580025568e-06
Position 8088: 1.6553083479693866e-06
Position 3261: 1.650990731889277e-06
Position 243: 1.487199086624656e-06
Position 272: 1.4772110623345004e-06
Position 3137: 1.4344681296131584e-06
Position 7963: 1.3001056650364626e-06
Position 4084: 1.2528469706174769e-06
Position 3378: 1.2388089404503155e-06
Position 3029: 8.227730331924515e-07
Position 1120: 7.950866503574208e-07
Position 158: 7.607727676468087e-07
Position 3814: 7.484813076122245e-07
Position 298: 6.099967492026937e-07
Position 183: 5.39148182528464e-07
Position 289: 4.743723594245356e-07
Position 3540: 3.798422957258536e-07
Position 318: 3.7972856215307616e-07
Position 362: 1.6396440898814273e-07
Position 69: 9.44246386037774e-08
Position 830: 7.939326399079182e-08
Position 899: 3.4550815984982566e-08
Position 1008: 3.1785779691518886e-08
Position 670: 2.9584655000098185e-08
Position 854: 2.1268870410793054e-08
Position 238: 2.0140739182066504e-08
Position 329: 1.0848901206005343e-08
Position 557: 8.66830301471104e-09
Position 926: 7.585448207674666e-09
Position 422: 3.697618466695134e-09
Position 586: 5.866132161434604e-10
Position 411: 4.941627640096509e-10
Position 626: 3.094341952138315e-11
Position 3122: 4.490471938320248e-12
Position 3106: 4.195951507101038e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7609: 0.9842461545158346
Position 2143: 0.9616429767037451
Position 2955: 0.941968905669773
Position 8621: 0.7692078958645091
Position 9308: 0.18735977988816688
Position 6961: 0.1572488328110764
Position 3504: 0.10317317469219102
Position 10827: 0.04421268344337075
Position 7863: 0.039660226359081
Position 3747: 0.02899900798439312
Position 8446: 0.02738253439633915
Position 2807: 0.025608883856914098
Position 7005: 0.016119398752193117
Position 7876: 0.01420566733674319
Position 2054: 0.012605445025635948
Position 8403: 0.012489757464772011
Position 3415: 0.012287097188700583
Position 10500: 0.011335259482407562
Position 7631: 0.010605711931511809
Position 1164: 0.010245924845063741
Position 8580: 0.0094598081987853
Position 2997: 0.00938138968345406
Position 1202: 0.007911573738586563
Position 10805: 0.007824470537605715
Position 4183: 0.007668048719021026
Position 7999: 0.006752003571408622
Position 5933: 0.004627641758135678
Position 9803: 0.004536984595206249
Position 3323: 0.0044929081715548765
Position 7905: 0.0036601035754727194
Position 6224: 0.0034901167309093796
Position 5722: 0.0034344044220420726
Position 170: 0.002900495860786345
Position 719: 0.0025010728307105962
Position 3149: 0.0024853781602975737
Position 3548: 0.0024518906252371736
Position 1951: 0.002417470558733368
Position 2658: 0.002250386177397449
Position 2862: 0.0019122996576683765
Position 10700: 0.0018082984952126112
Position 10743: 0.0017556307542909396
Position 2490: 0.0017423388254991427
Position 3536: 0.0016317862602895118
Position 8552: 0.0015906579676268316
Position 9767: 0.0015754537721867302
Position 1655: 0.0014109474017035667
Position 9195: 0.0014026057792565028
Position 8483: 0.0013557027416525912
Position 8509: 0.0012483850289614269
Position 7883: 0.0010594048439231504
Position 2084: 0.0010543590557676927
Position 830: 0.00098562764389869
Position 2865: 0.000983379133514573
Position 275: 0.0009537753554550568
Position 3436: 0.000936878943726588
Position 5884: 0.0009231067334904085
Position 3303: 0.0008801755532394078
Position 680: 0.0008723584187694138
Position 931: 0.000856910492008417
Position 4079: 0.000836405457418411
Position 2913: 0.0008358613037186343
Position 3472: 0.0008153340834666541
Position 7643: 0.0008025870436179777
Position 6662: 0.0008023434321120436
Position 9215: 0.0007686034813827851
Position 1710: 0.0007443559177239381
Position 3196: 0.0007339136975771508
Position 3214: 0.0007319264361744839
Position 2637: 0.0006792970855153583
Position 1702: 0.0005992210881032098
Position 615: 0.0005946840285026597
Position 2155: 0.0005886451084553065
Position 3345: 0.000560735597098043
Position 8359: 0.0005385614497766186
Position 8039: 0.0005330031926905165
Position 1674: 0.0005089955206261624
Position 10877: 0.0004985900289145872
Position 8498: 0.0004962816531380526
Position 10572: 0.00048352993461878667
Position 6272: 0.0004752722631381103
Position 9885: 0.00045889109977718587
Position 8683: 0.0004531258169449676
Position 10613: 0.0004523630925163705
Position 9329: 0.0004455849646310935
Position 3251: 0.0004398144145050199
Position 6726: 0.0004316236092313738
Position 6352: 0.00041834052369559975
Position 3598: 0.00040634720952554626
Position 3865: 0.00039947772166948624
Position 5781: 0.00039791837140745024
Position 10791: 0.00039770078652622947
Position 1755: 0.0003961601350883393
Position 2523: 0.00039550335659289525
Position 2353: 0.0003952210176485894
Position 6457: 0.00038741006881017336
Position 6920: 0.0003200300345825787
Position 3153: 0.0003176197728980932
Position 3811: 0.000312644927809006
Position 2827: 0.0003096255421465351
Position 9118: 0.00030688983226339185
Position 272: 0.0002999100610224541
Position 9239: 0.0002970006524824787
Position 10207: 0.00029520775777775555
Position 4300: 0.00028791546204315013
Position 883: 0.0002834066180678426
Position 3125: 0.0002769653675388121
Position 2442: 0.0002753633236440288
Position 3963: 0.00027410415336998696
Position 9121: 0.00027244543230024493
Position 8115: 0.0002677136839732119
Position 2420: 0.0002591240135501545
Position 8809: 0.0002589413428102672
Position 5959: 0.00025772579395527467
Position 8825: 0.00025170743887427594
Position 2686: 0.00024384475303426792
Position 7798: 0.0002304616651970086
Position 6039: 0.00022509629776371856
Position 3261: 0.00021816417539691576
Position 985: 0.00021008379448549675
Position 1260: 0.00020966630665356583
Position 9047: 0.0002013713447442801
Position 3374: 0.00016658196866022761
Position 2935: 0.00015843549586430828
Position 9242: 0.00014732737363800245
Position 1270: 0.00014645341532727778
Position 8640: 0.00013252949056274967
Position 4140: 0.00012881759217164615
Position 4047: 0.00012601942199913247
Position 8513: 0.00012154280052218921
Position 7660: 0.00011426922457181
Position 8250: 0.00010485770178490153
Position 4356: 0.00010247616251913517
Position 1878: 9.715258943784546e-05
Position 2159: 8.563279392447649e-05
Position 3646: 8.198184713358316e-05
Position 662: 8.125164387387136e-05
Position 1995: 7.832993801352074e-05
Position 766: 6.809709118563633e-05
Position 3823: 6.735909386411227e-05
Position 3592: 6.596760147062069e-05
Position 1735: 6.537643227259029e-05
Position 3695: 6.168130321530617e-05
Position 441: 6.129549922420358e-05
Position 298: 6.010344327847805e-05
Position 3685: 6.0012055121654475e-05
Position 4157: 5.843924424170174e-05
Position 1313: 5.3932066145742724e-05
Position 1777: 5.390880525778754e-05
Position 7269: 5.2145451392235937e-05
Position 2487: 4.9531125781300215e-05
Position 1979: 4.646103370567004e-05
Position 1621: 4.443663750522783e-05
Position 839: 4.360766576077559e-05
Position 318: 3.853510856640679e-05
Position 2673: 3.799054104020985e-05
Position 4716: 3.671776859653227e-05
Position 7754: 3.4007113675868084e-05
Position 1340: 3.3601219033009245e-05
Position 196: 3.087409015200176e-05
Position 8304: 3.0057986141871087e-05
Position 726: 2.868740293996015e-05
Position 350: 2.857155716169513e-05
Position 974: 2.8538268069736636e-05
Position 1036: 2.8311468289846717e-05
Position 8268: 2.6636496687499053e-05
Position 451: 2.6354010472534415e-05
Position 5970: 2.5263478572841666e-05
Position 1881: 2.511345094520969e-05
Position 691: 2.503860811820318e-05
Position 223: 2.0230094022326763e-05
Position 1410: 1.9940093523350585e-05
Position 1563: 1.9696419546610353e-05
Position 1788: 1.9615642844536332e-05
Position 191: 1.843496798878025e-05
Position 1768: 1.738967409743102e-05
Position 1589: 1.6811889463465377e-05
Position 1907: 1.4962271323948492e-05
Position 1551: 1.4219628945585068e-05
Position 2367: 1.3889966344527639e-05
Position 1508: 1.3756980019798176e-05
Position 1417: 1.249603919331886e-05
Position 1721: 1.0265045688343383e-05
Position 1223: 9.901584938885019e-06
Position 854: 9.805276717821776e-06
Position 1354: 5.992794685428339e-06
Position 4145: 5.540764427859026e-06
Position 1245: 5.103834243866168e-06
Position 3578: 4.96765398853035e-06
Position 208: 4.696985835481981e-06
Position 2554: 4.651194894253462e-06
Position 1387: 4.484517220913254e-06
Position 132: 4.419934199903012e-06
Position 376: 4.3827647386539065e-06
Position 3515: 4.227138307817131e-06
Position 3189: 3.753057382035947e-06
Position 1285: 3.7285651598248505e-06
Position 2729: 3.642300085682343e-06
Position 2667: 3.630783990636659e-06
Position 340: 3.177283878657812e-06
Position 1518: 3.165380202848627e-06
Position 2926: 2.6499526615761655e-06
Position 3376: 2.582551211302411e-06
Position 1902: 2.4203837870772696e-06
Position 7890: 2.3100497232755898e-06
Position 89: 2.269200149861257e-06
Position 83: 1.9680577682766625e-06
Position 385: 1.658137092237633e-06
Position 3482: 1.5538030734235653e-06
Position 1468: 1.405483829441645e-06
Position 1414: 1.3736599697295514e-06
Position 3522: 1.0428712691970517e-06
Position 2708: 9.758972984953802e-07
Position 2446: 9.597762221894491e-07
Position 7308: 6.969333153214236e-07
Position 7089: 6.802367663266029e-07
Position 3634: 3.6519139456682283e-07
Position 7206: 3.3987421439541803e-07
Position 3704: 2.190071636684392e-07
Position 6588: 1.9880730926570592e-07
Position 2675: 1.888687061010243e-07
Position 2693: 1.790691197040561e-07
Position 2700: 1.4624694110536372e-07
Position 6711: 1.3711684492616969e-07
Position 939: 6.496144322791706e-08
Position 693: 3.769252187875296e-08
Position 863: 3.331216382944664e-08
Position 3664: 2.1005914972491426e-08
Position 127: 1.011661930097604e-08
Position 397: 8.069286862214717e-09
Position 3754: 3.011612809398465e-09
Position 6075: 1.9602707217412646e-09
Position 460: 1.7362769290472886e-09
Position 472: 1.4089162150830673e-09
Position 677: 2.621322715985027e-10
Position 95: 8.973686624766923e-11
Position 158: 6.962614989885712e-11
Position 98: 4.3252926583289396e-11
Position 101: 2.7143616147772384e-11
Position 493: 2.3100022454882458e-11
Position 478: 2.7722831402110826e-13
