Gene = Sap130
Position 520: 7.589497055135126e-05
Position 5220: 6.754648956265901e-05
Position 4732: 6.216230912815524e-05
Position 6963: 6.083729518542029e-05
Position 5153: 5.642293512642192e-05
Position 5989: 5.565979158351113e-05
Position 6283: 5.2375767797027745e-05
Position 6001: 5.110741847906204e-05
Position 2526: 4.9329341655169706e-05
Position 791: 4.776658072015055e-05
Position 6976: 4.5909664842066204e-05
Position 456: 4.0793035837053005e-05
Position 2299: 4.0336278602050834e-05
Position 2146: 3.772892236162167e-05
Position 5589: 3.766208046258592e-05
Position 2117: 3.702897501266005e-05
Position 686: 3.198526397336387e-05
Position 5073: 3.1075435147857075e-05
Position 6697: 3.074941666793612e-05
Position 40: 2.9200555048819706e-05
Position 621: 2.826839466652234e-05
Position 2115: 2.8182016490583014e-05
Position 725: 2.4279430799597597e-05
Position 6574: 1.7712580979821122e-05
Position 1706: 1.7241014313960465e-05
Position 1794: 1.640571043465105e-05
Position 6422: 1.5581128008862162e-05
Position 6293: 1.5356846617616504e-05
Position 6489: 1.3913388329862621e-05
Position 5025: 1.3547257807942472e-05
Position 5133: 1.3074829092616444e-05
Position 5998: 1.1960434306587224e-05
Position 1898: 1.1940497970438714e-05
Position 2212: 1.1845161398479294e-05
Position 3179: 1.1292220018861367e-05
Position 1027: 1.1203909963180969e-05
Position 205: 1.0846864334269743e-05
Position 313: 1.0718400658006485e-05
Position 5420: 9.946241653417347e-06
Position 487: 9.877959096287973e-06
Position 514: 9.014266782268559e-06
Position 1544: 9.011242990855128e-06
Position 2044: 8.508196152763698e-06
Position 1329: 8.382266887683418e-06
Position 6973: 7.335497555446019e-06
Position 6323: 7.288263975415178e-06
Position 6233: 7.144803532590801e-06
Position 6834: 6.111502706967011e-06
Position 665: 5.556384964482686e-06
Position 6961: 5.400287760186136e-06
Position 211: 5.337626573179724e-06
Position 6203: 5.171940159525248e-06
Position 1661: 4.784676821467762e-06
Position 217: 4.493521586981944e-06
Position 230: 3.99648332796317e-06
Position 7045: 3.362653216561921e-06
Position 6347: 3.1197447533068313e-06
Position 409: 3.0877093865603873e-06
Position 6169: 2.644355601850899e-06
Position 7048: 2.4849623382327777e-06
Position 5: 2.4495594780727398e-06
Position 302: 2.0787305121258164e-06
Position 6462: 1.9451152328607646e-06
Position 6568: 1.9331974046381664e-06
Position 6865: 1.8425872342426605e-06
Position 199: 1.5994000479121966e-06
Position 883: 1.4161406742585947e-06
Position 924: 1.3380058006865113e-06
Position 749: 1.1780151817386952e-06
Position 903: 1.1628439308525743e-06
Position 657: 9.884895864145742e-07
Position 6432: 4.418721715735351e-07
Position 495: 4.28683427206719e-07
Position 573: 3.9325123526517694e-07
Position 2704: 2.9722383715509587e-07
Position 2100: 1.747684446284184e-07
Position 6380: 1.6840022571333864e-07
Position 872: 1.643870277745054e-07
Position 5463: 1.6203465483728497e-07
Position 5472: 1.497362233555755e-07
Position 643: 1.4852827064045656e-07
Position 1424: 1.258814181357141e-07
Position 640: 1.2023100756755727e-07
Position 440: 1.055277908357416e-07
Position 649: 7.489296626797972e-08
Position 2583: 3.093674548123171e-08
Position 376: 1.1794280841064533e-08
Position 1791: 4.756472721382473e-09
Position 524: 4.446748629200198e-09
Position 1809: 3.5428964991541524e-09
Position 1509: 2.87298188206632e-09
Position 1421: 1.7416140869299981e-09
Position 635: 1.598170945365946e-09
Position 615: 1.4431317737812624e-09
Position 6619: 9.375398732014637e-10
Position 1737: 4.1287503753286853e-10
Position 6626: 3.45441438266127e-11
Position 382: 2.6594028928811326e-11
Position 367: 2.5839512259199078e-11
Position 6290: 1.5155761781227047e-11
Position 512: 8.87863753054537e-12
Position 594: 1.9078455721386534e-13
Position 539: 4.0236238750200396e-17
Position 6188: 1.2111159228963937e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 6777: 0.9995118883040207
Position 6606: 0.9991876681272868
Position 6377: 0.9933502369698674
Position 1983: 0.9907951900674278
Position 4825: 0.9875985796587882
Position 6047: 0.9266384606423067
Position 5745: 0.9104985062469703
Position 4303: 0.6669961021308964
Position 1190: 0.28271151919585674
Position 5319: 0.2785152894079695
Position 4362: 0.2733579674617009
Position 1355: 0.23704012538543417
Position 1135: 0.22112759009557403
Position 2814: 0.20843508908221337
Position 886: 0.13152135860462477
Position 2836: 0.12466025504226882
Position 1076: 0.09480193848658029
Position 953: 0.08227813320180948
Position 5775: 0.06586904086707696
Position 1016: 0.06578977676231033
Position 3546: 0.06557804378075782
Position 337: 0.06151578046835219
Position 1785: 0.04885987413343274
Position 985: 0.029153680074586776
Position 950: 0.024273131143001465
Position 610: 0.02288829465590447
Position 5328: 0.01816596528702027
Position 2492: 0.018032364918375683
Position 5772: 0.01587011963523085
Position 2841: 0.01567832001104053
Position 2865: 0.015113435936074376
Position 663: 0.014484954132987534
Position 6104: 0.01442835496779212
Position 3357: 0.013485743645522137
Position 1791: 0.012090715278757802
Position 5374: 0.01151104437439374
Position 84: 0.011289730397127332
Position 143: 0.009439011746459638
Position 2862: 0.009339471321242873
Position 2293: 0.009208179713432291
Position 3825: 0.009062410218377394
Position 6994: 0.009023139641792889
Position 6056: 0.007854395783678568
Position 1328: 0.007497415396985832
Position 2362: 0.007350762311046257
Position 2006: 0.007324532716828415
Position 1673: 0.007259036552619917
Position 4063: 0.0068482344704596234
Position 7092: 0.0066149415205588235
Position 6072: 0.0060173127448005315
Position 824: 0.005436480648402184
Position 7096: 0.005114675609832568
Position 2459: 0.0050061310491927935
Position 1846: 0.004961795885475629
Position 3998: 0.004478542925562979
Position 4874: 0.004266956857039754
Position 4889: 0.004265115660544147
Position 3487: 0.004017312113890173
Position 4425: 0.0038120435750234136
Position 4611: 0.0037583253120453465
Position 4036: 0.003706588545863832
Position 6997: 0.0034282418072269396
Position 501: 0.0030191261035488605
Position 2314: 0.002981643438549235
Position 5498: 0.0028877697384225953
Position 3228: 0.002763699758022015
Position 853: 0.002698882312307321
Position 2335: 0.002560037269082175
Position 2382: 0.0025271032155468193
Position 5390: 0.0022875578614504153
Position 2704: 0.0022642585895824626
Position 6203: 0.002092684021720904
Position 1470: 0.0020135874916748574
Position 5807: 0.0018810919143610314
Position 2299: 0.0018290399327032547
Position 3886: 0.0016593785749660806
Position 965: 0.001501051216765647
Position 2742: 0.0014668089541464242
Position 4675: 0.0013964529797339626
Position 4837: 0.001376011850351599
Position 6398: 0.00137118724115022
Position 7053: 0.0012715538452586436
Position 5402: 0.0012667748900848305
Position 4998: 0.0012579056685659647
Position 2779: 0.0011855959856350321
Position 2305: 0.0011692087565176813
Position 2187: 0.0011212823820399753
Position 4387: 0.0010965991262228746
Position 5179: 0.0009792706276592629
Position 3054: 0.0009439618913265353
Position 2024: 0.0009346535464851365
Position 5963: 0.0009064472712258752
Position 6437: 0.0008968911152611268
Position 2927: 0.0008659130949308875
Position 3484: 0.0008645413817621559
Position 6144: 0.0007875321159415354
Position 6079: 0.0007439851859253443
Position 3323: 0.0007037095062611381
Position 697: 0.0006785038484045839
Position 1414: 0.0006719106849841799
Position 195: 0.0006644671374841284
Position 241: 0.0006170008731924284
Position 2324: 0.0005967057560865626
Position 6060: 0.000553958288907642
Position 1721: 0.0005430771786740576
Position 152: 0.0005387208478329424
Position 1444: 0.00045637421603087695
Position 725: 0.0004405859449667118
Position 180: 0.0003852000981052144
Position 4335: 0.0003179931613290948
Position 2279: 0.0002870168640124903
Position 5933: 0.00027525833114492573
Position 1552: 0.0002719918596901394
Position 4341: 0.00023898012108507176
Position 5567: 0.0002354952466493102
Position 3213: 0.00021337655269907998
Position 5608: 0.00020165922010594646
Position 768: 0.00019302126661130306
Position 4239: 0.00019094717869489036
Position 1539: 0.00018485408464749258
Position 7006: 0.00018233287441855338
Position 185: 0.0001648351717198698
Position 2974: 0.00016158219010172176
Position 2666: 0.00016084268981770785
Position 2884: 0.0001599678954204051
Position 2657: 0.00015555815925170628
Position 2465: 0.00014866088795681737
Position 1575: 0.00014727872539061957
Position 3068: 0.00014471312389351148
Position 5123: 0.00013296449057164554
Position 167: 0.000128111544858709
Position 157: 0.00012451815245002567
Position 5836: 0.00012352774797755805
Position 4916: 0.00011898436806274261
Position 6147: 0.00011876308728823097
Position 1361: 0.00011836253600031031
Position 3086: 0.00011832486103892611
Position 313: 0.0001071387368707732
Position 3382: 0.00010466463512509215
Position 354: 0.00010403205686505979
Position 6626: 9.887685037555503e-05
Position 3525: 9.875208114779583e-05
Position 5423: 9.544254145861457e-05
Position 6482: 9.267705938270879e-05
Position 7131: 8.954001330951316e-05
Position 2989: 8.037889953330698e-05
Position 1373: 7.814998572201203e-05
Position 6386: 7.243977200714262e-05
Position 248: 7.048501526792944e-05
Position 5104: 6.990787647075849e-05
Position 6233: 6.38849917652383e-05
Position 6794: 6.035111712715452e-05
Position 2134: 6.00275907658507e-05
Position 6442: 4.512008730465281e-05
Position 3310: 4.34507102111492e-05
Position 376: 4.295954815817397e-05
Position 2237: 4.069455370314034e-05
Position 7045: 3.677315839905412e-05
Position 6494: 3.6661015086957874e-05
Position 310: 3.389200657291655e-05
Position 6619: 3.2367349364770976e-05
Position 2622: 2.6705801984573243e-05
Position 2468: 2.6565640677031268e-05
Position 3100: 2.4376664403186536e-05
Position 3367: 2.3248373154063593e-05
Position 7014: 2.2160296072887416e-05
Position 2935: 2.1933631019488457e-05
Position 6635: 1.7224688525130874e-05
Position 3440: 1.6866489943539096e-05
Position 3379: 1.588220208647874e-05
Position 2620: 1.4028273422109134e-05
Position 2634: 1.3617579672060224e-05
Position 2651: 1.3524017622585865e-05
Position 6798: 1.0035634314201055e-05
Position 2138: 7.971164289489553e-06
Position 5717: 6.833839080244765e-06
Position 278: 6.776556896898958e-06
Position 7121: 5.720966444018909e-06
Position 6446: 5.6370959573472905e-06
Position 2078: 5.301198716355074e-06
Position 6899: 3.3863952862309274e-06
Position 7069: 2.890774146762855e-06
Position 281: 2.66295487038214e-06
Position 255: 2.161258697772766e-06
Position 6828: 2.035822338465429e-06
Position 107: 7.869326227624508e-07
Position 7061: 6.626903070212055e-07
Position 6822: 3.5483208807754577e-07
Position 6654: 1.8471237601944296e-07
Position 258: 1.666476895369252e-07
Position 380: 8.357125574437642e-08
Position 2150: 5.0476062647872944e-08
Position 264: 3.3171581564382794e-08
Position 6577: 2.9342825470753715e-08
Position 6666: 2.551299825297248e-08
Position 6675: 2.4255284136976132e-08
Position 393: 1.920893909726945e-08
Position 2639: 9.245857501028041e-09
Position 6834: 1.7616886286733264e-09
Position 367: 1.6637036493604302e-09
Position 63: 9.122314332041862e-10
Position 6843: 5.260862639950992e-10
Position 426: 1.2243028781417426e-10
Position 6912: 1.0119426981358897e-11
Position 50: 7.424480311217317e-12
Position 6909: 5.447379543671433e-12
Position 47: 1.1635417160913695e-12
Position 6921: 8.429133905072454e-13
Position 6858: 7.10077894688027e-13
Position 52: 7.71580462703115e-18
