Gene = sowah
Position 1124: 0.0015566014600964927
Position 1062: 0.0012578055313755435
Position 1463: 0.0011501558816865904
Position 510: 0.0010695324037352995
Position 700: 0.0009924062708060323
Position 33049: 0.0008420934871397725
Position 437: 0.0008255295870373852
Position 34454: 0.0007531826979984027
Position 38: 0.0006732400235094274
Position 6452: 0.000657285409633603
Position 32510: 0.0005690673570187279
Position 1475: 0.0005408643214368618
Position 188: 0.0005196214633667809
Position 244: 0.0004531619308463051
Position 25: 0.00044764476029023883
Position 34194: 0.000358638766490156
Position 32963: 0.00029898175543893594
Position 33600: 0.0002911227197146039
Position 34888: 0.0002340333027579843
Position 32: 0.00023212028776111148
Position 34257: 0.00021073489570229396
Position 1486: 0.00018687095539294299
Position 34522: 0.00018618764517998237
Position 17: 0.00014630946991549466
Position 34449: 0.00013420123016587299
Position 34475: 0.00012783649643513946
Position 8: 0.00011522350152398151
Position 87: 0.00010856265646882062
Position 141: 8.691829351870215e-05
Position 42: 7.608225219625376e-05
Position 1128: 6.424928108464162e-05
Position 33061: 5.9200153371520646e-05
Position 34696: 5.773378291007798e-05
Position 235: 5.220385989582964e-05
Position 34796: 4.923060350123147e-05
Position 34741: 3.157254415870114e-05
Position 2421: 2.8768649434055015e-05
Position 242: 1.6373137064872948e-05
Position 884: 1.3498153226250381e-05
Position 1333: 1.3339941370921341e-05
Position 1022: 1.3271041478343662e-05
Position 709: 9.243451921853188e-06
Position 1571: 9.15564963907328e-06
Position 275: 7.897813426853397e-06
Position 10: 6.5624293094047636e-06
Position 1186: 5.181778555874027e-06
Position 33067: 4.8663547336472565e-06
Position 1183: 4.569744389495878e-06
Position 45: 4.3341352508228335e-06
Position 248: 3.653345611146017e-06
Position 163: 2.989074431378083e-06
Position 1339: 2.6839012454054196e-06
Position 77: 2.6489946672815734e-06
Position 914: 2.6442925965080877e-06
Position 151: 1.6226244771574286e-06
Position 47: 1.086578924240304e-06
Position 1364: 1.037290971526008e-06
Position 34345: 7.881584936903708e-07
Position 223: 6.142745288631689e-07
Position 412: 6.104341078057343e-07
Position 34377: 4.3904869060669017e-07
Position 34101: 4.223294782989955e-07
Position 99: 3.8351297763523704e-07
Position 476: 3.266125847377826e-07
Position 69: 3.0675934199294583e-07
Position 32720: 2.0703010379253114e-07
Position 79: 9.565179804834465e-08
Position 464: 9.102558699910206e-08
Position 1068: 8.728920865084755e-08
Position 128: 6.435734752787461e-08
Position 770: 5.471970263256132e-08
Position 949: 4.815621056640803e-08
Position 1256: 4.5036664659255934e-08
Position 1108: 4.4349052224764076e-08
Position 32478: 2.9061349855790083e-08
Position 1166: 1.4631824329487525e-08
Position 1235: 9.190855107033546e-09
Position 121: 6.283266012437786e-09
Position 748: 5.514503305580079e-09
Position 307: 1.6272742666608704e-13
Position 371: 1.3341400316988072e-15
Position 382: 4.796941239432337e-16
Position 321: 1.0269836173422787e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 31164: 0.9996545365637363
Position 34053: 0.9949469590425036
Position 7502: 0.9935007023449959
Position 32395: 0.9711221027555484
Position 341: 0.9404783568167193
Position 33965: 0.7635123851678746
Position 31512: 0.5224492554610898
Position 20731: 0.3288474821096414
Position 32079: 0.3184900145869502
Position 33500: 0.20650843051355317
Position 21057: 0.18381831351317796
Position 33853: 0.04997740414588787
Position 31737: 0.036683838032636196
Position 4262: 0.03503822657687197
Position 34549: 0.0338491606136894
Position 31943: 0.03209614621355042
Position 33730: 0.027636089538946813
Position 3522: 0.025768165711896687
Position 1546: 0.0247963304953321
Position 32636: 0.0233445832921452
Position 33113: 0.021794612309406082
Position 20683: 0.020173879076753862
Position 31354: 0.017788096111929965
Position 1416: 0.015632171833460187
Position 1569: 0.013758263873185296
Position 32351: 0.012171819046608252
Position 3499: 0.01162975952485543
Position 223: 0.011570075169200158
Position 33710: 0.011006222170709887
Position 31449: 0.009047042162015462
Position 1296: 0.008519334843289515
Position 7031: 0.007088039425733185
Position 21089: 0.006450343217706227
Position 33744: 0.005724251270216726
Position 4640: 0.005649912198359128
Position 33881: 0.005301734620878581
Position 33405: 0.0046100606474449345
Position 14741: 0.003850055584892685
Position 7352: 0.0038056756122121656
Position 31694: 0.003367760683326726
Position 6616: 0.0031952207654277883
Position 1273: 0.003102034737847126
Position 4742: 0.002971905684913821
Position 10634: 0.002758884934067214
Position 3914: 0.0026887666773231854
Position 2657: 0.0026372307730904657
Position 32558: 0.0026049688973189006
Position 3284: 0.002543161780365152
Position 5553: 0.002427150636398613
Position 3972: 0.002416348289559245
Position 1183: 0.0023588021741542133
Position 2790: 0.0023130289271336155
Position 34856: 0.0022843360541145437
Position 1378: 0.0022271515977405317
Position 34944: 0.002100283406720085
Position 1202: 0.0019237996096360195
Position 1575: 0.0019127367523930356
Position 3212: 0.0019098549642872955
Position 2701: 0.001803629860685803
Position 1826: 0.0017651156470850121
Position 33522: 0.0017254922285523371
Position 1376: 0.0016874924614090384
Position 7355: 0.0016868881317818024
Position 1540: 0.0014917040298313066
Position 4073: 0.0013737651592006914
Position 1626: 0.0012528924105765422
Position 2196: 0.0010259186112167172
Position 10349: 0.0008973729427205336
Position 31532: 0.0008613670382341008
Position 33164: 0.0008334424977454183
Position 4349: 0.0007995154971418369
Position 87: 0.0007818972296123783
Position 14367: 0.0007044554291769516
Position 31713: 0.0006905639915235422
Position 2495: 0.0006884145889967592
Position 34748: 0.0005367876614960225
Position 34573: 0.0005222773447930873
Position 99: 0.0004703259836998102
Position 596: 0.0004588202510711408
Position 3737: 0.00045821722843338464
Position 4224: 0.00045762963125939483
Position 32745: 0.00037229001988502115
Position 10054: 0.00035771174009026374
Position 77: 0.0003450313277495508
Position 34888: 0.00033801258421019314
Position 34576: 0.0003185788158277346
Position 3696: 0.00028133276538838724
Position 3949: 0.00023401731995274184
Position 2066: 0.00023259161918668924
Position 34999: 0.00023080215623710537
Position 1638: 0.0002274255777937588
Position 2679: 0.00021168832276790322
Position 34598: 0.00020254702027472978
Position 872: 0.000201306200835903
Position 14142: 0.00018770772383972415
Position 34839: 0.00017539586995188983
Position 394: 0.0001651658237119433
Position 460: 0.00015749538244120732
Position 1093: 0.00015138882284526845
Position 887: 0.00014336698955159943
Position 9495: 9.966272987069196e-05
Position 34062: 9.742677325214692e-05
Position 34753: 7.571950038081004e-05
Position 8706: 6.351813446656001e-05
Position 10199: 6.323312387510747e-05
Position 34345: 5.763644049305973e-05
Position 34241: 4.452512635197699e-05
Position 7083: 3.905789616401599e-05
Position 6987: 3.214649618728186e-05
Position 616: 2.3008945556609726e-05
Position 32585: 2.2051424457396866e-05
Position 34357: 2.1554234331522215e-05
Position 850: 8.984783920857363e-06
Position 667: 8.907532843414085e-06
Position 834: 8.507151556292886e-06
Position 817: 8.465754674717578e-06
Position 364: 8.412363739009975e-06
Position 983: 7.74360165817211e-06
Position 288: 2.7310364067401945e-06
Position 430: 2.4738480766570602e-06
Position 118: 2.4729085550741402e-06
Position 622: 1.6208986277947537e-06
Position 613: 1.278153998481703e-06
Position 784: 1.2539529750721754e-06
Position 553: 1.1835534943221104e-06
Position 6971: 9.095939634548238e-07
Position 109: 7.537834169166477e-07
Position 912: 6.918495107698534e-07
Position 549: 6.545345879903209e-07
Position 412: 4.1609679554129947e-07
Position 400: 3.9090107281370385e-07
Position 787: 3.7328553329646616e-07
Position 680: 3.243401597530263e-07
Position 202: 3.228955534070294e-07
Position 169: 2.3531134815073523e-07
Position 193: 2.174483788113474e-07
Position 409: 1.9301722266404598e-07
Position 91: 1.7135204367383976e-07
Position 121: 1.0070974020100484e-07
Position 136: 6.803937312189247e-08
Position 730: 5.454932339526765e-08
Position 736: 4.895500399986258e-08
Position 856: 4.301659922388091e-08
Position 637: 4.0873513560570236e-08
Position 510: 3.874108174717742e-08
Position 346: 1.363644651525534e-08
Position 355: 1.1282564805649985e-08
Position 163: 9.73311395104158e-09
Position 956: 3.2039412198738066e-09
Position 6669: 2.4124159624294923e-09
Position 634: 1.565785779336103e-09
Position 231: 1.4434726556749452e-09
Position 959: 1.3903226543654678e-09
Position 727: 5.468589296953581e-10
Position 733: 4.4752868761397277e-10
Position 922: 3.049244069273033e-11
Position 235: 6.911037047521186e-14
Position 8415: 4.365171383282567e-19
Position 8256: 2.6220871339727737e-19
Position 8086: 1.5975456152373611e-19
Position 7717: 9.022672494225997e-20
Position 7783: 8.650630681811911e-20
Position 7694: 6.372734890462737e-20
Position 5482: 1.7944256806079043e-24
