Gene = lok
Position 129: 1.5123485945899921e-05
Position 2350: 1.4456909043026443e-05
Position 325: 1.4102448102652526e-05
Position 2885: 1.342425561073325e-05
Position 433: 1.2082121906358464e-05
Position 665: 1.1066772143697985e-05
Position 441: 8.343383508982434e-06
Position 359: 8.014231020489548e-06
Position 691: 6.663367412609223e-06
Position 145: 6.508372150944965e-06
Position 2672: 6.466964025488068e-06
Position 379: 6.46123039020468e-06
Position 160: 6.02173906578929e-06
Position 2153: 4.5762623834256495e-06
Position 2576: 4.057612271726319e-06
Position 2114: 3.4705147721485076e-06
Position 100: 2.7330630111299724e-06
Position 680: 2.5519251549117688e-06
Position 2733: 1.990954560052024e-06
Position 2565: 1.9196337730271417e-06
Position 2705: 1.1617253931909711e-06
Position 2559: 1.0290766531556359e-06
Position 628: 8.874154240609002e-07
Position 2392: 8.47399521332299e-07
Position 1143: 8.508826293917937e-08
Position 2050: 3.243153749296473e-08
Position 2027: 2.809464427153608e-08
Position 154: 1.3717358818611842e-08
Position 2203: 1.1425178790372775e-08
Position 2069: 4.280292648148681e-09
Position 2727: 2.230893101460955e-09
Position 2717: 2.0414121130146308e-09
Position 2761: 1.881581721201871e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2249: 0.999655441490337
Position 1122: 0.989334018260816
Position 1955: 0.988607943373883
Position 725: 0.9492730605567345
Position 1311: 0.29389167766275154
Position 359: 0.20234784272639078
Position 1325: 0.058066395323534824
Position 387: 0.046605550686325256
Position 883: 0.04075496602689611
Position 1516: 0.03835994855243132
Position 365: 0.028616643273569838
Position 2806: 0.016928645461251262
Position 2938: 0.00821267265661605
Position 1096: 0.006596265451921553
Position 186: 0.004294562611973056
Position 939: 0.003710997185736531
Position 1504: 0.003008398325504547
Position 752: 0.003001734110238715
Position 1333: 0.0028732495942737626
Position 1941: 0.0024336136689776704
Position 1394: 0.0022854993459371763
Position 948: 0.0022320329816499463
Position 407: 0.001960552245539805
Position 256: 0.0014482799820709897
Position 2433: 0.001323735924857829
Position 2911: 0.0012686799333707303
Position 887: 0.0012087844015943618
Position 265: 0.0011959630275464404
Position 1475: 0.0011685960875287876
Position 1478: 0.0010068982711913552
Position 872: 0.0008913232863039769
Position 517: 0.0008720027359254085
Position 1978: 0.000788951276606527
Position 325: 0.0005510411445615615
Position 1454: 0.0004974895762525326
Position 2113: 0.0004589760161202687
Position 935: 0.0004305671497422005
Position 1897: 0.00040377516419122126
Position 2727: 0.00033647356579495034
Position 2875: 0.000309705833198843
Position 1669: 0.00027960255937116473
Position 1556: 0.0002589905474541017
Position 190: 0.00022421533122158184
Position 230: 0.0001708690800436883
Position 145: 0.00015972969422516
Position 284: 0.00014079655883654266
Position 1057: 0.0001233549515329346
Position 490: 0.0001163842768864941
Position 1175: 0.00011176096993031205
Position 273: 0.00010868702115453847
Position 909: 0.00010157850279198171
Position 1826: 9.194525016693526e-05
Position 1631: 8.900860133813289e-05
Position 1547: 8.313674418057685e-05
Position 227: 8.239893921742087e-05
Position 404: 8.233258359721428e-05
Position 481: 8.137811472250322e-05
Position 844: 6.694680915234743e-05
Position 1796: 5.608759068957335e-05
Position 1830: 5.089828667576467e-05
Position 204: 4.878816907811232e-05
Position 1364: 4.4454709333969476e-05
Position 1054: 4.2555985784238745e-05
Position 958: 3.8920696768684165e-05
Position 963: 3.414334777455731e-05
Position 1451: 3.374429980847642e-05
Position 997: 3.225781168661698e-05
Position 976: 2.524987249552019e-05
Position 2898: 2.523328217475193e-05
Position 2138: 2.38637184008288e-05
Position 2062: 1.9947970470227526e-05
Position 1999: 1.736656160621313e-05
Position 473: 7.231341257929826e-06
Position 2358: 7.208018841828613e-06
Position 827: 7.155381723953343e-06
Position 2747: 7.0044032492682575e-06
Position 2630: 6.882003439088628e-06
Position 2885: 5.2999098723395705e-06
Position 917: 4.452478559624511e-06
Position 1800: 4.158154532290341e-06
Position 2438: 2.6522819349917815e-06
Position 1191: 2.2323956932401283e-06
Position 1010: 2.1103633400601636e-06
Position 240: 1.1203591911790244e-06
Position 1250: 3.58957744675852e-07
Position 441: 2.4048720497279074e-07
Position 1373: 2.396263601883157e-07
Position 1231: 2.1502844441581073e-07
Position 1158: 1.9350847144990266e-07
Position 496: 1.2344647786296001e-07
Position 2469: 1.051082694324096e-07
Position 333: 1.0166812497989088e-07
Position 2466: 7.914152568792226e-08
Position 1277: 3.321723121989756e-08
Position 2690: 2.4885149222414363e-08
Position 2255: 2.0983172451827635e-08
Position 2346: 9.94148039291784e-09
Position 742: 5.642267598714465e-09
Position 242: 1.9955707215428617e-09
Position 960: 2.965255599072582e-11
