Gene = CdGAPr
Position 11138: 9.265410242591398e-05
Position 11846: 8.92797511047847e-05
Position 281: 6.90797172721866e-05
Position 751: 6.721004579080477e-05
Position 11392: 6.584266615340236e-05
Position 630: 6.051027236300127e-05
Position 1044: 5.2488425733743814e-05
Position 44: 5.018577919949311e-05
Position 14380: 4.142175400771232e-05
Position 12784: 3.8375983778041165e-05
Position 77: 3.164331099641432e-05
Position 11510: 2.59321201070926e-05
Position 639: 2.3554619441373702e-05
Position 643: 2.232245999851115e-05
Position 1030: 2.149517874069613e-05
Position 727: 1.9547595591631326e-05
Position 11744: 1.6060012004794645e-05
Position 181: 1.5827720164003192e-05
Position 12763: 1.5643431219061827e-05
Position 287: 1.4071613258548254e-05
Position 179: 1.1922562091885893e-05
Position 428: 1.0450737270364327e-05
Position 19: 1.0437731451846632e-05
Position 198: 8.195980411776232e-06
Position 220: 7.991997604164736e-06
Position 502: 7.937269729485235e-06
Position 450: 7.811558151938344e-06
Position 208: 6.145264136353824e-06
Position 414: 5.8700590318722416e-06
Position 16: 5.86322508919231e-06
Position 11101: 5.698159509708724e-06
Position 292: 5.256786053664612e-06
Position 13263: 4.854920603130015e-06
Position 733: 4.434787471051042e-06
Position 1050: 4.04880445897454e-06
Position 10762: 3.947902297822184e-06
Position 394: 3.934234694439079e-06
Position 847: 3.6989982330500824e-06
Position 9163: 3.517327572441652e-06
Position 12605: 2.996337846647467e-06
Position 51: 2.4508030747854675e-06
Position 861: 2.359018689138807e-06
Position 11034: 1.7869104516421773e-06
Position 12672: 1.6138430043399247e-06
Position 466: 1.4011131582946816e-06
Position 13474: 1.3112523340980059e-06
Position 11023: 1.2665446272196397e-06
Position 387: 9.375964303755445e-07
Position 157: 8.46089269840305e-07
Position 11439: 8.227285679204088e-07
Position 493: 8.161278147263184e-07
Position 11399: 5.101798197962744e-07
Position 12666: 4.363972968587996e-07
Position 12770: 3.721307994757677e-07
Position 11493: 3.5584096395023686e-07
Position 13219: 3.52918196667343e-07
Position 12669: 1.9096207852926113e-07
Position 11299: 1.317214839382232e-07
Position 12827: 1.2333058632768487e-07
Position 11177: 6.287477180075646e-08
Position 11237: 5.971247201108381e-08
Position 206: 5.388118994076065e-08
Position 226: 5.297173775451723e-08
Position 14586: 4.981182064304182e-08
Position 12650: 3.250478281153933e-08
Position 11218: 2.5596932177248767e-08
Position 11354: 2.4450315377317813e-08
Position 12622: 4.9180445649610916e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9056: 0.9977680551329253
Position 12935: 0.9975929882856401
Position 9516: 0.971183267416742
Position 10856: 0.9567413123214371
Position 14861: 0.9125671721217251
Position 10702: 0.872130348986916
Position 12551: 0.5680855491919192
Position 12548: 0.43029954270629883
Position 11510: 0.10310675303955226
Position 9729: 0.09967173562500188
Position 12062: 0.09211430848207444
Position 12356: 0.09123209296530169
Position 829: 0.08006802657745948
Position 12789: 0.07165336138085991
Position 4193: 0.06131174879325215
Position 12240: 0.05700566678400125
Position 11790: 0.04885451291854678
Position 16104: 0.04333068539998248
Position 10507: 0.04307421239229583
Position 12097: 0.03915795402693928
Position 12792: 0.03112585065410275
Position 4236: 0.029840587565518502
Position 11541: 0.02883508814733874
Position 14867: 0.026398954057000875
Position 11729: 0.024823849278933743
Position 12328: 0.020882490166833936
Position 14204: 0.01712351928793883
Position 11595: 0.01702816924330988
Position 12372: 0.016273993401665812
Position 6374: 0.014797386638666359
Position 9537: 0.013949414633913334
Position 7829: 0.013662169058367651
Position 13435: 0.012396413135496233
Position 10442: 0.011446872201742966
Position 16128: 0.010640620807654695
Position 5370: 0.009722407453634275
Position 674: 0.009261813406979132
Position 14280: 0.008825556030267448
Position 12243: 0.008670990898702359
Position 13771: 0.0067675782362959305
Position 5429: 0.006328146758757184
Position 14099: 0.005969190260397238
Position 10261: 0.005331028937719542
Position 14707: 0.004980839805406711
Position 6605: 0.003711830745407277
Position 11554: 0.003438602709414046
Position 9963: 0.00323125179106989
Position 654: 0.002578160238476359
Position 13445: 0.00257344626393538
Position 14471: 0.0025599942314767548
Position 11890: 0.0025516528650546986
Position 12195: 0.0025278187358329044
Position 16153: 0.002466252528449344
Position 10065: 0.0024288634599320524
Position 16542: 0.002322809850299209
Position 835: 0.0022440736257330427
Position 14418: 0.00223357143833569
Position 14201: 0.0021978634919832003
Position 6452: 0.002184454140293936
Position 10548: 0.0021616260339743032
Position 1106: 0.0020235181218404906
Position 322: 0.001968629164996604
Position 11615: 0.0019189852492810864
Position 12033: 0.001881328167369494
Position 13291: 0.0018454315808910712
Position 13178: 0.0017330656977961065
Position 12036: 0.0013762434292795469
Position 4046: 0.001298864324126692
Position 9597: 0.0012087468511161798
Position 5117: 0.0011440883557742357
Position 11909: 0.001121528605630422
Position 6434: 0.001045634888794572
Position 10299: 0.001026137481048016
Position 15252: 0.0008077793171243639
Position 10270: 0.0007908120314769351
Position 285: 0.0006957273340780661
Position 15076: 0.0006786790308334456
Position 15249: 0.000666076772670389
Position 14765: 0.0006154851642284362
Position 13016: 0.0006072573050492858
Position 9671: 0.0005947949077913533
Position 13710: 0.0005899171942169097
Position 13742: 0.0005541265197509452
Position 9683: 0.0005386204239118333
Position 14180: 0.0004924173557315094
Position 13913: 0.0004508210435496042
Position 14225: 0.0004506371421014399
Position 14940: 0.00045055151122260054
Position 5347: 0.0004444665516685839
Position 479: 0.0004365448219886639
Position 5826: 0.000431145963974848
Position 11514: 0.00041327526632991
Position 12795: 0.00040648574992325505
Position 422: 0.0003476899618719458
Position 6171: 0.0003458803916507128
Position 12023: 0.0003276321408098105
Position 540: 0.00027865538388474153
Position 15056: 0.00025527594864149225
Position 9915: 0.0002452515661475375
Position 11640: 0.00023681389527230556
Position 11866: 0.00022473387617453222
Position 402: 0.00017777589008282504
Position 1112: 0.00015165321506241508
Position 10719: 0.0001329004577631848
Position 11520: 0.00012938092504260497
Position 10714: 0.00012534234752993855
Position 10236: 0.00010646803914451906
Position 10130: 0.00010493312384670146
Position 11193: 0.00010451897042181438
Position 12698: 9.434082701460645e-05
Position 12650: 8.523807265606357e-05
Position 10890: 6.972139472705228e-05
Position 15094: 5.0790546036593246e-05
Position 13184: 4.67580670143454e-05
Position 12894: 3.576258344962274e-05
Position 12827: 3.406686621631301e-05
Position 11348: 3.012489996533543e-05
Position 12962: 2.654889199005726e-05
Position 9569: 1.81636350903972e-05
Position 12985: 1.712145096697648e-05
Position 9541: 1.4938266645570017e-05
Position 11357: 1.4876594843044943e-05
Position 11336: 1.4776051125882215e-05
Position 11096: 1.1150625327445075e-05
Position 11177: 6.94764234607487e-06
Position 11019: 5.283756175710699e-06
Position 972: 5.251519821638643e-06
Position 609: 5.2407905644422934e-06
Position 1133: 4.788982055709796e-06
Position 11392: 4.218935011197986e-06
Position 234: 4.141252139762969e-06
Position 13135: 3.862400497042076e-06
Position 1013: 3.7250477750667137e-06
Position 11322: 2.353003197800688e-06
Position 11185: 1.1661519025374695e-06
Position 13341: 1.1031172287174728e-06
Position 13460: 1.0867917202618523e-06
Position 10929: 4.5653433075855365e-12
