Gene = ebd2
Position 3567: 0.018253199931956603
Position 4085: 0.012602203456610882
Position 728: 0.012076688647813742
Position 1885: 0.011200342322923138
Position 1095: 0.010509298118640474
Position 1245: 0.009014350586271588
Position 332: 0.006904133542557078
Position 3843: 0.006605407792438232
Position 4478: 0.005771696354799743
Position 3683: 0.005389780945948763
Position 2978: 0.005278471811197276
Position 4037: 0.0030760021969341213
Position 3814: 0.002905126623196633
Position 4023: 0.0026490900852941426
Position 1675: 0.0018940398125900596
Position 4064: 0.0018273873235412263
Position 3629: 0.00179481319048301
Position 3178: 0.0016361767810320683
Position 556: 0.001567498910874238
Position 732: 0.0015446184414361405
Position 1071: 0.0014006860310084269
Position 3941: 0.0013889522195022661
Position 697: 0.0012346233222377727
Position 2391: 0.0011965377920683438
Position 405: 0.001071381930945156
Position 3904: 0.0010187321213283005
Position 636: 0.00101094299064381
Position 4270: 0.000742139711321457
Position 275: 0.000721901256747288
Position 2285: 0.0007001967398194617
Position 693: 0.0006850855953590446
Position 1034: 0.0006599517164413904
Position 3545: 0.0005973554413962962
Position 514: 0.0005971235753002464
Position 680: 0.0005479373242217502
Position 2655: 0.0004226068926103953
Position 3512: 0.0004034818762453597
Position 2343: 0.00040270173901270037
Position 702: 0.0003768834411008393
Position 3823: 0.0003369130072729369
Position 3260: 0.0002631501837993631
Position 2096: 0.00024733618635605187
Position 3662: 0.00023045545268726733
Position 3613: 0.00022769254574220828
Position 2205: 0.00020355390988358588
Position 4299: 0.00019611235642016974
Position 661: 0.00019509295968477876
Position 3719: 0.00017835746345650687
Position 1590: 0.00017808559908347253
Position 1748: 0.00016052543538259278
Position 246: 0.00014530439504296009
Position 95: 0.00014473063496646426
Position 2070: 0.00014234955709848226
Position 4491: 0.00011268064450200622
Position 338: 0.00010679443580187791
Position 1934: 9.503280643124418e-05
Position 1998: 8.863436748176173e-05
Position 385: 8.394567640081769e-05
Position 1704: 7.783761606062407e-05
Position 1891: 7.465758864836528e-05
Position 1924: 7.109369434665066e-05
Position 1992: 6.732099109532098e-05
Position 1633: 5.854329075491105e-05
Position 79: 5.007888971267281e-05
Position 3050: 4.25596145346965e-05
Position 111: 3.746283520610419e-05
Position 1320: 3.126270862682029e-05
Position 1017: 2.442802280047729e-05
Position 797: 2.0924438397751967e-05
Position 818: 1.7674856405331115e-05
Position 531: 1.552959665196133e-05
Position 812: 1.0041808612574869e-05
Position 3307: 7.806088617133923e-06
Position 259: 4.749975922379695e-06
Position 568: 2.2874714800659974e-06
Position 452: 1.4795130127429626e-06
Position 117: 4.19346604369e-07
Position 164: 2.4648010932470626e-07
Position 1159: 1.8579726900257617e-07
Position 957: 1.8314624619282494e-07
Position 1543: 1.5158889509073185e-07
Position 1630: 1.4743435491930355e-07
Position 471: 7.488941465485558e-08
Position 138: 3.0115676762015694e-08
Position 217: 2.3295456109888517e-08
Position 182: 1.713698355075629e-08
Position 3301: 8.616753353472678e-09
Position 189: 5.687243229036853e-09
Position 149: 4.051013900689561e-09
Position 199: 2.1030720717929985e-09
Position 475: 2.0136957044859176e-09
Position 208: 8.108371596319584e-10
Position 174: 1.6434915574713224e-10
Position 186: 6.883821045720411e-11
Position 251: 1.7171025210628333e-16
