Gene = ndl
Position 3347: 0.0003263699925580834
Position 8055: 0.0002969688285346678
Position 7098: 0.0002864310568474708
Position 3616: 0.0002702343690960954
Position 4761: 0.0002674774823716789
Position 4577: 0.0002543986424676602
Position 3790: 0.00025011957325574537
Position 56: 0.00020358263467044888
Position 4409: 0.00018981465080681795
Position 418: 0.00017926396971094848
Position 615: 0.0001770080434020412
Position 7977: 0.00017523758132536538
Position 840: 0.00016868753771288503
Position 3340: 0.00016583564435792108
Position 663: 0.00013860498604141124
Position 7727: 0.00013591446081267646
Position 837: 0.00013450503577881826
Position 1147: 0.00013197346424186873
Position 3264: 0.00012635904626382655
Position 1328: 0.0001131411459747554
Position 525: 0.00010904250332190068
Position 6397: 0.00010418665601168827
Position 7740: 0.0001028363368643479
Position 3683: 0.00010006215255049839
Position 98: 9.69271294781331e-05
Position 8643: 9.173452225249312e-05
Position 114: 9.015366993381758e-05
Position 9152: 8.92614569539496e-05
Position 3815: 8.682127636001347e-05
Position 4303: 8.389475162357025e-05
Position 478: 8.377496715182677e-05
Position 6702: 8.290396055214416e-05
Position 4667: 7.558452489888425e-05
Position 3012: 7.417284732354985e-05
Position 9173: 6.995589637321738e-05
Position 19: 6.794796594682961e-05
Position 7875: 6.494702208085436e-05
Position 1108: 6.210705507668119e-05
Position 425: 6.195583997687217e-05
Position 291: 5.681451698462993e-05
Position 293: 5.582257643945575e-05
Position 5374: 5.57990038386957e-05
Position 8605: 5.375822383827701e-05
Position 556: 5.100625003489439e-05
Position 8449: 4.965981487948207e-05
Position 3996: 4.957587756721858e-05
Position 1252: 4.369968525264192e-05
Position 8393: 4.051050244173767e-05
Position 2596: 3.7869579885516896e-05
Position 322: 3.585999206644151e-05
Position 376: 3.573456579634029e-05
Position 1568: 3.4868280913729634e-05
Position 9353: 3.428917889985921e-05
Position 1563: 3.2283270149234684e-05
Position 8406: 3.131814076990631e-05
Position 9310: 2.936418627328964e-05
Position 4706: 2.881599922908236e-05
Position 4888: 2.7940696130968072e-05
Position 88: 2.5518967511779337e-05
Position 4379: 2.500698458143965e-05
Position 209: 2.3753816429185492e-05
Position 950: 2.3609731068126982e-05
Position 7979: 2.2982353586010966e-05
Position 211: 2.2052719159834533e-05
Position 1134: 2.1881326311569026e-05
Position 6498: 1.882037833530394e-05
Position 6509: 1.8448951521553888e-05
Position 7547: 1.8378169784514203e-05
Position 1102: 1.6772804079761543e-05
Position 380: 1.6729747603670968e-05
Position 822: 1.6210512814059008e-05
Position 3325: 1.4172542265209414e-05
Position 2942: 1.237553912765264e-05
Position 8630: 1.1275957211217433e-05
Position 6809: 1.0753576407236118e-05
Position 8359: 6.933131768577469e-06
Position 8239: 6.9100051507259955e-06
Position 328: 6.222785663104424e-06
Position 7603: 5.939091951161975e-06
Position 881: 5.494558213445285e-06
Position 22: 5.211189179198849e-06
Position 861: 5.129976039806101e-06
Position 8154: 3.907135369192421e-06
Position 9124: 3.88762165446334e-06
Position 192: 3.878680757664707e-06
Position 8026: 3.7778349502413493e-06
Position 1970: 2.2818958679026564e-06
Position 43: 2.051379091960378e-06
Position 565: 1.8533394455555555e-06
Position 539: 1.832358698337936e-06
Position 8593: 1.7113670193754913e-06
Position 4798: 1.3931848675355428e-06
Position 220: 1.3036950630137625e-06
Position 6872: 1.2575675070068927e-06
Position 795: 1.1719739212563557e-06
Position 2108: 1.1633797903773681e-06
Position 6775: 1.0365503008732068e-06
Position 6705: 1.000177059202649e-06
Position 3295: 9.447987559403383e-07
Position 3989: 5.922018200119339e-07
Position 804: 5.493665491352375e-07
Position 2326: 5.473481550961316e-07
Position 4313: 5.447477369993532e-07
Position 1631: 5.214302014456044e-07
Position 131: 4.6247462568276126e-07
Position 982: 4.2072050251685415e-07
Position 1240: 3.7044267170249845e-07
Position 1749: 3.5549159456621667e-07
Position 1195: 3.397805906686058e-07
Position 2201: 3.148611364108505e-07
Position 6564: 2.9398004204108807e-07
Position 806: 2.448022216810727e-07
Position 1260: 2.354024295474432e-07
Position 1842: 2.3535070723798407e-07
Position 1309: 2.3400767539723728e-07
Position 1820: 2.1638886629909978e-07
Position 7143: 1.8881430534758164e-07
Position 8734: 1.4804625307460697e-07
Position 4345: 1.3930113985024745e-07
Position 8724: 1.3542328773617554e-07
Position 999: 1.1124584890019764e-07
Position 745: 9.892940964286652e-08
Position 4855: 5.379538318029558e-08
Position 869: 4.679211020971166e-08
Position 777: 3.9515679594313635e-08
Position 914: 2.4543787448538293e-08
Position 749: 1.9988074967925894e-08
Position 8598: 1.6994012897179958e-08
Position 8603: 1.6912655118773746e-08
Position 8338: 5.843818974871367e-09
Position 7328: 9.105643430947071e-11
Position 7248: 8.98951671686582e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7650: 0.9987037897892797
Position 6195: 0.9981259666688059
Position 2781: 0.9971390750174539
Position 8530: 0.9891431081944699
Position 6600: 0.9811504461325465
Position 8700: 0.9745035599100371
Position 908: 0.9561111206831109
Position 4459: 0.940363794939556
Position 708: 0.8813909983658942
Position 8175: 0.8453156386341374
Position 8899: 0.8141885653836075
Position 6420: 0.8011138549233507
Position 3912: 0.7764569996435046
Position 2552: 0.7052317284735466
Position 5868: 0.5318472763207898
Position 4892: 0.24898539085447552
Position 4854: 0.16861940658051267
Position 5766: 0.07629944966566445
Position 9047: 0.062263409014481234
Position 8255: 0.0588921694142823
Position 7060: 0.05198077548100617
Position 9396: 0.05016676670787444
Position 5352: 0.046476505923545595
Position 4908: 0.04272496074254933
Position 5072: 0.041101844266531094
Position 1655: 0.04021593454005238
Position 4911: 0.03788316758385738
Position 4467: 0.031876751763310576
Position 2523: 0.03177428272899289
Position 3713: 0.030584756108707294
Position 5463: 0.02251773729610773
Position 9043: 0.01829186448535262
Position 4871: 0.018250043227216798
Position 5805: 0.01823454938796111
Position 2063: 0.01748972227387659
Position 5532: 0.017343753035536483
Position 6005: 0.017294384176164208
Position 347: 0.015478559023772006
Position 3757: 0.015145644989663528
Position 8205: 0.013918020895720312
Position 3086: 0.013507451636589049
Position 4947: 0.01330520706314234
Position 7259: 0.012620957870514779
Position 8006: 0.012010909081574607
Position 7891: 0.011760434165397302
Position 3146: 0.011727057528447484
Position 9393: 0.011683992117424734
Position 5292: 0.011488030347803596
Position 4654: 0.011077008916383517
Position 4134: 0.010847727599512793
Position 8711: 0.009952682024820312
Position 1927: 0.009317810210269346
Position 7968: 0.00905365883300284
Position 6964: 0.0085147121195772
Position 1282: 0.0077674532523165744
Position 4539: 0.007156611746879637
Position 6821: 0.007079904346377499
Position 2636: 0.006239513608175769
Position 6481: 0.005491984743450269
Position 5550: 0.00533992276048386
Position 2311: 0.00502264081868123
Position 6478: 0.004814988558863743
Position 7456: 0.00466146647171722
Position 2406: 0.004529219352716098
Position 5409: 0.004330214408783708
Position 922: 0.004128577457890901
Position 393: 0.004088215768738755
Position 4171: 0.0038480959349498764
Position 6647: 0.003740577328489671
Position 4558: 0.003737750951378172
Position 914: 0.003725843154521987
Position 5002: 0.003630967171134558
Position 5483: 0.0035244271024481655
Position 2657: 0.003350936073324362
Position 2466: 0.003135173956368085
Position 6679: 0.0030665601124855784
Position 8913: 0.002874364631448733
Position 8549: 0.0027825168557041773
Position 7097: 0.0026233441811458233
Position 668: 0.0023964896872563195
Position 4168: 0.002222594784644759
Position 5222: 0.00205029926969058
Position 3515: 0.0019333756146928725
Position 3413: 0.0019010549964887948
Position 3143: 0.001883657525450961
Position 942: 0.0018357142911263255
Position 7302: 0.0018255661657798562
Position 6644: 0.0018144246039210876
Position 4206: 0.0018073362173568086
Position 8110: 0.001545955986093433
Position 3937: 0.001461548962657788
Position 964: 0.0014558983613270295
Position 7975: 0.0013958292484349038
Position 8154: 0.0013178477295449412
Position 1820: 0.001289484830858974
Position 5016: 0.0012423461593169354
Position 1395: 0.0012085906535591357
Position 7947: 0.001185162225365003
Position 8055: 0.0011392749930632118
Position 7154: 0.001090436790872724
Position 2201: 0.0010160412555172966
Position 8744: 0.0010097245398916661
Position 615: 0.0010053860958269558
Position 6926: 0.0009279974613977002
Position 628: 0.0009079416931587732
Position 1059: 0.000906500994821218
Position 9375: 0.0009059840726090722
Position 4693: 0.0008821982580524118
Position 8135: 0.0008589776003525713
Position 5357: 0.0008149008804302553
Position 3123: 0.0007852163429494567
Position 8942: 0.0007617107183310522
Position 9233: 0.0007236613414257239
Position 6995: 0.0007111805853853517
Position 919: 0.0007095399796808512
Position 9283: 0.0007001289344450777
Position 2487: 0.0006771062181514485
Position 3464: 0.0006716941434721035
Position 6802: 0.0006453484652737076
Position 9074: 0.0006280091370413817
Position 9184: 0.0006020363495411297
Position 2215: 0.0005694755012203225
Position 5264: 0.0005190947210195937
Position 3597: 0.0004961953421599716
Position 397: 0.0004716332162049343
Position 2255: 0.00046536856698918186
Position 1530: 0.0004213256962729311
Position 724: 0.00040491363350849476
Position 4511: 0.00038403029601853677
Position 1842: 0.0003546779044080555
Position 2418: 0.00033524678607248893
Position 5156: 0.00032859762571990956
Position 4358: 0.00032808584626528277
Position 1901: 0.0003265145826253334
Position 6969: 0.0003259839200514152
Position 5175: 0.00032341261215671716
Position 1054: 0.0003151259152227295
Position 7400: 0.00031447597060923284
Position 9241: 0.00030595369519319633
Position 9052: 0.0002863896737781231
Position 452: 0.0002633469066678102
Position 3433: 0.0002561344161745375
Position 3004: 0.0002453547998731859
Position 6234: 0.0002286232830772932
Position 1524: 0.0001971968850508512
Position 8065: 0.0001914449775277921
Position 478: 0.00018650422184246474
Position 1068: 0.00016999111296413098
Position 1324: 0.00016244304322873883
Position 8532: 0.00015525232903521548
Position 2198: 0.00014006337718085017
Position 3374: 0.0001260216362585502
Position 7712: 0.00012390538525494513
Position 425: 0.00010889387405256626
Position 1447: 0.00010318449328221982
Position 3239: 9.900392176366571e-05
Position 1074: 9.707867301766496e-05
Position 8746: 9.546741167827163e-05
Position 710: 8.628568950218464e-05
Position 6939: 8.200361033454056e-05
Position 1973: 7.703326172921148e-05
Position 2317: 7.697218618143237e-05
Position 8468: 7.447188063229948e-05
Position 1674: 7.385202020773472e-05
Position 2157: 6.793036236692104e-05
Position 488: 6.132456620257042e-05
Position 8749: 5.944475399763682e-05
Position 4498: 5.8514742208443674e-05
Position 1577: 5.346706431907024e-05
Position 1495: 5.3415681257702245e-05
Position 8564: 5.037448179637577e-05
Position 1414: 4.994483089841491e-05
Position 9410: 4.455158110827431e-05
Position 1460: 4.1239166843189644e-05
Position 1499: 4.03950109527295e-05
Position 1270: 3.894650605745304e-05
Position 8296: 3.7253199000092775e-05
Position 604: 3.641823032082738e-05
Position 6855: 3.446087583633418e-05
Position 2065: 3.428906739015869e-05
Position 1732: 3.368491514718134e-05
Position 7668: 3.254425434194313e-05
Position 225: 3.1843771585347664e-05
Position 248: 3.1397175888662424e-05
Position 552: 3.1315026722687235e-05
Position 1045: 3.1282815295879185e-05
Position 2326: 2.953629356911172e-05
Position 4592: 2.9131548682717102e-05
Position 6567: 2.8841603898156542e-05
Position 8768: 2.8543507989708608e-05
Position 716: 2.684473528374934e-05
Position 523: 2.0705510789933173e-05
Position 104: 1.3643189765984933e-05
Position 174: 1.2905217912828613e-05
Position 5040: 1.288312214643438e-05
Position 2803: 1.0907329085885432e-05
Position 9170: 8.959747910445473e-06
Position 9077: 8.84950308638021e-06
Position 8079: 8.542348151177237e-06
Position 588: 7.027742469395365e-06
Position 9112: 6.437488319656063e-06
Position 9262: 6.4241778514285975e-06
Position 929: 4.822782523032509e-06
Position 559: 4.417480009266846e-06
Position 153: 3.7749140596425426e-06
Position 401: 2.5521986416808853e-06
Position 203: 1.640742476748813e-06
Position 184: 1.2726828718524263e-06
Position 245: 9.92477110745778e-07
Position 7777: 6.463269462732118e-07
Position 982: 5.391607963456981e-07
Position 949: 5.18680439094978e-07
Position 6653: 2.823822474124181e-07
Position 7730: 2.671023732327919e-07
Position 7681: 2.637896149146011e-07
Position 1218: 1.0667489753098783e-07
Position 7783: 7.77651943471564e-08
Position 837: 6.003228818651949e-08
Position 493: 5.6804366042413475e-08
Position 1117: 2.365884645885864e-08
Position 1102: 2.150660234201451e-08
Position 976: 2.444609599738019e-10
Position 973: 9.190830439794245e-11
Position 233: 5.3857821985485215e-11
Position 227: 8.22972769772958e-12
Position 123: 2.6374590437493627e-12
