Gene = Ect4
Position 9102: 0.00783626062176403
Position 6255: 0.007833252103203132
Position 314: 0.007815164124327575
Position 714: 0.007390609590112089
Position 8887: 0.007102615881744825
Position 10167: 0.006396761686612629
Position 3241: 0.005850473465382
Position 10075: 0.005658309337218703
Position 42152: 0.005488680904193594
Position 9638: 0.00503867619276989
Position 3373: 0.005024336985892022
Position 11796: 0.004901058521620383
Position 11298: 0.004589314657491778
Position 341: 0.004583613528762266
Position 35727: 0.004425944340635245
Position 42320: 0.004181583831965444
Position 11484: 0.0041191872040696005
Position 11088: 0.0039006213951791116
Position 11742: 0.0037987101946033485
Position 20013: 0.0037507446383073305
Position 12528: 0.0035602670583510967
Position 8977: 0.0034045940622385073
Position 10788: 0.003402726236871707
Position 9082: 0.0033789395518423735
Position 9716: 0.003369088969523297
Position 35886: 0.003203315054200031
Position 185: 0.003119358070987525
Position 698: 0.0030704234550588847
Position 35997: 0.003026135512715898
Position 7114: 0.0029779115136211783
Position 505: 0.0028128116849047927
Position 4532: 0.002771725647236097
Position 502: 0.0027378667946601322
Position 10095: 0.002733032272332701
Position 10299: 0.002643430897199213
Position 10661: 0.002308789042069683
Position 9271: 0.002197905361584268
Position 6298: 0.0018935304612315593
Position 636: 0.0018447318167601353
Position 9420: 0.0018004490803190073
Position 10494: 0.0016734094303813892
Position 1382: 0.0014304186034501851
Position 165: 0.0009595708492660069
Position 9623: 0.0008424056522202271
Position 4010: 0.0008311446018554867
Position 529: 0.0007952838031368883
Position 8750: 0.0007883171725502064
Position 2125: 0.0007853454224010309
Position 1623: 0.00076273032628311
Position 1095: 0.0006865736716435884
Position 8905: 0.0006774437083483536
Position 657: 0.0006478173872813029
Position 10311: 0.00048601772401666367
Position 157: 0.00040834953865079044
Position 1764: 0.0003785014797773599
Position 9003: 0.00033691772077701484
Position 9294: 0.00032191808014374584
Position 9250: 0.0002750821545561305
Position 9373: 0.00027415815762872825
Position 9512: 0.00025035034972280826
Position 8990: 0.0001951316653269245
Position 2128: 0.00019231845825889692
Position 39018: 0.00017830524630404264
Position 1735: 0.0001690544029763692
Position 1774: 0.00010646876282140191
Position 1583: 9.957799210938698e-05
Position 36226: 9.620705009905935e-05
Position 8818: 7.677196178420145e-05
Position 1397: 5.89086315184274e-05
Position 38486: 5.872185574533444e-05
Position 1777: 5.058280745421719e-05
Position 36671: 4.8642478416071725e-05
Position 1046: 4.838854042410082e-05
Position 8540: 4.411689912054075e-05
Position 1620: 4.086493385124283e-05
Position 971: 4.0618809113382695e-05
Position 12787: 3.75554001213449e-05
Position 2417: 2.4531521679645645e-05
Position 36485: 2.4055265775549364e-05
Position 1652: 2.2281625976205497e-05
Position 1739: 2.226464190150361e-05
Position 1361: 2.1106642229100735e-05
Position 9545: 1.837874609098604e-05
Position 197: 1.168316578094832e-05
Position 8568: 8.583720119092844e-06
Position 36424: 8.104325128981413e-06
Position 353: 7.622226733277498e-06
Position 511: 7.510349421994956e-06
Position 551: 6.3486750411790105e-06
Position 8565: 6.055819393967799e-06
Position 898: 5.867963625367166e-06
Position 367: 4.6596974921398446e-06
Position 11708: 3.710714739726051e-06
Position 36199: 3.5026196352736208e-06
Position 11720: 2.9403270804644413e-06
Position 370: 2.9219819483673416e-06
Position 844: 2.435680276421471e-06
Position 8777: 2.2402125712803087e-06
Position 36128: 1.9557781251476236e-06
Position 1752: 1.5626774897090397e-06
Position 11944: 1.4999736887516654e-06
Position 36555: 1.4307789615106818e-06
Position 36245: 1.4062136968353828e-06
Position 169: 1.2239121692790254e-06
Position 1238: 9.905893613139364e-07
Position 575: 5.238622574196796e-07
Position 36074: 3.8272566441127963e-07
Position 35778: 2.646399776237407e-07
Position 378: 4.591453699607499e-08
Position 612: 6.712567275124716e-09
Position 29558: 1.6958863748107674e-09
Position 29575: 4.0560428551200716e-10
Position 20858: 5.6558421170002316e-14
Position 20836: 9.748571193395959e-15
Position 71: 6.341289755987112e-16
Position 13513: 4.0294746255990667e-19
