Gene = Tudor-SN
Position 2207: 0.0002633623703748937
Position 457: 0.00026215493632631955
Position 890: 0.00026162196338621945
Position 2078: 0.00023084918792617065
Position 442: 0.000214631142248152
Position 1210: 0.00020626562304154906
Position 4920: 0.0001750458497281449
Position 1362: 0.00016378488724896106
Position 4010: 0.00016269634615234958
Position 2807: 0.00015696415190671732
Position 2941: 0.00015150806566379004
Position 3074: 0.00011938595526608719
Position 906: 0.0001114045422664514
Position 65: 7.063378584721925e-05
Position 1334: 5.6621105325722684e-05
Position 1325: 4.9751002969522054e-05
Position 1877: 3.806020871099387e-05
Position 1738: 3.792088700851307e-05
Position 1124: 3.273681390998658e-05
Position 11: 2.7579573804590795e-05
Position 267: 2.4010790418634602e-05
Position 276: 1.9527862060842525e-05
Position 1040: 1.8524508150363995e-05
Position 774: 1.5216888446406244e-05
Position 1298: 1.4891659302128712e-05
Position 1562: 1.3363542432466227e-05
Position 841: 1.1549003101455672e-05
Position 4029: 1.025758390705856e-05
Position 50: 6.660283273394688e-06
Position 75: 6.341564160694043e-06
Position 511: 5.862346544189371e-06
Position 2790: 5.799304655148608e-06
Position 3306: 4.405032117738836e-06
Position 641: 3.222111013786914e-06
Position 38: 3.0355943546667478e-06
Position 3113: 2.8376691420221262e-06
Position 799: 1.9962021553924248e-06
Position 315: 1.6724921932465857e-06
Position 238: 1.649834437081388e-06
Position 4658: 1.4002626601252258e-06
Position 77: 3.8272331853304254e-07
Position 501: 2.248317404943507e-07
Position 924: 1.8329799347607977e-07
Position 877: 1.5151670460263089e-07
Position 125: 1.3635851790937016e-07
Position 3236: 1.1574300801449221e-07
Position 3251: 1.1072607222587606e-07
Position 2885: 1.0652736764193876e-07
Position 718: 1.057227324296273e-07
Position 2956: 1.0222971848310075e-07
Position 459: 6.02316173326291e-08
Position 144: 4.97629830013046e-08
Position 480: 4.0543429844543566e-08
Position 300: 4.550062623405181e-09
Position 244: 3.274760984067009e-09
Position 241: 1.8670198643667276e-09
Position 461: 3.752532564176117e-10
Position 412: 3.606530824988994e-11
Position 343: 3.585434578844819e-11
Position 376: 1.2316670718520903e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2633: 0.9920727654588253
Position 4466: 0.9531804236060288
Position 2835: 0.8779292428781441
Position 1017: 0.34686177648348493
Position 4715: 0.23789986523797071
Position 3916: 0.17424525123105297
Position 3127: 0.12985047778670186
Position 1279: 0.12370132093639832
Position 2339: 0.11792070776371136
Position 4134: 0.10112118857917694
Position 4171: 0.09388404143234917
Position 1235: 0.0903003886235549
Position 1452: 0.055282703673909604
Position 1561: 0.05001660387427537
Position 3178: 0.0475677315846605
Position 4115: 0.04111906395187147
Position 4194: 0.03462495437760119
Position 3367: 0.02963438495458163
Position 1511: 0.028813702032148676
Position 3667: 0.023886638144740183
Position 841: 0.02231245262475705
Position 4712: 0.019989693189687446
Position 3428: 0.019034778879061232
Position 1210: 0.018661516078200338
Position 1469: 0.017054622197188035
Position 5300: 0.016630209202510078
Position 1819: 0.015749985162826656
Position 2326: 0.014955515155612898
Position 4748: 0.012328559149945751
Position 4491: 0.011867994979402814
Position 3994: 0.008919226878202539
Position 3272: 0.008189148307267989
Position 1134: 0.008106748120283532
Position 315: 0.00800880589577814
Position 2162: 0.007892129542936928
Position 1131: 0.007669654071221203
Position 3070: 0.007215054084304576
Position 3295: 0.007005144954675022
Position 3492: 0.006959964235157672
Position 1394: 0.006215585567335521
Position 1654: 0.0057721860179067285
Position 3323: 0.005025403880070596
Position 4441: 0.003930541228339707
Position 322: 0.0037694647779971955
Position 4698: 0.0030273178196855693
Position 3336: 0.0024400471193488584
Position 1600: 0.002369623535418165
Position 5147: 0.002179722890737995
Position 4223: 0.0019433500867987769
Position 3639: 0.0018679098173830016
Position 4722: 0.001829230306641802
Position 3098: 0.0017080538903035643
Position 1583: 0.0015692493222470626
Position 580: 0.0015042488136373137
Position 3314: 0.0014507387763730444
Position 1093: 0.0013634536455624665
Position 335: 0.0013374097208034173
Position 3452: 0.0011640305007972781
Position 2062: 0.0011634407722300236
Position 3952: 0.0011314675142673058
Position 5120: 0.0009699188866704107
Position 5319: 0.000952100271407198
Position 884: 0.0009412989904347191
Position 3673: 0.0008688775757742182
Position 1040: 0.0008432894637805593
Position 638: 0.0008402230068055339
Position 3976: 0.000771815471792112
Position 339: 0.0007346000559728696
Position 354: 0.0005035664725263213
Position 3372: 0.0005026666311904458
Position 510: 0.00040648529613992166
Position 3544: 0.0004041057298266174
Position 5191: 0.00038745880739894027
Position 5117: 0.0003725553406366283
Position 1398: 0.0003511949880596995
Position 4625: 0.00034423463343954166
Position 2987: 0.00033368479811132415
Position 492: 0.0003260429211200078
Position 845: 0.00030771088152705106
Position 4251: 0.000267266143098826
Position 4608: 0.00022803471723422468
Position 4321: 0.00020999993972061327
Position 4154: 0.0001997118781552616
Position 3325: 0.00019330191300841122
Position 4281: 0.00018901447774977728
Position 406: 0.00018468338491732172
Position 5256: 0.00013615512725233828
Position 307: 0.0001302197764936685
Position 644: 0.00012818685966039208
Position 823: 0.00012540118454026388
Position 2507: 0.00010672263103375526
Position 2695: 8.53817729032251e-05
Position 120: 7.568468369073436e-05
Position 944: 6.93295158279187e-05
Position 814: 6.929441369915573e-05
Position 3214: 5.917866153237726e-05
Position 893: 5.115612625605045e-05
Position 447: 3.5012274556883125e-05
Position 903: 2.9106728620208122e-05
Position 64: 2.681925995168223e-05
Position 556: 2.200487834966668e-05
Position 767: 1.8042141874948392e-05
Position 427: 1.580154550601073e-05
Position 412: 1.4405719336187223e-05
Position 391: 7.869342472235336e-06
Position 727: 6.90771132158329e-06
Position 125: 5.6903811454553415e-06
Position 403: 5.656266188262222e-06
Position 774: 4.405197704048163e-06
Position 4503: 2.1225309471015615e-06
Position 182: 2.0693854746899016e-06
Position 179: 1.930807183584172e-06
Position 433: 1.1296339947339973e-06
Position 144: 7.769456985981266e-07
Position 82: 3.5626066317899544e-07
Position 501: 2.1777801555027663e-07
Position 197: 1.282754178776003e-07
Position 588: 1.2056593014511655e-07
Position 518: 6.99265680508811e-08
Position 72: 7.7176495595231e-10
Position 209: 7.465204344123007e-10
Position 356: 3.5345078919752165e-10
Position 525: 2.410288373966471e-11
Position 262: 2.7676661631607403e-12
Position 227: 1.513216252544076e-12
