Gene = PGRP-LC
Position 5680: 0.008448068438466048
Position 4681: 0.008332751463884503
Position 4401: 0.007726369066459777
Position 7566: 0.00668519745020715
Position 1591: 0.006496698740258017
Position 6485: 0.00570266833462899
Position 4868: 0.005231205235269789
Position 419: 0.00435662235479709
Position 3570: 0.004173280470297549
Position 4454: 0.0036394628444974156
Position 3606: 0.003627261308645847
Position 2762: 0.003552223639936272
Position 5565: 0.00278948073496138
Position 1358: 0.0027522784230494656
Position 5098: 0.002750929017891048
Position 6740: 0.002727065474531745
Position 7595: 0.0021090638561609442
Position 6843: 0.001847729774979939
Position 239: 0.001782915661104829
Position 5850: 0.0016040884261916374
Position 8616: 0.0015815700243408774
Position 7021: 0.0015754709445266312
Position 4496: 0.0015070391784751274
Position 2269: 0.0014396683474818066
Position 1054: 0.0013571012808796248
Position 1262: 0.0011499753398368355
Position 5575: 0.0010902723436803314
Position 1397: 0.0010709216517167017
Position 2522: 0.0009937782103524387
Position 931: 0.0009426580481486467
Position 7087: 0.0008115719937513329
Position 7281: 0.000807431894685635
Position 8536: 0.0007639771825656672
Position 6567: 0.0007627644313831595
Position 2314: 0.0007475475367049623
Position 1224: 0.0006270102735617249
Position 2337: 0.0006201801885226438
Position 6347: 0.0005709478802330156
Position 7217: 0.0005697881622270184
Position 8032: 0.0005505677124616984
Position 6041: 0.00047158174149916057
Position 1915: 0.0004689607917872678
Position 8231: 0.0004558973969294542
Position 92: 0.0004499316860747484
Position 6472: 0.00044772199549837134
Position 3082: 0.0004354478294076942
Position 1361: 0.00041436445095847474
Position 7980: 0.0004012134769304538
Position 9469: 0.0003886628774209645
Position 4417: 0.00038721964290086124
Position 253: 0.0002834179645021869
Position 207: 0.0002484218309292488
Position 8220: 0.00021944680997510894
Position 503: 0.00021166883193061322
Position 1835: 0.00017387654277894847
Position 8428: 0.00015336710481910005
Position 8247: 0.00015171787675788894
Position 557: 0.00015143202907353588
Position 657: 0.00010359594146677722
Position 8198: 8.661503303911312e-05
Position 5993: 8.063893119553971e-05
Position 2190: 7.053570252376604e-05
Position 941: 6.868701189395455e-05
Position 9494: 6.416956070375724e-05
Position 1096: 5.50721964672414e-05
Position 1634: 5.4157766815673936e-05
Position 7717: 2.9518005477572427e-05
Position 225: 2.0873398042927593e-05
Position 715: 1.9349428078382292e-05
Position 202: 1.7721581922899857e-05
Position 1213: 1.0358014778594596e-05
Position 1022: 6.156281047845134e-06
Position 78: 3.5667795280992224e-06
Position 665: 3.3815760984731177e-06
Position 346: 3.299072127071809e-06
Position 2106: 2.806979915459192e-06
Position 300: 2.101519076660403e-06
Position 2065: 1.2800129455506496e-06
Position 308: 1.078501656075786e-06
Position 1880: 7.500952825330363e-07
Position 312: 1.5052734537061542e-07
Position 316: 1.5793688679548718e-08
Position 571: 3.1261488160048915e-09
Position 326: 6.974790620877791e-12
Position 74: 2.2479456335481974e-12
Position 328: 1.240331140193263e-17
