Gene = Reph
Position 3935: 5.080292424083617e-07
Position 220: 4.249581099858204e-07
Position 1023: 4.0935425330055897e-07
Position 273: 3.7053848133849425e-07
Position 210: 3.2463403692181425e-07
Position 479: 3.0557721126253454e-07
Position 467: 2.921896615740974e-07
Position 4013: 2.9158907947383693e-07
Position 550: 1.6965467930836332e-07
Position 190: 1.2930826406268003e-07
Position 4137: 1.1025304043943502e-07
Position 3760: 5.25610107975191e-08
Position 3852: 2.1850211126465918e-08
Position 605: 1.8708975399947075e-08
Position 4880: 1.6802646931550482e-08
Position 4768: 1.6209166099612798e-08
Position 114: 5.617483456583241e-11
Position 266: 4.451391979236881e-12
Position 255: 3.610812000102063e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3423: 0.9894170449540192
Position 3979: 0.9580421576179975
Position 5043: 0.8768190065934128
Position 3587: 0.8561015173931306
Position 1977: 0.30083492666433864
Position 704: 0.30053922394349386
Position 3637: 0.08875052155626623
Position 1198: 0.04046483097168299
Position 4386: 0.0347673071589804
Position 3611: 0.02401037610055476
Position 1247: 0.022835355002440428
Position 285: 0.020706947654069933
Position 4146: 0.015201550040568064
Position 5664: 0.014916788879220618
Position 3634: 0.013581265473959618
Position 4547: 0.008479921028580818
Position 5049: 0.007882299039432291
Position 5870: 0.007773122222638033
Position 758: 0.007731474802567288
Position 3391: 0.0070091220799907514
Position 2758: 0.0059846659236234955
Position 3673: 0.005680976143278644
Position 1955: 0.005548053644240511
Position 2683: 0.004736380757835112
Position 4892: 0.004414605630234979
Position 4482: 0.004323175002683076
Position 5839: 0.004066478682748589
Position 1036: 0.0038885353183559786
Position 1748: 0.0032395989263156034
Position 1050: 0.003126552467791091
Position 6069: 0.003070370702336784
Position 3678: 0.0028367474631260606
Position 2881: 0.0024953527971971535
Position 4701: 0.0021177070249538414
Position 2094: 0.002075206654388018
Position 5878: 0.0020260605910428914
Position 4821: 0.0018921284993269473
Position 3721: 0.0018825353728315795
Position 6402: 0.0018160465049502478
Position 4763: 0.0017707576665003933
Position 2462: 0.0015402309347576062
Position 4824: 0.0014738788205337161
Position 240: 0.0011012976097918461
Position 862: 0.0010873946860721266
Position 4664: 0.0010187650125240675
Position 4562: 0.0009719388749511649
Position 5977: 0.000814244716602311
Position 128: 0.0007156918290579495
Position 576: 0.0006513477305339499
Position 1264: 0.0006135096226195326
Position 789: 0.0006077683798968998
Position 5541: 0.0005228393950006535
Position 1070: 0.0005227679558833801
Position 4514: 0.0004884565846041011
Position 2214: 0.0004014991484702396
Position 5972: 0.00039496524062608096
Position 1087: 0.00039365394698774397
Position 613: 0.0003874447601565395
Position 492: 0.0003629620767592172
Position 3858: 0.00032740722621725553
Position 4506: 0.0003248852496412439
Position 433: 0.00030621696462852777
Position 5672: 0.00027593691322747797
Position 6277: 0.0002210896228490533
Position 371: 0.00022015744403190514
Position 6484: 0.00021652229297688738
Position 5376: 0.00020179062219464604
Position 4915: 0.00019019661429738364
Position 4909: 0.00018844427454812025
Position 5513: 0.00018833184946683953
Position 538: 0.00018399680968783945
Position 6133: 0.00017974749082664494
Position 5453: 0.00017669716319226246
Position 293: 0.00017176412490368806
Position 1356: 0.00014948660292033928
Position 1058: 0.00013505086267751165
Position 807: 0.0001300428513003637
Position 5146: 0.00011632178224906956
Position 346: 0.000115066851450977
Position 579: 0.00011047522892110973
Position 5421: 0.00010727528638701514
Position 4360: 0.00010504841650047532
Position 839: 9.745906281059667e-05
Position 146: 9.415068042648582e-05
Position 563: 8.315316283311323e-05
Position 5396: 7.489825403623382e-05
Position 526: 7.341741385755516e-05
Position 359: 7.311165206607966e-05
Position 266: 6.78933360744693e-05
Position 4633: 6.242071221697625e-05
Position 4229: 5.767130904789548e-05
Position 588: 4.736769494495092e-05
Position 1110: 3.0202467940396968e-05
Position 299: 1.9594203953553552e-05
Position 911: 1.4276685853303323e-05
Position 377: 1.427569822149657e-05
Position 5399: 9.95213360243743e-06
Position 379: 9.564996734834204e-06
Position 251: 9.310923876339275e-06
Position 3903: 4.820534679055808e-06
Position 373: 4.035978041276744e-06
Position 2335: 3.0071955526003305e-06
Position 475: 2.8196942873824926e-06
Position 550: 2.7491152872721933e-06
Position 4494: 2.5945959141016676e-06
Position 500: 1.998178800338874e-06
Position 4062: 1.950746278888286e-06
Position 253: 1.7019087881155773e-06
Position 4354: 1.6291165794381116e-06
Position 450: 9.770804926410065e-07
Position 273: 7.134216639156274e-07
Position 4398: 3.028539379866367e-07
Position 4051: 2.1249024270994037e-07
Position 383: 1.8523289226862338e-07
Position 1437: 1.5138590005835833e-07
Position 649: 4.5980688047472636e-08
