Gene = Mdr65
Position 4446: 0.00016240079904363604
Position 3710: 0.00014086976884612512
Position 750: 0.0001320556549910145
Position 2094: 0.00013179396053024774
Position 4057: 0.00013153621249567166
Position 1827: 0.00012380968025432288
Position 196: 0.00012021023598204303
Position 4839: 0.00011898875256753472
Position 668: 0.00011720060817787856
Position 2187: 0.00010670319607410335
Position 3537: 0.0001057379343257761
Position 1377: 0.00010350059724557798
Position 5001: 0.00010242991496510146
Position 1199: 9.736929224909925e-05
Position 3517: 9.723866878517032e-05
Position 2652: 9.535158200663409e-05
Position 5085: 9.359670114764274e-05
Position 3595: 8.515348426331699e-05
Position 2867: 8.455454401070435e-05
Position 1461: 7.858193841016494e-05
Position 4467: 7.82923042539249e-05
Position 3673: 6.700839648259393e-05
Position 3388: 5.980745224027998e-05
Position 103: 5.8997532452420666e-05
Position 3667: 5.633775290580847e-05
Position 1106: 5.46344833873915e-05
Position 708: 5.2530950613299924e-05
Position 391: 5.213020010029018e-05
Position 4002: 5.032771760070705e-05
Position 3941: 4.913462245130757e-05
Position 5052: 4.811133330230473e-05
Position 1800: 4.400884781567832e-05
Position 297: 4.092661672590677e-05
Position 3763: 3.908531871691573e-05
Position 4773: 3.792836852445639e-05
Position 2007: 3.694604441370547e-05
Position 4047: 3.611273575760479e-05
Position 862: 3.529188422768741e-05
Position 1711: 3.44299762937454e-05
Position 5054: 3.3766360076507864e-05
Position 1798: 3.360532391382469e-05
Position 3110: 3.2691526369956434e-05
Position 2360: 3.2656973951097554e-05
Position 799: 3.2385382600001176e-05
Position 976: 3.160663983999566e-05
Position 1151: 3.128254301173816e-05
Position 2880: 2.703013486931946e-05
Position 1075: 2.6850118231970064e-05
Position 234: 2.5999227874585015e-05
Position 639: 2.5222129467694175e-05
Position 5045: 2.5009920477456203e-05
Position 386: 2.433145926370576e-05
Position 1651: 2.3444351982574354e-05
Position 1368: 1.955346341686014e-05
Position 1766: 1.9295118814398306e-05
Position 2454: 1.787337069175161e-05
Position 3645: 1.7841820924106502e-05
Position 5067: 1.7606113931151118e-05
Position 1749: 1.6801200122328005e-05
Position 1482: 1.6659674552820354e-05
Position 2269: 1.3417715153752885e-05
Position 1103: 1.2847107530768822e-05
Position 208: 1.151184128635574e-05
Position 4068: 1.14704124921127e-05
Position 3696: 1.0911136196412366e-05
Position 2208: 1.0737854125314312e-05
Position 11: 1.0716219521264241e-05
Position 4387: 1.0220396151381256e-05
Position 2102: 8.961565861301026e-06
Position 2505: 8.645017634317474e-06
Position 1763: 7.866781695535674e-06
Position 1323: 7.762576094103507e-06
Position 605: 7.695753714339415e-06
Position 4454: 7.313904866226192e-06
Position 672: 6.176219452510157e-06
Position 689: 5.933042346033254e-06
Position 700: 5.748449074890453e-06
Position 222: 5.322954093026422e-06
Position 5072: 5.2841318509497425e-06
Position 421: 5.000480837394198e-06
Position 206: 4.7159397570671106e-06
Position 1641: 4.105147877999282e-06
Position 2107: 3.992982378081301e-06
Position 459: 2.4346458152923244e-06
Position 1360: 2.357409648394446e-06
Position 2227: 2.083154454143768e-06
Position 636: 1.9944713025069437e-06
Position 1111: 1.9756928921871367e-06
Position 1161: 1.9345741782795207e-06
Position 2267: 1.5313406209999345e-06
Position 323: 1.4852560778471024e-06
Position 2139: 1.4645540895103786e-06
Position 587: 1.4186842175510774e-06
Position 1380: 9.9406612571491e-07
Position 2616: 8.82223227971036e-07
Position 1624: 7.84152066197029e-07
Position 656: 6.889047634859069e-07
Position 3910: 3.95810765555475e-07
Position 343: 3.47274191737139e-07
Position 4303: 3.1889517552935943e-07
Position 3292: 2.232717630009074e-07
Position 1757: 1.4670915861091276e-07
Position 1984: 1.4233066479075344e-07
Position 3665: 1.3719627687015848e-07
Position 3007: 1.0186701526362889e-07
Position 4361: 3.675959957080361e-08
Position 4496: 2.3868383411680934e-08
Position 4479: 2.3765318559890873e-08
Position 1943: 2.093369133292917e-08
Position 4260: 1.9701513150653423e-08
Position 1935: 1.85457312262733e-08
Position 262: 1.686193463634598e-08
Position 4581: 1.3291939657067516e-08
Position 1947: 1.2249137015162075e-08
Position 413: 9.740933103143154e-09
Position 2846: 3.271535090232661e-09
Position 1398: 1.929312779498326e-09
Position 1189: 1.634974908697752e-09
Position 1206: 1.5938841532604223e-09
Position 1133: 6.729295611022706e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1550: 0.989030889314777
Position 1020: 0.9885468264525417
Position 2605: 0.9838599098273817
Position 3814: 0.9811006662293162
Position 4600: 0.9801064677628427
Position 3049: 0.9555850544553524
Position 1318: 0.9442333667703857
Position 4173: 0.887918690587266
Position 2435: 0.886446579181951
Position 1924: 0.8512627147870602
Position 840: 0.13663053201117603
Position 2448: 0.11153771981265917
Position 4223: 0.0768146325023571
Position 425: 0.04590812073853176
Position 1908: 0.03892200217784177
Position 2866: 0.032188971905357334
Position 2251: 0.027794427841654833
Position 2822: 0.025138566225669096
Position 1380: 0.0195474276357387
Position 4703: 0.016424598894838948
Position 3488: 0.016322149374818372
Position 2066: 0.013399912453690798
Position 3834: 0.011114270964979703
Position 3447: 0.009110117895953477
Position 1557: 0.008596111044279374
Position 3310: 0.008122288475383564
Position 617: 0.007915944591075435
Position 2909: 0.006242924815003329
Position 961: 0.004645734652258959
Position 4022: 0.004621623638152904
Position 4181: 0.004333513225927763
Position 3227: 0.003992892150247333
Position 2692: 0.0037233754012454975
Position 2279: 0.003361552657717716
Position 3056: 0.0029736204895486587
Position 791: 0.0026306427419851117
Position 449: 0.002607515630053511
Position 295: 0.002137694458674288
Position 2616: 0.002094791515107391
Position 201: 0.0020392803572775228
Position 4607: 0.002000340307253001
Position 1961: 0.0019678474838641428
Position 1414: 0.0018389742617214019
Position 652: 0.001819565532185758
Position 788: 0.0015794356985423953
Position 2026: 0.0015653154610510752
Position 3014: 0.0015619612330807562
Position 2160: 0.0014644018639933816
Position 2253: 0.0014575159487957682
Position 401: 0.001377242592066977
Position 2755: 0.001261417907080732
Position 3665: 0.001143655479060717
Position 3616: 0.0011320925407906186
Position 4715: 0.0010905177425876416
Position 4411: 0.0009494245786263836
Position 4957: 0.0009153181970800969
Position 5035: 0.0007960251262626157
Position 5012: 0.0007741630186055178
Position 1121: 0.0007094101274734297
Position 4435: 0.0006803921103389584
Position 2047: 0.000638424573309368
Position 4861: 0.00062808287207419
Position 1437: 0.0006249538885764163
Position 5110: 0.000590628823820871
Position 4838: 0.0005678081897658831
Position 2181: 0.00048280322910216234
Position 3525: 0.0004302903185536652
Position 70: 0.00041036791009521097
Position 2641: 0.0003765654350676907
Position 2837: 0.0003591108241189592
Position 2607: 0.00035507836046960045
Position 2113: 0.00034046684377421975
Position 3072: 0.0003383860308891082
Position 3292: 0.00032579692821811483
Position 2195: 0.000324596299161223
Position 475: 0.00029513507932695714
Position 157: 0.0002872355672372463
Position 2175: 0.00026461749521819526
Position 4510: 0.0002594440440833655
Position 3023: 0.00024538756609315295
Position 4144: 0.00023666452233349287
Position 1331: 0.00022946659423595593
Position 1485: 0.00021102261325190875
Position 5071: 0.00020880556732670146
Position 1698: 0.00019945072964850318
Position 4884: 0.00019617595109854385
Position 2304: 0.0001958558683239912
Position 5191: 0.00018710029438948937
Position 4969: 0.00017392396638932952
Position 3733: 0.00017316200473540107
Position 1562: 0.00017288327057394116
Position 4950: 0.00016497404432158739
Position 1350: 0.00015886948328259844
Position 4867: 0.0001555576863790623
Position 3237: 0.00015472167864430302
Position 4501: 0.0001546086513290387
Position 2227: 0.00015267737266004037
Position 271: 0.000151309350528703
Position 1039: 0.00012994143071112685
Position 3109: 0.00012670821251164013
Position 1165: 0.00012621983188829092
Position 1970: 0.0001252871964639061
Position 3162: 0.00012267328748088345
Position 2656: 0.0001176297245349307
Position 732: 0.00011441679990876852
Position 491: 0.0001133543837767579
Position 144: 0.00011326956448026813
Position 2308: 0.00011191712192809302
Position 4444: 0.00010977301395391565
Position 689: 0.00010622465619504586
Position 4129: 0.00010393639479438723
Position 3249: 0.00010076055488267272
Position 2701: 9.900311253216288e-05
Position 2146: 8.802394625435095e-05
Position 4357: 8.638261926180752e-05
Position 4339: 7.705669100881897e-05
Position 778: 7.5504503662153e-05
Position 170: 7.509962406221416e-05
Position 3848: 7.073352123934723e-05
Position 2669: 6.486525745765396e-05
Position 3150: 6.305509165831458e-05
Position 1211: 6.0149271943792425e-05
Position 3084: 5.489250349684916e-05
Position 2458: 5.287424138454588e-05
Position 4693: 5.224423536340785e-05
Position 2627: 4.45370034769715e-05
Position 3919: 4.290356922457393e-05
Position 908: 4.22730889939916e-05
Position 700: 3.8082472056917446e-05
Position 4934: 3.722292811502223e-05
Position 164: 3.587078548224174e-05
Position 181: 3.172988442323012e-05
Position 4667: 2.9031160786735624e-05
Position 2411: 2.7887525051105643e-05
Position 4650: 2.354306469966517e-05
Position 4531: 2.334448175183104e-05
Position 4788: 2.1027654510014756e-05
Position 1965: 1.999360760947722e-05
Position 494: 1.8042870290474368e-05
Position 1052: 1.7675558917842024e-05
Position 1257: 1.697052759463691e-05
Position 116: 1.6330483898644395e-05
Position 167: 1.5459369491763912e-05
Position 2353: 1.4935417232165596e-05
Position 361: 1.3033654746511273e-05
Position 1338: 1.1120779604303807e-05
Position 1722: 1.0870790364904338e-05
Position 1528: 1.075667661880264e-05
Position 2462: 1.0361052030791694e-05
Position 4676: 9.30577296096624e-06
Position 528: 9.239040346504179e-06
Position 356: 8.146708824553045e-06
Position 472: 7.769945207974949e-06
Position 74: 6.1587764462119045e-06
Position 1757: 4.670425354518719e-06
Position 89: 4.487738536340952e-06
Position 762: 3.954856461150228e-06
Position 1741: 3.933159828366861e-06
Position 2764: 3.3324216395452e-06
Position 2651: 2.9140834898118526e-06
Position 933: 2.5407357280117256e-06
Position 1838: 2.36684565179671e-06
Position 1575: 2.1469268565878207e-06
Position 1282: 2.138858796874517e-06
Position 2842: 1.945841554213424e-06
Position 497: 1.7606411611693372e-06
Position 458: 1.6986634017799471e-06
Position 103: 1.2556533006035405e-06
Position 1581: 1.2255711482852895e-06
Position 2381: 1.1735024708163264e-06
Position 2489: 1.0512954198437325e-06
Position 1711: 1.0151572790314412e-06
Position 1611: 8.876207043913284e-07
Position 1706: 8.641203157375828e-07
Position 479: 6.545922423636677e-07
Position 1870: 1.9368034756516054e-07
Position 2500: 1.6608102758514297e-07
Position 2534: 1.4002196838643387e-07
Position 453: 5.3482005431834106e-08
Position 1879: 1.2077189329751515e-08
Position 2875: 7.418901041679951e-09
Position 1984: 1.3921116762021825e-09
Position 297: 1.0389345347088526e-09
