Gene = Dref
Position 447: 0.00010892227962016227
Position 91: 9.610673211547522e-05
Position 610: 9.529906325387829e-05
Position 1670: 8.72621704692654e-05
Position 595: 7.369219153623357e-05
Position 1144: 7.225510194776893e-05
Position 2015: 5.085576049794996e-05
Position 2226: 5.018870529284176e-05
Position 2542: 4.928488546173979e-05
Position 2971: 4.809868115260831e-05
Position 2444: 4.612410781738674e-05
Position 910: 4.408398433431403e-05
Position 1658: 3.19452243771725e-05
Position 2824: 2.3963816582710017e-05
Position 770: 1.94710312065507e-05
Position 2923: 1.918993991508163e-05
Position 1629: 1.836073415731714e-05
Position 2422: 1.81092831882494e-05
Position 2621: 1.80158941917262e-05
Position 2554: 1.6449884497185964e-05
Position 685: 1.3567348115098712e-05
Position 1823: 1.2828146277831505e-05
Position 2684: 1.0144680549660071e-05
Position 3004: 8.319958719456904e-06
Position 2471: 7.945521640353558e-06
Position 649: 7.911253670266427e-06
Position 1941: 7.802998064400837e-06
Position 1706: 6.347348418865932e-06
Position 1887: 5.705036280420326e-06
Position 362: 3.3841847270494666e-06
Position 2390: 2.974165215591584e-06
Position 2211: 2.8382178719415033e-06
Position 1509: 2.054408009999587e-06
Position 1730: 1.7450645483494915e-06
Position 68: 8.761375128313268e-08
Position 391: 2.28518437474998e-08
Position 409: 1.8093946856735064e-08
Position 343: 1.7305083307478722e-08
Position 119: 1.5836783748575345e-08
Position 49: 3.9871889985189375e-09
Position 353: 3.874678852465796e-10
Position 121: 2.7222253831757415e-10
Position 88: 6.714781025080824e-12
