Gene = fwe
Position 4144: 0.0009026589328627268
Position 3325: 0.0008004601751181994
Position 1330: 0.0007997268093731341
Position 915: 0.0007622421766626239
Position 225: 0.0007435933739386794
Position 3967: 0.0007269304117788178
Position 4631: 0.0007007831630552216
Position 291: 0.000662729222834314
Position 90: 0.0006550187645108529
Position 5000: 0.0005372371429836085
Position 246: 0.00044213577055899294
Position 1471: 0.00043634501038356064
Position 141: 0.0004235515950634297
Position 3783: 0.0003893020808010878
Position 4503: 0.0003811793424767483
Position 4654: 0.0003811006222826048
Position 4572: 0.0003796735175771951
Position 619: 0.0003648926122807989
Position 5241: 0.0003405209584362242
Position 5857: 0.00032946234331388273
Position 3843: 0.0003294332319700365
Position 61: 0.00032236331655645264
Position 6148: 0.00030737647063710616
Position 6000: 0.0003035695452325877
Position 2010: 0.00028763925480772723
Position 3634: 0.00027972518267024973
Position 5147: 0.0002639725050836528
Position 5842: 0.0002599107664647308
Position 3194: 0.0002484180464091257
Position 14: 0.00023402218850201328
Position 625: 0.00022096349295152657
Position 4604: 0.00021983482127833237
Position 2965: 0.00020536225583450324
Position 445: 0.0001923359849854235
Position 5701: 0.0001814746047013918
Position 479: 0.0001630877860325692
Position 186: 0.00015567064936613425
Position 850: 0.00013915858003738814
Position 6165: 0.00013562027975616805
Position 275: 0.00013452261166843507
Position 2038: 0.00013305510777119212
Position 791: 0.0001315543392059826
Position 1417: 0.00013107655129291013
Position 63: 0.0001295822644653403
Position 3136: 9.758489154935822e-05
Position 4098: 7.814349596271934e-05
Position 223: 7.688363893939647e-05
Position 1821: 6.483659366369759e-05
Position 4080: 6.369123215201819e-05
Position 4043: 5.7908876108825165e-05
Position 4085: 5.307680195188805e-05
Position 5449: 4.6125761755093706e-05
Position 177: 4.1443108904890425e-05
Position 254: 3.5982371615934675e-05
Position 4821: 3.481894761675734e-05
Position 194: 3.1298106191926045e-05
Position 190: 2.7467862798238463e-05
Position 971: 2.1342569643679767e-05
Position 100: 1.2647845781186159e-05
Position 1461: 1.2439043156536911e-05
Position 3443: 1.035045499606818e-05
Position 3133: 9.545207859743802e-06
Position 526: 8.823924687115086e-06
Position 3465: 7.653848281666042e-06
Position 3153: 5.644639230148868e-06
Position 2882: 5.191630620293932e-06
Position 213: 4.436571775721841e-06
Position 881: 3.957720712302336e-06
Position 3407: 3.364810910141106e-06
Position 9: 2.897079991264522e-06
Position 252: 2.8836242079258083e-06
Position 3366: 2.7616726496695295e-06
Position 698: 2.739282239877247e-06
Position 800: 2.5324821833318317e-06
Position 462: 2.496454692202364e-06
Position 623: 2.0404707254656947e-06
Position 227: 2.036468585308881e-06
Position 2867: 1.8739752379136991e-06
Position 20: 1.5091598133994511e-06
Position 809: 1.4644416714068301e-06
Position 3371: 1.3820584000571935e-06
Position 3283: 1.1737931806473116e-06
Position 3110: 8.697324454953223e-07
Position 1197: 8.308885623493331e-07
Position 229: 7.519468624904589e-07
Position 238: 7.382720233274393e-07
Position 2879: 5.804416791587338e-07
Position 629: 5.769259767500727e-07
Position 3281: 5.750345792118919e-07
Position 848: 5.707093850996936e-07
Position 56: 5.09577055944584e-07
Position 376: 3.8501614149815296e-07
Position 144: 2.6219048041415553e-07
Position 4032: 2.477160005324757e-07
Position 184: 2.2455788895459492e-07
Position 3509: 2.197266894181482e-07
Position 192: 1.9030380005296547e-07
Position 542: 1.0533143954576091e-07
Position 235: 7.163002585174449e-08
Position 904: 6.614561033755867e-08
Position 147: 4.916201916533754e-08
Position 3022: 1.1507258240856506e-08
Position 3477: 1.0528018194337976e-08
Position 567: 4.707849440964976e-13
Position 353: 4.1796153037573183e-13
Position 356: 1.9834329501702416e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3056: 0.9980847779305522
Position 2783: 0.9828750742756707
Position 5561: 0.9290004659178916
Position 3512: 0.193487801811853
Position 622: 0.06990390643084268
Position 5016: 0.06090955718252199
Position 1897: 0.0344659963630085
Position 5255: 0.026463072969160572
Position 5400: 0.01963834159541672
Position 1038: 0.016574253210650616
Position 353: 0.015525741632480758
Position 1544: 0.013526569611152915
Position 4892: 0.010869379222941386
Position 526: 0.010288405858165895
Position 5531: 0.008454596575057503
Position 131: 0.008360778692392452
Position 2045: 0.005891312741873942
Position 2243: 0.005125912932751348
Position 3558: 0.003849474035747916
Position 5905: 0.003346420168623741
Position 2832: 0.003346156841895748
Position 5922: 0.003288150620318795
Position 368: 0.0030993609153442694
Position 1254: 0.002232111116786868
Position 140: 0.0021921417556372423
Position 5821: 0.0018332673632528477
Position 3037: 0.001219958003351562
Position 2189: 0.0011995874807500383
Position 678: 0.0011055717692749047
Position 2263: 0.0010965626502472863
Position 4270: 0.0009663472346595954
Position 6294: 0.0009302192373251111
Position 2642: 0.0008401989668938
Position 4168: 0.0008270854207445017
Position 3272: 0.0006150718674293481
Position 4121: 0.000606658960202188
Position 5094: 0.000591120848094848
Position 628: 0.0005718923011117025
Position 1695: 0.0005537030077686927
Position 4185: 0.00047525915757865093
Position 144: 0.0004741402781447696
Position 4674: 0.00040068270444669734
Position 6027: 0.0003779446287052763
Position 509: 0.0003220616846688216
Position 3225: 0.00031339885257906914
Position 1586: 0.00028747262689866735
Position 1653: 0.00027420255730291977
Position 4249: 0.0002620375604518935
Position 3754: 0.00024321648613786218
Position 893: 0.00023253737275258772
Position 3366: 0.00020852590902529415
Position 3214: 0.0001782872810550352
Position 2873: 0.00017072417894575467
Position 5452: 0.0001701464982044799
Position 2926: 0.0001544683315088902
Position 2123: 0.00015166198387918888
Position 2645: 0.00014959644911512153
Position 4205: 0.00014959103696998341
Position 2734: 0.0001339842613924998
Position 4724: 9.489293719003177e-05
Position 3807: 8.372984593424234e-05
Position 5302: 8.029655651958046e-05
Position 4592: 7.622866381217327e-05
Position 3344: 7.254931320569719e-05
Position 4548: 6.937802004842493e-05
Position 6106: 6.441513183272044e-05
Position 2148: 6.057140238751891e-05
Position 177: 5.94956842099876e-05
Position 100: 5.323845356193535e-05
Position 2607: 4.9990662329312036e-05
Position 3317: 4.898260586182281e-05
Position 2095: 4.365930596647891e-05
Position 2522: 4.226155336827081e-05
Position 1753: 4.059379540405016e-05
Position 4864: 3.829327008675673e-05
Position 1864: 3.137551189477358e-05
Position 4576: 3.126039846111857e-05
Position 402: 3.0996044772062596e-05
Position 3243: 2.7877405250420055e-05
Position 2053: 2.7008044143093565e-05
Position 5121: 2.5995124431888534e-05
Position 4651: 2.3540078409576658e-05
Position 4781: 2.074303014239854e-05
Position 4826: 1.8332875078107778e-05
Position 3814: 1.292871811711573e-05
Position 3701: 1.165773243653464e-05
Position 3371: 1.082802669681129e-05
Position 3729: 8.631663857981261e-06
Position 3237: 8.344017188226906e-06
Position 3695: 6.988096429317936e-06
Position 3569: 3.5120523213847914e-06
Position 106: 3.156169306990198e-06
Position 264: 2.4906823944535595e-06
Position 3098: 1.4373512628884393e-06
Position 190: 1.309095403748029e-06
Position 485: 1.2367331825728664e-06
Position 422: 9.640762753143818e-07
Position 3110: 7.447525525787138e-07
Position 833: 7.088041681804874e-07
Position 803: 6.353511983550131e-07
Position 688: 4.054824616572362e-07
Position 111: 3.831385171150112e-07
Position 914: 3.615228732301654e-07
Position 841: 3.3531945409292454e-07
Position 791: 9.213720972639508e-08
Position 636: 8.63247379013196e-08
Position 3869: 2.829587406946272e-08
Position 445: 1.2323474921190906e-08
Position 419: 4.9417031728728296e-09
Position 75: 4.231734297505722e-09
Position 160: 4.106178688545139e-09
Position 84: 3.164415935217983e-10
Position 181: 1.2969349738642254e-13
