Gene = Nrt
Position 256: 1.6906526940797208e-07
Position 10408: 1.471669446582541e-07
Position 17: 1.4685088873541292e-07
Position 8777: 1.210138312297373e-07
Position 7: 1.1274749593664558e-07
Position 371: 7.987631720478819e-08
Position 8772: 7.016230468414529e-08
Position 330: 6.794736528597884e-08
Position 35: 6.557245441048758e-08
Position 8709: 6.451654300647957e-08
Position 12: 4.9705783758663187e-08
Position 8837: 4.2563275126606114e-08
Position 743: 3.445220860488581e-08
Position 1035: 2.3940858367423487e-08
Position 7777: 2.165703971838355e-08
Position 8672: 1.1836897579243857e-08
Position 8864: 8.927506894217561e-09
Position 8085: 8.129810461183904e-09
Position 8037: 7.845913664877372e-09
Position 8319: 3.427255841157432e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7641: 0.9904595645621072
Position 8357: 0.9408693828591929
Position 10844: 0.19852613898720198
Position 1199: 0.0884146179321315
Position 8360: 0.05497838403105366
Position 9954: 0.03180826912387207
Position 5723: 0.021450867220732365
Position 264: 0.010948900343171992
Position 7652: 0.007700691254979087
Position 11193: 0.0072973129129867515
Position 11260: 0.006890992933083685
Position 3706: 0.00587056941985025
Position 338: 0.005215757098108239
Position 1403: 0.003852560389531809
Position 7271: 0.0037152730908432143
Position 6348: 0.0033833879406788966
Position 10602: 0.003182756913947778
Position 5041: 0.0027172007476333653
Position 3738: 0.002422717985612995
Position 3761: 0.002073472871883135
Position 267: 0.0019105850490754692
Position 3315: 0.0019093381708842907
Position 9559: 0.0018582537075309059
Position 3054: 0.0018132839566881484
Position 10885: 0.0015243808357300699
Position 9419: 0.0014692723718356634
Position 5021: 0.0014650874982446878
Position 981: 0.001451994405410856
Position 669: 0.001380090280404171
Position 10019: 0.0011999923776993583
Position 2990: 0.001189003237936224
Position 9268: 0.001130749297809796
Position 11245: 0.0010753471336902188
Position 11126: 0.001055164697700522
Position 9000: 0.0010064458392946873
Position 4527: 0.0009824463975352598
Position 447: 0.000982032111052238
Position 9572: 0.000925552897572152
Position 9265: 0.0008655801923989214
Position 9739: 0.0008440258456026864
Position 1223: 0.0008408904598509322
Position 10308: 0.0008140645976896913
Position 3071: 0.0007916669228259281
Position 1318: 0.0007303937663566506
Position 1483: 0.0006785658648312444
Position 4220: 0.0006594708850365779
Position 10775: 0.0006588731735138771
Position 3280: 0.0005975600538903948
Position 10613: 0.0005719844972518254
Position 328: 0.0005619397680517274
Position 10926: 0.0005113800486144082
Position 4084: 0.00047017669431625346
Position 10445: 0.0004516870388950239
Position 8366: 0.0004493331431354154
Position 7620: 0.0004353697225723511
Position 1440: 0.0004040043620155778
Position 5071: 0.0003878192970094336
Position 9433: 0.0003877785090575489
Position 2473: 0.00036881022912451506
Position 9730: 0.0003611369182623371
Position 934: 0.00029299568089711234
Position 379: 0.0002883486661502463
Position 10177: 0.000248917375412848
Position 5146: 0.0002458462261184062
Position 9003: 0.00020702363445566249
Position 10126: 0.00017880735047441136
Position 2549: 0.00016993978168944486
Position 10710: 0.00014231573154511052
Position 2028: 0.00012437348019371918
Position 2505: 0.0001243517121739769
Position 10859: 0.0001049802516351989
Position 10097: 0.00010284628210848166
Position 11362: 9.022860202342599e-05
Position 10770: 8.677889021709321e-05
Position 10510: 8.628629424515398e-05
Position 2009: 8.480633940368255e-05
Position 10542: 8.346819282162006e-05
Position 1286: 8.196842704656293e-05
Position 8921: 6.995648209344521e-05
Position 8542: 6.771624808334208e-05
Position 9862: 6.537052946588954e-05
Position 9245: 6.272166244116827e-05
Position 6988: 5.921150816612746e-05
Position 8387: 5.700738853076495e-05
Position 9041: 5.252685222875277e-05
Position 9526: 5.095657919409196e-05
Position 6699: 4.607164475791573e-05
Position 11337: 4.2076562066539106e-05
Position 10129: 3.696607054255192e-05
Position 9019: 3.32232177378584e-05
Position 923: 3.1253805785874515e-05
Position 9915: 3.031268339095002e-05
Position 6054: 2.3655413807679854e-05
Position 1048: 2.2119928848851e-05
Position 10165: 2.141430388814617e-05
Position 4786: 1.7852388474124706e-05
Position 4725: 1.7615596811802476e-05
Position 8464: 1.6645642664688567e-05
Position 8410: 1.4619472299214043e-05
Position 5299: 1.379486425198126e-05
Position 5393: 1.3618266320276932e-05
Position 687: 1.291236743085685e-05
Position 728: 9.79875338685021e-06
Position 702: 6.907754360130395e-06
Position 8575: 6.811994620891316e-06
Position 8434: 5.4572615391754855e-06
Position 2771: 4.767997961550189e-06
Position 417: 4.237661962582251e-06
Position 513: 3.694764237030631e-06
Position 590: 1.9968261523021427e-06
Position 555: 1.5030723874760407e-06
Position 492: 1.2618000413308767e-06
Position 1022: 8.043595033189632e-07
Position 99: 6.665479845224451e-07
Position 763: 6.338230118815352e-07
Position 428: 4.525075351972652e-07
Position 342: 4.1952748536525504e-07
Position 617: 3.9632662316422644e-07
Position 2574: 2.0198558428552617e-07
Position 468: 1.1157382903688237e-07
Position 2087: 1.0592423132866929e-07
Position 760: 8.293361519698932e-08
Position 473: 1.818418190511988e-08
