Gene = mael
Position 4039: 4.420372812849095e-06
Position 4790: 3.9864201935378985e-06
Position 137: 3.9818923904220855e-06
Position 731: 3.7437280265560276e-06
Position 103: 3.342015963009893e-06
Position 1654: 1.8691450854416548e-06
Position 363: 1.8033465424292018e-06
Position 357: 9.85251116481704e-07
Position 420: 9.431019821195623e-07
Position 370: 2.329746716569716e-07
Position 294: 1.6378618749531416e-07
Position 43: 1.316801808518879e-07
Position 422: 1.208199582152875e-07
Position 350: 1.0572507564098555e-07
Position 3731: 9.444090160644879e-08
Position 572: 3.796047258705252e-08
Position 3854: 2.3746541220991892e-08
Position 4052: 7.757741249103808e-09
Position 3702: 6.444568611194563e-09
Position 3719: 5.894353610615921e-09
Position 296: 5.828468149466557e-09
Position 330: 4.653924477311201e-09
Position 372: 2.9321256700498743e-09
Position 4094: 1.4160604371367433e-09
Position 641: 1.3794453294999237e-09
Position 622: 9.813560896994964e-10
Position 668: 6.438742327430737e-10
Position 677: 6.027038105869905e-10
Position 631: 5.690067925482709e-10
Position 332: 2.0539650036225897e-10
Position 311: 1.9880982894300501e-10
Position 4097: 5.37194516002331e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4401: 0.9875036935684959
Position 2989: 0.9795864652844559
Position 3536: 0.9654362672224046
Position 322: 0.9528263102662473
Position 3782: 0.9278704455094916
Position 3280: 0.5011926146808254
Position 779: 0.1767459541043983
Position 1870: 0.14451400509232584
Position 2568: 0.12446380766782211
Position 453: 0.11228580022339356
Position 991: 0.048740561784726466
Position 3125: 0.026840092497052864
Position 3833: 0.020486013447521025
Position 3554: 0.01750006149881358
Position 782: 0.015838221424519603
Position 3915: 0.009728442606447854
Position 1021: 0.008674883226438546
Position 3362: 0.008480983446901307
Position 3213: 0.008420863353328614
Position 2648: 0.008413937397985254
Position 3937: 0.008310236545811023
Position 3551: 0.008040198429175064
Position 3573: 0.007394377635795454
Position 1473: 0.007312803263477605
Position 4207: 0.006751218958513376
Position 3892: 0.005385861826260701
Position 862: 0.003710700348887777
Position 4075: 0.0030107768242397205
Position 4192: 0.0023960509920215945
Position 2300: 0.0022943850031411877
Position 4153: 0.001739036189829567
Position 4518: 0.0016275045254943888
Position 4228: 0.0015901084094009806
Position 799: 0.0014236696903000123
Position 4231: 0.0011708867478496213
Position 545: 0.0011221464807017907
Position 1039: 0.0009820095781412532
Position 514: 0.0008248566345503303
Position 4170: 0.0007769418470902709
Position 4373: 0.0007107030295639313
Position 737: 0.00069554382760255
Position 587: 0.0006909029628063976
Position 3953: 0.0006595492385649345
Position 4559: 0.000646548029778961
Position 2998: 0.0006287052790324971
Position 702: 0.0006276423834417852
Position 3219: 0.0006274094713952401
Position 4325: 0.0006105082349691798
Position 4024: 0.0005977251283244809
Position 4757: 0.0005911442868548259
Position 947: 0.0005368309093147911
Position 4670: 0.0004899405569653911
Position 3527: 0.0004842427262591315
Position 4132: 0.0004165017654953036
Position 4667: 0.0004039416550795194
Position 3865: 0.00039144411083788706
Position 2037: 0.0003831467218900428
Position 63: 0.0003138053391626426
Position 4440: 0.00030632787010986584
Position 493: 0.00029246269611203635
Position 4300: 0.0002396538229977872
Position 4778: 0.00023047801673283007
Position 4961: 0.00018917102939563715
Position 3957: 0.00018769350813306433
Position 4632: 0.00012612229944736195
Position 82: 0.00011731952028637546
Position 526: 0.00011515626695906893
Position 175: 0.00010709853314501059
Position 668: 9.201293244145807e-05
Position 3799: 9.138761791321858e-05
Position 4454: 6.970093674432087e-05
Position 287: 6.112099629154874e-05
Position 4428: 6.0258986233903875e-05
Position 3581: 4.648019772443124e-05
Position 4304: 4.429258442213762e-05
Position 199: 3.8546349486271465e-05
Position 386: 3.4616927623838625e-05
Position 4691: 3.450285156523577e-05
Position 4802: 3.276362970211937e-05
Position 4860: 3.050725177534149e-05
Position 559: 3.0033905634286752e-05
Position 1054: 2.6608906570040202e-05
Position 3635: 1.804450792581271e-05
Position 389: 1.75183207928089e-05
Position 1063: 1.4474321757859608e-05
Position 406: 1.3379380027011323e-05
Position 242: 1.0232641588756752e-05
Position 3790: 5.7431518672144996e-06
Position 745: 5.407066557709074e-06
Position 4826: 4.85257474913615e-06
Position 415: 4.50162749321143e-06
Position 3610: 2.994941765190703e-06
Position 247: 2.324198311510855e-06
Position 231: 2.1920531536583267e-06
Position 3616: 1.8321403132832809e-06
Position 255: 1.7153263150024094e-06
Position 3695: 1.535153317508961e-06
Position 425: 9.733126851157422e-07
Position 263: 7.936695129893599e-07
Position 94: 7.874785290197439e-07
Position 179: 6.592929433854056e-07
Position 133: 4.908172777881707e-07
Position 157: 3.292554283216656e-07
Position 677: 1.4786494751719866e-07
Position 185: 8.927873459573152e-08
Position 120: 8.253949556027986e-08
Position 1229: 4.489485823335224e-08
Position 363: 3.135481125466786e-09
Position 787: 8.7126255385266e-10
Position 103: 4.5060159430574384e-10
Position 96: 2.1880754879164703e-11
Position 98: 1.5194809585099885e-11
Position 1165: 3.1024591968243567e-12
Position 112: 3.877503158171199e-13
