Gene = spz4
Position 3794: 0.0035199208865050366
Position 5890: 0.0032048421186504404
Position 2953: 0.003098972727350119
Position 6879: 0.003084370609886171
Position 6926: 0.0030618883629548186
Position 6338: 0.0027522983987366165
Position 684: 0.0025707899750557787
Position 334: 0.0025155736978391442
Position 4772: 0.002464515967674349
Position 6259: 0.0023962038171989235
Position 5368: 0.0021150310253694555
Position 2606: 0.002063034682871908
Position 2487: 0.0019019615250642353
Position 5747: 0.0018551428088885008
Position 2008: 0.0016876401546473342
Position 4564: 0.0015707275283982846
Position 5986: 0.0014349936517442671
Position 6858: 0.0012846522475317786
Position 5828: 0.001144239433571162
Position 6457: 0.001143932185208239
Position 6696: 0.0006421016235566186
Position 6555: 0.0006305008340251058
Position 703: 0.0005703267336192778
Position 2575: 0.0005597179642638523
Position 3754: 0.0005368602594964968
Position 155: 0.00044175114741593525
Position 3975: 0.00042163228999691517
Position 2280: 0.00041233897526273065
Position 3292: 0.00032036658070392347
Position 4386: 0.0002736178920471462
Position 4646: 0.0002529640234205265
Position 1694: 0.0002491655293162191
Position 541: 0.00011483279708405096
Position 710: 7.935940728785134e-05
Position 6040: 6.849262023410004e-05
Position 5917: 6.102962088475901e-05
Position 158: 5.374764353759802e-05
Position 5903: 5.341874309593203e-05
Position 532: 3.751949178679272e-05
Position 1106: 2.5269847241509976e-05
Position 1796: 2.4946983083708885e-05
Position 1610: 1.9868245477409582e-05
Position 926: 9.529343191895466e-06
Position 957: 2.8594736950798344e-06
Position 597: 2.8275483401222616e-06
Position 816: 2.6159812970468492e-06
Position 245: 1.3191315655486055e-06
Position 109: 1.106817531108089e-06
Position 187: 1.0235249931028094e-06
Position 448: 5.714628705109909e-07
Position 95: 5.380297731143916e-07
Position 384: 1.6906099566188016e-07
Position 430: 9.096107444111947e-08
Position 171: 7.016668286305788e-08
Position 395: 4.80731892806928e-08
Position 263: 1.5063167520297807e-08
Position 463: 1.3992539499911732e-08
Position 1062: 1.2859052162987861e-08
Position 546: 7.911163965579077e-09
Position 401: 3.359440402101572e-09
Position 478: 2.333377554945382e-09
Position 496: 4.345935100393287e-10
Position 565: 2.9863535195222993e-10
Position 552: 2.9758796449382413e-10
Position 500: 1.735112502648829e-10
Position 616: 8.637417257361663e-11
Position 607: 1.9947825360936032e-11
Position 255: 1.9897736371537338e-16
