Gene = Tdrd3
Position 900: 4.849587049303679e-05
Position 728: 3.870627771838074e-05
Position 1044: 3.707987352726932e-05
Position 2745: 3.2983097988955673e-05
Position 972: 2.4528753583447525e-05
Position 374: 2.379928427338821e-05
Position 2573: 1.72016749687424e-05
Position 1032: 1.2754471417364878e-05
Position 2771: 9.708555856424653e-06
Position 2570: 2.8478201164215583e-06
Position 2392: 1.8766687889013492e-06
Position 1363: 1.6571278566035781e-06
Position 2354: 1.248653009856543e-06
Position 1455: 1.128531369506999e-06
Position 1587: 1.0041759611305712e-06
Position 2151: 9.771691005617172e-07
Position 264: 9.500328765967474e-07
Position 603: 4.863357296325685e-07
Position 1836: 4.808092851430845e-07
Position 829: 4.2316299146684653e-07
Position 1660: 2.7946208981766695e-07
Position 1089: 1.955408085354407e-07
Position 21: 1.0759312614694133e-07
Position 198: 8.412968792521131e-08
Position 143: 8.073039444775945e-08
Position 42: 7.243783287884367e-08
Position 506: 6.72711911069279e-08
Position 28: 4.2047886509272674e-08
Position 627: 1.1420730513841658e-08
Position 110: 6.948640039760604e-09
Position 183: 2.8989073985788043e-09
Position 1576: 1.389819059233789e-09
Position 1394: 1.1275989605903185e-09
Position 1755: 1.0576097521943428e-09
Position 171: 1.0188213265600358e-09
Position 11: 9.9111488348424e-10
Position 1860: 9.53943222711453e-10
Position 1419: 9.072152377278269e-10
Position 324: 4.732300972479083e-10
Position 629: 1.3963133497893723e-10
Position 262: 2.143856803487514e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2527: 0.9966573345634337
Position 142: 0.985395414158351
Position 301: 0.9641799581908412
Position 2868: 0.8531929484033419
Position 1297: 0.08346630016512803
Position 2095: 0.02587903545264011
Position 1684: 0.01255791183992567
Position 2197: 0.00919005411699878
Position 2233: 0.0075036323606206936
Position 2649: 0.005255037960235182
Position 1343: 0.004889418914778147
Position 2139: 0.00409838709012466
Position 781: 0.003954100639156189
Position 2158: 0.0031209079979133457
Position 180: 0.0023810466049791305
Position 2312: 0.001985009892741172
Position 1929: 0.0019026226799615923
Position 2082: 0.0019001513509804664
Position 1688: 0.0018323869100217367
Position 1711: 0.001668490503765448
Position 2542: 0.0010059280136867047
Position 415: 0.0010011984474965878
Position 848: 0.000931064015457858
Position 1380: 0.0008424389741105367
Position 1678: 0.0007215590682401869
Position 153: 0.0007129282317095828
Position 2143: 0.0006652855124060534
Position 1921: 0.000572354577937143
Position 2326: 0.0005024578950816167
Position 382: 0.0005003030634044969
Position 2671: 0.00048027341142165534
Position 2698: 0.0004732593474250968
Position 1737: 0.00040284992971137526
Position 1320: 0.0004010274186907955
Position 1404: 0.0003991340309986746
Position 454: 0.0003937622192049718
Position 753: 0.0003426816967803621
Position 613: 0.000276494378694126
Position 2068: 0.00026962981514586874
Position 487: 0.00024579425552079785
Position 1910: 0.00019071100861722215
Position 1032: 0.00014864513402306867
Position 2106: 0.00013973458478084872
Position 2674: 0.00011385770995003602
Position 1201: 0.00010760081227855337
Position 1026: 0.0001045923024845906
Position 2041: 0.00010315344580208204
Position 2677: 9.243485631708862e-05
Position 1961: 9.045800303836284e-05
Position 2038: 8.367235481914895e-05
Position 1964: 7.491379227807162e-05
Position 2692: 7.447128947538186e-05
Position 603: 7.380156365824636e-05
Position 2713: 6.98475951462202e-05
Position 1592: 6.82646589345339e-05
Position 2536: 6.295900578771587e-05
Position 598: 5.722363366832066e-05
Position 687: 5.3519726442110276e-05
Position 713: 4.999655415311175e-05
Position 2666: 4.977244106908235e-05
Position 1226: 4.792537776863899e-05
Position 571: 4.364368267370523e-05
Position 2719: 4.1294216516278554e-05
Position 556: 3.7634983187810245e-05
Position 580: 3.6463201964463253e-05
Position 2614: 2.956184479269682e-05
Position 931: 2.76407144053558e-05
Position 540: 2.580689484992275e-05
Position 475: 2.4476068938394328e-05
Position 433: 2.1637974324255038e-05
Position 388: 2.0477660239493127e-05
Position 663: 1.735949873354666e-05
Position 934: 1.7309288337360905e-05
Position 2716: 1.6551973493527145e-05
Position 2468: 1.640001042013436e-05
Position 350: 1.5473375216028555e-05
Position 190: 1.36681550210523e-05
Position 954: 9.23198334979283e-06
Position 2465: 8.510210046626283e-06
Position 305: 6.40878883686686e-06
Position 544: 4.623035065323082e-06
Position 155: 6.812760502852019e-07
Position 2741: 3.438002633346235e-07
Position 210: 3.1579260254290155e-07
Position 158: 7.96030412583758e-08
Position 424: 5.647388473560049e-09
Position 194: 5.4891667400515416e-09
Position 65: 8.524970856421005e-10
Position 83: 2.1145797853663698e-10
Position 238: 1.2243856150372004e-10
Position 255: 2.3610355369049772e-11
Position 70: 1.0212338422970331e-11
Position 232: 2.4867622003083775e-12
Position 95: 2.447159917592814e-12
Position 80: 4.1662730136203216e-13
