Gene = Smg5
Position 4385: 0.0004174165204796215
Position 4676: 0.00041713536537211593
Position 4144: 0.0003946606393659861
Position 2699: 0.00038331634072103084
Position 3766: 0.00037136901367731576
Position 4321: 0.0003401671903097321
Position 1719: 0.0003235551057646879
Position 3467: 0.00032342637025190143
Position 2929: 0.0003099831387729928
Position 1743: 0.0003036350813322231
Position 1880: 0.00024824511604634296
Position 4393: 0.0002362063956323727
Position 3257: 0.00021906817009285188
Position 746: 0.00020107630858232783
Position 5464: 0.0001985595661971002
Position 2854: 0.00019040240589602347
Position 4803: 0.0001836291542950793
Position 1447: 0.00017898495147043993
Position 1047: 0.00017838062910771564
Position 1703: 0.00017195951998736232
Position 4850: 0.00015206003481213083
Position 399: 0.00013601477951512725
Position 224: 0.000125260147351965
Position 2064: 0.0001249860461595963
Position 788: 0.00012462378042672612
Position 3584: 0.00012044953037902791
Position 333: 0.00011622690050044511
Position 5085: 0.00010515149998265883
Position 1336: 9.859952486631695e-05
Position 1085: 9.126990780723777e-05
Position 636: 9.004168865780995e-05
Position 5812: 8.191513439694338e-05
Position 3413: 7.76126177162531e-05
Position 2081: 7.170026856908015e-05
Position 4430: 6.626493834981263e-05
Position 1064: 6.445459268320686e-05
Position 3347: 5.600107529674448e-05
Position 359: 5.562788630926044e-05
Position 682: 5.050302970348018e-05
Position 1295: 4.991141699154845e-05
Position 615: 4.947866429816443e-05
Position 2994: 4.868144434951351e-05
Position 4279: 4.7241929681366935e-05
Position 1877: 3.887732998676542e-05
Position 4974: 3.797692178239762e-05
Position 419: 3.2735771906479915e-05
Position 4922: 3.248058456059941e-05
Position 1076: 3.18710790223372e-05
Position 1172: 2.9324421738454427e-05
Position 2706: 2.9318633634688426e-05
Position 995: 2.7145227145997058e-05
Position 2696: 2.6182899445902887e-05
Position 371: 2.5816870776229163e-05
Position 2828: 2.351896813996976e-05
Position 5026: 2.1538375593529412e-05
Position 5585: 2.1379893305487395e-05
Position 2870: 2.012949997326061e-05
Position 4192: 2.0059892492439513e-05
Position 4189: 1.943253272596465e-05
Position 5554: 1.8634914772716128e-05
Position 5365: 1.693554124090268e-05
Position 1547: 1.538330274153156e-05
Position 798: 1.495867527909098e-05
Position 1514: 1.40913249105854e-05
Position 4689: 1.3646097442098045e-05
Position 5368: 1.3298527958158327e-05
Position 1007: 1.0941759069455777e-05
Position 4686: 1.0346299790271277e-05
Position 414: 9.823401259233835e-06
Position 4029: 9.63542004422967e-06
Position 4433: 7.67013037836881e-06
Position 4731: 6.234753706514883e-06
Position 318: 5.038757792477404e-06
Position 667: 5.014313493523674e-06
Position 4450: 4.3782499598466115e-06
Position 241: 4.149828160243828e-06
Position 856: 1.856662131428403e-06
Position 289: 1.7329594645870274e-06
Position 121: 1.3874468173016773e-06
Position 983: 7.408132109090072e-08
Position 1016: 4.453879009057175e-08
Position 161: 8.384838416492154e-10
Position 198: 3.795488294057315e-10
Position 243: 1.7714559791368658e-10
Position 426: 4.799125651089045e-11
Position 416: 4.0873411511484516e-11
Position 202: 4.7800179237133384e-12
Position 447: 3.2335744761193055e-12
Position 440: 1.2257548082399615e-12
Position 421: 1.1515527987510256e-12
Position 144: 4.303643944971285e-15
Position 204: 5.389796683182721e-19
