Gene = UQCR-C2
Position 1717: 1.05464630388778e-05
Position 243: 7.926731140007932e-06
Position 135: 6.998807695955816e-06
Position 253: 4.295023227294571e-06
Position 1672: 3.4129494710781057e-06
Position 1193: 3.3029775835059854e-06
Position 296: 2.526509921538593e-06
Position 887: 2.03752160181597e-06
Position 1720: 1.7205213017287117e-06
Position 1810: 1.3950888200600086e-06
Position 1530: 1.34331335505663e-06
Position 1759: 1.0775607708391863e-06
Position 1621: 1.0769812206027445e-06
Position 895: 9.793402449111315e-07
Position 1255: 9.586244487242727e-07
Position 1417: 9.460863178160463e-07
Position 533: 9.362625768005029e-07
Position 1642: 8.709405901304341e-07
Position 1901: 8.471653315628944e-07
Position 1272: 8.156598050906576e-07
Position 356: 6.803997732137649e-07
Position 1183: 6.116184369900353e-07
Position 733: 4.506264351802741e-07
Position 549: 4.434502244450186e-07
Position 185: 3.7828843222118154e-07
Position 325: 2.0546943411647363e-07
Position 850: 8.204643388273826e-08
Position 904: 3.089251139054746e-08
Position 603: 2.999899116862263e-10
Position 1147: 2.6497357134791164e-10
