Gene = Als2
Position 1145: 1.395686575341158e-05
Position 2229: 1.3675379847847671e-05
Position 4639: 1.3487108766869797e-05
Position 3962: 1.023348252801213e-05
Position 4648: 9.877026184817571e-06
Position 5123: 4.690550419908137e-06
Position 4654: 3.447982901271508e-06
Position 185: 1.6879080262779586e-06
Position 269: 1.5506053432372472e-06
Position 3908: 1.0767967655892144e-06
Position 3476: 5.733717724268635e-07
Position 3505: 5.367818790929438e-07
Position 3518: 4.2569000005813785e-07
Position 3698: 2.487934616350229e-07
Position 4929: 1.9914547194135167e-07
Position 4924: 1.8584099930032527e-07
Position 343: 1.361870164548316e-07
Position 134: 1.2886390965769956e-07
Position 3409: 1.127534515184386e-07
Position 298: 1.0335867365661906e-07
Position 91: 7.67720564979143e-08
