Gene = LKRSDH
Position 2648: 7.325570689259382e-05
Position 654: 7.25641426386538e-05
Position 578: 6.883491335565495e-05
Position 433: 6.833915966677906e-05
Position 1681: 6.58928810727015e-05
Position 4560: 6.524242978139677e-05
Position 4310: 6.18375044253247e-05
Position 2191: 6.115576990117286e-05
Position 4491: 5.4586722096581316e-05
Position 189: 5.40244665555793e-05
Position 180: 5.306440456928741e-05
Position 4025: 4.317235825383861e-05
Position 4504: 3.904093825351605e-05
Position 1551: 3.875826808497946e-05
Position 4412: 3.8349775242017034e-05
Position 3978: 3.670121827380731e-05
Position 860: 3.479868420095481e-05
Position 4383: 3.468838482674846e-05
Position 1647: 2.780115584530812e-05
Position 1052: 2.699794725786471e-05
Position 2022: 2.2344579008849934e-05
Position 4236: 2.1371210193092e-05
Position 1816: 2.0880251794034384e-05
Position 3721: 1.992514652709082e-05
Position 4334: 1.9097304831503088e-05
Position 2301: 1.7569516516658777e-05
Position 4575: 1.5640305564441204e-05
Position 2028: 1.5334996983120703e-05
Position 1967: 1.4986601286307276e-05
Position 2953: 1.3451320146252799e-05
Position 1927: 1.3081357526066363e-05
Position 1734: 1.2567653971253307e-05
Position 2890: 9.140198154199447e-06
Position 134: 7.755248476441855e-06
Position 3059: 7.170807652585545e-06
Position 2989: 6.775828902605662e-06
Position 3598: 5.411726701728056e-06
Position 2996: 5.34501852748321e-06
Position 4313: 4.454539107077562e-06
Position 402: 4.432791317024356e-06
Position 2956: 4.4223755078211565e-06
Position 2934: 4.315000786450466e-06
Position 422: 4.127713217928453e-06
Position 166: 3.8502029943923055e-06
Position 390: 3.4519739591271666e-06
Position 2049: 3.117417676827411e-06
Position 2536: 2.8724952349545052e-06
Position 2670: 2.8194340231990654e-06
Position 2455: 2.472295222623958e-06
Position 3401: 1.9867241886133857e-06
Position 2815: 1.8938195154995383e-06
Position 3274: 1.583173570476767e-06
Position 3955: 1.3627825001438789e-06
Position 3203: 1.2024119155237156e-06
Position 4289: 1.0838308611961008e-06
Position 3569: 9.194086635858013e-07
Position 3936: 7.397876683164729e-07
Position 3178: 7.194919695484308e-07
Position 4037: 5.515791807226349e-07
Position 2063: 4.840800921645551e-07
Position 3910: 4.672415373186364e-07
Position 493: 4.6403449687885837e-07
Position 4272: 4.4112948123887775e-07
Position 4326: 3.647383099944194e-07
Position 2305: 3.4681755456876357e-07
Position 4149: 3.3792404147601033e-07
Position 3147: 2.850864008280349e-07
Position 2295: 2.509493045761128e-07
Position 3035: 2.362759843197078e-07
Position 378: 2.3041904965829306e-07
Position 496: 1.7657289505222203e-07
Position 2414: 1.684697631641218e-07
Position 7: 1.6466631982704802e-07
Position 127: 1.313215945974736e-07
Position 2137: 1.0692042495284051e-07
Position 338: 8.816462328046994e-08
Position 2204: 7.751782719392274e-08
Position 342: 7.63116509560285e-08
Position 2098: 7.309214065256621e-08
Position 3892: 7.107084553585186e-08
Position 3882: 5.192691510314082e-08
Position 575: 4.496192786564076e-08
Position 362: 4.1362673255427824e-08
Position 2379: 3.9779517550553765e-08
Position 344: 1.8898605331944035e-08
Position 3933: 1.718978174634304e-08
Position 1837: 9.75834645472902e-09
Position 533: 6.088705744481413e-09
Position 1745: 4.33776293370292e-09
Position 312: 1.7748633094167792e-09
Position 4391: 9.74200030634215e-10
Position 4497: 9.360310191206137e-10
Position 3919: 5.253535109793526e-10
Position 307: 4.0924064411021324e-10
Position 3904: 1.9311003811971359e-10
Position 477: 1.3451105394357357e-10
Position 513: 4.725667282773335e-11
Position 3907: 3.74689604158634e-11
Position 3864: 2.0439731147477022e-11
Position 4324: 1.2456498848958276e-11
Position 4083: 1.0637667952867017e-11
Position 3867: 8.465111540326276e-12
Position 4103: 3.789789019252962e-15
Position 4134: 1.854231918115961e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3843: 0.9999710309304213
Position 4082: 0.9999519674018077
Position 305: 0.9998893977282456
Position 1875: 0.9889650768633657
Position 2628: 0.9813779574002984
Position 1432: 0.9428141715742393
Position 513: 0.6833039711272224
Position 1190: 0.6793268893122777
Position 4513: 0.2908430134033934
Position 492: 0.16456307236192574
Position 4622: 0.12283066032877034
Position 2838: 0.09171073374836142
Position 3569: 0.05618064606231426
Position 4593: 0.05516971433437752
Position 4519: 0.04135655741608597
Position 3522: 0.02932558668874238
Position 902: 0.01511652577313748
Position 687: 0.013215764393782529
Position 905: 0.012159111034358941
Position 4707: 0.01158411150780797
Position 3269: 0.011077068167135082
Position 1633: 0.008708667494290211
Position 1059: 0.007613505322025784
Position 1009: 0.006592210801489006
Position 1202: 0.006010622057469051
Position 4367: 0.005182373017296535
Position 793: 0.005169050086082943
Position 1996: 0.0044074277314587835
Position 973: 0.004116277753427594
Position 925: 0.003927838387549499
Position 4522: 0.0031092368042671204
Position 1733: 0.0028284140033944362
Position 2534: 0.002730895530040585
Position 1262: 0.0023245557046337314
Position 3513: 0.0023078598398890105
Position 1886: 0.0021857836375211593
Position 2594: 0.0021220755163662477
Position 2581: 0.0020776341085410465
Position 540: 0.001994166917401954
Position 2975: 0.001941733199366066
Position 1323: 0.0018431089294118346
Position 949: 0.0016679212414663852
Position 3245: 0.0015286402857585602
Position 1220: 0.0014084114356424078
Position 4229: 0.001339715674053077
Position 2052: 0.0011843718309402845
Position 2338: 0.0010970395841469666
Position 4682: 0.0010476872900161006
Position 2791: 0.000754929212176011
Position 2642: 0.000609643202631657
Position 654: 0.0005442840706641486
Position 2501: 0.00048023101745790244
Position 3010: 0.00045879476447717763
Position 4355: 0.00043955819936175605
Position 4369: 0.00043716317971265883
Position 2260: 0.0004369592747127278
Position 3413: 0.00041980230135098756
Position 4497: 0.0004097016525734655
Position 2811: 0.00036096168708714236
Position 575: 0.00030556142849920756
Position 2396: 0.00016998383513209116
Position 858: 0.0001205610288431446
Position 2087: 0.00011094106675260651
Position 2301: 0.0001046146576461665
Position 4322: 9.791734982878289e-05
Position 4646: 9.173690146878471e-05
Position 307: 8.839766431078063e-05
Position 827: 8.389079069251881e-05
Position 1486: 8.03252086052086e-05
Position 3315: 7.880958773322492e-05
Position 114: 7.555211863741554e-05
Position 3368: 7.247784586080846e-05
Position 2844: 7.106145308954329e-05
Position 2871: 6.769630082529551e-05
Position 2056: 6.451989361499966e-05
Position 1741: 5.643452815262382e-05
Position 604: 5.358568846029933e-05
Position 636: 4.895211767182258e-05
Position 4391: 3.628015616858522e-05
Position 1901: 3.368460388311246e-05
Position 838: 2.615176439381153e-05
Position 698: 1.6837294941180137e-05
Position 4093: 1.588633931189928e-05
Position 608: 1.3532839722201462e-05
Position 248: 1.2369705929501176e-05
Position 1328: 1.0048310395749962e-05
Position 2447: 7.775473811446925e-06
Position 1106: 6.816628300303631e-06
Position 4222: 6.678020843898996e-06
Position 1020: 5.474056817667411e-06
Position 312: 5.210868141711855e-06
Position 911: 4.4076222851728585e-06
Position 1094: 4.324298761893741e-06
Position 996: 3.988977194089515e-06
Position 4324: 3.6003048282504768e-06
Position 338: 2.6639498167735133e-06
Position 3845: 2.475492427205247e-06
Position 2679: 1.285908783599556e-06
Position 383: 1.1131724219422168e-06
Position 4087: 8.365737328129646e-07
Position 4397: 5.652950984473535e-07
Position 174: 4.0622686113482065e-07
Position 3947: 3.95887461365888e-07
Position 212: 2.4213421357259797e-07
Position 806: 2.0023453432599463e-07
Position 4002: 1.9490597250153667e-07
Position 582: 1.2276076761301778e-07
Position 449: 1.1754534842729964e-07
Position 386: 9.364068227669002e-08
Position 4236: 8.11669111484998e-08
Position 54: 4.893913199320636e-08
Position 613: 3.432922620564544e-08
Position 4017: 2.5249530969511275e-08
Position 332: 1.6500627640234542e-08
Position 735: 1.6044861353998416e-08
Position 779: 1.5768150194684456e-08
Position 2670: 5.004369456922204e-09
Position 134: 4.793706028860452e-09
Position 591: 3.809610140198247e-09
Position 330: 1.612106305100418e-09
Position 398: 1.0565402522866854e-09
Position 753: 8.189166938137149e-10
Position 60: 4.1204730708132087e-10
Position 407: 3.0929512920524774e-10
Position 357: 2.935853818190622e-10
Position 414: 2.6210158705727447e-10
Position 4188: 2.2954329815081164e-10
Position 419: 1.496398723530082e-10
Position 4037: 1.2623203563769013e-10
Position 395: 5.855430661156014e-11
Position 533: 5.800112059636704e-11
Position 4049: 1.651268766350101e-11
Position 350: 1.4399334859669525e-11
Position 189: 3.8410184922218695e-14
