Gene = ect
Position 8163: 8.29087337840324e-06
Position 1033: 6.446467409246801e-06
Position 5999: 6.242790487926845e-06
Position 1831: 5.149015668840649e-06
Position 5650: 5.148916267918718e-06
Position 799: 5.008474701410177e-06
Position 878: 4.78566339045339e-06
Position 8686: 4.24505943411083e-06
Position 8457: 3.99580495628597e-06
Position 5920: 3.7424029984115123e-06
Position 834: 3.44164244442269e-06
Position 10960: 2.558858838264719e-06
Position 11115: 2.454401739786458e-06
Position 711: 2.083962270513783e-06
Position 5515: 1.6059490753821397e-06
Position 685: 6.88873191298762e-07
Position 5409: 6.098935745785592e-07
Position 6028: 5.372743571449319e-07
Position 735: 3.8051796934440954e-07
Position 8311: 3.340803882673048e-07
Position 672: 3.258257432604029e-07
Position 8292: 2.4985201675594375e-07
Position 8697: 2.343717919837035e-07
Position 35: 2.2672077496397538e-07
Position 49: 1.8703814171787905e-07
Position 19: 5.971387936860233e-08
Position 733: 5.4209065696245045e-08
Position 403: 8.961469262469829e-09
Position 5: 7.260766188031275e-09
Position 7855: 6.049806088676788e-09
Position 11059: 3.1907614845666526e-09
Position 391: 6.386064300762488e-10
Position 429: 2.6509639271108155e-10
Position 305: 4.688156190926649e-11
Position 5833: 2.399252947136626e-11
Position 509: 7.267613243815102e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5393: 0.9979040159042996
Position 5865: 0.9975522303404231
Position 11244: 0.970418091372345
Position 6127: 0.9690308550267308
Position 10559: 0.8535658134547577
Position 10029: 0.7915173039844727
Position 6841: 0.4423624977129991
Position 9578: 0.160462561483925
Position 6492: 0.14181984143163284
Position 10366: 0.037778293987611684
Position 11370: 0.028757182056067795
Position 6579: 0.02612733096818263
Position 10338: 0.025582989058711675
Position 10076: 0.024410791298433383
Position 10653: 0.021888167204476356
Position 302: 0.019729998317884818
Position 10602: 0.017371750480315234
Position 8835: 0.013246430021949264
Position 926: 0.012508512453937966
Position 6558: 0.012281956563823545
Position 6508: 0.012205161620368955
Position 10472: 0.011304696096235677
Position 8503: 0.010721092063957598
Position 9948: 0.009482121709642815
Position 1004: 0.007794699955983917
Position 10440: 0.007760135182218011
Position 2410: 0.007730882641866002
Position 8793: 0.007254465179134593
Position 299: 0.005729864671626563
Position 2310: 0.00528669146290366
Position 6700: 0.005268001429500839
Position 8998: 0.005236930048659028
Position 9723: 0.004413345189081127
Position 10495: 0.00402200506659899
Position 10355: 0.003971002103549618
Position 1094: 0.0032279349237199235
Position 253: 0.00300900982188869
Position 6522: 0.0026188589982521658
Position 8676: 0.002423872895932231
Position 9828: 0.0022063680256477944
Position 265: 0.002124123109360824
Position 5841: 0.0021111581744600407
Position 5511: 0.0019276193668457849
Position 10315: 0.0019250217175119625
Position 10499: 0.0019118864576813067
Position 6651: 0.0018292970968303553
Position 8085: 0.001828101569450744
Position 10659: 0.0018008826965890598
Position 10375: 0.0016319331276027653
Position 2332: 0.0015673395322146888
Position 10304: 0.0013341717144108507
Position 3977: 0.0013057193306777108
Position 10380: 0.0011895257193366986
Position 11455: 0.0010673505443788594
Position 8738: 0.0009950248037664615
Position 6525: 0.0009773926392019786
Position 10845: 0.0009607658114480616
Position 6303: 0.0009542524666037413
Position 9591: 0.0009026928914582053
Position 1167: 0.000875897320404493
Position 6691: 0.0007665085085460185
Position 3950: 0.0007607962119373266
Position 781: 0.0007078305331571265
Position 6082: 0.0006331845910653176
Position 9788: 0.0006052729585923845
Position 6180: 0.0005158212553788113
Position 10448: 0.0004775169792751123
Position 305: 0.00044374513801308376
Position 1892: 0.000421879627030835
Position 3479: 0.00038842590411173873
Position 2269: 0.0003549391912821609
Position 959: 0.0003442662744047994
Position 651: 0.0003394939939845944
Position 11212: 0.0003345547465946945
Position 9479: 0.00030860578094580617
Position 5681: 0.0002945931835689878
Position 10387: 0.00029063805020784197
Position 6177: 0.00025220384352144063
Position 844: 0.0002499777529157476
Position 9398: 0.0001970187978284334
Position 10476: 0.00019119421905993284
Position 1925: 0.0001885474694514629
Position 10412: 0.00018437078726715202
Position 1606: 0.00017538833738457596
Position 5686: 0.00017092609238348054
Position 319: 0.00016842910048629005
Position 2454: 0.0001680483462847747
Position 868: 0.000138304629241207
Position 11461: 0.00013542123708625356
Position 2563: 0.00011708139856463949
Position 8372: 0.00010913399839846067
Position 6607: 0.00010736457071246116
Position 9549: 0.00010534587198405445
Position 6467: 9.887174803752635e-05
Position 10740: 9.818632929119475e-05
Position 10563: 9.226400598769139e-05
Position 8310: 8.860915794545216e-05
Position 8234: 8.74217233494239e-05
Position 6136: 7.820503342622807e-05
Position 5876: 7.67279888336931e-05
Position 7915: 6.918458625162143e-05
Position 8602: 6.0032173678359804e-05
Position 8765: 5.978736748321648e-05
Position 7873: 5.9225633394812344e-05
Position 6094: 4.0234377601884075e-05
Position 83: 3.861087382727722e-05
Position 6662: 3.814498235460461e-05
Position 5879: 3.358531379712518e-05
Position 8959: 3.080383603049638e-05
Position 11250: 2.725473913738662e-05
Position 7192: 2.5852550737123487e-05
Position 8515: 2.0208734876194115e-05
Position 5924: 1.8334385825705678e-05
Position 4091: 9.330100987275095e-06
Position 4480: 8.03505847196258e-06
Position 479: 7.200927132943813e-06
Position 11347: 6.114180094209003e-06
Position 1804: 6.0852352848744254e-06
Position 762: 5.809704287760762e-06
Position 790: 5.7123058922673635e-06
Position 1970: 5.66531843155493e-06
Position 460: 5.664713480350252e-06
Position 4453: 5.004454598468075e-06
Position 5918: 3.993063918090862e-06
Position 6455: 3.1140769861010617e-06
Position 617: 2.6229111569418754e-06
Position 8221: 2.115801421907525e-06
Position 8605: 2.110016251315951e-06
Position 7926: 2.0892025171305176e-06
Position 4407: 2.012798108056482e-06
Position 5995: 1.8972443590486596e-06
Position 8526: 1.8680834484374627e-06
Position 4283: 1.8197898818731546e-06
Position 624: 1.7740420451094433e-06
Position 772: 1.6935962448384458e-06
Position 1010: 1.556450827136121e-06
Position 551: 1.3727189457882205e-06
Position 7318: 1.3613485577191895e-06
Position 429: 1.2561163404784285e-06
Position 415: 1.230331420508905e-06
Position 888: 1.213733675839947e-06
Position 896: 1.1498829164311388e-06
Position 874: 9.667502604961159e-07
Position 5882: 6.848013389633758e-07
Position 523: 5.843836400441207e-07
Position 6458: 4.558681829313268e-07
Position 179: 4.3204197551659567e-07
Position 234: 3.8553492819149665e-07
Position 227: 3.401931336421181e-07
Position 6380: 3.217713530721635e-07
Position 5903: 1.9795136248204247e-07
Position 231: 1.9592024467261754e-07
Position 6141: 1.415746063109494e-07
Position 6443: 1.1597028851379908e-07
Position 338: 1.1248593196838231e-07
Position 6864: 1.0621321594823812e-07
Position 7464: 8.628945159785027e-08
Position 313: 8.218058238327811e-08
Position 6602: 6.761961150995968e-08
Position 5738: 6.65805204066839e-08
Position 5757: 5.741330542536862e-08
Position 7011: 4.6921616699917854e-08
Position 7117: 4.616889675881305e-08
Position 6285: 4.097653544823663e-08
Position 6333: 2.2789325451623314e-08
Position 7377: 2.2446129204999625e-08
Position 7086: 1.529819586931693e-08
Position 6219: 1.142330526668731e-08
Position 3307: 4.955062548195882e-10
Position 6433: 2.6137135704672177e-10
