Gene = Svil
Position 83: 8.2877017281739e-06
Position 72: 5.669863609726508e-06
Position 161: 5.626989352812097e-06
Position 156: 1.5042269505107467e-06
Position 21: 9.153135332190987e-07
Position 296: 7.967345939027883e-07
Position 445: 5.725882905586265e-07
Position 158: 1.360127115278087e-07
Position 115: 6.488768057873244e-08
Position 617: 5.637342897539485e-09
Position 611: 5.326361338514684e-09
Position 1248: 6.387626018521357e-10
Position 1318: 4.736002767544063e-10
Position 1316: 4.114831442567568e-10
Position 1076: 4.018616151643317e-10
Position 1214: 3.445589588868294e-10
Position 85: 2.9313802571869063e-10
Position 281: 1.9441655245859283e-11
Position 437: 3.00645185754898e-12
Position 376: 1.7980030234246203e-12
Position 406: 1.0876880621291291e-12
Position 356: 7.205948390267038e-13
Position 658: 4.671625801074655e-13
Position 370: 3.921019832531226e-13
Position 5565: 2.0149813414011594e-17
Position 5198: 1.7691281924706164e-17
Position 4288: 6.3848683734801374e-18
Position 4411: 5.5736388763796956e-18
Position 4387: 5.3330359744714275e-18
Position 2042: 3.952227095288303e-18
Position 4381: 3.720322327830558e-18
Position 4017: 9.498281901290444e-19
Position 4021: 8.679120751288301e-19
Position 3014: 3.2789995678472036e-19
Position 3535: 3.0684635708994416e-19
Position 2093: 4.898891785116045e-20
Position 1774: 4.8876933830943865e-20
Position 1760: 4.309303991485262e-21
Position 2642: 1.3267845113318287e-22

Sorted 3' Splice Sites (High to Low Probability):
Position 24899: 0.9999999990109691
Position 37735: 0.9999862302714634
Position 276: 0.8567187177527099
Position 1058: 0.3703262436596533
Position 14139: 0.3593019273057999
Position 1417: 0.10534306627822171
Position 13707: 0.05737511811174997
Position 7460: 0.03871487782394384
Position 7418: 0.025760662442301883
Position 12258: 0.01953282247962263
Position 248: 0.018084292899135747
Position 12311: 0.017713832757457054
Position 768: 0.01657932438368022
Position 1711: 0.014606229536003068
Position 7593: 0.012951263193946006
Position 3865: 0.01230938174695186
Position 1548: 0.011969327729220073
Position 388: 0.010317963393824393
Position 1689: 0.00948899491939127
Position 3888: 0.007786803048967729
Position 7361: 0.006780205206513219
Position 490: 0.005133468087186944
Position 254: 0.003567519850653779
Position 486: 0.003517533301369147
Position 723: 0.0031282432223010775
Position 281: 0.002650596959603327
Position 1437: 0.0017610642357324614
Position 1774: 0.0011825577057579945
Position 265: 0.0011130571809935697
Position 1148: 0.0010862698522973837
Position 518: 0.000889890459811863
Position 1302: 0.0007115393731378322
Position 3060: 0.0006990293253102293
Position 643: 0.0006465719643179516
Position 1432: 0.000584640171734248
Position 1293: 0.0004958393289581685
Position 536: 0.0003886798896813092
Position 1248: 0.00027982583000397433
Position 1324: 0.00026806211542139673
Position 237: 0.00010432502088333994
Position 339: 4.8385873065432346e-05
Position 513: 3.9106771242666066e-05
Position 228: 2.463950034437832e-05
Position 495: 7.117989369915447e-06
Position 648: 3.9009757998151e-06
Position 594: 2.8971680578996947e-06
Position 686: 2.3393305715414576e-06
Position 225: 2.2519413338350965e-06
Position 25775: 3.232900008300817e-07
Position 72: 7.399667309113433e-09
Position 96: 6.16139227069849e-09
Position 566: 5.882435719979656e-09
Position 1110: 1.7482436548899043e-09
Position 19293: 9.74754659641696e-10
Position 776: 9.958252372430745e-12
Position 14650: 8.072839204587715e-12
Position 14677: 2.176976336191528e-12
Position 15210: 1.0907538407236603e-12
Position 14601: 5.08747916688745e-13
Position 169: 2.6423060095460613e-13
Position 11348: 1.0691146377993062e-14
Position 9982: 8.48763195009944e-15
Position 195: 7.956450945965854e-15
Position 10078: 3.76321397780017e-15
Position 9103: 1.6722601249598975e-15
Position 10097: 1.5908026340570135e-15
Position 215: 1.5813272268337432e-15
Position 10008: 1.4132003791984884e-15
Position 7752: 1.3462595114760086e-15
Position 7844: 1.3123250487390676e-15
Position 256: 4.831231952244898e-16
Position 8287: 4.171255569024067e-16
Position 9584: 3.896580565001503e-16
Position 5709: 2.0488046506681176e-16
Position 4897: 1.203784868932045e-16
Position 4463: 8.920949014633717e-17
Position 5342: 7.386123263173815e-17
Position 5014: 3.7182013085811827e-17
Position 5094: 2.9571163560152586e-17
Position 4701: 2.0990453679997687e-17
Position 6313: 6.961604612506788e-18
Position 1921: 6.146531316382193e-18
Position 6197: 6.134895163110011e-18
Position 1882: 4.9952660028409465e-18
Position 217: 4.8792541075105664e-18
Position 3355: 4.646939202722877e-18
Position 2007: 3.479674332351428e-18
Position 1869: 2.5134003716644523e-18
Position 4665: 2.404060816029521e-18
Position 3830: 1.9775752096378747e-18
Position 2124: 1.2241778302935745e-18
Position 1850: 1.0073214141135057e-18
Position 4799: 9.856489760961207e-19
Position 3892: 9.797155605278043e-19
Position 2825: 8.148437729848638e-19
Position 2766: 7.855269884915905e-19
Position 3398: 6.880473075572395e-19
Position 2942: 6.570266836627756e-19
Position 3479: 6.054307369019556e-19
Position 2537: 5.700858433962138e-19
Position 3654: 2.515103788129399e-19
Position 1098: 9.396061161046934e-20
Position 1037: 8.77451800319565e-20
Position 2186: 7.258971914434819e-20
Position 1461: 2.2113413654966744e-20
Position 1087: 2.7879529661504597e-21
Position 1255: 2.6374920167859872e-21
Position 795: 1.0154474038816303e-21
Position 801: 1.0092813539363973e-21
Position 1011: 9.24900747172799e-22
